time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,validity
3996860,36.01309233333333,129.32015116666668,139.8357862743855,76.82189133821625,4.800000000000001,233.0,,-3.32421875,15.69921875,-0.42578125,-0.783203125,3.939453125,-1.462890625,0.3046875,-15.5703125,3.078125,1.0
3996861,,,,,,,,-4.375,17.97265625,-2.26953125,2.27734375,1.78125,-0.748046875,-3.7578125,8.48828125,-0.29296875,1.0
3996862,,,,,,,,-4.16796875,10.4375,-4.57421875,2.830078125,1.181640625,-0.349609375,-3.52734375,1.0546875,-2.20703125,1.0
3996863,,,,,,,,-3.953125,5.59375,-4.203125,2.751953125,0.041015625,-0.298828125,-3.296875,-3.6953125,-1.5546875,1.0
3996864,,,,,,,,-4.98828125,-0.10546875,2.92578125,2.314453125,-1.056640625,-0.314453125,-4.29296875,-9.32421875,5.80078125,1.0
3996865,,,,,,,,1.0859375,-8.6953125,9.5546875,0.732421875,-1.953125,-0.2421875,1.875,-17.83203125,12.6171875,1.0
3996866,,,,,,,,12.84375,-30.35546875,21.32421875,-0.404296875,-2.001953125,-0.03515625,13.7109375,-39.47265625,24.37890625,1.0
3996867,,,,,,,,16.34375,-42.3203125,19.41796875,-1.103515625,-2.33984375,0.12109375,17.2734375,-51.46484375,22.38671875,1.0
3996868,,,,,,,,11.1640625,-20.984375,1.19921875,-1.1015625,-2.12890625,0.42578125,12.140625,-30.1640625,4.03515625,1.0
3996869,,,,,,,,3.60546875,-7.78125,-3.8984375,-0.265625,0.5859375,1.44921875,4.51953125,-16.98828125,-1.1328125,1.0
3996870,36.013090000000005,129.32014666666666,139.43012086279046,76.56297998966086,4.800000000000001,234.0,,-8.97265625,-13.078125,4.2109375,1.787109375,-1.0703125,1.09375,-8.23828125,-22.2734375,7.0625,1.0
3996871,,,,,,,,-7.8359375,-13.37109375,2.6328125,1.203125,-0.93359375,1.171875,-7.2421875,-22.46484375,5.875,1.0
3996872,,,,,,,,-4.51171875,-9.73828125,-1.6796875,-0.02734375,-1.484375,1.12890625,-3.94921875,-18.8203125,1.5859375,1.0
3996873,,,,,,,,-1.59765625,-6.7421875,-3.08984375,-1.443359375,-2.720703125,1.37890625,-1.07421875,-15.87890625,0.08984375,1.0
3996874,,,,,,,,0.0703125,-5.1015625,-2.94140625,-1.38671875,-3.48828125,1.640625,0.5703125,-14.265625,0.16796875,1.0
3996875,,,,,,,,1.64453125,-2.99609375,-1.453125,-0.580078125,-4.1796875,1.814453125,2.10546875,-12.1953125,1.546875,1.0
3996876,,,,,,,,1.75,-1.984375,-1.0390625,-0.345703125,-4.1875,1.958984375,2.1796875,-11.203125,1.9296875,1.0
3996877,,,,,,,,2.13671875,0.4609375,-0.68359375,-0.431640625,-3.705078125,2.265625,2.48828125,-8.79296875,2.23828125,1.0
