time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,validity
4231660,36.013526999999996,129.31963066666668,92.9128349305377,125.05155595201182,3.1,229.0,,3.23046875,2.2578125,-0.74609375,0.556640625,0.892578125,0.73828125,2.31640625,-21.55859375,7.23828125,1.0
4231661,,,,,,,,3.28515625,3.38671875,-1.453125,1.80859375,1.22265625,0.611328125,4.99609375,-2.05859375,-0.578125,1.0
4231662,,,,,,,,2.7734375,4.8046875,-2.171875,1.83203125,1.126953125,0.642578125,4.4609375,-0.640625,-1.2265625,1.0
4231663,,,,,,,,1.9453125,5.42578125,-2.7265625,1.849609375,0.951171875,0.7265625,3.578125,-0.02734375,-1.6484375,1.0
4231664,,,,,,,,0.58984375,6.8125,-2.94140625,1.82421875,0.869140625,0.751953125,2.19921875,1.3515625,-1.80078125,1.0
4231665,,,,,,,,-0.54296875,7.27734375,-3.25,1.814453125,0.716796875,0.701171875,1.01171875,1.80859375,-1.99609375,1.0
4231666,,,,,,,,-1.9140625,7.1171875,-3.03125,1.826171875,0.486328125,0.529296875,-0.40625,1.66015625,-1.6484375,1.0
4231667,,,,,,,,-2.5078125,6.58203125,-2.09765625,1.810546875,0.41015625,0.400390625,-1.015625,1.12109375,-0.65234375,1.0
4231668,,,,,,,,-2.04296875,4.765625,-0.453125,1.36328125,0.404296875,0.041015625,-0.59765625,-0.6796875,1.1484375,1.0
4231669,,,,,,,,-1.62109375,4.765625,-0.26953125,1.07421875,0.427734375,-0.048828125,-0.17578125,-0.6796875,1.37890625,1.0
4231670,36.013524999999994,129.31962783333333,92.65741712204617,124.82963475184386,3.4000000000000004,230.0,,-0.38671875,6.2890625,-0.2109375,0.556640625,0.892578125,0.73828125,1.05078125,0.8515625,1.49609375,1.0
4231671,,,,,,,,0.3046875,7.828125,-0.82421875,-0.205078125,0.5625,-0.32421875,1.7421875,2.38671875,0.91796875,1.0
4231672,,,,,,,,0.79296875,10.3203125,-2.04296875,-0.41796875,0.625,-0.36328125,2.23828125,4.875,-0.30859375,1.0
4231673,,,,,,,,0.48828125,9.9921875,-2.39453125,-0.255859375,0.748046875,-0.564453125,1.93359375,4.53125,-0.65234375,1.0
