$GNRMC,122649.60,A,3600.75959,N,12919.15491,E,2.654,140.43,260620,,,A*73
$GNRMC,122649.70,A,3600.75949,N,12919.15490,E,2.499,140.95,260620,,,A*7A
$GNRMC,122649.80,A,3600.75963,N,12919.15503,E,2.395,136.44,260620,,,A*70
$GNRMC,122649.90,A,3600.75953,N,12919.15497,E,2.407,131.91,260620,,,A*7D
$GNRMC,122650.00,A,3600.75915,N,12919.15469,E,2.587,136.73,260620,,,A*7D
$GNRMC,122650.10,A,3600.75892,N,12919.15448,E,2.524,138.46,260620,,,A*70
$GNRMC,122650.20,A,3600.75880,N,12919.15439,E,2.493,136.55,260620,,,A*77
$GNRMC,122650.30,A,3600.75852,N,12919.15419,E,2.560,141.41,260620,,,A*73
$GNRMC,122650.40,A,3600.75857,N,12919.15430,E,2.688,141.29,260620,,,A*71
$GNRMC,122650.50,A,3600.75863,N,12919.15441,E,2.523,139.82,260620,,,A*7D
$GNRMC,122650.60,A,3600.75825,N,12919.15421,E,2.672,142.94,260620,,,A*76
$GNRMC,122650.70,A,3600.75812,N,12919.15417,E,2.879,139.40,260620,,,A*76
$GNRMC,122650.80,A,3600.75827,N,12919.15431,E,2.491,139.06,260620,,,A*73
$GNRMC,122650.90,A,3600.75799,N,12919.15413,E,2.796,136.88,260620,,,A*75
$GNRMC,122651.00,A,3600.75784,N,12919.15400,E,2.629,135.90,260620,,,A*7C
$GNRMC,122651.10,A,3600.75794,N,12919.15407,E,2.443,135.61,260620,,,A*7B
$GNRMC,122651.20,A,3600.75798,N,12919.15414,E,2.756,135.42,260620,,,A*70
$GNRMC,122651.30,A,3600.75812,N,12919.15427,E,2.483,135.36,260620,,,A*74
$GNRMC,122651.40,A,3600.75781,N,12919.15401,E,2.320,136.22,260620,,,A*7A
$GNRMC,122651.50,A,3600.75764,N,12919.15392,E,2.739,137.24,260620,,,A*76
$GNRMC,122651.60,A,3600.75729,N,12919.15367,E,2.610,136.56,260620,,,A*78
$GNRMC,122651.70,A,3600.75723,N,12919.15364,E,2.600,138.36,260620,,,A*79
$GNRMC,122651.80,A,3600.75707,N,12919.15353,E,2.595,140.50,260620,,,A*74
$GNRMC,122651.90,A,3600.75709,N,12919.15362,E,2.599,138.15,260620,,,A*7B
$GNRMC,122652.00,A,3600.75665,N,12919.15334,E,2.493,138.04,260620,,,A*72
$GNRMC,122652.10,A,3600.75652,N,12919.15331,E,2.532,137.50,260620,,,A*76
$GNRMC,122652.20,A,3600.75643,N,12919.15331,E,2.387,138.95,260620,,,A*7B
$GNRMC,122652.30,A,3600.75646,N,12919.15342,E,2.533,137.90,260620,,,A*78
$GNRMC,122652.40,A,3600.75630,N,12919.15334,E,2.462,136.89,260620,,,A*73
$GNRMC,122652.50,A,3600.75631,N,12919.15336,E,2.247,138.27,260620,,,A*7A
$GNRMC,122652.60,A,3600.75635,N,12919.15346,E,2.579,136.57,260620,,,A*79
$GNRMC,122652.70,A,3600.75617,N,12919.15339,E,2.707,137.68,260620,,,A*76
$GNRMC,122652.80,A,3600.75618,N,12919.15352,E,2.582,138.30,260620,,,A*76
$GNRMC,122652.90,A,3600.75616,N,12919.15358,E,2.556,139.65,260620,,,A*7B
$GNRMC,122653.00,A,3600.75601,N,12919.15354,E,2.699,138.35,260620,,,A*7D
$GNRMC,122653.10,A,3600.75618,N,12919.15371,E,2.536,139.53,260620,,,A*74
$GNRMC,122653.20,A,3600.75606,N,12919.15368,E,2.739,141.33,260620,,,A*74
$GNRMC,122653.30,A,3600.75591,N,12919.15362,E,2.587,139.78,260620,,,A*75
$GNRMC,122653.40,A,3600.75567,N,12919.15352,E,2.626,140.42,260620,,,A*77
$GNRMC,122653.50,A,3600.75575,N,12919.15365,E,2.563,139.09,260620,,,A*72
$GNRMC,122653.60,A,3600.75569,N,12919.15364,E,2.450,137.19,260620,,,A*73
$GNRMC,122653.70,A,3600.75546,N,12919.15357,E,2.707,136.54,260620,,,A*76
$GNRMC,122653.80,A,3600.75528,N,12919.15350,E,2.519,136.82,260620,,,A*70
$GNRMC,122653.90,A,3600.75518,N,12919.15349,E,2.764,139.97,260620,,,A*79
$GNRMC,122654.00,A,3600.75494,N,12919.15339,E,2.672,140.66,260620,,,A*73
$GNRMC,122654.10,A,3600.75481,N,12919.15337,E,2.695,140.02,260620,,,A*73
$GNRMC,122654.20,A,3600.75470,N,12919.15334,E,2.784,138.65,260620,,,A*72
$GNRMC,122654.30,A,3600.75495,N,12919.15358,E,2.722,139.57,260620,,,A*7E
$GNRMC,122654.40,A,3600.75478,N,12919.15351,E,2.648,141.13,260620,,,A*71
$GNRMC,122654.50,A,3600.75458,N,12919.15346,E,2.917,138.91,260620,,,A*75
$GNRMC,122654.60,A,3600.75429,N,12919.15329,E,2.685,140.20,260620,,,A*78
$GNRMC,122654.70,A,3600.75425,N,12919.15331,E,2.658,142.82,260620,,,A*76
$GNRMC,122654.80,A,3600.75420,N,12919.15331,E,2.824,142.51,260620,,,A*77
$GNRMC,122654.90,A,3600.75407,N,12919.15329,E,2.795,142.05,260620,,,A*7E
$GNRMC,122655.00,A,3600.75393,N,12919.15317,E,2.414,144.01,260620,,,A*79
$GNRMC,122655.10,A,3600.75366,N,12919.15296,E,2.166,143.55,260620,,,A*7C
$GNRMC,122655.20,A,3600.75371,N,12919.15295,E,1.599,150.80,260620,,,A*77
$GNRMC,122655.30,A,3600.75373,N,12919.15287,E,1.207,155.09,260620,,,A*73
$GNRMC,122655.40,A,3600.75372,N,12919.15281,E,1.443,167.61,260620,,,A*7A
$GNRMC,122655.50,A,3600.75364,N,12919.15275,E,1.730,167.06,260620,,,A*71
$GNRMC,122655.60,A,3600.75408,N,12919.15309,E,1.898,163.72,260620,,,A*7F
$GNRMC,122655.90,A,3600.75376,N,12919.15284,E,2.101,155.73,260620,,,A*74
$GNRMC,122656.00,A,3600.75336,N,12919.15257,E,2.395,153.27,260620,,,A*7C
$GNRMC,122656.10,A,3600.75310,N,12919.15238,E,2.261,151.10,260620,,,A*7C
$GNRMC,122656.20,A,3600.75288,N,12919.15223,E,2.136,149.33,260620,,,A*7C
$GNRMC,122656.30,A,3600.75278,N,12919.15211,E,1.699,152.22,260620,,,A*78
$GNRMC,122656.40,A,3600.75272,N,12919.15193,E,1.155,159.47,260620,,,A*73
$GNRMC,122656.50,A,3600.75268,N,12919.15188,E,1.223,165.77,260620,,,A*7D
$GNRMC,122656.60,A,3600.75257,N,12919.15178,E,1.150,166.54,260620,,,A*78
$GNRMC,122656.70,A,3600.75263,N,12919.15185,E,1.318,169.25,260620,,,A*7B
$GNRMC,122656.80,A,3600.75251,N,12919.15179,E,1.756,159.75,260620,,,A*7E
$GNRMC,122656.90,A,3600.75251,N,12919.15183,E,1.664,156.00,260620,,,A*77
$GNRMC,122657.00,A,3600.75263,N,12919.15200,E,2.136,152.71,260620,,,A*77
$GNRMC,122657.10,A,3600.75245,N,12919.15192,E,2.096,147.17,260620,,,A*75
$GNRMC,122657.20,A,3600.75214,N,12919.15176,E,2.106,148.64,260620,,,A*7B
$GNRMC,122657.30,A,3600.75226,N,12919.15194,E,2.153,141.79,260620,,,A*72
$GNRMC,122657.40,A,3600.75218,N,12919.15192,E,2.044,142.93,260620,,,A*7E
$GNRMC,122657.50,A,3600.75213,N,12919.15192,E,1.954,142.26,260620,,,A*71
$GNRMC,122657.60,A,3600.75206,N,12919.15191,E,2.015,142.29,260620,,,A*75
$GNRMC,122657.70,A,3600.75210,N,12919.15199,E,1.770,139.79,260620,,,A*75
$GNRMC,122657.80,A,3600.75182,N,12919.15185,E,1.895,141.86,260620,,,A*74
$GNRMC,122657.90,A,3600.75180,N,12919.15189,E,1.801,138.43,260620,,,A*71
$GNRMC,122658.00,A,3600.75175,N,12919.15189,E,1.852,141.56,260620,,,A*71
$GNRMC,122658.10,A,3600.75152,N,12919.15184,E,2.308,143.21,260620,,,A*7D
$GNRMC,122658.20,A,3600.75159,N,12919.15200,E,2.273,141.46,260620,,,A*74
$GNRMC,122658.30,A,3600.75137,N,12919.15191,E,2.087,141.06,260620,,,A*7B
$GNRMC,122658.40,A,3600.75162,N,12919.15217,E,1.941,142.98,260620,,,A*75
$GNRMC,122658.50,A,3600.75155,N,12919.15221,E,1.959,141.65,260620,,,A*7D
$GNRMC,122658.60,A,3600.75136,N,12919.15213,E,2.121,142.69,260620,,,A*71
$GNRMC,122658.70,A,3600.75123,N,12919.15213,E,2.182,139.08,260620,,,A*76
$GNRMC,122658.80,A,3600.75117,N,12919.15219,E,2.136,137.42,260620,,,A*7B
$GNRMC,122658.90,A,3600.75123,N,12919.15234,E,2.140,136.45,260620,,,A*75
$GNRMC,122659.00,A,3600.75099,N,12919.15225,E,2.019,136.99,260620,,,A*71
$GNRMC,122659.10,A,3600.75111,N,12919.15231,E,1.740,138.16,260620,,,A*75
$GNRMC,122659.20,A,3600.75089,N,12919.15219,E,1.787,140.06,260620,,,A*79
$GNRMC,122659.30,A,3600.75070,N,12919.15218,E,2.161,138.79,260620,,,A*75
$GNRMC,122659.40,A,3600.75070,N,12919.15228,E,2.183,140.84,260620,,,A*70
$GNRMC,122659.50,A,3600.75051,N,12919.15223,E,2.041,138.83,260620,,,A*7E
$GNRMC,122659.60,A,3600.75037,N,12919.15218,E,1.942,139.17,260620,,,A*70
$GNRMC,122659.70,A,3600.75043,N,12919.15232,E,2.100,138.16,260620,,,A*77
$GNRMC,122659.80,A,3600.75055,N,12919.15247,E,2.067,132.01,260620,,,A*71
$GNRMC,122659.90,A,3600.75050,N,12919.15249,E,2.028,131.56,260620,,,A*71
$GNRMC,122700.00,A,3600.75028,N,12919.15241,E,2.004,131.64,260620,,,A*7D
$GNRMC,122700.10,A,3600.75033,N,12919.15254,E,2.094,132.20,260620,,,A*78
$GNRMC,122700.20,A,3600.75022,N,12919.15249,E,1.971,133.78,260620,,,A*7A
$GNRMC,122700.30,A,3600.75018,N,12919.15265,E,2.475,133.37,260620,,,A*7D
$GNRMC,122700.40,A,3600.75014,N,12919.15275,E,2.380,133.14,260620,,,A*7B
$GNRMC,122700.50,A,3600.75005,N,12919.15289,E,2.287,132.24,260620,,,A*7D
$GNRMC,122700.60,A,3600.75003,N,12919.15312,E,1.862,130.65,260620,,,A*7E
$GNRMC,122700.70,A,3600.74995,N,12919.15326,E,2.094,132.04,260620,,,A*78
$GNRMC,122700.80,A,3600.74992,N,12919.15345,E,1.979,125.82,260620,,,A*74
$GNRMC,122700.90,A,3600.74987,N,12919.15359,E,2.315,124.98,260620,,,A*75
$GNRMC,122701.00,A,3600.74981,N,12919.15374,E,2.369,122.75,260620,,,A*7A
$GNRMC,122701.10,A,3600.74973,N,12919.15384,E,2.476,120.50,260620,,,A*75
$GNRMC,122701.20,A,3600.74966,N,12919.15395,E,2.555,116.01,260620,,,A*73
$GNRMC,122701.30,A,3600.74961,N,12919.15404,E,2.457,116.58,260620,,,A*75
$GNRMC,122701.40,A,3600.74954,N,12919.15419,E,2.605,117.42,260620,,,A*77
$GNRMC,122701.50,A,3600.74948,N,12919.15430,E,2.549,119.17,260620,,,A*75
$GNRMC,122701.60,A,3600.74942,N,12919.15444,E,2.841,114.73,260620,,,A*75
$GNRMC,122701.70,A,3600.74936,N,12919.15455,E,2.785,112.99,260620,,,A*72
$GNRMC,122701.80,A,3600.74933,N,12919.15467,E,2.686,110.43,260620,,,A*7E
$GNRMC,122701.90,A,3600.74929,N,12919.15481,E,2.527,107.92,260620,,,A*7E
$GNRMC,122702.00,A,3600.74925,N,12919.15496,E,2.589,107.62,260620,,,A*75
$GNRMC,122702.10,A,3600.74922,N,12919.15509,E,2.429,105.80,260620,,,A*71
