time,latitude,longitude,enu_x,enu_y,speed,course,Hrage,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
4015000,36.01362133333334,129.31970583333333,99.68886241824302,135.51878636880824,1.2000000000000002,214.0,63.0,2.3828125,-12.625,2.88671875,0.568359375,0.125,2.06640625,356.0,356.0,356.0111111111111
4015001,,,,,,,,2.3828125,-12.625,2.88671875,0.568359375,0.125,2.06640625,356.0,356.0,356.0111111111111
4015002,,,,,,,,2.3828125,-12.625,2.88671875,0.568359375,0.125,2.06640625,356.0,356.0,356.0111111111111
4015003,,,,,,,,2.3828125,-12.625,2.88671875,0.568359375,0.125,2.06640625,356.0,356.0,356.0111111111111
4015004,,,,,,,,2.3828125,-12.625,2.88671875,0.853515625,-0.685546875,1.19921875,356.0,356.0,356.0111111111111
4015005,,,,,,,,2.3828125,-12.625,2.88671875,0.853515625,-0.685546875,1.19921875,356.0,356.0,356.0111111111111
4015006,,,,,,,,2.3828125,-12.625,2.88671875,-1.61328125,-1.162109375,1.28515625,356.0,356.0,356.0111111111111
4015007,,,,,,,,2.3828125,-12.625,2.88671875,-1.61328125,-1.162109375,1.28515625,356.0,356.0,356.0111111111111
4015008,,,,,,,,2.3828125,-12.625,2.88671875,-2.494140625,-1.681640625,1.546875,356.0,356.0,356.0111111111111
4015009,,,,,,,,2.3828125,-12.625,2.88671875,-2.494140625,-1.681640625,1.546875,356.0,356.0,356.0111111111111
4015010,36.013616999999996,129.31969949999998,99.11792936879104,135.03795647693684,2.1,226.0,,2.3828125,-12.625,2.88671875,-3.5703125,-0.185546875,0.72265625,356.0,356.0,356.0111111111111
4015011,,,,,,,,2.3828125,-12.625,2.88671875,-3.5703125,-0.185546875,0.72265625,356.0111111111111,356.0,356.0111111111111
4015012,,,,,,,,2.3828125,-12.625,2.88671875,-3.97265625,0.9921875,1.10546875,356.0111111111111,356.0,356.0111111111111
4015013,,,,,,,,2.3828125,-12.625,2.88671875,-3.97265625,0.9921875,1.10546875,356.0,356.0,356.0111111111111
4015014,,,,,,,,2.3828125,-12.625,2.88671875,-1.98046875,-0.7265625,1.236328125,356.0,356.0,356.0111111111111
4015015,,,,,,,,0.8203125,-16.5,11.53515625,-1.98046875,-0.7265625,1.236328125,356.0,356.0,356.0111111111111
4015016,,,,,,,,0.8203125,-16.5,11.53515625,-1.98046875,-0.7265625,1.236328125,356.0,356.0,356.0111111111111
4015017,,,,,,,,0.8203125,-16.5,11.53515625,-1.98046875,-0.7265625,1.236328125,356.0,356.0,356.0111111111111
4015018,,,,,,,,0.8203125,-16.5,11.53515625,-1.8046875,-2.419921875,0.865234375,356.0,356.0,356.0111111111111
4015019,,,,,,,,0.8203125,-16.5,11.53515625,-1.8046875,-2.419921875,0.865234375,356.0,356.0,356.0111111111111
4015020,36.01361583333333,129.31969750000002,98.93763445811132,134.90850198226022,2.3000000000000003,229.0,,0.8203125,-16.5,11.53515625,-0.677734375,2.017578125,2.833984375,356.0,356.0,356.0111111111111
4015021,,,,,,,,0.8203125,-16.5,11.53515625,-0.677734375,2.017578125,2.833984375,356.0,356.0,356.0111111111111
4015022,,,,,,,,0.8203125,-16.5,11.53515625,-1.060546875,0.224609375,2.146484375,356.0,356.0,356.0111111111111
4015023,,,,,,,,0.8203125,-16.5,11.53515625,-1.060546875,0.224609375,2.146484375,356.0,356.0,356.0111111111111
