time,latitude,longitude,enu_x,enu_y,speed,course,Hrage,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
3761600,36.013053666666664,129.31885150000002,22.672429846627445,72.53038359068809,1.3,55.0,123.0,-0.83203125,-0.93359375,-0.29296875,-0.333984375,-0.109375,-0.05859375,0.0,180.0,360.0
3761601,,,,,,,,-0.83203125,-0.93359375,-0.29296875,-0.333984375,-0.109375,-0.05859375,0.0,180.0,360.0
3761602,,,,,,,,0.1640625,-0.08203125,-0.703125,-0.333984375,-0.109375,-0.05859375,0.0,180.0,360.0
3761603,,,,,,,,0.1640625,-0.08203125,-0.703125,0.6328125,-0.048828125,-0.12109375,0.0,180.0,360.0
3761604,,,,,,,,0.1640625,-0.08203125,-0.703125,0.4375,-0.525390625,0.193359375,0.0,180.0,360.0
3761605,,,,,,,,-0.93359375,-0.15625,2.07421875,0.4375,-0.525390625,0.193359375,0.0,180.0,360.0
3761606,,,,,,,,-0.93359375,-0.15625,2.07421875,-0.10546875,-0.841796875,0.498046875,0.0,180.0,360.0
3761607,,,,,,,,-0.48046875,0.2265625,0.80859375,-0.10546875,-0.841796875,0.498046875,0.0,180.0,360.0
3761608,,,,,,,,-0.48046875,0.2265625,0.80859375,-0.10546875,-0.841796875,0.498046875,0.0,180.0,360.0
3761609,,,,,,,,-0.48046875,0.2265625,0.80859375,0.318359375,-0.470703125,0.41796875,0.0,180.0,360.0
3761610,36.01305383333333,129.31885416666668,22.912826668155013,72.54887742169447,1.1,68.0,,1.4140625,0.36328125,0.59375,0.318359375,-0.470703125,0.41796875,0.0,180.0,360.0
3761611,,,,,,,,1.4140625,0.36328125,0.59375,0.4375,-0.240234375,0.287109375,0.0,180.0,360.0
3761612,,,,,,,,1.421875,1.49609375,-0.59765625,0.4375,-0.240234375,0.287109375,0.0,180.0,360.0
3761613,,,,,,,,1.421875,1.49609375,-0.59765625,0.4375,-0.240234375,0.287109375,0.0,180.0,360.0
3761614,,,,,,,,1.421875,1.49609375,-0.59765625,0.388671875,-0.091796875,0.27734375,0.0,180.0,360.0
3761615,,,,,,,,0.58203125,2.90625,-1.1953125,0.388671875,-0.091796875,0.27734375,0.0,180.0,360.0
3761616,,,,,,,,0.58203125,2.90625,-1.1953125,0.345703125,-0.041015625,0.298828125,0.0,180.0,360.0
