time,latitude,longitude,enu_x,enu_y,speed,course,Hrage,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
3802400,36.01251516666667,129.31928483333334,61.73734121238095,12.779021776364484,1.3,54.0,123.0,-1.78125,-2.015625,4.62109375,0.041015625,0.208984375,0.05078125,0.0,180.0,360.0
3802401,,,,,,,,-1.78125,-2.015625,4.62109375,0.041015625,0.208984375,0.05078125,0.0,180.0,360.0
3802402,,,,,,,,0.89453125,-1.671875,3.1484375,0.041015625,0.208984375,0.05078125,0.0,180.0,360.0
3802403,,,,,,,,0.89453125,-1.671875,3.1484375,0.142578125,0.0078125,-0.1328125,0.0,180.0,360.0
3802404,,,,,,,,-0.54296875,2.6484375,-0.4140625,0.142578125,0.0078125,-0.1328125,0.0,180.0,360.0
3802405,,,,,,,,-0.54296875,2.6484375,-0.4140625,0.185546875,-0.0390625,-0.12890625,0.0,180.0,360.0
3802406,,,,,,,,-0.54296875,2.6484375,-0.4140625,0.177734375,-0.064453125,-0.1015625,0.0,180.0,360.0
3802407,,,,,,,,-1.0859375,3.24609375,-0.76171875,0.177734375,-0.064453125,-0.1015625,0.0,180.0,360.0
3802408,,,,,,,,-1.0859375,3.24609375,-0.76171875,0.18359375,-0.07421875,-0.05078125,0.0,180.0,360.0
3802409,,,,,,,,-1.0859375,3.24609375,-0.76171875,0.18359375,-0.07421875,-0.05078125,0.0,180.0,360.0
3802410,36.01251633333333,129.31928666666667,61.90261427170215,12.908475377044166,1.2000000000000002,50.0,,-1.0859375,3.24609375,-0.76171875,0.185546875,-0.09765625,0.013671875,0.0,180.0,360.0
3802411,,,,,,,,-1.45703125,2.87109375,-0.75,0.185546875,-0.09765625,0.013671875,0.0,180.0,360.0
3802412,,,,,,,,-1.45703125,2.87109375,-0.75,0.154296875,-0.126953125,0.08203125,0.0,180.0,360.0
3802413,,,,,,,,-1.45703125,2.87109375,-0.75,0.12109375,-0.142578125,0.111328125,0.0,180.0,360.0
3802414,,,,,,,,-1.171875,2.48046875,-0.796875,0.12109375,-0.142578125,0.111328125,0.0,180.0,360.0
3802415,,,,,,,,-1.171875,2.48046875,-0.796875,0.107421875,-0.099609375,0.111328125,0.0,180.0,360.0
3802416,,,,,,,,-0.84765625,2.28125,-0.7421875,0.107421875,-0.099609375,0.111328125,0.0,180.0,360.0
3802417,,,,,,,,-0.84765625,2.28125,-0.7421875,0.029296875,-0.025390625,0.087890625,0.0,180.0,360.0
3802418,,,,,,,,-0.3203125,1.88671875,-0.8125,0.029296875,-0.025390625,0.087890625,0.0,180.0,360.0
3802419,,,,,,,,-0.3203125,1.88671875,-0.8125,-0.119140625,0.015625,0.04296875,0.0,180.0,360.0
3802420,36.01251666666667,129.3192885,62.06788797912948,12.945462954795676,1.3,56.0,,-0.3203125,1.88671875,-0.8125,-0.26171875,-0.01171875,-0.01171875,0.0,180.0,360.0
3802421,,,,,,,,-0.3046875,0.203125,-0.62109375,-0.26171875,-0.01171875,-0.01171875,0.0,180.0,360.0
3802422,,,,,,,,-0.3046875,0.203125,-0.62109375,-0.326171875,-0.091796875,-0.03515625,0.0,180.0,360.0
3802423,,,,,,,,-0.54296875,-1.3203125,-0.3359375,-0.326171875,-0.091796875,-0.03515625,0.0,180.0,360.0
3802424,,,,,,,,-0.54296875,-1.3203125,-0.3359375,-0.3125,-0.1015625,-0.0234375,0.0,180.0,360.0
