time,latitude,longitude,enu_x,enu_y,speed,course,Hrage,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
3815500,36.012533833333336,129.31932116666667,65.0127555207491,14.850284419130492,1.0,55.0,123.0,-1.46875,0.17578125,-0.16796875,-0.73046875,-0.029296875,0.091796875,0.0,180.0,360.0
3815501,,,,,,,,-1.46875,0.17578125,-0.16796875,-0.73046875,-0.029296875,0.091796875,0.0,180.0,360.0
3815502,,,,,,,,-1.46875,0.17578125,-0.16796875,-0.546875,-0.31640625,0.083984375,0.0,180.0,360.0
3815503,,,,,,,,-1.46875,0.17578125,-0.16796875,-0.025390625,-0.5625,0.369140625,0.0,180.0,360.0
3815504,,,,,,,,-0.08203125,-1.33203125,1.45703125,-0.025390625,-0.5625,0.369140625,0.0,180.0,360.0
3815505,,,,,,,,-0.08203125,-1.33203125,1.45703125,0.158203125,-0.427734375,0.400390625,0.0,180.0,360.0
3815506,,,,,,,,0.48046875,-0.2109375,0.20703125,0.158203125,-0.427734375,0.400390625,0.0,180.0,360.0
3815507,,,,,,,,0.48046875,-0.2109375,0.20703125,0.267578125,-0.337890625,0.3203125,0.0,180.0,360.0
3815508,,,,,,,,0.57421875,0.96875,-0.421875,0.267578125,-0.337890625,0.3203125,0.0,180.0,360.0
3815509,,,,,,,,0.57421875,0.96875,-0.421875,0.240234375,-0.271484375,0.27734375,0.0,180.0,360.0
3815510,36.01253466666667,129.31932366666666,65.23812837937356,14.942752116989503,1.1,55.0,,0.57421875,0.96875,-0.421875,0.2421875,-0.197265625,0.25390625,0.0,180.0,360.0
3815511,,,,,,,,0.46875,2.26171875,-0.89453125,0.2421875,-0.197265625,0.25390625,0.0,180.0,360.0
3815512,,,,,,,,0.46875,2.26171875,-0.89453125,0.263671875,-0.16796875,0.228515625,0.0,180.0,360.0
3815513,,,,,,,,0.69921875,3.296875,-0.94140625,0.263671875,-0.16796875,0.228515625,0.0,180.0,360.0
3815514,,,,,,,,0.69921875,3.296875,-0.94140625,0.236328125,-0.154296875,0.19140625,0.0,180.0,360.0
3815515,,,,,,,,0.859375,3.47265625,-1.16015625,0.236328125,-0.154296875,0.19140625,0.0,180.0,360.0
