time,latitude,longitude,enu_x,enu_y,speed,course,Hrage,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
3767300,36.013595,129.31970533333333,99.64382147055433,132.5968588636228,0.9,51.0,123.0,0.76171875,-0.3125,-0.77734375,-0.154296875,-0.681640625,0.455078125,0.0,180.0,360.0
3767301,,,,,,,,0.76171875,-0.3125,-0.77734375,-0.154296875,-0.681640625,0.455078125,0.0,180.0,360.0
3767302,,,,,,,,1.390625,-0.296875,-0.46875,-0.154296875,-0.681640625,0.455078125,0.0,180.0,360.0
3767303,,,,,,,,1.390625,-0.296875,-0.46875,0.134765625,-1.181640625,0.025390625,0.0,180.0,360.0
3767304,,,,,,,,-0.56640625,-1.90234375,2.52734375,0.134765625,-1.181640625,0.025390625,0.0,180.0,360.0
3767305,,,,,,,,-0.56640625,-1.90234375,2.52734375,0.068359375,-1.58984375,0.033203125,0.0,180.0,360.0
3767306,,,,,,,,-0.56640625,-1.90234375,2.52734375,0.28515625,-1.447265625,0.05859375,0.0,180.0,360.0
3767307,,,,,,,,-0.65234375,-1.71875,2.03515625,0.28515625,-1.447265625,0.05859375,0.0,180.0,360.0
3767308,,,,,,,,-0.65234375,-1.71875,2.03515625,0.341796875,-1.43359375,0.1171875,0.0,180.0,360.0
3767309,,,,,,,,-0.60546875,-0.2421875,0.703125,0.341796875,-1.43359375,0.1171875,0.0,180.0,360.0
3767310,36.013596166666666,129.31970616666666,99.71894351026155,132.72631217665634,1.0,48.0,,-0.60546875,-0.2421875,0.703125,0.330078125,-1.5,0.11328125,0.0,180.0,360.0
3767311,,,,,,,,-0.60546875,-0.2421875,0.703125,0.330078125,-1.5,0.11328125,0.0,180.0,360.0
3767312,,,,,,,,-0.60546875,-0.2421875,0.703125,0.3125,-1.62890625,0.1015625,0.0,180.0,360.0
3767313,,,,,,,,-0.33203125,1.87890625,-0.265625,0.3125,-1.62890625,0.1015625,0.0,180.0,360.0
3767314,,,,,,,,-0.33203125,1.87890625,-0.265625,0.3515625,-1.685546875,0.1015625,0.0,180.0,360.0
3767315,,,,,,,,-0.33203125,1.87890625,-0.265625,0.33984375,-1.724609375,0.12109375,0.0,180.0,360.0
3767316,,,,,,,,-0.53515625,2.1328125,-0.3984375,0.33984375,-1.724609375,0.12109375,0.0,180.0,360.0
3767317,,,,,,,,-0.53515625,2.1328125,-0.3984375,0.310546875,-1.75,0.1484375,0.0,180.0,360.0
3767318,,,,,,,,-1.203125,1.78125,-0.65625,0.310546875,-1.75,0.1484375,0.0,180.0,360.0
3767319,,,,,,,,-1.203125,1.78125,-0.65625,0.35546875,-1.80859375,0.18359375,0.0,180.0,360.0
3767320,36.013597,129.319707,99.79406596759686,132.8187790735684,1.0,46.0,,-1.328125,1.265625,-0.3515625,0.35546875,-1.80859375,0.18359375,0.0,180.0,360.0
3767321,,,,,,,,-1.328125,1.265625,-0.3515625,0.404296875,-1.869140625,0.201171875,0.0,180.0,360.0
3767322,,,,,,,,-1.328125,1.265625,-0.3515625,0.490234375,-1.921875,0.19140625,0.0,180.0,360.0
3767323,,,,,,,,-1.328125,0.62890625,-0.26171875,0.490234375,-1.921875,0.19140625,0.0,180.0,360.0
3767324,,,,,,,,-1.328125,0.62890625,-0.26171875,0.490234375,-1.921875,0.19140625,0.0,180.0,360.0
3767325,,,,,,,,-1.328125,0.62890625,-0.26171875,0.529296875,-2.0,0.171875,0.0,180.0,360.0
3767326,,,,,,,,-1.33203125,0.54296875,-0.43359375,0.529296875,-2.0,0.171875,0.0,180.0,360.0
3767327,,,,,,,,-1.33203125,0.54296875,-0.43359375,0.578125,-2.056640625,0.1484375,0.0,180.0,360.0
3767328,,,,,,,,-1.33203125,0.54296875,-0.43359375,0.611328125,-2.1171875,0.11328125,0.0,180.0,360.0
3767329,,,,,,,,-1.34765625,0.4765625,-0.53125,0.611328125,-2.1171875,0.11328125,0.0,180.0,360.0
3767330,36.013598,129.31970783333333,99.86918821115694,132.9297391805195,1.0,44.0,,-1.34765625,0.4765625,-0.53125,0.646484375,-2.201171875,0.099609375,0.0,180.0,360.0
3767331,,,,,,,,-1.34765625,0.4765625,-0.53125,0.646484375,-2.201171875,0.099609375,0.0,180.0,360.0
3767332,,,,,,,,-1.34765625,0.4765625,-0.53125,0.642578125,-2.28125,0.109375,0.0,180.0,360.0
3767333,,,,,,,,-1.65234375,0.765625,-0.6640625,0.642578125,-2.28125,0.109375,0.0,180.0,360.0
3767334,,,,,,,,-1.65234375,0.765625,-0.6640625,0.662109375,-2.30078125,0.115234375,0.0,180.0,360.0
3767335,,,,,,,,-1.68359375,1.1484375,-1.1015625,0.662109375,-2.30078125,0.115234375,0.0,180.0,360.0
3767336,,,,,,,,-1.68359375,1.1484375,-1.1015625,0.625,-2.3359375,0.1640625,0.0,180.0,360.0
3767337,,,,,,,,-1.68359375,1.1484375,-1.1015625,0.625,-2.3359375,0.1640625,0.0,180.0,360.0
3767338,,,,,,,,-1.68359375,1.1484375,-1.1015625,0.583984375,-2.35546875,0.23828125,0.0,180.0,360.0
3767339,,,,,,,,-1.46484375,1.96484375,-1.80078125,0.583984375,-2.35546875,0.23828125,0.0,180.0,360.0
3767340,36.01359883333334,129.319709,99.97436006677626,133.02220642130698,1.0,47.0,,-1.46484375,1.96484375,-1.80078125,0.421875,-2.33984375,0.3671875,0.0,180.0,360.0
3767341,,,,,,,,-1.0,1.0234375,-1.25,0.421875,-2.33984375,0.3671875,0.0,180.0,360.0
3767342,,,,,,,,-1.0,1.0234375,-1.25,0.267578125,-2.44921875,0.357421875,0.0,180.0,360.0
3767343,,,,,,,,1.94140625,-3.6875,-0.0078125,0.267578125,-2.44921875,0.357421875,0.0,180.0,360.0
3767344,,,,,,,,1.94140625,-3.6875,-0.0078125,0.421875,-2.423828125,0.21484375,0.0,180.0,360.0
3767345,,,,,,,,2.8125,-4.83203125,0.96484375,0.421875,-2.423828125,0.21484375,0.0,180.0,360.0
3767346,,,,,,,,2.8125,-4.83203125,0.96484375,0.91796875,-2.10546875,0.091796875,0.0,180.0,360.0
3767347,,,,,,,,2.2890625,-1.9296875,0.015625,0.91796875,-2.10546875,0.091796875,0.0,180.0,360.0
3767348,,,,,,,,2.2890625,-1.9296875,0.015625,0.783203125,-1.943359375,0.1171875,0.0,180.0,360.0
3767349,,,,,,,,3.49609375,-3.23046875,0.65625,0.783203125,-1.943359375,0.1171875,0.0,180.0,360.0
3767350,36.01360016666667,129.31971116666668,100.1696794942262,133.17015431600416,1.0,51.0,,3.49609375,-3.23046875,0.65625,0.896484375,-1.6640625,-0.076171875,0.0,180.0,360.0
3767351,,,,,,,,3.49609375,-3.23046875,0.65625,0.896484375,-1.6640625,-0.076171875,0.0,180.0,360.0
3767352,,,,,,,,3.49609375,-3.23046875,0.65625,1.23046875,-1.49609375,-0.279296875,0.0,180.0,360.0
