time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,validity
3368510,36.01305133333334,129.31899933333335,35.999432413771416,72.27152319540743,3.0,9.0,,13.03125,-4.5625,-6.96484375,3.17578125,1.234375,1.162109375,8.1484375,-3.2578125,-2.30078125,1.0
3368511,,,,,,,,12.05078125,-1.77734375,-5.8515625,3.015625,1.017578125,1.46875,7.1484375,-0.30859375,-1.265625,1.0
3368512,,,,,,,,9.25390625,1.0546875,-4.78515625,2.44921875,0.9375,1.412109375,4.35546875,2.6796875,-0.26953125,1.0
3368513,,,,,,,,8.0,2.28515625,-5.375,1.66796875,0.87109375,1.029296875,3.09375,4.015625,-0.921875,1.0
3368514,,,,,,,,6.6953125,2.30859375,-5.4453125,1.15234375,0.8359375,0.55078125,1.7890625,4.09375,-1.0390625,1.0
3368515,,,,,,,,7.40234375,0.37109375,-5.6328125,0.7421875,0.740234375,0.14453125,2.4765625,2.18359375,-1.265625,1.0
3368516,,,,,,,,8.4765625,-1.5078125,-5.58984375,0.62890625,0.62890625,0.021484375,3.55859375,0.3046875,-1.23046875,1.0
3368517,,,,,,,,8.8203125,-2.41015625,-4.64453125,0.83984375,0.431640625,-0.013671875,3.90234375,-0.61328125,-0.30859375,1.0
3368518,,,,,,,,8.7734375,-3.375,-3.02734375,0.9765625,0.34765625,0.0703125,3.859375,-1.5703125,1.30078125,1.0
3368519,,,,,,,,7.77734375,-3.078125,-0.5390625,0.73046875,0.556640625,0.06640625,2.86328125,-1.265625,3.75390625,1.0
3368520,36.013053666666664,129.31899766666666,35.84918330522729,72.53042748000851,2.9000000000000004,350.0,,6.63671875,-1.8359375,1.4296875,0.03125,0.63671875,-0.095703125,1.71484375,-0.0390625,5.703125,1.0
3368521,,,,,,,,2.015625,1.875,3.34765625,-0.75,0.64453125,-0.599609375,-2.921875,3.5625,7.6171875,1.0
3368522,,,,,,,,1.640625,2.49609375,1.32421875,-0.748046875,0.6484375,-0.802734375,-3.3046875,4.13671875,5.58984375,1.0
3368523,,,,,,,,2.62109375,2.3984375,-0.7734375,-0.02734375,0.677734375,-0.92578125,-2.34765625,3.9453125,3.484375,1.0
3368524,,,,,,,,4.28515625,0.15234375,-2.4765625,0.841796875,0.66015625,-0.423828125,-0.69921875,1.64453125,1.7578125,1.0
3368525,,,,,,,,4.25390625,-2.53515625,-1.953125,1.06640625,0.599609375,0.216796875,-0.73828125,-1.03515625,2.2578125,1.0
3368526,,,,,,,,3.765625,-7.0703125,-2.0546875,0.95703125,0.603515625,0.47265625,-1.234375,-5.55859375,2.140625,1.0
3368527,,,,,,,,2.4140625,-15.76171875,-0.34375,0.548828125,0.611328125,0.853515625,-2.578125,-14.21484375,3.828125,1.0
3368528,,,,,,,,0.29296875,-41.44140625,8.7578125,0.255859375,0.607421875,1.380859375,-4.68359375,-39.8359375,12.90625,1.0
3368529,,,,,,,,-3.78125,-61.73046875,14.359375,0.595703125,0.58984375,1.470703125,-8.7421875,-60.10546875,18.5,1.0
3368530,36.01305583333333,129.3189966666667,35.759033504642055,72.7708388062486,2.3000000000000003,345.0,,-5.8671875,-41.48828125,11.77734375,0.03125,0.63671875,-0.095703125,1.71484375,-0.0390625,5.703125,1.0
3368531,,,,,,,,3.00390625,-21.6015625,2.68359375,2.154296875,0.068359375,-0.021484375,-1.92578125,-19.84375,6.77734375,1.0
3368532,,,,,,,,13.82421875,-19.28125,-4.41796875,2.314453125,0.908203125,-3.521484375,8.83984375,-17.5859375,-0.38671875,1.0
3368533,,,,,,,,16.9140625,-17.875,0.42578125,2.201171875,0.349609375,-3.41796875,11.8671875,-16.3203125,4.40234375,1.0
3368534,,,,,,,,14.4140625,-19.2578125,4.84765625,0.37890625,0.427734375,-1.12890625,9.3359375,-17.81640625,8.80859375,1.0
3368535,,,,,,,,13.55859375,-19.5625,3.10546875,-0.99609375,0.181640625,0.373046875,8.49609375,-18.1953125,7.08203125,1.0
3368536,,,,,,,,13.2421875,-18.421875,1.17578125,-1.064453125,0.181640625,0.544921875,8.1875,-17.08984375,5.16796875,1.0
3368537,,,,,,,,11.6875,-18.0234375,0.6484375,-0.7578125,0.0234375,0.521484375,6.65625,-16.74609375,4.671875,1.0
3368538,,,,,,,,9.6171875,-17.35546875,0.68359375,-0.52734375,-0.341796875,0.478515625,4.625,-16.12890625,4.74609375,1.0
3368539,,,,,,,,5.93359375,-14.08984375,0.67578125,-0.478515625,-0.77734375,0.416015625,0.98828125,-12.90625,4.78515625,1.0
3368540,36.01305783333333,129.31899516666667,35.62380936760087,72.9927567411893,2.4000000000000004,336.0,,2.4140625,-10.93359375,-1.9296875,0.03125,0.63671875,-0.095703125,-2.4609375,-9.80859375,2.2578125,1.0
3368541,,,,,,,,0.83984375,-9.32421875,-3.578125,-1.04296875,-1.10546875,0.224609375,-3.95703125,-8.27734375,0.6875,1.0
3368542,,,,,,,,0.34765625,-8.1171875,-3.8046875,-1.22265625,-0.8359375,0.630859375,-4.33984375,-7.20703125,0.5703125,1.0
3368543,,,,,,,,0.484375,-6.98828125,-3.7109375,-1.044921875,-0.638671875,1.033203125,-4.1484375,-6.125,0.7265625,1.0
3368544,,,,,,,,0.4296875,-6.14453125,-4.03515625,-0.744140625,-0.466796875,1.193359375,-4.1484375,-5.32421875,0.45703125,1.0
3368545,,,,,,,,-0.40625,-2.3515625,-4.3046875,-0.578125,-0.068359375,1.16796875,-4.91796875,-1.5703125,0.2265625,1.0
3368546,,,,,,,,-1.1171875,2.19140625,-3.890625,-0.568359375,0.22265625,1.1484375,-5.6015625,2.94921875,0.6484375,1.0
3368547,,,,,,,,-0.71875,3.36328125,-3.46875,-0.130859375,0.35546875,1.12890625,-5.18359375,4.09765625,1.0703125,1.0
3368548,,,,,,,,0.078125,2.828125,-3.34765625,0.388671875,0.375,0.98046875,-4.37890625,3.5625,1.18359375,1.0
3368549,,,,,,,,0.765625,1.30078125,-3.53125,0.970703125,0.310546875,0.740234375,-3.69140625,2.06640625,0.9921875,1.0
3368550,36.01305883333334,129.31899266666667,35.39843686624921,73.10371507346069,2.6,316.0,,1.36328125,0.02734375,-4.05078125,1.548828125,0.322265625,0.384765625,-3.0703125,0.83984375,0.45703125,1.0
3368551,,,,,,,,1.66796875,-0.28515625,-4.328125,1.802734375,0.349609375,0.21484375,-2.76953125,0.57421875,0.1484375,1.0
3368552,,,,,,,,2.93359375,-0.5234375,-4.72265625,1.9609375,0.298828125,0.14453125,-1.5,0.3828125,-0.26953125,1.0
3368553,,,,,,,,3.234375,-0.6328125,-4.72265625,2.052734375,0.2578125,0.146484375,-1.1953125,0.3046875,-0.26953125,1.0
3368554,,,,,,,,3.76953125,-0.92578125,-4.6640625,2.177734375,0.16015625,0.193359375,-0.66015625,0.07421875,-0.234375,1.0
3368555,,,,,,,,4.01953125,-0.90234375,-4.33984375,2.15625,0.029296875,0.2421875,-0.39453125,0.15234375,0.07421875,1.0
3368556,,,,,,,,3.8828125,-0.51171875,-3.671875,2.041015625,-0.025390625,0.265625,-0.5078125,0.61328125,0.73046875,1.0
3368557,,,,,,,,2.98828125,-0.34765625,-2.85546875,1.9375,-0.017578125,0.197265625,-1.38671875,0.83984375,1.52734375,1.0
3368558,,,,,,,,2.3359375,-0.36328125,-2.39453125,1.9140625,-0.001953125,0.14453125,-2.04296875,0.83984375,1.98828125,1.0
3368559,,,,,,,,1.0859375,-1.3359375,-2.65234375,1.951171875,0.0703125,-0.013671875,-3.26953125,-0.078125,1.72265625,1.0
3368560,36.01306066666667,129.31899083333334,35.233163211343935,73.30713968790182,2.4000000000000004,317.0,,0.578125,-4.1640625,-1.96484375,2.248046875,0.216796875,-0.138671875,-3.76953125,-2.8359375,2.37109375,1.0
3368561,,,,,,,,-0.1953125,-19.2421875,1.3984375,2.544921875,0.251953125,0.08984375,-4.53125,-17.8515625,5.703125,1.0
3368562,,,,,,,,12.71484375,-48.28125,4.94140625,3.46875,0.1796875,0.55859375,8.37890625,-46.73828125,9.19140625,1.0
3368563,,,,,,,,21.703125,-61.875,12.203125,3.900390625,0.09765625,0.787109375,17.3828125,-60.2578125,16.4296875,1.0
3368564,,,,,,,,26.23828125,-37.78515625,12.03515625,3.73828125,0.39453125,0.69140625,21.94140625,-36.01171875,16.19921875,1.0
3368565,,,,,,,,8.2265625,-14.42578125,-1.5078125,3.173828125,0.02734375,-0.66796875,3.9375,-12.56640625,2.6015625,1.0
3368566,,,,,,,,-3.98046875,-21.203125,-1.1015625,0.822265625,0.3828125,-3.716796875,-8.32421875,-19.42578125,2.9453125,1.0
3368567,,,,,,,,5.33984375,-27.4765625,4.5859375,1.859375,0.8515625,-1.1015625,0.94921875,-25.82421875,8.6171875,1.0
3368568,,,,,,,,7.4609375,-27.65234375,4.4609375,3.478515625,1.134765625,0.5,3.0546875,-25.97265625,8.4609375,1.0
3368569,,,,,,,,8.81640625,-24.1796875,0.6640625,4.447265625,1.32421875,0.857421875,4.39453125,-22.3359375,4.5546875,1.0
3368570,36.013062833333336,129.318989,35.06788941696985,73.54755071825048,2.3000000000000003,320.0,,8.7734375,-22.5234375,-1.33203125,2.9921875,1.478515625,-0.021484375,4.3203125,-20.57421875,2.44921875,1.0
3368571,,,,,,,,11.1015625,-22.12109375,-1.35546875,2.990234375,1.556640625,0.125,6.6171875,-20.11328125,2.33203125,1.0
3368572,,,,,,,,10.98046875,-21.37109375,-0.5390625,3.650390625,1.796875,0.6015625,6.46484375,-19.26953125,3.0234375,1.0
3368573,,,,,,,,9.09765625,-18.33203125,-2.63671875,3.4296875,1.904296875,0.7578125,4.55078125,-16.125,0.80078125,1.0
3368574,,,,,,,,8.890625,-16.36328125,-3.375,2.98046875,1.904296875,0.71484375,4.3203125,-14.0546875,-0.078125,1.0
3368575,,,,,,,,9.6875,-14.328125,-3.265625,2.744140625,1.830078125,0.90625,5.0859375,-11.95703125,-0.078125,1.0
3368576,,,,,,,,10.484375,-13.29296875,-3.16796875,2.66796875,1.7265625,1.052734375,5.890625,-10.87890625,-0.04296875,1.0
3368577,,,,,,,,11.1484375,-11.80078125,-3.02734375,2.556640625,1.47265625,1.185546875,6.5390625,-9.30859375,-0.00390625,1.0
3368578,,,,,,,,10.90625,-9.16015625,-3.58203125,2.3671875,1.2421875,1.12109375,6.3125,-6.5859375,-0.65234375,1.0
3368579,,,,,,,,10.4765625,-6.93359375,-3.84375,2.23046875,1.005859375,1.03125,5.89453125,-4.29296875,-1.0,1.0
3368580,36.013063,129.31898616666666,34.81246769924991,73.56604291064579,2.7,301.0,,9.41796875,-3.625,-3.89453125,2.9921875,1.478515625,-0.021484375,4.3203125,-20.57421875,2.44921875,1.0
3368581,,,,,,,,8.359375,-1.2734375,-3.09765625,1.955078125,0.771484375,1.162109375,3.8203125,1.4921875,-0.38671875,1.0
3368582,,,,,,,,7.44921875,-0.1328125,-2.94140625,1.59375,0.68359375,1.095703125,2.9375,2.6796875,-0.26953125,1.0
3368583,,,,,,,,7.953125,-1.3671875,-2.046875,1.240234375,0.55078125,0.603515625,3.48046875,1.4921875,0.5703125,1.0
3368584,,,,,,,,8.6171875,-3.94921875,-0.7578125,1.130859375,0.41015625,0.216796875,4.16796875,-1.07421875,1.8359375,1.0
3368585,,,,,,,,9.03125,-4.96875,-0.28125,1.193359375,0.302734375,-0.146484375,4.5859375,-2.109375,2.296875,1.0
3368586,,,,,,,,8.0,-4.71484375,0.73046875,0.943359375,0.44140625,-0.447265625,3.5546875,-1.87890625,3.29296875,1.0
3368587,,,,,,,,6.7109375,-3.40234375,1.00390625,0.236328125,0.587890625,-0.640625,2.25,-0.61328125,3.55859375,1.0
3368588,,,,,,,,3.9609375,-0.23046875,1.87890625,-0.30078125,0.708984375,-0.724609375,-0.5078125,2.48828125,4.4375,1.0
3368589,,,,,,,,2.8046875,2.7734375,1.296875,-0.453125,0.779296875,-0.689453125,-1.6953125,5.3984375,3.8671875,1.0
3368590,36.013063333333335,129.31898283333334,34.511971501282176,73.60302813877107,3.0,286.0,,2.69921875,3.49609375,0.21484375,-0.13671875,0.7734375,-0.51953125,4.3203125,-20.57421875,2.44921875,1.0
3368591,,,,,,,,2.98046875,3.16015625,-1.078125,0.201171875,0.642578125,-0.302734375,-1.54296875,5.66796875,1.4921875,1.0
3368592,,,,,,,,2.59765625,1.93359375,-0.87890625,0.341796875,0.54296875,-0.072265625,-1.92578125,4.3984375,1.68359375,1.0
3368593,,,,,,,,2.3984375,0.76171875,-0.65625,0.322265625,0.482421875,0.083984375,-2.1171875,3.21484375,1.9140625,1.0
3368594,,,,,,,,1.77734375,-9.296875,2.4453125,0.181640625,0.3359375,0.462890625,-2.73046875,-6.86328125,5.015625,1.0
3368595,,,,,,,,-0.08984375,-21.984375,10.58984375,0.197265625,0.255859375,0.94140625,-4.56640625,-19.5390625,13.17578125,1.0
