time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,validity
3335670,36.01306116666667,129.31895883333334,32.34840081661782,73.36260821315436,2.9000000000000004,59.0,,8.65234375,7.4453125,1.734375,1.0859375,1.11328125,0.796875,4.9296875,3.1015625,0.265625,1.0
3335671,,,,,,,,9.44921875,3.859375,0.30078125,-0.626953125,-0.421875,0.03515625,5.734375,-0.5,-1.15234375,1.0
3335672,,,,,,,,9.1328125,2.65625,-0.12890625,-0.525390625,-0.349609375,0.349609375,5.43359375,-1.7265625,-1.57421875,1.0
3335673,,,,,,,,8.06640625,1.96875,-0.3828125,-0.3984375,-0.3359375,0.712890625,4.35546875,-2.4140625,-1.8046875,1.0
3335674,,,,,,,,6.24609375,2.49609375,0.30859375,-0.61328125,-0.2265625,0.76953125,2.51953125,-1.87890625,-1.11328125,1.0
3335675,,,,,,,,4.57421875,3.09375,1.78515625,-1.6328125,0.080078125,0.33984375,0.83203125,-1.265625,0.33984375,1.0
3335676,,,,,,,,3.76171875,3.4296875,2.70703125,-1.947265625,0.16796875,0.15234375,0.02734375,-0.921875,1.22265625,1.0
3335677,,,,,,,,3.48828125,3.69140625,3.98046875,-2.33984375,0.255859375,-0.337890625,-0.19921875,-0.65234375,2.3671875,1.0
3335678,,,,,,,,4.8203125,4.3828125,5.67578125,-2.294921875,0.1796875,-0.59375,1.1796875,0.0390625,3.9765625,1.0
3335679,,,,,,,,5.4140625,4.625,6.6484375,-2.25390625,0.107421875,-0.677734375,1.7890625,0.265625,4.8984375,1.0
3335680,36.013062500000004,129.31896166666667,32.60382191773423,73.5105548140501,2.9000000000000004,61.0,,3.97265625,4.13671875,6.65234375,1.0859375,1.11328125,0.796875,0.41015625,-0.23046875,4.8203125,1.0
3335681,,,,,,,,3.8125,1.5234375,5.8046875,-3.14453125,-0.33203125,-0.626953125,0.296875,-2.8359375,3.87109375,1.0
3335682,,,,,,,,4.74609375,-7.08203125,6.3125,-2.701171875,-0.43359375,0.125,1.25390625,-11.41796875,4.2890625,1.0
3335683,,,,,,,,2.88671875,-19.05078125,5.39453125,-2.529296875,-0.505859375,1.03515625,-0.62109375,-23.33203125,3.29296875,1.0
3335684,,,,,,,,-8.8984375,-49.0390625,12.703125,-2.353515625,-0.36328125,2.193359375,-12.4609375,-53.25390625,10.53125,1.0
3335685,,,,,,,,-11.0703125,-28.64453125,16.015625,-1.83984375,-0.986328125,2.302734375,-14.71875,-32.75,13.7890625,1.0
3335686,,,,,,,,-5.26953125,-20.9765625,9.33984375,-0.87109375,-1.3828125,1.92578125,-8.97265625,-25.05859375,7.12109375,1.0
3335687,,,,,,,,6.92578125,-16.2109375,3.12109375,-1.607421875,-0.78515625,-0.16015625,3.16796875,-20.265625,0.91796875,1.0
3335688,,,,,,,,16.37890625,-13.390625,1.21875,-2.091796875,0.1015625,-3.1015625,12.70703125,-17.51171875,-1.0390625,1.0
3335689,,,,,,,,13.390625,-12.58984375,4.73046875,-1.986328125,-0.3203125,-3.265625,9.875,-16.81640625,2.41015625,1.0
3335690,36.013064,129.31896450000002,32.85924294252016,73.67699463055666,2.9000000000000004,60.0,,6.77734375,-17.32421875,5.0625,1.0859375,1.11328125,0.796875,3.36328125,-21.6015625,2.640625,1.0
3335691,,,,,,,,5.13671875,-17.38671875,4.91796875,-5.490234375,-1.171875,0.11328125,1.75390625,-21.6015625,2.33203125,1.0
3335692,,,,,,,,4.609375,-14.71875,2.80859375,-4.607421875,-1.6015625,0.099609375,1.1796875,-18.7734375,-0.00390625,1.0
3335693,,,,,,,,3.6953125,-14.06640625,2.375,-4.314453125,-1.7109375,-0.068359375,0.2578125,-18.078125,-0.5,1.0
3335694,,,,,,,,0.39453125,-12.7265625,3.1640625,-4.15625,-2.001953125,-0.01953125,-3.07421875,-16.66796875,0.1875,1.0
3335695,,,,,,,,-1.6640625,-10.515625,4.015625,-4.228515625,-2.16796875,0.322265625,-5.1796875,-14.3671875,0.953125,1.0
3335696,,,,,,,,-3.1796875,-6.9921875,2.640625,-4.095703125,-2.140625,0.359375,-6.7890625,-10.69140625,-0.5390625,1.0
3335697,,,,,,,,-3.43359375,-3.203125,0.375,-4.029296875,-1.974609375,0.07421875,-7.09765625,-6.8203125,-2.875,1.0
3335698,,,,,,,,-3.5859375,-2.0625,-0.27734375,-3.9609375,-1.72265625,-0.068359375,-7.2890625,-5.59375,-3.60546875,1.0
3335699,,,,,,,,-4.00390625,1.4765625,-0.88671875,-3.802734375,-1.513671875,0.115234375,-7.74609375,-1.953125,-4.29296875,1.0
3335700,36.01306483333334,129.31896766666665,33.14471383846847,73.76946173860048,3.0,63.0,0.0,-3.58203125,4.140625,0.76171875,-3.560546875,-1.296875,0.625,-7.359375,0.8046875,-2.72265625,1.0
3335701,,,,,,,,-2.41796875,5.77734375,3.0078125,-2.728515625,-1.07421875,1.423828125,-6.2890625,2.60546875,-0.578125,1.0
3335702,,,,,,,,-0.31640625,6.27734375,3.73828125,-1.921875,-1.052734375,1.529296875,-4.2578125,3.21484375,0.11328125,1.0
3335703,,,,,,,,0.01953125,5.93359375,3.515625,-1.484375,-1.033203125,1.458984375,-3.953125,2.91015625,-0.1171875,1.0
3335704,,,,,,,,0.12890625,4.69140625,2.6796875,-0.685546875,-0.951171875,1.150390625,-3.91796875,1.72265625,-0.9609375,1.0
3335705,,,,,,,,-0.59765625,1.91796875,2.59375,-0.251953125,-0.8125,0.845703125,-4.6796875,-1.03515625,-1.0390625,1.0
3335706,,,,,,,,-0.48046875,0.22265625,3.8046875,-0.30078125,-0.576171875,0.67578125,-4.60546875,-2.72265625,0.1875,1.0
3335707,,,,,,,,0.0,0.0234375,5.22265625,-0.4609375,-0.404296875,0.564453125,-4.1484375,-2.9140625,1.60546875,1.0
3335708,,,,,,,,0.32421875,0.33203125,6.02734375,-0.392578125,-0.37109375,0.48046875,-3.8359375,-2.60546875,2.41015625,1.0
3335709,,,,,,,,2.36328125,1.53515625,7.17578125,0.01953125,-0.427734375,0.23046875,-1.80859375,-1.41796875,3.55859375,1.0
3335710,36.0130655,129.318971,33.44520960283844,73.84343570523413,3.0,69.0,,4.8203125,3.375,6.234375,0.66015625,-0.474609375,-0.240234375,0.640625,0.3828125,2.640625,1.0
3335711,,,,,,,,6.26171875,5.46875,6.2109375,1.17578125,-0.5390625,-1.025390625,2.09765625,2.3359375,2.6796875,1.0
3335712,,,,,,,,6.32421875,6.796875,6.74609375,1.12109375,-0.55078125,-1.134765625,2.17578125,3.6015625,3.25390625,1.0
3335713,,,,,,,,4.796875,6.29296875,7.76953125,0.720703125,-0.56640625,-1.103515625,0.6796875,2.98828125,4.32421875,1.0
3335714,,,,,,,,3.625,3.47265625,7.1953125,-0.169921875,-0.666015625,-0.203125,-0.46875,0.07421875,3.7890625,1.0
3335715,,,,,,,,4.0390625,-1.421875,5.25,-0.33984375,-0.791015625,0.4921875,-0.0859375,-4.828125,1.875,1.0
3335716,,,,,,,,4.3984375,-4.6015625,4.50390625,-0.267578125,-0.8203125,0.607421875,0.2578125,-8.0078125,1.14453125,1.0
3335717,,,,,,,,4.32421875,-23.265625,6.4453125,-0.287109375,-0.9140625,0.935546875,0.14453125,-26.66796875,3.1015625,1.0
3335718,,,,,,,,9.328125,-47.20703125,10.703125,-0.560546875,-1.091796875,1.572265625,5.0859375,-50.5625,7.390625,1.0
3335719,,,,,,,,25.53125,-64.4765625,25.2421875,-0.529296875,-1.1484375,1.857421875,21.25,-67.80859375,21.9453125,1.0
3335720,36.0130655,129.31897466666666,33.775755250234944,73.84343697023768,3.2,79.0,,16.77734375,-30.21484375,28.890625,0.66015625,-0.474609375,-0.240234375,0.640625,0.3828125,2.640625,1.0
3335721,,,,,,,,1.44140625,-11.28515625,5.67578125,-1.41796875,-0.37890625,0.517578125,-2.99609375,-14.4765625,2.41015625,1.0
3335722,,,,,,,,-5.578125,-11.26171875,1.21875,-3.130859375,0.056640625,-4.453125,-9.9296875,-14.515625,-2.109375,1.0
3335723,,,,,,,,-4.1328125,-12.4921875,2.0703125,-2.4921875,0.005859375,-4.697265625,-8.3984375,-15.8203125,-1.3046875,1.0
3335724,,,,,,,,-0.43359375,-14.3203125,6.11328125,0.59765625,-0.435546875,-2.32421875,-4.56640625,-17.81640625,2.71484375,1.0
3335725,,,,,,,,-0.0078125,-12.671875,7.46875,1.796875,-0.1953125,0.45703125,-4.109375,-16.28515625,4.1328125,1.0
3335726,,,,,,,,2.0390625,-11.375,5.765625,0.740234375,-0.212890625,0.48828125,-2.078125,-15.0546875,2.5234375,1.0
3335727,,,,,,,,4.60546875,-12.0859375,6.08203125,0.697265625,0.1171875,0.083984375,0.48828125,-15.82421875,2.87109375,1.0
3335728,,,,,,,,5.44140625,-11.86328125,6.02734375,0.93359375,0.2890625,0.220703125,1.33203125,-15.625,2.83203125,1.0
3335729,,,,,,,,5.96875,-10.9296875,5.8515625,1.095703125,0.541015625,0.638671875,1.8671875,-14.75390625,2.6796875,1.0
3335730,36.01306533333333,129.31897716666666,34.001127354060536,73.82494463188821,2.7,85.0,,6.57421875,-8.73046875,3.94140625,0.66015625,-0.474609375,-0.240234375,0.640625,0.3828125,2.640625,1.0
3335731,,,,,,,,6.8046875,-7.01171875,3.046875,0.779296875,0.525390625,0.8203125,2.7109375,-10.9140625,-0.078125,1.0
3335732,,,,,,,,6.71875,-5.21875,2.8671875,0.751953125,0.40625,0.9609375,2.6328125,-9.16015625,-0.234375,1.0
3335733,,,,,,,,6.3984375,-2.66796875,3.83984375,0.640625,0.328125,1.177734375,2.2890625,-6.62890625,0.76171875,1.0
3335734,,,,,,,,6.3828125,-0.4453125,3.85546875,0.447265625,0.20703125,1.244140625,2.25,-4.41015625,0.80078125,1.0
3335735,,,,,,,,6.765625,2.58984375,2.796875,0.427734375,0.056640625,0.935546875,2.59375,-1.37890625,-0.234375,1.0
3335736,,,,,,,,7.328125,5.78515625,1.953125,0.548828125,-0.013671875,0.705078125,3.13671875,1.80078125,-1.0390625,1.0
3335737,,,,,,,,8.03125,7.578125,1.921875,0.521484375,-0.087890625,0.65625,3.82421875,3.5625,-1.0390625,1.0
3335738,,,,,,,,10.0703125,7.74609375,1.8828125,0.40625,-0.17578125,0.71875,5.8515625,3.71484375,-1.0390625,1.0
3335739,,,,,,,,10.53125,6.34375,1.80078125,0.189453125,-0.302734375,0.896484375,6.27734375,2.296875,-1.07421875,1.0
3335740,36.013064500000006,129.31897966666665,34.2264997468316,73.73247947244293,2.6,94.0,,9.94921875,3.76953125,1.9296875,-0.171875,-0.349609375,1.056640625,0.640625,0.3828125,2.640625,1.0
3335741,,,,,,,,8.45703125,1.4765625,2.15234375,-0.65234375,-0.353515625,1.205078125,4.12890625,-2.53125,-0.69140625,1.0
3335742,,,,,,,,7.4609375,0.3671875,2.2265625,-1.080078125,-0.28515625,1.244140625,3.09375,-3.60546875,-0.6171875,1.0
3335743,,,,,,,,6.94921875,0.2109375,2.47265625,-1.30859375,-0.205078125,1.171875,2.55859375,-3.71875,-0.38671875,1.0
3335744,,,,,,,,5.0546875,0.91796875,3.8984375,-1.8046875,0.033203125,0.892578125,0.640625,-2.9453125,0.9921875,1.0
3335745,,,,,,,,3.609375,1.58984375,5.73828125,-2.2265625,0.267578125,0.462890625,-0.8125,-2.22265625,2.75390625,1.0
3335746,,,,,,,,2.85546875,2.23828125,6.78125,-2.17578125,0.4609375,-0.134765625,-1.54296875,-1.53515625,3.71484375,1.0
3335747,,,,,,,,4.15234375,3.44921875,5.8359375,-1.390625,0.59765625,-0.884765625,-0.19921875,-0.30859375,2.6796875,1.0
3335748,,,,,,,,6.48828125,5.2734375,5.703125,-0.939453125,0.619140625,-1.228515625,2.17578125,1.4921875,2.52734375,1.0
3335749,,,,,,,,7.78125,7.09765625,6.3203125,-0.83984375,0.513671875,-1.609375,3.55859375,3.25390625,3.1015625,1.0
3335750,36.013064166666666,129.318983,34.52699593948154,73.69549423309911,2.8000000000000003,98.0,,7.41015625,7.71875,4.6171875,-0.171875,-0.349609375,1.056640625,0.640625,0.3828125,2.640625,1.0
3335751,,,,,,,,5.8515625,3.66796875,3.89453125,-2.466796875,0.1484375,-0.732421875,1.79296875,-0.23046875,0.53515625,1.0
3335752,,,,,,,,6.05078125,-4.32421875,6.70703125,-2.767578125,0.005859375,0.306640625,2.01953125,-8.15625,3.25390625,1.0
3335753,,,,,,,,4.6796875,-17.4140625,7.34375,-2.75390625,-0.08203125,1.025390625,0.640625,-21.1484375,3.7890625,1.0
3335754,,,,,,,,-4.60546875,-56.3359375,21.98828125,-2.826171875,-0.0546875,1.224609375,-8.66796875,-59.95703125,18.34765625,1.0
3335755,,,,,,,,-16.43359375,-53.56640625,11.109375,-1.568359375,0.064453125,1.189453125,-20.54296875,-57.0,7.3515625,1.0
3335756,,,,,,,,-1.953125,-15.14453125,6.21484375,-0.42578125,-0.0546875,-0.607421875,-6.0625,-18.578125,2.44921875,1.0
3335757,,,,,,,,4.05859375,-12.484375,1.16796875,-4.09765625,0.73046875,-3.314453125,5.73828125,-18.3828125,-2.37890625,1.0
3335758,,,,,,,,12.1015625,-15.80859375,4.49609375,-2.58203125,-0.47265625,-2.599609375,6.6953125,-24.2109375,8.30859375,1.0
3335759,,,,,,,,8.68359375,-23.66015625,13.0625,-4.125,-1.13671875,0.84765625,3.4375,-28.42578125,7.4296875,1.0
3335760,36.013064,129.31898600000002,34.79744245959268,73.67700209382427,2.7,99.0,,7.41015625,7.71875,4.6171875,-4.375,-1.248046875,0.4140625,-0.27734375,-22.75390625,1.875,1.0
3335761,,,,,,,,2.9921875,-18.13671875,5.49609375,-4.078125,-1.32421875,-0.609375,-1.6171875,-20.03515625,1.18359375,1.0
3335762,,,,,,,,1.3125,-16.16796875,5.6875,-4.03125,-1.3828125,-0.681640625,-2.578125,-19.26953125,1.375,1.0
3335763,,,,,,,,0.34375,-16.0390625,6.1328125,-4.265625,-1.62890625,-0.34375,-3.5703125,-19.0390625,1.7578125,1.0
3335764,,,,,,,,-0.4140625,-13.98046875,5.60546875,-4.279296875,-1.759765625,-0.12109375,-4.375,-16.8515625,1.18359375,1.0
3335765,,,,,,,,-1.78515625,-9.984375,4.43359375,-4.078125,-1.7890625,-0.07421875,-5.79296875,-12.71875,-0.04296875,1.0
3335766,,,,,,,,-1.86328125,-9.0,4.0390625,-3.947265625,-1.791015625,-0.021484375,-5.91015625,-11.65234375,-0.4609375,1.0
3335767,,,,,,,,-2.22265625,-7.27734375,3.953125,-3.705078125,-1.6875,0.203125,-6.33203125,-9.80859375,-0.578125,1.0
3335768,,,,,,,,-2.46484375,-5.2578125,3.86328125,-3.52734375,-1.560546875,0.392578125,-6.63671875,-7.66796875,-0.69140625,1.0
3335769,,,,,,,,-2.5859375,-4.4765625,3.91015625,-3.427734375,-1.47265625,0.4296875,-6.7890625,-6.8203125,-0.65234375,1.0
3335770,36.01306233333333,129.31898816666666,34.992765623939114,73.49207079723747,2.5,104.0,,7.41015625,7.71875,4.6171875,-3.232421875,-1.30078125,0.443359375,-0.27734375,-22.75390625,1.875,1.0
3335771,,,,,,,,-1.78125,1.6640625,3.640625,-2.962890625,-1.1015625,0.48046875,-6.1015625,-0.421875,-0.9609375,1.0
3335772,,,,,,,,-0.546875,4.48828125,4.4296875,-2.576171875,-0.96484375,0.599609375,-4.91796875,2.52734375,-0.1953125,1.0
3335773,,,,,,,,0.390625,6.03125,4.33203125,-2.052734375,-0.91015625,0.73046875,-4.03125,4.21484375,-0.30859375,1.0
3335774,,,,,,,,0.67578125,6.0703125,4.63671875,-1.47265625,-0.900390625,0.75390625,-3.80078125,4.328125,-0.00390625,1.0
3335775,,,,,,,,0.859375,0.65234375,5.734375,-0.947265625,-0.64453125,0.697265625,-3.69140625,-0.99609375,1.109375,1.0
3335776,,,,,,,,1.91796875,-0.56640625,6.078125,-0.8671875,-0.513671875,0.654296875,-2.65234375,-2.18359375,1.453125,1.0
3335777,,,,,,,,3.625,-0.8671875,6.4921875,-0.71484375,-0.46875,0.501953125,-0.96875,-2.45703125,1.875,1.0
3335778,,,,,,,,4.75390625,1.03125,7.10546875,-0.572265625,-0.484375,0.25390625,0.14453125,-0.5390625,2.48828125,1.0
3335779,,,,,,,,5.03515625,3.69140625,7.7109375,-0.474609375,-0.525390625,-0.009765625,0.41015625,2.10546875,3.1015625,1.0
3335780,36.01306116666667,129.31899033333332,35.188088578572845,73.36261912847223,2.4000000000000004,109.0,,4.890625,5.26953125,8.27734375,-0.3984375,-0.5078125,-0.208984375,0.2578125,3.67578125,3.671875,1.0
3335781,,,,,,,,4.24609375,6.296875,7.87890625,-0.396484375,-0.4765625,-0.267578125,-0.39453125,4.67578125,3.29296875,1.0
3335782,,,,,,,,4.03515625,5.2109375,6.60546875,-0.580078125,-0.47265625,-0.095703125,-0.62109375,3.56640625,2.02734375,1.0
3335783,,,,,,,,4.33984375,2.48046875,5.37109375,-0.80859375,-0.53125,0.20703125,-0.31640625,0.8359375,0.80078125,1.0
3335784,,,,,,,,4.48046875,-0.26953125,5.5078125,-0.916015625,-0.63671875,0.515625,-0.19921875,-1.875,0.953125,1.0
3335785,,,,,,,,4.44921875,-8.84375,5.875,-0.9140625,-0.765625,0.896484375,-0.27734375,-10.38671875,1.3359375,1.0
3335786,,,,,,,,4.35546875,-12.5078125,6.75,-0.884765625,-0.80078125,1.02734375,-0.39453125,-14.02734375,2.21875,1.0
3335787,,,,,,,,3.1328125,-25.484375,11.390625,-0.962890625,-0.837890625,1.380859375,-1.65625,-26.9296875,6.890625,1.0
3335788,,,,,,,,3.67578125,-30.8203125,12.05859375,-0.921875,-0.84765625,1.61328125,-1.16015625,-32.18359375,7.58203125,1.0
3335789,,,,,,,,6.3671875,-29.7421875,12.6015625,-0.42578125,-0.662109375,1.177734375,1.484375,-31.03125,8.15625,1.0
3335790,36.01306,129.31899233333334,35.368386736449,73.23316740269803,2.3000000000000003,115.0,,5.42578125,-26.5,12.625,-0.3984375,-0.5078125,-0.208984375,0.2578125,3.67578125,3.671875,1.0
3335791,,,,,,,,2.72265625,-22.6484375,10.76953125,-1.2265625,-0.470703125,0.08203125,-2.19140625,-23.90625,6.35546875,1.0
3335792,,,,,,,,-0.640625,-23.046875,9.27734375,-1.78515625,-0.345703125,-0.552734375,-5.5625,-24.29296875,4.86328125,1.0
3335793,,,,,,,,-2.49609375,-22.4921875,9.859375,-1.22265625,-0.240234375,-1.044921875,-7.40234375,-23.75390625,5.4375,1.0
3335794,,,,,,,,0.4765625,-21.3671875,9.359375,-0.326171875,-0.109375,-0.927734375,-4.4140625,-22.6796875,4.9375,1.0
3335795,,,,,,,,3.5234375,-18.31640625,8.81640625,0.55859375,0.04296875,-0.9453125,-1.3515625,-19.7265625,4.40234375,1.0
3335796,,,,,,,,3.90625,-17.0859375,8.73046875,0.6953125,0.26953125,-1.158203125,-0.9296875,-18.6171875,4.32421875,1.0
3335797,,,,,,,,5.125,-13.8984375,8.234375,0.341796875,0.4296875,-1.162109375,0.3359375,-15.55859375,3.828125,1.0
3335798,,,,,,,,6.41015625,-11.2890625,7.13671875,0.12890625,0.6171875,-0.818359375,1.67578125,-13.06640625,2.71484375,1.0
3335799,,,,,,,,6.9296875,-9.91796875,6.77734375,0.166015625,0.724609375,-0.337890625,2.25,-11.76171875,2.33203125,1.0
3335800,36.01305833333333,129.31899366666667,35.48858590896914,73.0482358158602,2.1,128.0,0.0,6.76171875,-8.484375,6.19921875,0.15625,0.75390625,0.111328125,2.13671875,-10.3828125,1.72265625,1.0
3335801,,,,,,,,5.83984375,-7.2578125,5.53125,-0.029296875,0.73046875,0.4296875,1.25390625,-9.1953125,1.03125,1.0
3335802,,,,,,,,5.46484375,-5.91015625,5.6328125,-0.20703125,0.619140625,0.625,0.91015625,-7.85546875,1.109375,1.0
3335803,,,,,,,,5.5390625,-2.953125,5.69921875,-0.255859375,0.458984375,0.80078125,1.0234375,-4.91015625,1.14453125,1.0
3335804,,,,,,,,5.9453125,-1.80078125,5.5625,-0.19140625,0.380859375,0.765625,1.4453125,-3.75,0.9921875,1.0
3335805,,,,,,,,6.734375,-0.03125,5.37890625,-0.044921875,0.31640625,0.603515625,2.25,-1.9921875,0.80078125,1.0
3335806,,,,,,,,7.25390625,1.0859375,5.33203125,0.017578125,0.287109375,0.50390625,2.78515625,-0.8828125,0.76171875,1.0
3335807,,,,,,,,7.8515625,2.10546875,5.42578125,0.09765625,0.1953125,0.3046875,3.40234375,0.11328125,0.83984375,1.0
3335808,,,,,,,,8.52734375,2.7578125,5.6015625,0.072265625,0.13671875,0.134765625,4.0859375,0.7265625,1.03125,1.0
3335809,,,,,,,,10.45703125,2.453125,5.5234375,-0.048828125,0.08203125,-0.0234375,6.04296875,0.3828125,0.953125,1.0
3335810,36.013055666666666,129.31899466666667,35.57873592834532,72.75234486674213,2.5,144.0,,10.9375,1.80078125,5.671875,-0.32421875,0.029296875,-0.158203125,6.54296875,-0.30859375,1.109375,1.0
3335811,,,,,,,,9.4296875,1.89453125,5.70703125,-0.9140625,0.00390625,-0.166015625,5.046875,-0.23046875,1.14453125,1.0
3335812,,,,,,,,8.32421875,2.18359375,5.80078125,-1.423828125,-0.013671875,-0.080078125,3.96875,0.07421875,1.22265625,1.0
3335813,,,,,,,,7.8203125,2.3671875,5.84765625,-1.576171875,-0.015625,-0.076171875,3.48046875,0.265625,1.26171875,1.0
3335814,,,,,,,,6.1875,3.671875,5.87109375,-1.80078125,0.021484375,-0.171875,1.87109375,1.609375,1.26171875,1.0
3335815,,,,,,,,2.87109375,6.02734375,6.5234375,-2.072265625,0.013671875,-0.322265625,-1.42578125,4.015625,1.875,1.0
3335816,,,,,,,,1.890625,6.48828125,6.77734375,-2.337890625,-0.021484375,-0.43359375,-2.3828125,4.51953125,2.10546875,1.0
3335817,,,,,,,,2.46875,6.44140625,6.40234375,-2.23828125,-0.154296875,-0.3359375,-1.7734375,4.5546875,1.68359375,1.0
