time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,validity
3470200,36.013025166666665,129.31898283333334,34.511988138511725,69.36808371617873,3.0,40.0,0.0,19.00390625,-23.83203125,7.98828125,3.47265625,2.14453125,0.40625,-5.4609375,-2.8671875,-0.99609375,1.0
3470201,,,,,,,,5.953125,-10.92578125,-5.10546875,3.01171875,2.095703125,0.255859375,3.5390625,-11.0625,-1.15234375,1.0
3470202,,,,,,,,6.23046875,-8.0234375,-6.36328125,2.7578125,2.0,0.421875,3.80859375,-8.50390625,-2.33984375,1.0
3470203,,,,,,,,6.515625,-6.6328125,-6.78515625,2.7265625,1.708984375,0.783203125,4.3046875,-7.08203125,-2.22265625,1.0
3470204,,,,,,,,8.04296875,-5.0703125,-6.0859375,2.92578125,1.421875,1.32421875,5.375,-5.2421875,-1.37890625,1.0
3470205,,,,,,,,8.2734375,-3.5546875,-5.7109375,3.154296875,1.083984375,1.72265625,5.41796875,-3.48046875,-0.921875,1.0
3470206,,,,,,,,8.15234375,-1.7421875,-5.2109375,3.201171875,0.900390625,1.79296875,5.03515625,-1.2578125,-0.69140625,1.0
3470207,,,,,,,,7.625,0.4375,-4.9921875,3.021484375,0.689453125,1.66796875,4.00390625,2.265625,-0.26953125,1.0
3470208,,,,,,,,6.1015625,4.41796875,-4.66796875,2.59765625,0.609375,1.294921875,3.15625,3.98828125,-0.19140625,1.0
3470209,,,,,,,,6.1328125,3.58984375,-5.87109375,2.134765625,0.587890625,0.79296875,3.15625,3.26171875,-1.37890625,1.0
3470210,36.01302716666667,129.3189833333333,34.55706169389407,69.59000237788607,2.9000000000000004,31.0,,6.609375,1.84375,-6.37109375,3.47265625,2.14453125,0.40625,3.6171875,1.578125,-1.87890625,1.0
3470211,,,,,,,,8.0859375,-0.11328125,-7.3046875,1.6796875,0.171875,0.208984375,5.07421875,-0.30078125,-2.796875,1.0
3470212,,,,,,,,8.27734375,-0.7734375,-6.69921875,1.416015625,-0.021484375,0.396484375,5.26171875,-0.9140625,-2.18359375,1.0
3470213,,,,,,,,6.73828125,-0.49609375,-4.6640625,0.82421875,-0.0546875,0.666015625,3.7265625,-0.60546875,-0.1171875,1.0
3470214,,,,,,,,5.3515625,-0.3125,-3.0625,0.072265625,0.076171875,0.796875,2.35546875,-0.4140625,1.4921875,1.0
3470215,,,,,,,,1.7890625,-0.0703125,2.71484375,-0.4296875,0.263671875,0.60546875,-1.2109375,-0.1875,7.2734375,1.0
3470216,,,,,,,,-0.47265625,-0.19921875,5.703125,-0.505859375,0.32421875,0.4375,-3.47265625,-0.33984375,10.265625,1.0
3470217,,,,,,,,0.73046875,-0.2421875,4.4296875,0.10546875,0.38671875,0.052734375,-2.28515625,-0.4140625,9.0,1.0
3470218,,,,,,,,2.9296875,0.70703125,1.2890625,1.890625,0.458984375,-0.4140625,-0.1015625,0.54296875,5.86328125,1.0
3470219,,,,,,,,4.546875,-0.421875,-3.5078125,2.125,0.373046875,-0.6171875,1.5078125,-0.53125,1.0703125,1.0
3470220,36.01303,129.31898483333333,34.692283738595805,69.904387430972,3.0,27.0,,1.61328125,-8.046875,-3.28515625,1.5859375,0.396484375,-0.1875,-1.44140625,-8.12109375,1.30078125,1.0
3470221,,,,,,,,-0.75390625,-20.02734375,-2.6015625,0.7421875,0.455078125,0.65625,-3.81640625,-20.06640625,1.9921875,1.0
3470222,,,,,,,,-5.7578125,-51.37890625,5.2890625,0.2578125,0.42578125,1.42578125,-8.8359375,-51.3984375,9.8828125,1.0
3470223,,,,,,,,-11.6796875,-62.91015625,11.53125,0.185546875,0.287109375,2.07421875,-14.7734375,-62.890625,16.125,1.0
3470224,,,,,,,,-1.83984375,-26.390625,10.40625,1.638671875,-0.197265625,2.40625,-4.92578125,-26.31640625,15.015625,1.0
3470225,,,,,,,,8.6015625,-11.40625,-5.79296875,2.728515625,0.27734375,-0.29296875,5.53125,-11.140625,-1.15234375,1.0
3470226,,,,,,,,9.0703125,-10.7421875,-8.234375,3.107421875,0.83203125,-2.541015625,5.9921875,-10.453125,-3.6015625,1.0
3470227,,,,,,,,17.61328125,-15.8359375,-9.21484375,3.720703125,0.380859375,-4.375,14.49609375,-15.55078125,-4.59765625,1.0
3470228,,,,,,,,18.8984375,-16.9765625,-1.484375,2.853515625,0.3828125,-3.2265625,15.7578125,-16.6953125,3.140625,1.0
3470229,,,,,,,,12.6171875,-19.3515625,1.5703125,-0.7265625,-0.04296875,0.740234375,9.4765625,-19.109375,6.203125,1.0
3470230,36.01303216666667,129.3189865,34.84253087325108,70.14479971714174,2.9000000000000004,28.0,,9.30078125,-18.828125,1.88671875,-1.44921875,-0.2109375,1.5234375,6.18359375,-18.6484375,6.55078125,1.0
3470231,,,,,,,,5.375,-14.4765625,-0.3125,-1.0859375,-0.134765625,0.939453125,2.2734375,-14.359375,4.3671875,1.0
