time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,validity
623540,36.01325966666666,129.31924266666667,57.93549503336084,95.3881497570438,1.3,57.0,,4.46875,-6.234375,3.01953125,-0.87109375,-0.5,-0.140625,0.50390625,-9.26953125,2.15234375,1.0
623541,,,,,,,,0.578125,0.25,0.78515625,0.689453125,-0.029296875,-0.271484375,0.734375,-9.34765625,1.80859375,1.0
623542,,,,,,,,0.671875,0.3203125,0.41015625,0.421875,0.279296875,-0.09375,0.50390625,-9.11328125,1.65234375,1.0
623543,,,,,,,,0.42578125,0.46484375,0.28515625,0.322265625,0.3515625,-0.029296875,0.1953125,-8.9609375,1.76953125,1.0
623544,,,,,,,,-0.04296875,0.76953125,0.36328125,0.19140625,0.400390625,0.06640625,-0.1875,-8.62109375,1.8828125,1.0
623545,,,,,,,,-0.40234375,1.19140625,0.4921875,0.12109375,0.400390625,0.11328125,-0.33984375,-8.3828125,1.921875,1.0
623546,,,,,,,,-0.38671875,1.421875,0.36328125,0.072265625,0.396484375,0.134765625,-0.33984375,-8.16015625,1.80859375,1.0
623547,,,,,,,,-0.1328125,1.7265625,-0.01953125,0.01953125,0.396484375,0.107421875,-0.109375,-7.8515625,1.42578125,1.0
623548,,,,,,,,0.10546875,1.99609375,-0.2890625,0.009765625,0.40625,0.09765625,0.12109375,-7.58203125,1.15625,1.0
623549,,,,,,,,0.41796875,2.3046875,-0.640625,0.03125,0.42578125,0.06640625,0.42578125,-7.27734375,0.8125,1.0
623550,36.01326016666667,129.3192435,58.010618491664395,95.44362987738165,1.1,53.0,,0.5859375,2.45703125,-0.56640625,-0.87109375,-0.5,-0.140625,0.578125,-7.12109375,0.88671875,1.0
623551,,,,,,,,0.6328125,2.48828125,-0.55078125,0.16796875,0.4453125,0.04296875,0.6171875,-7.078125,0.92578125,1.0
623552,,,,,,,,0.6015625,2.45703125,-0.51953125,0.201171875,0.447265625,0.041015625,0.578125,-7.12109375,0.96484375,1.0
623553,,,,,,,,0.46484375,2.2578125,-0.51171875,0.21875,0.501953125,0.04296875,0.42578125,-7.3125,1.00390625,1.0
623554,,,,,,,,0.43359375,2.1796875,-0.51953125,0.197265625,0.53125,0.037109375,0.38671875,-7.390625,1.00390625,1.0
623555,,,,,,,,0.328125,1.8671875,-0.46875,0.16015625,0.595703125,0.01953125,0.2734375,-7.69921875,1.078125,1.0
623556,,,,,,,,0.265625,1.59765625,-0.359375,0.130859375,0.666015625,0.0,0.1953125,-7.9609375,1.1953125,1.0
623557,,,,,,,,0.2265625,1.55859375,-0.328125,0.130859375,0.68359375,-0.0078125,0.15625,-8.00390625,1.234375,1.0
623558,,,,,,,,0.19921875,1.4375,-0.34375,0.15234375,0.70703125,-0.04296875,0.12109375,-8.1171875,1.234375,1.0
623559,,,,,,,,0.2421875,1.55078125,-0.32421875,0.171875,0.703125,-0.091796875,0.15625,-8.00390625,1.26953125,1.0
623560,36.013260833333334,129.31924466666666,58.115791359062456,95.5176034027408,1.1,53.0,,0.3125,1.62890625,-0.69921875,-0.87109375,-0.5,-0.140625,0.234375,-7.92578125,0.92578125,1.0
623561,,,,,,,,0.41796875,1.54296875,-0.875,0.189453125,0.69140625,-0.240234375,0.34765625,-8.0,0.7734375,1.0
623562,,,,,,,,0.48046875,1.3828125,-1.015625,0.244140625,0.6953125,-0.283203125,0.42578125,-8.16015625,0.65625,1.0
623563,,,,,,,,0.42578125,1.26953125,-1.0234375,0.283203125,0.703125,-0.302734375,0.38671875,-8.26953125,0.65625,1.0
623564,,,,,,,,0.36328125,1.0234375,-1.14453125,0.361328125,0.705078125,-0.330078125,0.34765625,-8.50390625,0.58203125,1.0
623565,,,,,,,,0.15625,0.6796875,-1.21484375,0.375,0.712890625,-0.34375,0.15625,-8.84375,0.54296875,1.0
623566,,,,,,,,-0.29296875,0.43359375,-1.078125,0.337890625,0.720703125,-0.3359375,-0.26171875,-9.07421875,0.734375,1.0
623567,,,,,,,,-0.85546875,0.42578125,-0.71875,0.294921875,0.7265625,-0.330078125,-0.80078125,-9.0703125,1.1171875,1.0
623568,,,,,,,,-1.015625,0.41796875,-0.734375,0.267578125,0.72265625,-0.32421875,-0.953125,-9.0703125,1.1171875,1.0
623569,,,,,,,,-1.1171875,0.41796875,-0.796875,0.228515625,0.712890625,-0.314453125,-1.03125,-9.0703125,1.078125,1.0
623570,36.013261166666666,129.31924566666666,58.20593970499058,95.55459041527232,1.1,54.0,,-1.0546875,0.37109375,-0.97265625,-0.87109375,-0.5,-0.140625,0.234375,-7.92578125,0.92578125,1.0
623571,,,,,,,,-0.90234375,-0.05859375,-1.02734375,0.12109375,0.728515625,-0.267578125,-0.80078125,-9.53125,0.88671875,1.0
623572,,,,,,,,-0.87890625,-0.51953125,-0.8046875,0.115234375,0.7265625,-0.234375,-0.76171875,-9.9921875,1.1171875,1.0
623573,,,,,,,,-0.92578125,-0.6796875,-0.734375,0.1171875,0.69921875,-0.212890625,-0.80078125,-10.1484375,1.1953125,1.0
623574,,,,,,,,-0.97265625,-0.94921875,-0.62890625,0.095703125,0.6015625,-0.171875,-0.83984375,-10.4140625,1.30859375,1.0
623575,,,,,,,,-0.89453125,-0.83203125,-0.7109375,0.060546875,0.51171875,-0.126953125,-0.76171875,-10.30078125,1.234375,1.0
623576,,,,,,,,-0.89453125,-0.52734375,-0.94140625,-0.0703125,0.412109375,-0.08203125,-0.76171875,-9.99609375,1.00390625,1.0
623577,,,,,,,,-0.5859375,-0.06640625,-1.05078125,-0.140625,0.337890625,-0.064453125,-0.453125,-9.53125,0.88671875,1.0
