time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,validity
646830,36.01323633333333,129.31927916666666,61.225936678536584,92.79912299455432,1.2000000000000002,46.0,,-2.03515625,0.06640625,-0.546875,-0.07421875,-0.13671875,-0.162109375,-2.33203125,-9.4921875,0.6953125,1.0
646831,,,,,,,,-1.98046875,-1.6875,-0.1328125,-0.35546875,-0.119140625,0.08203125,-2.29296875,-11.26171875,1.0390625,1.0
646832,,,,,,,,-1.3984375,-3.98828125,0.0234375,-0.4296875,-0.13671875,0.072265625,-1.71875,-13.55859375,1.15625,1.0
646833,,,,,,,,-0.1328125,-6.77734375,0.375,-0.537109375,-0.23046875,0.05859375,-0.453125,-16.35546875,1.4609375,1.0
646834,,,,,,,,0.5625,-7.83984375,0.63671875,-0.59765625,-0.298828125,0.0546875,0.234375,-17.42578125,1.69140625,1.0
646835,,,,,,,,2.70703125,-8.97265625,2.0703125,-0.74609375,-0.544921875,0.07421875,2.37890625,-18.5703125,3.03125,1.0
646836,,,,,,,,4.0546875,-4.33984375,3.55859375,-0.716796875,-0.64453125,0.109375,3.71875,-13.9375,4.44921875,1.0
646837,,,,,,,,3.3671875,-3.296875,3.16796875,-0.673828125,-0.69921875,0.146484375,3.03125,-12.91015625,4.02734375,1.0
646838,,,,,,,,1.0,-2.5703125,3.0390625,-0.685546875,-0.8984375,0.21875,0.65625,-12.1796875,3.8359375,1.0
646839,,,,,,,,0.28125,-2.63671875,3.453125,-0.732421875,-0.994140625,0.251953125,-0.0703125,-12.25,4.21875,1.0
646840,36.01323683333333,129.3192801666667,61.31608491235914,92.85460324590967,1.2000000000000002,48.0,,-1.0,-2.63671875,3.953125,-0.07421875,-0.13671875,-0.162109375,-1.375,-12.25,4.640625,1.0
646841,,,,,,,,-2.1640625,-2.390625,3.703125,-0.55859375,-0.970703125,0.248046875,-2.5625,-12.02734375,4.3359375,1.0
646842,,,,,,,,-1.19921875,-1.48046875,1.81640625,0.494140625,-0.4453125,-0.02734375,-1.60546875,-11.1015625,2.45703125,1.0
646843,,,,,,,,-1.015625,-1.01171875,1.48828125,0.591796875,-0.41015625,-0.064453125,-1.4140625,-10.640625,2.15234375,1.0
646844,,,,,,,,-0.640625,-0.1328125,0.7734375,0.583984375,-0.666015625,-0.09765625,-1.03125,-9.76953125,1.5,1.0
646845,,,,,,,,-0.42578125,0.51171875,0.05859375,0.595703125,-1.14453125,-0.10546875,-0.80078125,-9.109375,0.84765625,1.0
646846,,,,,,,,-0.25,0.2890625,0.44921875,0.708984375,-1.376953125,-0.01953125,-0.609375,-9.34375,1.30859375,1.0
646847,,,,,,,,0.47265625,-0.64453125,1.17578125,0.919921875,-1.2265625,0.060546875,0.12109375,-10.26171875,2.15234375,1.0
646848,,,,,,,,1.046875,-0.9140625,1.3515625,0.90625,-1.16015625,0.083984375,0.6953125,-10.53515625,2.3828125,1.0
646849,,,,,,,,1.390625,-0.76953125,1.06640625,0.744140625,-1.060546875,0.228515625,1.0390625,-10.37890625,2.19140625,1.0
646850,36.013237499999995,129.319281,61.391208242366595,92.92857660132591,1.1,48.0,,1.4140625,0.296875,0.3984375,-0.07421875,-0.13671875,-0.162109375,1.0390625,-9.3046875,1.578125,1.0
646851,,,,,,,,1.17578125,1.20703125,-0.1640625,-0.00390625,-1.041015625,0.4921875,0.76953125,-8.38671875,1.0390625,1.0
646852,,,,,,,,1.1171875,1.67578125,-0.19921875,-0.111328125,-1.091796875,0.5234375,0.6953125,-7.92578125,1.00390625,1.0
646853,,,,,,,,1.4375,1.9140625,-0.4921875,-0.109375,-1.052734375,0.537109375,0.9609375,-7.6953125,0.6953125,1.0
646854,,,,,,,,1.59375,1.9453125,-0.546875,0.0234375,-0.9453125,0.474609375,1.078125,-7.65625,0.65625,1.0
