time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,validity
4743990,36.01341083333333,129.31949799999998,80.95328091216408,112.16167135215629,1.1,189.0,,-0.1640625,1.65625,0.2734375,-0.048828125,-0.630859375,0.0703125,0.4296875,-7.72265625,1.9765625,1.0
4743991,,,,,,,,-0.23828125,1.92578125,0.16796875,0.322265625,-0.373046875,-0.306640625,0.39453125,-7.33203125,1.86328125,1.0
4743992,,,,,,,,-0.30859375,2.2265625,-0.015625,0.27734375,-0.392578125,-0.3046875,0.35546875,-7.140625,1.75,1.0
4743993,,,,,,,,-0.30859375,2.33203125,-0.15625,0.240234375,-0.435546875,-0.296875,0.39453125,-6.9453125,1.6328125,1.0
4743994,,,,,,,,-0.2734375,2.5546875,-0.29296875,0.21875,-0.474609375,-0.291015625,0.46875,-6.80078125,1.51953125,1.0
4743995,,,,,,,,-0.2734375,2.62890625,-0.38671875,0.203125,-0.501953125,-0.296875,0.46875,-6.68359375,1.3671875,1.0
4743996,,,,,,,,-0.3515625,2.62109375,-0.5546875,0.201171875,-0.509765625,-0.28515625,0.39453125,-6.71875,1.25,1.0
4743997,,,,,,,,-0.53515625,2.61328125,-0.72265625,0.19140625,-0.505859375,-0.26953125,0.203125,-6.80078125,1.05859375,1.0
4743998,,,,,,,,-0.8046875,2.38671875,-0.85546875,0.171875,-0.49609375,-0.23828125,0.046875,-7.0625,0.98046875,1.0
4743999,,,,,,,,-0.9140625,2.1875,-0.82421875,0.142578125,-0.494140625,-0.21484375,-0.02734375,-7.22265625,0.9453125,1.0
4744000,36.01341,129.31949783333332,80.93825702573426,112.06920517325952,1.0,187.0,0.0,-0.98046875,1.79296875,-0.86328125,0.123046875,-0.521484375,-0.18359375,-0.02734375,-7.52734375,1.01953125,1.0
4744001,,,,,,,,-1.05078125,1.56640625,-0.87109375,0.09375,-0.54296875,-0.1484375,-0.06640625,-7.75,1.01953125,1.0
4744002,,,,,,,,-1.0,1.328125,-0.91796875,0.083984375,-0.537109375,-0.119140625,0.0078125,-8.06640625,0.90625,1.0
4744003,,,,,,,,-0.8671875,1.08984375,-0.9609375,0.087890625,-0.53125,-0.08203125,0.1640625,-8.21484375,0.9453125,1.0
4744004,,,,,,,,-0.76953125,0.9375,-0.9609375,0.083984375,-0.525390625,-0.068359375,0.27734375,-8.37109375,0.9453125,1.0
4744005,,,,,,,,-0.640625,0.73828125,-0.88671875,0.099609375,-0.5078125,-0.05859375,0.4296875,-8.5546875,1.01953125,1.0
4744006,,,,,,,,-0.65625,0.61328125,-0.92578125,0.107421875,-0.4921875,-0.056640625,0.4296875,-8.67578125,0.98046875,1.0
4744007,,,,,,,,-0.77734375,0.4609375,-1.0859375,0.12890625,-0.4765625,-0.05078125,0.31640625,-8.83203125,0.828125,1.0
4744008,,,,,,,,-0.80078125,0.30859375,-1.24609375,0.1328125,-0.46484375,-0.0390625,0.31640625,-8.98046875,0.67578125,1.0
4744009,,,,,,,,-0.77734375,0.30078125,-1.3671875,0.111328125,-0.466796875,-0.041015625,0.35546875,-8.9765625,0.5625,1.0
4744010,36.01340883333333,129.31949783333332,80.93825821823431,111.93975271528583,1.0,186.0,,-0.640625,0.40625,-1.4140625,0.123046875,-0.521484375,-0.18359375,0.5078125,-8.8671875,0.5234375,1.0
4744011,,,,,,,,-0.50390625,0.4453125,-1.4140625,0.060546875,-0.455078125,-0.052734375,0.66015625,-8.828125,0.5234375,1.0
4744012,,,,,,,,-0.55078125,0.32421875,-1.33984375,0.05078125,-0.423828125,-0.056640625,0.62109375,-8.94140625,0.59765625,1.0
4744013,,,,,,,,-0.56640625,-0.09765625,-0.91015625,0.041015625,-0.416015625,-0.068359375,0.62109375,-9.36328125,1.01953125,1.0
4744014,,,,,,,,-0.65625,-0.2890625,-0.83203125,0.044921875,-0.42578125,-0.078125,0.546875,-9.55859375,1.09765625,1.0
4744015,,,,,,,,-0.55859375,-0.6796875,-0.5625,0.056640625,-0.44140625,-0.08984375,0.66015625,-9.9375,1.3671875,1.0
4744016,,,,,,,,-0.52734375,-0.71875,-0.41015625,0.05859375,-0.44921875,-0.091796875,0.69921875,-9.98046875,1.51953125,1.0
4744017,,,,,,,,-0.4296875,-0.421875,-0.48046875,0.099609375,-0.45703125,-0.09375,0.8125,-9.671875,1.44140625,1.0
4744018,,,,,,,,-0.453125,-0.11328125,-0.5703125,0.1484375,-0.431640625,-0.08203125,0.8125,-9.36328125,1.3671875,1.0
4744019,,,,,,,,-0.4375,0.22265625,-0.76953125,0.107421875,-0.390625,-0.046875,0.8515625,-9.01953125,1.17578125,1.0
4744020,36.0134075,129.31949766666668,80.92323484648233,111.79180691156506,1.1,186.0,,-0.40625,0.0703125,-0.80859375,-0.015625,-0.3828125,-0.017578125,0.890625,-9.17578125,1.13671875,1.0
4744021,,,,,,,,-0.10546875,-0.3203125,-0.74609375,-0.166015625,-0.3984375,0.017578125,1.19921875,-9.5546875,1.17578125,1.0
4744022,,,,,,,,0.34375,-0.2734375,-0.6875,-0.255859375,-0.412109375,0.048828125,1.65625,-9.515625,1.2109375,1.0
4744023,,,,,,,,0.3828125,-0.08203125,-0.70703125,-0.275390625,-0.40234375,0.0546875,1.6953125,-9.3203125,1.17578125,1.0
4744024,,,,,,,,-0.0390625,0.84375,-1.015625,-0.263671875,-0.283203125,0.056640625,1.2734375,-8.41015625,0.828125,1.0
4744025,,,,,,,,-0.4140625,0.84375,-0.9765625,-0.32421875,-0.19921875,0.068359375,0.890625,-8.41015625,0.828125,1.0
4744026,,,,,,,,-0.94921875,-0.52734375,-0.859375,-0.4765625,-0.232421875,0.08984375,0.35546875,-9.78125,0.90625,1.0
4744027,,,,,,,,-0.94140625,-2.96484375,0.265625,-0.712890625,-0.357421875,0.146484375,0.35546875,-12.23828125,1.9765625,1.0
4744028,,,,,,,,-0.75,-4.06640625,0.859375,-0.8359375,-0.43359375,0.166015625,0.546875,-13.34375,2.515625,1.0
4744029,,,,,,,,0.4921875,-7.64453125,2.09375,-0.986328125,-0.615234375,0.193359375,1.7734375,-16.94921875,3.6640625,1.0
4744030,36.013406499999995,129.3194975,80.908211131558,111.68084752335436,1.2000000000000002,186.0,,2.0703125,-8.77734375,2.39453125,-1.025390625,-0.8671875,0.203125,3.34375,-18.09765625,3.85546875,1.0
4744031,,,,,,,,4.0234375,-4.35546875,2.2578125,-0.787109375,-0.94921875,0.181640625,5.296875,-13.6875,3.625,1.0
4744032,,,,,,,,3.37109375,-0.90234375,1.43359375,-0.078125,-0.478515625,0.107421875,4.0703125,-9.171875,2.58984375,1.0
4744033,,,,,,,,2.19140625,0.78515625,1.2421875,0.265625,-0.146484375,0.052734375,3.45703125,-8.55859375,2.5546875,1.0
4744034,,,,,,,,0.19921875,1.04296875,1.546875,0.447265625,0.126953125,-0.013671875,1.46484375,-8.29296875,2.8984375,1.0
4744035,,,,,,,,-0.87890625,-0.41796875,1.890625,0.134765625,-0.326171875,-0.00390625,0.39453125,-9.7421875,3.28125,1.0
4744036,,,,,,,,-1.4921875,-3.1328125,2.46484375,-0.009765625,-0.7578125,0.046875,-0.21875,-12.47265625,3.85546875,1.0
4744037,,,,,,,,-0.58203125,-3.96484375,2.51171875,0.021484375,-1.1015625,0.1328125,0.69921875,-13.30859375,3.89453125,1.0
4744038,,,,,,,,-0.23828125,-3.69921875,2.40234375,0.115234375,-1.185546875,0.1640625,1.04296875,-13.04296875,3.77734375,1.0
4744039,,,,,,,,0.60546875,-2.1640625,1.66796875,0.3515625,-1.15234375,0.236328125,1.88671875,-11.5078125,3.05078125,1.0
4744040,36.013405166666665,129.31949733333335,80.89318775715387,111.53290171935855,1.2000000000000002,186.0,,2.0703125,-8.77734375,2.39453125,0.57421875,-0.8984375,0.388671875,1.6171875,-9.44140625,2.24609375,1.0
4744041,,,,,,,,0.15625,0.24609375,0.73828125,0.4921875,-0.845703125,0.45703125,1.390625,-9.09765625,2.20703125,1.0
4744042,,,,,,,,0.171875,0.24609375,0.75390625,0.419921875,-0.88671875,0.4765625,1.390625,-9.09765625,2.24609375,1.0
4744043,,,,,,,,0.70703125,-0.2890625,0.43359375,0.25,-1.087890625,0.48828125,1.88671875,-9.63671875,1.94140625,1.0
4744044,,,,,,,,0.71484375,-0.28125,0.43359375,0.138671875,-1.25390625,0.46875,2.0390625,-9.70703125,1.82421875,1.0
4744045,,,,,,,,1.04296875,-0.28125,0.27734375,0.109375,-1.302734375,0.46875,2.1171875,-9.515625,1.6328125,1.0
4744046,,,,,,,,0.81640625,0.2265625,-0.06640625,0.16015625,-1.259765625,0.47265625,1.92578125,-9.1328125,1.44140625,1.0
4744047,,,,,,,,0.6015625,1.265625,-0.50390625,0.2578125,-1.2109375,0.49609375,1.65625,-8.1015625,1.01953125,1.0
4744048,,,,,,,,0.734375,1.57421875,-0.6640625,0.2734375,-1.2265625,0.50390625,1.7734375,-7.7890625,0.8671875,1.0
4744049,,,,,,,,0.87109375,1.96484375,-0.71875,0.287109375,-1.251953125,0.5,1.88671875,-7.41015625,0.828125,1.0
4744050,36.013404333333334,129.31949716666668,80.87816387131754,111.44043554138668,1.0,186.0,,1.03125,2.234375,-0.7265625,0.57421875,-0.8984375,0.388671875,1.6171875,-9.44140625,2.24609375,1.0
4744051,,,,,,,,1.1015625,2.38671875,-0.85546875,0.314453125,-1.27734375,0.50390625,2.078125,-6.98828125,0.71484375,1.0
4744052,,,,,,,,1.1171875,2.5,-0.82421875,0.318359375,-1.275390625,0.515625,2.078125,-6.875,0.75390625,1.0
4744053,,,,,,,,1.04296875,2.5390625,-0.89453125,0.384765625,-1.25,0.533203125,1.96484375,-6.83984375,0.71484375,1.0
4744054,,,,,,,,1.03515625,2.73046875,-0.91796875,0.421875,-1.2265625,0.5390625,1.92578125,-6.64453125,0.71484375,1.0
4744055,,,,,,,,1.1953125,2.68359375,-1.1171875,0.443359375,-1.224609375,0.533203125,2.0390625,-6.68359375,0.5625,1.0
4744056,,,,,,,,1.51953125,2.5703125,-1.1328125,0.427734375,-1.240234375,0.54296875,2.34765625,-6.796875,0.5625,1.0
4744057,,,,,,,,1.80859375,2.453125,-1.2734375,0.40234375,-1.2734375,0.533203125,2.61328125,-6.9140625,0.4453125,1.0
4744058,,,,,,,,2.109375,1.99609375,-1.46484375,0.365234375,-1.22265625,0.474609375,2.8828125,-7.37109375,0.29296875,1.0
4744059,,,,,,,,2.15625,1.87109375,-1.48046875,0.349609375,-1.177734375,0.4609375,2.921875,-7.484375,0.29296875,1.0
4744060,36.013403000000004,129.31949716666668,80.87816523326445,111.29248987587893,1.1,182.0,,2.0703125,1.59765625,-1.21484375,0.357421875,-0.962890625,0.390625,2.8046875,-7.75,0.59765625,1.0
4744061,,,,,,,,2.02734375,1.51171875,-0.89453125,0.46875,-0.68359375,0.3359375,2.73046875,-7.828125,0.98046875,1.0
4744062,,,,,,,,2.03515625,1.390625,-0.87890625,0.4921875,-0.64453125,0.330078125,2.73046875,-7.9453125,1.01953125,1.0
4744063,,,,,,,,2.203125,1.11328125,-1.0703125,0.5078125,-0.58984375,0.322265625,2.8828125,-8.21484375,0.8671875,1.0
4744064,,,,,,,,2.3046875,0.80078125,-1.140625,0.490234375,-0.541015625,0.31640625,2.9609375,-8.515625,0.828125,1.0
4744065,,,,,,,,2.42578125,0.33203125,-1.2265625,0.4453125,-0.49609375,0.30078125,3.07421875,-8.9765625,0.7890625,1.0
4744066,,,,,,,,2.47265625,0.1328125,-1.2421875,0.423828125,-0.46875,0.28515625,3.11328125,-9.171875,0.7890625,1.0
4744067,,,,,,,,2.41015625,0.0859375,-1.203125,0.423828125,-0.3671875,0.2578125,3.03515625,-9.21484375,0.8671875,1.0
4744068,,,,,,,,2.00390625,0.15625,-1.01171875,0.42578125,-0.2421875,0.224609375,2.61328125,-9.1328125,1.09765625,1.0
4744069,,,,,,,,1.9375,0.1171875,-0.8671875,0.42578125,-0.169921875,0.21875,2.5390625,-9.171875,1.25,1.0
4744070,36.013402166666665,129.31949766666668,80.92324029812991,111.20002424914676,1.1,176.0,,1.80078125,0.0546875,-0.69140625,0.3515625,-0.0390625,0.216796875,2.38671875,-9.21484375,1.48046875,1.0
4744071,,,,,,,,1.82421875,-0.25,-0.5703125,0.28515625,-0.009765625,0.2265625,2.38671875,-9.51953125,1.6328125,1.0
4744072,,,,,,,,1.83984375,-0.3359375,-0.44140625,0.228515625,0.0234375,0.21875,2.38671875,-9.59375,1.78515625,1.0
4744073,,,,,,,,1.77734375,-0.22265625,-0.33984375,0.185546875,0.08203125,0.2109375,2.30859375,-9.48046875,1.90234375,1.0
4744074,,,,,,,,1.72265625,-0.07421875,-0.47265625,0.13671875,0.119140625,0.19921875,2.23046875,-9.3203125,1.78515625,1.0
4744075,,,,,,,,1.69140625,0.15234375,-0.82421875,0.068359375,0.111328125,0.1953125,2.19140625,-9.09765625,1.44140625,1.0
4744076,,,,,,,,1.671875,0.15234375,-1.08984375,0.021484375,0.103515625,0.193359375,2.15625,-9.09765625,1.17578125,1.0
4744077,,,,,,,,1.5234375,0.15234375,-1.19921875,-0.10546875,0.080078125,0.185546875,2.0,-9.09765625,1.05859375,1.0
4744078,,,,,,,,1.08984375,0.23828125,-1.3359375,-0.232421875,0.099609375,0.185546875,1.54296875,-9.01953125,0.90625,1.0
