time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,validity
4833000,36.01340166666667,129.31953733333333,84.49912853736284,111.14457829256413,1.1,248.0,0.0,0.5234375,-0.84765625,1.37109375,0.125,0.1484375,0.177734375,1.84765625,-6.4921875,1.2109375,1.0
4833001,,,,,,,,0.64453125,2.8203125,-0.515625,0.103515625,0.130859375,0.1640625,2.0,-6.53125,1.13671875,1.0
4833002,,,,,,,,0.859375,2.70703125,-0.76171875,0.09375,0.134765625,0.142578125,2.26953125,-6.56640625,0.8671875,1.0
4833003,,,,,,,,1.05859375,2.70703125,-0.921875,0.08203125,0.1484375,0.111328125,2.34765625,-6.64453125,0.7890625,1.0
4833004,,,,,,,,1.03515625,2.70703125,-1.08203125,0.060546875,0.181640625,0.080078125,2.26953125,-6.56640625,0.67578125,1.0
4833005,,,,,,,,0.92578125,2.70703125,-1.13671875,0.056640625,0.236328125,0.046875,2.15625,-6.64453125,0.5625,1.0
4833006,,,,,,,,0.8984375,2.66796875,-1.2109375,0.064453125,0.265625,0.03515625,2.078125,-6.72265625,0.484375,1.0
4833007,,,,,,,,0.75,2.58984375,-1.2578125,0.046875,0.326171875,0.02734375,2.0,-6.76171875,0.5234375,1.0
4833008,,,,,,,,0.68359375,2.515625,-1.265625,0.04296875,0.392578125,0.01171875,1.84765625,-6.87890625,0.59765625,1.0
4833009,,,,,,,,0.61328125,2.4296875,-1.19921875,0.033203125,0.455078125,0.0078125,1.7734375,-6.9453125,0.59765625,1.0
4833010,36.0134015,129.31953616666667,84.39395554695584,111.12608407301855,1.1,249.0,,0.5234375,-0.84765625,1.37109375,0.041015625,0.50390625,0.0078125,1.7734375,-7.21875,0.63671875,1.0
4833011,,,,,,,,0.5625,1.88671875,-1.23046875,0.03515625,0.515625,0.013671875,1.7734375,-7.5625,0.63671875,1.0
4833012,,,,,,,,0.60546875,1.38671875,-1.19921875,0.041015625,0.529296875,0.017578125,1.7734375,-8.10546875,0.59765625,1.0
4833013,,,,,,,,0.5703125,1.1953125,-1.23828125,0.03515625,0.5234375,0.01953125,1.80859375,-8.2109375,0.59765625,1.0
4833014,,,,,,,,0.5859375,0.890625,-1.20703125,0.0703125,0.533203125,0.021484375,1.80859375,-8.63671875,0.67578125,1.0
4833015,,,,,,,,0.67578125,0.5,-1.0703125,0.099609375,0.552734375,0.015625,1.84765625,-8.7890625,0.7890625,1.0
4833016,,,,,,,,0.6171875,0.26953125,-0.90234375,0.111328125,0.583984375,0.015625,1.7734375,-9.01953125,0.98046875,1.0
4833017,,,,,,,,0.5859375,0.0703125,-0.6953125,0.119140625,0.59375,0.013671875,1.734375,-9.21484375,1.2109375,1.0
4833018,,,,,,,,0.640625,-0.08984375,-0.51953125,0.123046875,0.59375,0.015625,1.7734375,-9.359375,1.40234375,1.0
4833019,,,,,,,,0.625,-0.2890625,-0.25,0.1484375,0.560546875,0.017578125,1.734375,-9.5546875,1.7109375,1.0
4833020,36.013401,129.31953483333334,84.27375817195428,111.07060329506787,1.2000000000000002,246.0,,0.5625,-0.2578125,-0.3828125,0.041015625,0.50390625,0.0078125,1.7734375,-7.21875,0.63671875,1.0
4833021,,,,,,,,0.42578125,-0.23046875,-0.56640625,0.099609375,0.513671875,0.021484375,1.50390625,-9.48046875,1.44140625,1.0
4833022,,,,,,,,0.2890625,-0.34375,-0.57421875,-0.046875,0.462890625,0.015625,1.3515625,-9.59765625,1.44140625,1.0
4833023,,,,,,,,0.13671875,-0.60546875,-0.3828125,-0.10546875,0.419921875,0.021484375,1.19921875,-9.859375,1.6328125,1.0
4833024,,,,,,,,-0.01171875,-0.91796875,-0.13671875,-0.197265625,0.35546875,0.005859375,1.04296875,-10.16796875,1.86328125,1.0
4833025,,,,,,,,-0.15625,-0.64453125,0.109375,-0.240234375,0.3046875,-0.015625,0.890625,-9.8984375,2.09375,1.0
4833026,,,,,,,,0.03515625,-0.3359375,0.0859375,-0.23828125,0.28125,-0.025390625,1.08203125,-9.59765625,2.0546875,1.0
4833027,,,,,,,,0.38671875,-1.01953125,-0.38671875,-0.34765625,0.255859375,0.0078125,1.42578125,-10.28125,1.55859375,1.0
4833028,,,,,,,,0.5859375,-2.20703125,-0.3359375,-0.48046875,0.23046875,0.033203125,1.6171875,-11.46875,1.59375,1.0
4833029,,,,,,,,0.78515625,-3.1484375,-0.04296875,-0.7734375,0.19921875,0.076171875,1.80859375,-12.4296875,1.82421875,1.0
4833030,36.01340033333334,129.31953366666667,84.16858571352729,110.996629454045,1.2000000000000002,243.0,,0.87109375,-3.1015625,1.109375,0.041015625,0.50390625,0.0078125,1.88671875,-12.39453125,2.8984375,1.0
4833031,,,,,,,,0.56640625,-3.34765625,1.5703125,-0.744140625,0.28125,0.05859375,1.58203125,-12.66015625,3.28125,1.0
4833032,,,,,,,,-0.23046875,-5.4453125,1.35546875,-0.638671875,0.3359375,0.029296875,0.77734375,-14.76953125,3.01171875,1.0
4833033,,,,,,,,-1.14453125,-4.96875,2.33984375,-0.716796875,0.19140625,0.02734375,-0.14453125,-14.3046875,3.93359375,1.0
4833034,,,,,,,,-1.6328125,-2.28125,2.546875,-0.462890625,0.25390625,-0.0078125,-0.640625,-11.62890625,4.0859375,1.0
4833035,,,,,,,,-1.7109375,-0.703125,2.01953125,0.208984375,0.427734375,-0.03515625,-0.7578125,-9.63671875,3.43359375,1.0
4833036,,,,,,,,-1.85546875,-0.05859375,1.75,0.470703125,0.5546875,-0.017578125,-0.87109375,-9.40234375,3.3203125,1.0
4833037,,,,,,,,-1.50390625,-0.83203125,1.625,0.251953125,0.560546875,0.017578125,-0.52734375,-10.1640625,3.2421875,1.0
4833038,,,,,,,,0.11328125,-2.78515625,2.078125,-0.095703125,0.52734375,-0.017578125,1.08203125,-12.12109375,3.703125,1.0
4833039,,,,,,,,1.078125,-3.3515625,2.3515625,-0.1875,0.525390625,-0.068359375,2.0390625,-12.69921875,3.96875,1.0
4833040,36.01339983333333,129.3195325,84.06341307425916,110.94114882207165,1.2000000000000002,242.0,,1.30859375,-2.5859375,2.46875,-0.001953125,0.61328125,-0.12890625,2.26953125,-11.9296875,4.0859375,1.0
4833041,,,,,,,,0.265625,-0.71875,1.96875,0.404296875,0.7421875,-0.251953125,1.234375,-10.05859375,3.625,1.0
4833042,,,,,,,,-0.75390625,0.30859375,1.625,0.419921875,0.716796875,-0.326171875,0.23828125,-9.01953125,3.3203125,1.0
4833043,,,,,,,,-1.02734375,0.46875,1.5546875,0.341796875,0.65625,-0.341796875,-0.02734375,-8.87109375,3.28125,1.0
4833044,,,,,,,,-1.40625,-0.2734375,1.5625,0.04296875,0.408203125,-0.35546875,-0.3359375,-9.82421875,3.28125,1.0
4833045,,,,,,,,-1.23828125,-0.734375,1.1328125,-0.037109375,0.328125,-0.34375,-0.10546875,-10.05859375,2.859375,1.0
4833046,,,,,,,,-1.10546875,-0.58203125,0.97265625,-0.013671875,0.3515625,-0.314453125,-0.02734375,-9.70703125,2.74609375,1.0
4833047,,,,,,,,-1.09375,0.30078125,0.625,0.05078125,0.400390625,-0.271484375,0.0078125,-9.015625,2.3984375,1.0
4833048,,,,,,,,-1.1015625,0.5234375,0.47265625,0.08203125,0.404296875,-0.259765625,0.0078125,-8.7890625,2.24609375,1.0
