time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,validity
4821590,36.01340116666667,129.31953933333335,84.67942593536988,111.08910040417861,1.1,237.0,,1.18359375,1.18359375,-0.8515625,0.18359375,0.0234375,0.037109375,1.16015625,-9.09375,2.20703125,1.0
4821591,,,,,,,,1.078125,1.05859375,-0.9140625,0.193359375,0.0703125,0.025390625,1.7734375,-8.29296875,0.8671875,1.0
4821592,,,,,,,,1.0390625,0.75390625,-1.0078125,0.18359375,0.103515625,0.013671875,1.734375,-8.59765625,0.7890625,1.0
4821593,,,,,,,,1.0,0.67578125,-1.0234375,0.16796875,0.10546875,0.013671875,1.6953125,-8.67578125,0.7890625,1.0
4821594,,,,,,,,0.921875,0.5625,-1.11328125,0.15625,0.103515625,0.009765625,1.6171875,-8.7890625,0.71484375,1.0
4821595,,,,,,,,0.76953125,0.5078125,-1.19921875,0.142578125,0.0859375,0.00390625,1.46484375,-8.83203125,0.63671875,1.0
4821596,,,,,,,,0.65625,0.4296875,-1.21484375,0.134765625,0.099609375,-0.0078125,1.3515625,-8.91015625,0.63671875,1.0
4821597,,,,,,,,0.50390625,0.4296875,-1.14453125,0.09375,0.119140625,-0.005859375,1.19921875,-8.90625,0.71484375,1.0
4821598,,,,,,,,0.578125,0.38671875,-0.9609375,0.056640625,0.13671875,0.00390625,1.2734375,-8.94140625,0.90625,1.0
4821599,,,,,,,,0.625,0.26171875,-0.78515625,0.01171875,0.1484375,0.017578125,1.3125,-9.0546875,1.09765625,1.0
4821600,36.01340033333334,129.31953816666666,84.57425365401348,110.99663335021407,1.1,235.0,0.0,1.18359375,1.18359375,-0.8515625,-0.025390625,0.140625,0.02734375,1.50390625,-9.2109375,1.2890625,1.0
4821601,,,,,,,,0.86328125,0.03125,-0.5859375,-0.02734375,0.115234375,0.02734375,1.65625,-9.29296875,1.25,1.0
4821602,,,,,,,,1.015625,0.03125,-0.69921875,-0.0390625,0.103515625,0.021484375,1.734375,-9.3203125,1.13671875,1.0
4821603,,,,,,,,1.16796875,-0.00390625,-0.89453125,-0.052734375,0.1171875,0.017578125,1.80859375,-9.359375,0.90625,1.0
4821604,,,,,,,,1.21484375,-0.00390625,-0.9609375,-0.119140625,0.142578125,0.015625,1.65625,-9.6328125,0.98046875,1.0
4821605,,,,,,,,0.91015625,-0.42578125,-0.82421875,-0.21484375,0.201171875,0.0078125,1.390625,-9.8984375,1.05859375,1.0
4821606,,,,,,,,0.7109375,-0.57421875,-0.77734375,-0.232421875,0.220703125,0.0,1.08203125,-10.16796875,1.17578125,1.0
4821607,,,,,,,,0.296875,-0.9921875,-0.5234375,-0.2578125,0.2578125,-0.0078125,0.73828125,-10.2421875,1.48046875,1.0
4821608,,,,,,,,-0.01171875,-0.83203125,-0.078125,-0.267578125,0.296875,-0.01953125,0.66015625,-10.015625,1.94140625,1.0
4821609,,,,,,,,0.07421875,-0.56640625,0.48046875,-0.2890625,0.296875,-0.017578125,0.9296875,-10.01953125,2.5546875,1.0
4821610,36.0133995,129.319537,84.46908137321627,110.90416629692808,1.2000000000000002,232.0,,0.33984375,-1.28515625,0.7578125,-0.37109375,0.255859375,-0.01171875,1.00390625,-10.62890625,2.4765625,1.0
