time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,validity
4717430,36.013412333333335,129.31949699999998,80.86313095991179,112.32810939701685,1.1,203.0,,-0.1171875,-0.05859375,-0.77734375,0.126953125,-0.453125,-0.013671875,0.890625,-9.359375,1.01953125,1.0
4717431,,,,,,,,-0.39453125,-0.05859375,-0.81640625,0.1015625,-0.40234375,-0.009765625,0.62109375,-9.359375,0.98046875,1.0
4717432,,,,,,,,-0.546875,-0.02734375,-0.9375,0.06640625,-0.384765625,-0.009765625,0.46875,-9.3203125,0.8671875,1.0
4717433,,,,,,,,-0.5234375,-0.44921875,-0.921875,-0.048828125,-0.392578125,0.015625,0.5078125,-9.74609375,0.8671875,1.0
4717434,,,,,,,,-0.1015625,-0.83203125,-0.80078125,-0.18359375,-0.421875,0.052734375,0.9296875,-10.12890625,0.98046875,1.0
4717435,,,,,,,,0.12890625,-0.6328125,-0.53515625,-0.32421875,-0.40234375,0.09375,1.16015625,-9.9375,1.17578125,1.0
4717436,,,,,,,,-0.515625,0.29296875,-0.58203125,-0.27734375,-0.326171875,0.076171875,0.5078125,-9.015625,1.09765625,1.0
4717437,,,,,,,,-0.78515625,0.453125,-0.60546875,-0.25,-0.287109375,0.072265625,0.23828125,-8.8671875,1.05859375,1.0
4717438,,,,,,,,-1.51171875,-0.12109375,-0.58203125,-0.259765625,-0.279296875,0.0703125,-0.48828125,-9.4375,1.05859375,1.0
4717439,,,,,,,,-1.625,-0.609375,-0.50390625,-0.373046875,-0.412109375,0.06640625,-0.6015625,-9.94140625,1.09765625,1.0
4717440,36.01341133333334,129.31949649999999,80.81805777009295,112.2171497331259,1.2000000000000002,203.0,,-1.2421875,-2.52734375,0.1953125,-0.55859375,-0.64453125,0.076171875,-0.21875,-11.85546875,1.75,1.0
4717441,,,,,,,,-0.36328125,-4.1640625,1.3359375,-0.650390625,-0.84375,0.083984375,0.66015625,-13.5,2.8203125,1.0
4717442,,,,,,,,-0.02734375,-4.83984375,1.55859375,-0.6796875,-1.216796875,0.158203125,2.0390625,-15.4140625,3.12890625,1.0
4717443,,,,,,,,1.0078125,-6.05859375,1.78515625,-0.640625,-1.26953125,0.17578125,3.1875,-15.11328125,3.359375,1.0
4717444,,,,,,,,2.7265625,-4.6328125,2.19921875,-0.30078125,-1.16796875,0.166015625,3.9921875,-11.390625,3.12890625,1.0
4717445,,,,,,,,2.609375,-1.0625,1.6640625,0.267578125,-0.748046875,0.119140625,3.2265625,-9.859375,2.70703125,1.0
4717446,,,,,,,,1.73046875,-0.25,1.45703125,0.453125,-0.560546875,0.080078125,2.30859375,-9.67578125,2.78125,1.0
4717447,,,,,,,,-0.03515625,-1.63671875,2.078125,0.2890625,-0.904296875,0.05859375,0.69921875,-11.546875,3.625,1.0
4717448,,,,,,,,-0.34765625,-2.171875,2.328125,0.2734375,-1.044921875,0.078125,0.4296875,-12.4296875,3.93359375,1.0
4717449,,,,,,,,-0.578125,-3.24609375,2.65625,0.390625,-1.2421875,0.140625,0.73828125,-12.390625,3.51171875,1.0
4717450,36.01341016666667,129.31949600000002,80.7729847541367,112.08769685960758,1.1,202.0,,-1.2421875,-2.52734375,0.1953125,0.5625,-1.314453125,0.2109375,1.3125,-11.046875,2.70703125,1.0
4717451,,,,,,,,0.37890625,-1.18359375,1.1640625,0.6484375,-1.240234375,0.30859375,1.46484375,-10.125,2.3984375,1.0
4717452,,,,,,,,0.39453125,-0.03515625,0.92578125,0.609375,-1.099609375,0.39453125,1.42578125,-9.25390625,2.36328125,1.0
4717453,,,,,,,,0.39453125,0.109375,0.91015625,0.55078125,-1.041015625,0.435546875,1.390625,-9.1328125,2.3984375,1.0
4717454,,,,,,,,0.59765625,0.109375,0.73828125,0.326171875,-1.037109375,0.50390625,1.65625,-9.44140625,2.20703125,1.0
4717455,,,,,,,,1.45703125,-0.2265625,0.4765625,0.134765625,-1.13671875,0.5078125,2.38671875,-9.59765625,2.015625,1.0
4717456,,,,,,,,1.48828125,0.01171875,0.36328125,0.103515625,-1.158203125,0.474609375,2.38671875,-9.36328125,1.90234375,1.0
4717457,,,,,,,,1.31640625,0.66015625,0.0546875,0.1171875,-1.111328125,0.43359375,2.19140625,-8.7109375,1.59375,1.0
4717458,,,,,,,,1.33203125,0.9296875,0.01953125,0.12109375,-1.076171875,0.41796875,2.19140625,-8.44921875,1.55859375,1.0
4717459,,,,,,,,1.2734375,1.4375,-0.14453125,0.1328125,-1.01953125,0.37109375,2.1171875,-7.94921875,1.40234375,1.0
4717460,36.01340916666666,129.31949516666666,80.69786208706961,111.97673691972108,1.2000000000000002,205.0,,1.2109375,1.97265625,-0.37109375,0.5625,-1.314453125,0.2109375,2.0390625,-7.40625,1.17578125,1.0
4717461,,,,,,,,1.2265625,2.31640625,-0.45703125,0.125,-0.98046875,0.3359375,2.0390625,-7.0625,1.09765625,1.0
4717462,,,,,,,,1.25,2.6328125,-0.65625,0.150390625,-0.923828125,0.3359375,2.0390625,-6.76171875,0.90625,1.0
4717463,,,,,,,,1.21875,2.74609375,-0.84765625,0.154296875,-0.91796875,0.333984375,2.0,-6.64453125,0.71484375,1.0
4717464,,,,,,,,1.390625,2.859375,-1.0859375,0.16796875,-0.908203125,0.328125,2.15625,-6.53515625,0.484375,1.0
4717465,,,,,,,,1.63671875,2.8984375,-1.28515625,0.138671875,-0.8984375,0.318359375,2.38671875,-6.49609375,0.29296875,1.0
4717466,,,,,,,,1.87109375,2.74609375,-1.5234375,0.1171875,-0.873046875,0.296875,2.61328125,-6.64453125,0.0625,1.0
4717467,,,,,,,,2.01171875,2.59375,-1.5703125,0.109375,-0.783203125,0.26171875,2.73046875,-6.80078125,0.0234375,1.0
4717468,,,,,,,,1.98046875,2.36328125,-1.64453125,0.125,-0.73046875,0.25,2.69140625,-7.0234375,-0.05078125,1.0
4717469,,,,,,,,1.90234375,1.97265625,-1.69140625,0.142578125,-0.615234375,0.22265625,2.61328125,-7.40625,-0.08984375,1.0
4717470,36.013408166666665,129.31949516666666,80.69786310623198,111.865777670677,1.1,199.0,,1.7578125,1.86328125,-1.59375,0.146484375,-0.50390625,0.1953125,2.4609375,-7.5234375,0.0234375,1.0
4717471,,,,,,,,1.69921875,1.89453125,-1.30078125,0.162109375,-0.333984375,0.150390625,2.38671875,-7.484375,0.33203125,1.0
4717472,,,,,,,,1.66796875,1.8203125,-1.15625,0.16796875,-0.291015625,0.134765625,2.34765625,-7.5625,0.484375,1.0
4717473,,,,,,,,1.58984375,1.6953125,-0.90234375,0.18359375,-0.216796875,0.119140625,2.26953125,-7.68359375,0.75390625,1.0
4717474,,,,,,,,1.51171875,1.50390625,-0.8359375,0.19140625,-0.19140625,0.11328125,2.19140625,-7.87109375,0.828125,1.0
