$GNRMC,070940.10,A,3600.77801,N,12919.12786,E,0.273,358.11,310720,,,A,V*0A
$GNRMC,070940.20,A,3600.77801,N,12919.12788,E,0.280,23.37,310720,,,A,V*30
$GNRMC,070940.30,A,3600.77802,N,12919.12789,E,0.379,44.23,310720,,,A,V*30
$GNRMC,070940.40,A,3600.77805,N,12919.12794,E,0.709,46.89,310720,,,A,V*3D
$GNRMC,070940.50,A,3600.77807,N,12919.12799,E,0.957,51.23,310720,,,A,V*30
$GNRMC,070940.60,A,3600.77810,N,12919.12804,E,1.117,55.22,310720,,,A,V*36
$GNRMC,070940.70,A,3600.77813,N,12919.12809,E,1.360,51.87,310720,,,A,V*30
$GNRMC,070940.80,A,3600.77817,N,12919.12814,E,1.509,50.00,310720,,,A,V*30
$GNRMC,070940.90,A,3600.77821,N,12919.12821,E,1.683,50.45,310720,,,A,V*32
$GNRMC,070941.00,A,3600.77825,N,12919.12827,E,1.817,49.59,310720,,,A,V*3E
$GNRMC,070941.10,A,3600.77829,N,12919.12833,E,1.918,49.43,310720,,,A,V*33
$GNRMC,070941.20,A,3600.77833,N,12919.12839,E,2.043,50.32,310720,,,A,V*3B
$GNRMC,070941.30,A,3600.77837,N,12919.12847,E,2.213,49.69,310720,,,A,V*36
$GNRMC,070941.40,A,3600.77843,N,12919.12853,E,2.308,47.70,310720,,,A,V*3A
$GNRMC,070941.50,A,3600.77848,N,12919.12860,E,2.400,45.58,310720,,,A,V*37
$GNRMC,070941.60,A,3600.77853,N,12919.12865,E,2.436,44.54,310720,,,A,V*33
$GNRMC,070941.70,A,3600.77858,N,12919.12871,E,2.443,46.48,310720,,,A,V*31
$GNRMC,070941.80,A,3600.77863,N,12919.12880,E,2.560,46.84,310720,,,A,V*38
$GNRMC,070941.90,A,3600.77868,N,12919.12886,E,2.549,46.52,310720,,,A,V*34
$GNRMC,070942.00,A,3600.77873,N,12919.12892,E,2.516,47.66,310720,,,A,V*3D
$GNRMC,070942.10,A,3600.77877,N,12919.12901,E,2.533,49.63,310720,,,A,V*3F
$GNRMC,070942.20,A,3600.77880,N,12919.12907,E,2.500,51.79,310720,,,A,V*30
$GNRMC,070942.30,A,3600.77884,N,12919.12915,E,2.517,53.72,310720,,,A,V*39
$GNRMC,070942.40,A,3600.77889,N,12919.12923,E,2.617,53.12,310720,,,A,V*33
$GNRMC,070942.50,A,3600.77893,N,12919.12928,E,2.475,51.20,310720,,,A,V*37
$GNRMC,070942.60,A,3600.77898,N,12919.12934,E,2.413,50.38,310720,,,A,V*3A
$GNRMC,070942.70,A,3600.77903,N,12919.12940,E,2.463,49.43,310720,,,A,V*38
$GNRMC,070942.80,A,3600.77908,N,12919.12947,E,2.571,48.77,310720,,,A,V*3F
$GNRMC,070942.90,A,3600.77914,N,12919.12956,E,2.777,48.12,310720,,,A,V*34
$GNRMC,070943.00,A,3600.77920,N,12919.12963,E,2.824,48.00,310720,,,A,V*37
$GNRMC,070943.10,A,3600.77926,N,12919.12971,E,2.835,46.90,310720,,,A,V*34
$GNRMC,070943.20,A,3600.77931,N,12919.12979,E,2.866,47.81,310720,,,A,V*3E
$GNRMC,070943.30,A,3600.77935,N,12919.12986,E,2.779,50.44,310720,,,A,V*35
$GNRMC,070943.40,A,3600.77939,N,12919.12994,E,2.796,51.84,310720,,,A,V*31
$GNRMC,070943.50,A,3600.77944,N,12919.13003,E,2.822,52.61,310720,,,A,V*34
$GNRMC,070943.60,A,3600.77949,N,12919.13009,E,2.744,52.01,310720,,,A,V*39
$GNRMC,070943.70,A,3600.77952,N,12919.13015,E,2.588,52.37,310720,,,A,V*38
$GNRMC,070943.80,A,3600.77957,N,12919.13021,E,2.582,50.75,310720,,,A,V*3B
$GNRMC,070943.90,A,3600.77962,N,12919.13029,E,2.647,51.16,310720,,,A,V*3A
$GNRMC,070944.00,A,3600.77967,N,12919.13038,E,2.755,52.22,310720,,,A,V*37
$GNRMC,070944.10,A,3600.77972,N,12919.13047,E,2.800,52.84,310720,,,A,V*39
$GNRMC,070944.20,A,3600.77976,N,12919.13056,E,2.830,53.75,310720,,,A,V*32
$GNRMC,070944.30,A,3600.77980,N,12919.13064,E,2.806,54.89,310720,,,A,V*3A
$GNRMC,070944.40,A,3600.77985,N,12919.13072,E,2.842,55.11,310720,,,A,V*3F
$GNRMC,070944.50,A,3600.77991,N,12919.13080,E,2.918,52.70,310720,,,A,V*38
$GNRMC,070944.60,A,3600.77997,N,12919.13086,E,2.862,49.71,310720,,,A,V*3C
$GNRMC,070944.70,A,3600.78003,N,12919.13092,E,2.824,46.63,310720,,,A,V*3D
$GNRMC,070944.80,A,3600.78009,N,12919.13099,E,2.883,44.49,310720,,,A,V*34
$GNRMC,070944.90,A,3600.78016,N,12919.13106,E,3.006,44.47,310720,,,A,V*36
$GNRMC,070945.00,A,3600.78021,N,12919.13113,E,2.987,44.31,310720,,,A,V*3E
$GNRMC,070945.10,A,3600.78027,N,12919.13121,E,2.953,45.40,310720,,,A,V*36
$GNRMC,070945.20,A,3600.78031,N,12919.13130,E,2.878,48.06,310720,,,A,V*35
$GNRMC,070945.30,A,3600.78036,N,12919.13139,E,2.927,49.34,310720,,,A,V*31
$GNRMC,070945.40,A,3600.78040,N,12919.13146,E,2.824,52.05,310720,,,A,V*35
$GNRMC,070945.50,A,3600.78045,N,12919.13155,E,2.865,52.86,310720,,,A,V*3D
$GNRMC,070945.60,A,3600.78051,N,12919.13162,E,2.921,51.16,310720,,,A,V*34
$GNRMC,070945.70,A,3600.78056,N,12919.13169,E,2.846,50.12,310720,,,A,V*3C
$GNRMC,070945.80,A,3600.78062,N,12919.13176,E,2.948,47.93,310720,,,A,V*3A
$GNRMC,070945.90,A,3600.78069,N,12919.13184,E,3.037,46.43,310720,,,A,V*31
$GNRMC,070946.00,A,3600.78075,N,12919.13192,E,3.068,46.12,310720,,,A,V*3F
$GNRMC,070946.10,A,3600.78080,N,12919.13200,E,3.058,46.99,310720,,,A,V*3C
$GNRMC,070946.20,A,3600.78087,N,12919.13208,E,3.066,46.30,310720,,,A,V*3E
$GNRMC,070946.30,A,3600.78092,N,12919.13218,E,3.063,48.28,310720,,,A,V*38
$GNRMC,070946.40,A,3600.78096,N,12919.13225,E,3.032,50.35,310720,,,A,V*34
$GNRMC,070946.50,A,3600.78101,N,12919.13234,E,3.025,51.12,310720,,,A,V*38
$GNRMC,070946.60,A,3600.78107,N,12919.13240,E,2.969,48.93,310720,,,A,V*3F
$GNRMC,070946.70,A,3600.78112,N,12919.13247,E,2.889,48.35,310720,,,A,V*3E
$GNRMC,070946.80,A,3600.78118,N,12919.13254,E,2.947,47.03,310720,,,A,V*30
$GNRMC,070946.90,A,3600.78126,N,12919.13262,E,3.092,45.25,310720,,,A,V*3F
$GNRMC,070947.00,A,3600.78132,N,12919.13270,E,3.129,45.33,310720,,,A,V*37
$GNRMC,070947.10,A,3600.78138,N,12919.13279,E,3.156,46.87,310720,,,A,V*31
$GNRMC,070947.20,A,3600.78143,N,12919.13289,E,3.216,48.53,310720,,,A,V*31
$GNRMC,070947.30,A,3600.78148,N,12919.13299,E,3.196,50.35,310720,,,A,V*38
$GNRMC,070947.40,A,3600.78153,N,12919.13307,E,3.104,52.36,310720,,,A,V*39
$GNRMC,070947.50,A,3600.78158,N,12919.13316,E,3.104,53.41,310720,,,A,V*32
$GNRMC,070947.60,A,3600.78163,N,12919.13324,E,3.176,52.60,310720,,,A,V*3F
$GNRMC,070947.70,A,3600.78169,N,12919.13332,E,3.150,51.46,310720,,,A,V*30
$GNRMC,070947.80,A,3600.78175,N,12919.13339,E,3.057,50.17,310720,,,A,V*3A
$GNRMC,070947.90,A,3600.78181,N,12919.13346,E,3.039,47.94,310720,,,A,V*3D
$GNRMC,070948.00,A,3600.78187,N,12919.13353,E,3.060,47.57,310720,,,A,V*3A
$GNRMC,070948.10,A,3600.78192,N,12919.13364,E,3.202,50.20,310720,,,A,V*3B
$GNRMC,070948.20,A,3600.78197,N,12919.13376,E,3.242,52.88,310720,,,A,V*3A
$GNRMC,070948.30,A,3600.78201,N,12919.13385,E,3.107,54.79,310720,,,A,V*31
$GNRMC,070948.40,A,3600.78205,N,12919.13393,E,3.027,55.40,310720,,,A,V*3D
$GNRMC,070948.50,A,3600.78210,N,12919.13401,E,2.975,55.89,310720,,,A,V*3E
$GNRMC,070948.60,A,3600.78215,N,12919.13408,E,2.894,53.64,310720,,,A,V*3A
$GNRMC,070948.70,A,3600.78221,N,12919.13413,E,2.835,49.81,310720,,,A,V*3D
$GNRMC,070948.80,A,3600.78228,N,12919.13420,E,2.950,45.87,310720,,,A,V*33
$GNRMC,070948.90,A,3600.78235,N,12919.13427,E,3.077,44.29,310720,,,A,V*31
$GNRMC,070949.00,A,3600.78242,N,12919.13435,E,3.166,44.84,310720,,,A,V*3C
$GNRMC,070949.10,A,3600.78248,N,12919.13445,E,3.254,46.25,310720,,,A,V*3B
$GNRMC,070949.20,A,3600.78254,N,12919.13455,E,3.238,47.86,310720,,,A,V*36
$GNRMC,070949.30,A,3600.78259,N,12919.13464,E,3.156,49.08,310720,,,A,V*3B
$GNRMC,070949.40,A,3600.78263,N,12919.13473,E,3.060,51.56,310720,,,A,V*35
$GNRMC,070949.50,A,3600.78267,N,12919.13482,E,3.046,54.23,310720,,,A,V*3D
$GNRMC,070949.60,A,3600.78272,N,12919.13489,E,2.969,53.44,310720,,,A,V*32
$GNRMC,070949.70,A,3600.78277,N,12919.13495,E,2.850,51.98,310720,,,A,V*33
$GNRMC,070949.80,A,3600.78283,N,12919.13502,E,2.885,49.90,310720,,,A,V*31
$GNRMC,070949.90,A,3600.78289,N,12919.13511,E,3.040,48.97,310720,,,A,V*3E
$GNRMC,070950.00,A,3600.78295,N,12919.13518,E,3.108,47.98,310720,,,A,V*36
$GNRMC,070950.10,A,3600.78301,N,12919.13528,E,3.222,49.78,310720,,,A,V*33
$GNRMC,070950.20,A,3600.78305,N,12919.13539,E,3.122,53.20,310720,,,A,V*31
$GNRMC,070950.30,A,3600.78310,N,12919.13547,E,3.010,52.98,310720,,,A,V*3F
$GNRMC,070950.40,A,3600.78315,N,12919.13555,E,3.045,52.88,310720,,,A,V*3F
$GNRMC,070950.50,A,3600.78320,N,12919.13564,E,3.092,53.49,310720,,,A,V*3C
$GNRMC,070950.60,A,3600.78327,N,12919.13573,E,3.238,50.39,310720,,,A,V*38
$GNRMC,070950.70,A,3600.78334,N,12919.13579,E,3.129,46.82,310720,,,A,V*35
$GNRMC,070950.80,A,3600.78341,N,12919.13585,E,3.152,44.20,310720,,,A,V*3D
$GNRMC,070950.90,A,3600.78348,N,12919.13592,E,3.185,42.25,310720,,,A,V*3A
$GNRMC,070951.00,A,3600.78354,N,12919.13599,E,3.161,43.45,310720,,,A,V*39
$GNRMC,070951.10,A,3600.78359,N,12919.13609,E,3.178,47.35,310720,,,A,V*34
$GNRMC,070951.20,A,3600.78363,N,12919.13620,E,3.139,51.91,310720,,,A,V*39
$GNRMC,070951.30,A,3600.78368,N,12919.13629,E,3.125,53.42,310720,,,A,V*3B
$GNRMC,070951.40,A,3600.78373,N,12919.13638,E,3.151,54.37,310720,,,A,V*30
$GNRMC,070951.50,A,3600.78377,N,12919.13647,E,3.145,55.10,310720,,,A,V*3C
$GNRMC,070951.60,A,3600.78384,N,12919.13656,E,3.194,53.26,310720,,,A,V*3C
$GNRMC,070951.70,A,3600.78390,N,12919.13661,E,3.121,48.81,310720,,,A,V*35
$GNRMC,070951.80,A,3600.78398,N,12919.13669,E,3.262,44.88,310720,,,A,V*3B
$GNRMC,070951.90,A,3600.78407,N,12919.13676,E,3.416,42.70,310720,,,A,V*31
$GNRMC,070952.00,A,3600.78413,N,12919.13683,E,3.315,43.28,310720,,,A,V*3C
$GNRMC,070952.10,A,3600.78419,N,12919.13693,E,3.325,45.62,310720,,,A,V*3D
$GNRMC,070952.20,A,3600.78425,N,12919.13704,E,3.352,47.94,310720,,,A,V*35
$GNRMC,070952.30,A,3600.78430,N,12919.13713,E,3.246,48.72,310720,,,A,V*35
$GNRMC,070952.40,A,3600.78435,N,12919.13721,E,3.150,49.65,310720,,,A,V*35
$GNRMC,070952.50,A,3600.78441,N,12919.13729,E,3.175,49.82,310720,,,A,V*31
$GNRMC,070952.60,A,3600.78447,N,12919.13737,E,3.214,48.31,310720,,,A,V*36
$GNRMC,070952.70,A,3600.78453,N,12919.13742,E,3.078,46.47,310720,,,A,V*37
$GNRMC,070952.80,A,3600.78459,N,12919.13749,E,3.098,45.06,310720,,,A,V*31
$GNRMC,070952.90,A,3600.78466,N,12919.13758,E,3.232,44.87,310720,,,A,V*36
$GNRMC,070953.00,A,3600.78471,N,12919.13766,E,3.165,47.14,310720,,,A,V*3D
$GNRMC,070953.10,A,3600.78476,N,12919.13776,E,3.152,50.72,310720,,,A,V*38
$GNRMC,070953.20,A,3600.78482,N,12919.13787,E,3.331,51.77,310720,,,A,V*3D
$GNRMC,070953.30,A,3600.78489,N,12919.13797,E,3.364,51.39,310720,,,A,V*3C
$GNRMC,070953.40,A,3600.78493,N,12919.13805,E,3.222,51.91,310720,,,A,V*35
$GNRMC,070953.50,A,3600.78498,N,12919.13812,E,3.123,52.85,310720,,,A,V*3D
$GNRMC,070953.60,A,3600.78504,N,12919.13822,E,3.216,52.76,310720,,,A,V*30
$GNRMC,070953.70,A,3600.78509,N,12919.13830,E,3.193,51.68,310720,,,A,V*3D
$GNRMC,070953.80,A,3600.78517,N,12919.13836,E,3.231,47.53,310720,,,A,V*3F
$GNRMC,070953.90,A,3600.78524,N,12919.13844,E,3.324,45.87,310720,,,A,V*35
$GNRMC,070954.00,A,3600.78530,N,12919.13854,E,3.406,47.97,310720,,,A,V*3B
$GNRMC,070954.10,A,3600.78535,N,12919.13865,E,3.419,50.75,310720,,,A,V*39
$GNRMC,070954.20,A,3600.78540,N,12919.13875,E,3.360,53.33,310720,,,A,V*31
$GNRMC,070954.30,A,3600.78544,N,12919.13885,E,3.257,55.73,310720,,,A,V*3C
$GNRMC,070954.40,A,3600.78547,N,12919.13894,E,3.167,59.10,310720,,,A,V*31
$GNRMC,070954.50,A,3600.78552,N,12919.13904,E,3.280,58.79,310720,,,A,V*38
$GNRMC,070954.60,A,3600.78558,N,12919.13914,E,3.339,56.56,310720,,,A,V*30
$GNRMC,070954.70,A,3600.78564,N,12919.13921,E,3.256,54.22,310720,,,A,V*31
$GNRMC,070954.80,A,3600.78569,N,12919.13930,E,3.227,54.24,310720,,,A,V*33
$GNRMC,070954.90,A,3600.78573,N,12919.13939,E,3.195,56.58,310720,,,A,V*33
$GNRMC,070955.00,A,3600.78576,N,12919.13950,E,3.244,60.23,310720,,,A,V*37
$GNRMC,070955.10,A,3600.78579,N,12919.13962,E,3.278,63.91,310720,,,A,V*3D
$GNRMC,070955.20,A,3600.78583,N,12919.13974,E,3.321,66.34,310720,,,A,V*3B
$GNRMC,070955.30,A,3600.78585,N,12919.13984,E,3.170,67.30,310720,,,A,V*30
$GNRMC,070955.40,A,3600.78588,N,12919.13992,E,3.097,68.00,310720,,,A,V*39
$GNRMC,070955.50,A,3600.78591,N,12919.14002,E,3.095,68.37,310720,,,A,V*31
$GNRMC,070955.60,A,3600.78594,N,12919.14010,E,2.992,67.35,310720,,,A,V*36
$GNRMC,070955.70,A,3600.78599,N,12919.14019,E,3.057,65.50,310720,,,A,V*33
$GNRMC,070955.80,A,3600.78603,N,12919.14029,E,3.151,64.28,310720,,,A,V*36
$GNRMC,070955.90,A,3600.78606,N,12919.14039,E,3.130,65.72,310720,,,A,V*3A
$GNRMC,070956.00,A,3600.78607,N,12919.14049,E,3.055,71.11,310720,,,A,V*34
$GNRMC,070956.10,A,3600.78607,N,12919.14061,E,3.080,77.32,310720,,,A,V*30
$GNRMC,070956.20,A,3600.78607,N,12919.14073,E,3.086,80.91,310720,,,A,V*37
$GNRMC,070956.30,A,3600.78606,N,12919.14082,E,2.917,86.12,310720,,,A,V*34
$GNRMC,070956.40,A,3600.78605,N,12919.14090,E,2.825,87.94,310720,,,A,V*3C
$GNRMC,070956.50,A,3600.78604,N,12919.14099,E,2.807,90.88,310720,,,A,V*3E
$GNRMC,070956.60,A,3600.78603,N,12919.14109,E,2.836,93.19,310720,,,A,V*3B
$GNRMC,070956.70,A,3600.78602,N,12919.14119,E,2.887,95.44,310720,,,A,V*3E
$GNRMC,070956.80,A,3600.78599,N,12919.14130,E,3.009,98.92,310720,,,A,V*32
$GNRMC,070956.90,A,3600.78594,N,12919.14140,E,3.101,106.50,310720,,,A,V*08
$GNRMC,070957.00,A,3600.78587,N,12919.14148,E,3.095,116.35,310720,,,A,V*04
$GNRMC,070957.10,A,3600.78579,N,12919.14153,E,3.082,127.60,310720,,,A,V*0A
$GNRMC,070957.20,A,3600.78569,N,12919.14159,E,3.220,137.23,310720,,,A,V*0E
$GNRMC,070957.30,A,3600.78561,N,12919.14161,E,3.070,145.44,310720,,,A,V*0F
$GNRMC,070957.40,A,3600.78555,N,12919.14162,E,2.766,150.41,310720,,,A,V*0C
$GNRMC,070957.50,A,3600.78549,N,12919.14164,E,2.593,152.93,310720,,,A,V*03
$GNRMC,070957.60,A,3600.78543,N,12919.14167,E,2.544,154.32,310720,,,A,V*0E
$GNRMC,070957.70,A,3600.78536,N,12919.14172,E,2.715,153.30,310720,,,A,V*0A
$GNRMC,070957.80,A,3600.78529,N,12919.14175,E,2.685,154.77,310720,,,A,V*00
$GNRMC,070957.90,A,3600.78522,N,12919.14173,E,2.595,162.73,310720,,,A,V*0F
$GNRMC,070958.00,A,3600.78513,N,12919.14170,E,2.808,172.35,310720,,,A,V*02
$GNRMC,070958.10,A,3600.78503,N,12919.14166,E,3.054,180.85,310720,,,A,V*03
$GNRMC,070958.20,A,3600.78493,N,12919.14161,E,3.229,188.09,310720,,,A,V*0B
$GNRMC,070958.30,A,3600.78485,N,12919.14157,E,3.107,192.63,310720,,,A,V*00
$GNRMC,070958.40,A,3600.78479,N,12919.14155,E,2.898,193.06,310720,,,A,V*0A
$GNRMC,070958.50,A,3600.78472,N,12919.14152,E,2.869,193.78,310720,,,A,V*00
$GNRMC,070958.60,A,3600.78464,N,12919.14151,E,2.787,192.11,310720,,,A,V*06
$GNRMC,070958.70,A,3600.78456,N,12919.14152,E,2.839,187.50,310720,,,A,V*0E
$GNRMC,070958.80,A,3600.78448,N,12919.14152,E,2.859,183.91,310720,,,A,V*01
$GNRMC,070958.90,A,3600.78441,N,12919.14152,E,2.766,182.35,310720,,,A,V*05
$GNRMC,070959.00,A,3600.78433,N,12919.14150,E,2.804,185.08,310720,,,A,V*08
$GNRMC,070959.10,A,3600.78423,N,12919.14147,E,3.021,189.65,310720,,,A,V*07
$GNRMC,070959.20,A,3600.78415,N,12919.14143,E,2.998,193.25,310720,,,A,V*00
$GNRMC,070959.30,A,3600.78408,N,12919.14142,E,2.870,192.81,310720,,,A,V*04
$GNRMC,070959.40,A,3600.78400,N,12919.14140,E,2.877,191.09,310720,,,A,V*0D
$GNRMC,070959.50,A,3600.78393,N,12919.14140,E,2.859,188.60,310720,,,A,V*0A
$GNRMC,070959.60,A,3600.78386,N,12919.14140,E,2.753,185.92,310720,,,A,V*08
$GNRMC,070959.70,A,3600.78377,N,12919.14141,E,2.790,183.10,310720,,,A,V*05
$GNRMC,070959.80,A,3600.78369,N,12919.14141,E,2.841,180.79,310720,,,A,V*0A
$GNRMC,070959.90,A,3600.78361,N,12919.14141,E,2.895,180.62,310720,,,A,V*00
$GNRMC,071000.00,A,3600.78351,N,12919.14137,E,3.120,184.69,310720,,,A,V*06
$GNRMC,071000.10,A,3600.78341,N,12919.14133,E,3.291,190.06,310720,,,A,V*07
$GNRMC,071000.20,A,3600.78332,N,12919.14131,E,3.337,191.37,310720,,,A,V*0C
$GNRMC,071000.30,A,3600.78322,N,12919.14130,E,3.358,189.14,310720,,,A,V*0C
$GNRMC,071000.40,A,3600.78314,N,12919.14129,E,3.236,187.89,310720,,,A,V*05
$GNRMC,071000.50,A,3600.78305,N,12919.14129,E,3.258,185.27,310720,,,A,V*0A
$GNRMC,071000.60,A,3600.78297,N,12919.14131,E,3.090,181.18,310720,,,A,V*04
$GNRMC,071000.70,A,3600.78289,N,12919.14133,E,3.086,177.16,310720,,,A,V*08
$GNRMC,071000.80,A,3600.78279,N,12919.14135,E,3.203,174.80,310720,,,A,V*0D
$GNRMC,071000.90,A,3600.78270,N,12919.14136,E,3.226,175.35,310720,,,A,V*0E
$GNRMC,071001.00,A,3600.78261,N,12919.14134,E,3.272,179.08,310720,,,A,V*07
$GNRMC,071001.10,A,3600.78250,N,12919.14134,E,3.398,181.01,310720,,,A,V*0F
$GNRMC,071001.20,A,3600.78241,N,12919.14132,E,3.350,183.96,310720,,,A,V*02
$GNRMC,071001.30,A,3600.78234,N,12919.14132,E,3.145,182.90,310720,,,A,V*00
$GNRMC,071001.40,A,3600.78225,N,12919.14132,E,3.111,181.18,310720,,,A,V*05
$GNRMC,071001.50,A,3600.78217,N,12919.14133,E,3.091,179.26,310720,,,A,V*07
$GNRMC,071001.60,A,3600.78209,N,12919.14134,E,3.018,176.94,310720,,,A,V*0B
$GNRMC,071001.70,A,3600.78199,N,12919.14136,E,3.156,175.43,310720,,,A,V*00
$GNRMC,071001.80,A,3600.78190,N,12919.14136,E,3.194,176.37,310720,,,A,V*08
$GNRMC,071001.90,A,3600.78180,N,12919.14132,E,3.319,181.44,310720,,,A,V*07
$GNRMC,071002.00,A,3600.78169,N,12919.14128,E,3.523,186.54,310720,,,A,V*08
$GNRMC,071002.10,A,3600.78160,N,12919.14124,E,3.546,191.23,310720,,,A,V*09
$GNRMC,071002.20,A,3600.78152,N,12919.14120,E,3.326,193.73,310720,,,A,V*08
$GNRMC,071002.30,A,3600.78145,N,12919.14116,E,3.169,195.94,310720,,,A,V*0C
$GNRMC,071002.40,A,3600.78138,N,12919.14113,E,3.087,196.42,310720,,,A,V*0D
$GNRMC,071002.50,A,3600.78130,N,12919.14109,E,3.083,197.31,310720,,,A,V*0E
$GNRMC,071002.60,A,3600.78122,N,12919.14106,E,3.044,197.15,310720,,,A,V*0C
$GNRMC,071002.70,A,3600.78115,N,12919.14101,E,2.958,200.54,310720,,,A,V*03
$GNRMC,071002.80,A,3600.78108,N,12919.14092,E,3.037,206.66,310720,,,A,V*0D
$GNRMC,071002.90,A,3600.78102,N,12919.14081,E,3.125,215.19,310720,,,A,V*0C
$GNRMC,071003.00,A,3600.78099,N,12919.14069,E,3.108,226.67,310720,,,A,V*07
$GNRMC,071003.10,A,3600.78096,N,12919.14054,E,3.304,236.70,310720,,,A,V*0E
$GNRMC,071003.20,A,3600.78095,N,12919.14043,E,3.213,245.45,310720,,,A,V*0D
$GNRMC,071003.30,A,3600.78095,N,12919.14036,E,2.904,251.30,310720,,,A,V*05
$GNRMC,071003.40,A,3600.78094,N,12919.14027,E,2.806,253.03,310720,,,A,V*02
$GNRMC,071003.50,A,3600.78092,N,12919.14017,E,2.898,254.15,310720,,,A,V*01
$GNRMC,071003.60,A,3600.78089,N,12919.14006,E,3.012,253.47,310720,,,A,V*03
$GNRMC,071003.70,A,3600.78086,N,12919.13995,E,3.068,252.29,310720,,,A,V*0D
$GNRMC,071003.80,A,3600.78085,N,12919.13985,E,2.988,255.55,310720,,,A,V*0A
$GNRMC,071003.90,A,3600.78087,N,12919.13973,E,3.070,264.97,310720,,,A,V*03
$GNRMC,071004.00,A,3600.78091,N,12919.13960,E,3.273,274.33,310720,,,A,V*06
$GNRMC,071004.10,A,3600.78094,N,12919.13947,E,3.497,279.25,310720,,,A,V*01
$GNRMC,071004.20,A,3600.78097,N,12919.13936,E,3.519,282.31,310720,,,A,V*01
$GNRMC,071004.30,A,3600.78100,N,12919.13926,E,3.374,283.98,310720,,,A,V*01
$GNRMC,071004.40,A,3600.78101,N,12919.13917,E,3.232,282.46,310720,,,A,V*04
$GNRMC,071004.50,A,3600.78102,N,12919.13907,E,3.075,279.46,310720,,,A,V*02
$GNRMC,071004.60,A,3600.78102,N,12919.13898,E,2.973,277.25,310720,,,A,V*03
$GNRMC,071004.70,A,3600.78103,N,12919.13888,E,2.961,276.74,310720,,,A,V*04
$GNRMC,071004.80,A,3600.78104,N,12919.13877,E,3.013,277.99,310720,,,A,V*03
$GNRMC,071004.90,A,3600.78107,N,12919.13864,E,3.213,281.49,310720,,,A,V*05
$GNRMC,071005.00,A,3600.78111,N,12919.13852,E,3.400,286.16,310720,,,A,V*06
$GNRMC,071005.10,A,3600.78115,N,12919.13840,E,3.559,288.03,310720,,,A,V*07
$GNRMC,071005.20,A,3600.78119,N,12919.13831,E,3.419,290.12,310720,,,A,V*02
$GNRMC,071005.30,A,3600.78123,N,12919.13823,E,3.201,291.01,310720,,,A,V*05
$GNRMC,071005.40,A,3600.78125,N,12919.13814,E,3.078,289.42,310720,,,A,V*02
$GNRMC,071005.50,A,3600.78126,N,12919.13804,E,3.043,286.67,310720,,,A,V*01
$GNRMC,071005.60,A,3600.78126,N,12919.13794,E,2.965,281.73,310720,,,A,V*0A
$GNRMC,071005.70,A,3600.78126,N,12919.13784,E,2.905,278.32,310720,,,A,V*0F
$GNRMC,071005.80,A,3600.78126,N,12919.13774,E,2.854,277.41,310720,,,A,V*01
$GNRMC,071005.90,A,3600.78129,N,12919.13763,E,2.984,280.49,310720,,,A,V*05
