$GNRMC,064758.30,A,3600.77789,N,12919.12827,E,0.361,62.41,310720,,,A,V*3C
$GNRMC,064758.40,A,3600.77788,N,12919.12826,E,0.321,72.17,310720,,,A,V*3D
$GNRMC,064758.50,A,3600.77788,N,12919.12826,E,0.320,78.40,310720,,,A,V*35
$GNRMC,064758.60,A,3600.77787,N,12919.12829,E,0.463,95.83,310720,,,A,V*3A
$GNRMC,064758.70,A,3600.77786,N,12919.12829,E,0.369,100.38,310720,,,A,V*0A
$GNRMC,064758.80,A,3600.77786,N,12919.12829,E,0.286,101.07,310720,,,A,V*08
$GNRMC,064758.90,A,3600.77786,N,12919.12830,E,0.307,101.38,310720,,,A,V*05
$GNRMC,064759.00,A,3600.77785,N,12919.12831,E,0.293,107.80,310720,,,A,V*06
$GNRMC,064759.10,A,3600.77784,N,12919.12831,E,0.230,112.93,310720,,,A,V*09
$GNRMC,064759.20,A,3600.77784,N,12919.12830,E,0.128,,310720,,,A,V*17
$GNRMC,064759.30,A,3600.77785,N,12919.12830,E,0.007,,310720,,,A,V*1B
$GNRMC,064759.40,A,3600.77785,N,12919.12829,E,0.101,,310720,,,A,V*13
$GNRMC,064759.50,A,3600.77786,N,12919.12828,E,0.174,,310720,,,A,V*12
$GNRMC,064759.60,A,3600.77787,N,12919.12828,E,0.221,11.10,310720,,,A,V*3C
$GNRMC,064759.70,A,3600.77788,N,12919.12827,E,0.263,339.62,310720,,,A,V*07
$GNRMC,064759.80,A,3600.77788,N,12919.12826,E,0.257,328.19,310720,,,A,V*02
$GNRMC,064759.90,A,3600.77788,N,12919.12826,E,0.193,,310720,,,A,V*17
$GNRMC,064800.00,A,3600.77788,N,12919.12828,E,0.112,,310720,,,A,V*1A
$GNRMC,064800.10,A,3600.77787,N,12919.12829,E,0.078,,310720,,,A,V*18
$GNRMC,064800.20,A,3600.77786,N,12919.12831,E,0.152,,310720,,,A,V*1A
$GNRMC,064800.30,A,3600.77786,N,12919.12833,E,0.256,82.38,310720,,,A,V*31
$GNRMC,064800.40,A,3600.77785,N,12919.12835,E,0.386,108.30,310720,,,A,V*04
$GNRMC,064800.50,A,3600.77785,N,12919.12839,E,0.524,100.74,310720,,,A,V*0F
$GNRMC,064800.60,A,3600.77786,N,12919.12844,E,0.714,83.71,310720,,,A,V*3B
$GNRMC,064800.70,A,3600.77789,N,12919.12849,E,0.966,71.29,310720,,,A,V*33
$GNRMC,064800.80,A,3600.77792,N,12919.12854,E,1.163,62.07,310720,,,A,V*38
$GNRMC,064800.90,A,3600.77796,N,12919.12860,E,1.442,55.36,310720,,,A,V*3A
$GNRMC,064801.00,A,3600.77800,N,12919.12867,E,1.706,52.64,310720,,,A,V*36
$GNRMC,064801.10,A,3600.77804,N,12919.12872,E,1.789,50.40,310720,,,A,V*34
$GNRMC,064801.20,A,3600.77808,N,12919.12878,E,1.943,48.99,310720,,,A,V*34
$GNRMC,064801.30,A,3600.77813,N,12919.12885,E,2.101,49.93,310720,,,A,V*3B
$GNRMC,064801.40,A,3600.77817,N,12919.12893,E,2.311,51.11,310720,,,A,V*3F
$GNRMC,064801.50,A,3600.77823,N,12919.12902,E,2.598,50.25,310720,,,A,V*31
$GNRMC,064801.60,A,3600.77829,N,12919.12911,E,2.736,50.35,310720,,,A,V*3D
$GNRMC,064801.70,A,3600.77836,N,12919.12919,E,2.864,47.88,310720,,,A,V*32
$GNRMC,064801.80,A,3600.77842,N,12919.12927,E,2.929,46.74,310720,,,A,V*39
$GNRMC,064801.90,A,3600.77848,N,12919.12935,E,2.963,46.55,310720,,,A,V*3C
$GNRMC,064802.00,A,3600.77854,N,12919.12942,E,3.009,44.64,310720,,,A,V*3F
$GNRMC,064802.10,A,3600.77860,N,12919.12948,E,2.954,44.02,310720,,,A,V*33
$GNRMC,064802.20,A,3600.77866,N,12919.12956,E,2.931,45.01,310720,,,A,V*38
$GNRMC,064802.30,A,3600.77871,N,12919.12964,E,2.914,46.81,310720,,,A,V*32
$GNRMC,064802.40,A,3600.77876,N,12919.12973,E,2.958,48.42,310720,,,A,V*3D
$GNRMC,064802.50,A,3600.77882,N,12919.12982,E,3.041,49.46,310720,,,A,V*3C
$GNRMC,064802.60,A,3600.77888,N,12919.12991,E,3.129,49.01,310720,,,A,V*3B
$GNRMC,064802.70,A,3600.77894,N,12919.12999,E,3.127,48.31,310720,,,A,V*33
$GNRMC,064802.80,A,3600.77900,N,12919.13008,E,3.117,48.37,310720,,,A,V*35
$GNRMC,064802.90,A,3600.77906,N,12919.13016,E,3.139,48.64,310720,,,A,V*37
$GNRMC,064803.00,A,3600.77912,N,12919.13023,E,3.117,47.10,310720,,,A,V*3C
$GNRMC,064803.10,A,3600.77918,N,12919.13031,E,3.110,46.53,310720,,,A,V*35
$GNRMC,064803.20,A,3600.77923,N,12919.13038,E,3.006,46.89,310720,,,A,V*36
$GNRMC,064803.30,A,3600.77927,N,12919.13046,E,2.942,49.48,310720,,,A,V*30
