time,latitude,longitude,enu_x,enu_y,speed,course,Hrage,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
4117000,36.013611999999995,129.31970566666666,99.67384947292753,134.4831665008188,1.4000000000000001,220.0,48.0,2.98046875,-5.46484375,-0.4140625,-0.037109375,-0.771484375,1.77734375,356.0111111111111,356.0,356.0111111111111
4117001,,,,,,,,2.98046875,-5.46484375,-0.4140625,-0.037109375,-0.771484375,1.77734375,356.0111111111111,356.0,356.0111111111111
4117002,,,,,,,,2.98046875,-5.46484375,-0.4140625,-0.373046875,0.072265625,1.81640625,356.0111111111111,356.0,356.0111111111111
4117003,,,,,,,,2.98046875,-5.46484375,-0.4140625,-0.259765625,-0.767578125,-1.8984375,356.0111111111111,356.0,356.0111111111111
4117004,,,,,,,,2.98046875,-5.46484375,-0.4140625,-0.259765625,-0.767578125,-1.8984375,356.0111111111111,356.0,356.0111111111111
4117005,,,,,,,,2.98046875,-5.46484375,-0.4140625,1.39453125,-1.099609375,-0.625,356.0111111111111,356.0,356.0111111111111
4117006,,,,,,,,2.98046875,-5.46484375,-0.4140625,1.39453125,-1.099609375,-0.625,356.0111111111111,356.0,356.0111111111111
4117007,,,,,,,,2.98046875,-5.46484375,-0.4140625,1.146484375,-1.013671875,1.02734375,356.0111111111111,356.0,356.0111111111111
4117008,,,,,,,,2.98046875,-5.46484375,-0.4140625,1.146484375,-1.013671875,1.02734375,356.0111111111111,356.0,356.0111111111111
4117009,,,,,,,,2.98046875,-5.46484375,-0.4140625,-0.654296875,0.529296875,0.599609375,356.0111111111111,356.0,356.0111111111111
4117010,36.013607,129.3197,99.16301598827943,133.92836445592116,2.3000000000000003,225.0,,2.98046875,-5.46484375,-0.4140625,-0.654296875,0.529296875,0.599609375,356.0111111111111,356.0,356.0111111111111
4117011,,,,,,,,2.98046875,-5.46484375,-0.4140625,-1.904296875,-2.58984375,0.009765625,356.0111111111111,356.0,356.0111111111111
4117012,,,,,,,,2.98046875,-5.46484375,-0.4140625,-1.904296875,-2.58984375,0.009765625,356.0111111111111,356.0,356.0111111111111
4117013,,,,,,,,2.98046875,-5.46484375,-0.4140625,-0.07421875,0.0546875,0.80078125,356.0111111111111,356.0,356.0111111111111
4117014,,,,,,,,0.26953125,-2.44921875,3.89453125,-0.07421875,0.0546875,0.80078125,356.0111111111111,356.0,356.0111111111111
4117015,,,,,,,,0.26953125,-2.44921875,3.89453125,-0.07421875,0.0546875,0.80078125,356.0111111111111,356.0,356.0111111111111
4117016,,,,,,,,0.26953125,-2.44921875,3.89453125,-2.39453125,-1.287109375,1.271484375,356.0111111111111,356.0,356.0111111111111
4117017,,,,,,,,0.26953125,-2.44921875,3.89453125,-2.39453125,-1.287109375,1.271484375,356.0111111111111,356.0,356.0111111111111
4117018,,,,,,,,0.26953125,-2.44921875,3.89453125,-1.53125,-0.9921875,1.376953125,356.0111111111111,356.0,356.0111111111111
4117019,,,,,,,,0.26953125,-2.44921875,3.89453125,-1.53125,-0.9921875,1.376953125,356.0111111111111,356.0,356.0111111111111
4117020,36.013605500000004,129.31969816666665,98.9977461689636,133.76192371240637,2.3000000000000003,226.0,,0.26953125,-2.44921875,3.89453125,-1.5078125,-1.650390625,2.36328125,356.0111111111111,356.0,356.0111111111111
4117021,,,,,,,,0.26953125,-2.44921875,3.89453125,-1.5078125,-1.650390625,2.36328125,356.0111111111111,356.0,356.0111111111111
4117022,,,,,,,,0.26953125,-2.44921875,3.89453125,-0.287109375,-1.779296875,2.494140625,356.0111111111111,356.0,356.0111111111111
4117023,,,,,,,,0.26953125,-2.44921875,3.89453125,-0.287109375,-1.779296875,2.494140625,356.0111111111111,356.0,356.0111111111111
4117024,,,,,,,,0.26953125,-2.44921875,3.89453125,-0.078125,1.345703125,1.6796875,356.0111111111111,356.0,356.0111111111111
4117025,,,,,,,,0.26953125,-2.44921875,3.89453125,-0.078125,1.345703125,1.6796875,356.0111111111111,356.0,356.0111111111111
