time,latitude,longitude,enu_x,enu_y,speed,course,Hrage,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
3919700,36.013622166666664,129.31971083333335,100.13960226418666,135.6112575382192,0.7000000000000001,215.0,91.0,6.2421875,1.10546875,-1.28125,0.150390625,0.884765625,0.31640625,356.0,356.0,356.0111111111111
3919701,,,,,,,,6.2421875,1.10546875,-1.28125,0.150390625,0.884765625,0.31640625,356.0,356.0,356.0111111111111
3919702,,,,,,,,6.2421875,1.10546875,-1.28125,0.74609375,1.33984375,-0.01171875,356.0,356.0,356.0111111111111
3919703,,,,,,,,6.2421875,1.10546875,-1.28125,0.74609375,1.33984375,-0.01171875,356.0,356.0,356.0111111111111
3919704,,,,,,,,6.2421875,1.10546875,-1.28125,0.74609375,1.33984375,-0.01171875,356.0,356.0,356.0111111111111
3919705,,,,,,,,6.2421875,1.10546875,-1.28125,0.583984375,-1.0078125,-0.892578125,356.0,356.0,356.0111111111111
3919706,,,,,,,,6.2421875,1.10546875,-1.28125,0.583984375,-1.0078125,-0.892578125,356.0,356.0,356.02222222222224
3919707,,,,,,,,6.2421875,1.10546875,-1.28125,2.083984375,-1.294921875,0.4921875,356.0,356.0,356.02222222222224
3919708,,,,,,,,6.2421875,1.10546875,-1.28125,2.083984375,-1.294921875,0.4921875,356.0,356.0,356.02222222222224
3919709,,,,,,,,6.2421875,1.10546875,-1.28125,1.724609375,-0.833984375,0.703125,356.0,356.0,356.02222222222224
3919710,36.013622166666664,129.31971083333335,100.13960226418666,135.6112575382192,0.7000000000000001,215.0,,6.2421875,1.10546875,-1.28125,1.724609375,-0.833984375,0.703125,356.0,356.0,356.0111111111111
3919711,,,,,,,,6.2421875,1.10546875,-1.28125,-0.51953125,-0.3515625,0.109375,356.0,356.0,356.0111111111111
3919712,,,,,,,,6.2421875,1.10546875,-1.28125,-0.51953125,-0.3515625,0.109375,356.0111111111111,356.0,356.0111111111111
3919713,,,,,,,,6.2421875,1.10546875,-1.28125,-0.392578125,-0.87890625,-0.08203125,356.0111111111111,356.0,356.0111111111111
3919714,,,,,,,,6.2421875,1.10546875,-1.28125,-0.392578125,-0.87890625,-0.08203125,356.0111111111111,356.0,356.0111111111111
3919715,,,,,,,,6.2421875,1.10546875,-1.28125,-1.345703125,-1.40625,-0.19921875,356.0111111111111,356.0,356.0111111111111
3919716,,,,,,,,10.60546875,-14.73828125,2.5,-1.345703125,-1.40625,-0.19921875,356.0111111111111,356.0,356.0111111111111
3919717,,,,,,,,10.60546875,-14.73828125,2.5,-1.345703125,-1.40625,-0.19921875,356.0111111111111,356.0,356.0111111111111
