time,latitude,longitude,enu_x,enu_y,speed,course,Hrage,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
4062600,36.0136135,129.31968633333332,97.93098259589891,134.64958577902914,0.0,65535.0,63.0,-0.140625,0.52734375,-3.265625,-2.09375,0.173828125,-0.69921875,356.0111111111111,356.0,356.0111111111111
4062601,,,,,,,,-0.140625,0.52734375,-3.265625,-2.09375,0.173828125,-0.69921875,356.0111111111111,356.0,356.0111111111111
4062602,,,,,,,,-0.140625,0.52734375,-3.265625,-2.09375,0.173828125,-0.69921875,356.0111111111111,356.0,356.0111111111111
4062603,,,,,,,,-0.140625,0.52734375,-3.265625,-2.09375,0.173828125,-0.69921875,356.0111111111111,356.0,356.0111111111111
4062604,,,,,,,,-0.140625,0.52734375,-3.265625,-0.291015625,-0.482421875,-1.220703125,356.0111111111111,356.0,356.0111111111111
4062605,,,,,,,,-0.140625,0.52734375,-3.265625,-0.291015625,-0.482421875,-1.220703125,356.0111111111111,356.0,356.0111111111111
4062606,,,,,,,,-0.140625,0.52734375,-3.265625,0.087890625,-0.025390625,-1.234375,356.0111111111111,356.0,356.0111111111111
4062607,,,,,,,,-0.140625,0.52734375,-3.265625,0.087890625,-0.025390625,-1.234375,356.0111111111111,356.0,356.0111111111111
4062608,,,,,,,,-0.140625,0.52734375,-3.265625,0.5859375,0.3984375,-1.046875,356.0111111111111,356.0,356.0111111111111
4062609,,,,,,,,-0.140625,0.52734375,-3.265625,0.5859375,0.3984375,-1.046875,356.0111111111111,356.0,356.0111111111111
4062610,36.01361266666667,129.31968333333333,97.66053905880841,134.5571167243055,1.0,256.0,,-0.140625,0.52734375,-3.265625,1.818359375,-0.12890625,-0.2421875,356.0111111111111,356.0,356.0111111111111
4062611,,,,,,,,-0.140625,0.52734375,-3.265625,1.818359375,-0.12890625,-0.2421875,356.0111111111111,356.0,356.0111111111111
4062612,,,,,,,,-0.140625,0.52734375,-3.265625,1.078125,0.74609375,0.287109375,356.0111111111111,356.0,356.0111111111111
4062613,,,,,,,,-0.140625,0.52734375,-3.265625,1.078125,0.74609375,0.287109375,356.0111111111111,356.0,356.0111111111111
4062614,,,,,,,,-0.140625,0.52734375,-3.265625,-0.45703125,-0.0078125,1.162109375,356.0111111111111,356.0,356.0111111111111
4062615,,,,,,,,9.359375,-14.57421875,4.0390625,-0.45703125,-0.0078125,1.162109375,356.0111111111111,356.0,356.0111111111111
4062616,,,,,,,,9.359375,-14.57421875,4.0390625,-0.45703125,-0.0078125,1.162109375,356.0111111111111,356.0,356.0111111111111
4062617,,,,,,,,9.359375,-14.57421875,4.0390625,-0.34375,-0.3359375,1.591796875,356.0111111111111,356.0,356.0111111111111
4062618,,,,,,,,9.359375,-14.57421875,4.0390625,-0.34375,-0.3359375,1.591796875,356.0111111111111,356.0,356.0111111111111
4062619,,,,,,,,9.359375,-14.57421875,4.0390625,-0.67578125,0.212890625,1.244140625,356.0111111111111,356.0,356.0111111111111
4062620,36.013611999999995,129.3196815,97.49526819750102,134.4831420527671,1.3,252.0,,9.359375,-14.57421875,4.0390625,-0.67578125,0.212890625,1.244140625,356.0111111111111,356.0,356.0111111111111
4062621,,,,,,,,9.359375,-14.57421875,4.0390625,-0.39453125,0.1015625,1.640625,356.0111111111111,356.0,356.0111111111111
