time,latitude,longitude,enu_x,enu_y,speed,course,Hrage,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
4037100,36.013614999999994,129.3197035,99.47852462284042,134.81604204608402,1.4000000000000001,225.0,63.0,4.46875,-13.48046875,0.00390625,-1.236328125,-1.6875,2.646484375,356.0,356.0,356.0111111111111
4037101,,,,,,,,4.46875,-13.48046875,0.00390625,-1.236328125,-1.6875,2.646484375,356.0,356.0,356.0111111111111
4037102,,,,,,,,4.46875,-13.48046875,0.00390625,-0.98828125,-0.880859375,2.294921875,356.0,356.0,356.0111111111111
4037103,,,,,,,,4.46875,-13.48046875,0.00390625,-0.98828125,-0.880859375,2.294921875,356.0,356.0,356.0111111111111
4037104,,,,,,,,4.46875,-13.48046875,0.00390625,-1.3671875,2.203125,-2.51171875,356.0,356.0,356.0111111111111
4037105,,,,,,,,4.46875,-13.48046875,0.00390625,-1.3671875,2.203125,-2.51171875,356.0,356.0,356.0111111111111
4037106,,,,,,,,4.46875,-13.48046875,0.00390625,-1.109375,1.1484375,-2.54296875,356.0,356.0,356.0111111111111
4037107,,,,,,,,4.46875,-13.48046875,0.00390625,-1.109375,1.1484375,-2.54296875,356.0,356.0,356.0111111111111
4037108,,,,,,,,4.46875,-13.48046875,0.00390625,-0.5078125,1.224609375,-2.287109375,356.0,356.0,356.0111111111111
4037109,,,,,,,,4.46875,-13.48046875,0.00390625,-0.5078125,1.224609375,-2.287109375,356.0,356.0,356.0111111111111
4037110,36.013611999999995,129.3197,99.16300972524311,134.48316071939405,2.1,223.0,,4.46875,-13.48046875,0.00390625,0.236328125,-0.3671875,-2.0078125,356.0,356.0,356.0111111111111
4037111,,,,,,,,4.46875,-13.48046875,0.00390625,0.236328125,-0.3671875,-2.0078125,356.0,356.0,356.0111111111111
4037112,,,,,,,,4.46875,-13.48046875,0.00390625,0.140625,-0.921875,-1.873046875,356.0,356.0,356.0111111111111
4037113,,,,,,,,4.46875,-13.48046875,0.00390625,0.140625,-0.921875,-1.873046875,356.0,356.0,356.0111111111111
4037114,,,,,,,,4.46875,-13.48046875,0.00390625,1.048828125,-0.689453125,-1.1015625,356.0,356.0,356.0111111111111
4037115,,,,,,,,-6.59375,0.984375,-9.9765625,1.048828125,-0.689453125,-1.1015625,356.0,356.0,356.0111111111111
4037116,,,,,,,,-6.59375,0.984375,-9.9765625,1.048828125,-0.689453125,-1.1015625,356.0,356.0,356.0111111111111
4037117,,,,,,,,-6.59375,0.984375,-9.9765625,1.048828125,-0.689453125,-1.1015625,356.0,356.0,356.0111111111111
4037118,,,,,,,,-6.59375,0.984375,-9.9765625,2.849609375,0.23046875,-0.396484375,356.0,356.0,356.0111111111111
4037119,,,,,,,,-6.59375,0.984375,-9.9765625,2.849609375,0.23046875,-0.396484375,356.0,356.0,356.0111111111111
4037120,36.013610666666665,129.31969750000002,98.93764091479035,134.33521250854244,2.3000000000000003,229.0,,-6.59375,0.984375,-9.9765625,0.5,-0.650390625,0.263671875,356.0,356.0,356.0111111111111
4037121,,,,,,,,-6.59375,0.984375,-9.9765625,0.5,-0.650390625,0.263671875,356.0,356.0,356.0111111111111
4037122,,,,,,,,-6.59375,0.984375,-9.9765625,-1.720703125,-0.484375,-0.087890625,356.0,356.0,356.0111111111111
4037123,,,,,,,,-6.59375,0.984375,-9.9765625,-1.720703125,-0.484375,-0.087890625,356.0111111111111,356.0,356.0111111111111
4037124,,,,,,,,-6.59375,0.984375,-9.9765625,-1.896484375,-1.68359375,0.34765625,356.0111111111111,356.0,356.0111111111111
4037125,,,,,,,,-6.59375,0.984375,-9.9765625,-1.896484375,-1.68359375,0.34765625,356.0111111111111,356.0,356.0111111111111
4037126,,,,,,,,-6.59375,0.984375,-9.9765625,0.587890625,-0.080078125,1.083984375,356.0111111111111,356.0,356.0111111111111
4037127,,,,,,,,-6.59375,0.984375,-9.9765625,0.587890625,-0.080078125,1.083984375,356.0111111111111,356.0,356.0111111111111
4037128,,,,,,,,-6.59375,0.984375,-9.9765625,-2.06640625,-1.271484375,1.751953125,356.0111111111111,356.0,356.0111111111111
4037129,,,,,,,,-6.59375,0.984375,-9.9765625,-2.06640625,-1.271484375,1.751953125,356.0111111111111,356.0,356.0111111111111
4037130,36.013609333333335,129.31969416666666,98.63714860178587,134.18726345887302,2.8000000000000003,235.0,,-6.59375,0.984375,-9.9765625,-1.181640625,-1.51171875,2.146484375,356.0111111111111,356.0,356.0111111111111
4037131,,,,,,,,5.2265625,-8.46875,6.03515625,-1.181640625,-1.51171875,2.146484375,356.0111111111111,356.0,356.0111111111111
4037132,,,,,,,,5.2265625,-8.46875,6.03515625,-1.181640625,-1.51171875,2.146484375,356.0111111111111,356.0,356.0111111111111
4037133,,,,,,,,5.2265625,-8.46875,6.03515625,-0.84765625,-1.818359375,3.13671875,356.0111111111111,356.0,356.0111111111111
4037134,,,,,,,,5.2265625,-8.46875,6.03515625,-0.84765625,-1.818359375,3.13671875,356.0,356.0,356.0111111111111
4037135,,,,,,,,5.2265625,-8.46875,6.03515625,0.4609375,-0.728515625,2.6875,356.0,356.0,356.0111111111111
4037136,,,,,,,,5.2265625,-8.46875,6.03515625,0.4609375,-0.728515625,2.6875,356.0,356.0,356.0111111111111
4037137,,,,,,,,5.2265625,-8.46875,6.03515625,0.677734375,0.2109375,1.498046875,356.0,356.0,356.0111111111111
4037138,,,,,,,,5.2265625,-8.46875,6.03515625,0.677734375,0.2109375,1.498046875,356.0,356.0,356.0111111111111
4037139,,,,,,,,5.2265625,-8.46875,6.03515625,1.845703125,-0.732421875,1.568359375,356.0,356.0,356.0111111111111
4037140,36.0136075,129.3196913333333,98.38173099668549,133.98383529812662,2.9000000000000004,234.0,,5.2265625,-8.46875,6.03515625,1.845703125,-0.732421875,1.568359375,356.0,356.0,356.0111111111111
4037141,,,,,,,,5.2265625,-8.46875,6.03515625,2.8828125,0.109375,0.32421875,356.0,356.0,356.0111111111111
4037142,,,,,,,,5.2265625,-8.46875,6.03515625,2.8828125,0.109375,0.32421875,356.0,356.0,356.0111111111111
4037143,,,,,,,,5.2265625,-8.46875,6.03515625,2.99609375,0.47265625,-0.01953125,356.0,356.0,356.0111111111111
4037144,,,,,,,,5.2265625,-8.46875,6.03515625,2.99609375,0.47265625,-0.01953125,356.0,356.0,356.0111111111111
4037145,,,,,,,,5.2265625,-8.46875,6.03515625,2.138671875,1.458984375,0.267578125,356.0,356.0,356.0111111111111
4037146,,,,,,,,1.14453125,18.55859375,-11.41015625,2.138671875,1.458984375,0.267578125,356.0,356.0,356.0111111111111
4037147,,,,,,,,1.14453125,18.55859375,-11.41015625,2.138671875,1.458984375,0.267578125,356.0,356.0,356.0111111111111
4037148,,,,,,,,1.14453125,18.55859375,-11.41015625,-0.986328125,-0.71484375,0.109375,356.0,356.0,356.0111111111111
4037149,,,,,,,,1.14453125,18.55859375,-11.41015625,-0.986328125,-0.71484375,0.109375,356.0,356.0,356.0111111111111
4037150,36.013604666666666,129.31968783333332,98.06621582124605,133.66944721950074,3.6,230.0,,1.14453125,18.55859375,-11.41015625,-3.009765625,1.89453125,-0.615234375,356.0,356.0,356.0111111111111
4037151,,,,,,,,1.14453125,18.55859375,-11.41015625,-3.009765625,1.89453125,-0.615234375,356.0,356.0,356.0111111111111
4037152,,,,,,,,1.14453125,18.55859375,-11.41015625,-1.072265625,0.720703125,-1.935546875,356.0,356.0,356.0111111111111
4037153,,,,,,,,1.14453125,18.55859375,-11.41015625,-1.072265625,0.720703125,-1.935546875,356.0,356.0,356.0111111111111
4037154,,,,,,,,1.14453125,18.55859375,-11.41015625,-1.248046875,-0.33203125,-1.55859375,356.0,356.0,356.0111111111111
4037155,,,,,,,,1.14453125,18.55859375,-11.41015625,-1.248046875,-0.33203125,-1.55859375,356.0,356.0,356.0111111111111
4037156,,,,,,,,1.14453125,18.55859375,-11.41015625,-1.5390625,1.568359375,-1.869140625,356.0,356.0,356.0111111111111
4037157,,,,,,,,1.14453125,18.55859375,-11.41015625,-1.5390625,1.568359375,-1.869140625,356.0,356.0,356.0111111111111
