time,latitude,longitude,enu_x,enu_y,speed,course,Hrage,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
4067600,36.01361466666666,129.31969416666666,98.63714195711182,134.77904614070596,1.2000000000000002,252.0,63.0,16.328125,-9.25,-1.92578125,-0.859375,-0.048828125,1.544921875,356.0111111111111,356.0,356.0111111111111
4067601,,,,,,,,16.328125,-9.25,-1.92578125,-0.859375,-0.048828125,1.544921875,356.0111111111111,356.0,356.0111111111111
4067602,,,,,,,,16.328125,-9.25,-1.92578125,-0.859375,-0.048828125,1.544921875,356.0111111111111,356.0,356.0111111111111
4067603,,,,,,,,16.328125,-9.25,-1.92578125,-0.58203125,-1.125,1.6640625,356.0111111111111,356.0,356.0111111111111
4067604,,,,,,,,16.328125,-9.25,-1.92578125,-0.58203125,-1.125,1.6640625,356.0111111111111,356.0,356.0111111111111
4067605,,,,,,,,16.328125,-9.25,-1.92578125,0.642578125,1.966796875,-2.078125,356.0111111111111,356.0,356.0111111111111
4067606,,,,,,,,1.00390625,-6.4609375,7.3203125,0.642578125,1.966796875,-2.078125,356.0111111111111,356.0,356.0111111111111
4067607,,,,,,,,1.00390625,-6.4609375,7.3203125,0.642578125,1.966796875,-2.078125,356.0,356.0,356.0111111111111
4067608,,,,,,,,1.00390625,-6.4609375,7.3203125,-1.689453125,1.501953125,-2.458984375,356.0,356.0,356.0111111111111
4067609,,,,,,,,1.00390625,-6.4609375,7.3203125,-1.689453125,1.501953125,-2.458984375,356.0,356.0,356.0111111111111
4067610,36.013611,129.31968899999998,98.17138086667967,134.37219032966976,2.3000000000000003,234.0,,1.00390625,-6.4609375,7.3203125,-2.275390625,2.408203125,-3.123046875,356.0,356.0,356.0111111111111
4067611,,,,,,,,1.00390625,-6.4609375,7.3203125,-2.275390625,2.408203125,-3.123046875,356.0,356.0,356.0111111111111
4067612,,,,,,,,1.00390625,-6.4609375,7.3203125,0.001953125,1.689453125,-2.248046875,356.0,356.0,356.0111111111111
4067613,,,,,,,,1.00390625,-6.4609375,7.3203125,0.001953125,1.689453125,-2.248046875,356.0,356.0,356.0111111111111
