time,latitude,longitude,enu_x,enu_y,speed,course,Hrage,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
3790000,36.01252416666667,129.3192985,62.969376394053455,13.777663617173857,1.4000000000000001,62.0,123.0,-0.08203125,-1.17578125,2.3671875,0.3515625,0.056640625,-0.31640625,0.0,180.0,360.0
3790001,,,,,,,,-0.08203125,-1.17578125,2.3671875,0.3515625,0.056640625,-0.31640625,0.0,180.0,360.0
3790002,,,,,,,,-0.31640625,1.4453125,0.453125,0.3515625,0.056640625,-0.31640625,0.0,180.0,360.0
3790003,,,,,,,,-0.31640625,1.4453125,0.453125,0.1171875,-0.052734375,0.037109375,0.0,180.0,360.0
3790004,,,,,,,,-0.31640625,1.4453125,0.453125,0.001953125,-0.11328125,0.07421875,0.0,180.0,360.0
3790005,,,,,,,,-1.30859375,2.953125,-0.62890625,0.001953125,-0.11328125,0.07421875,0.0,180.0,360.0
3790006,,,,,,,,-1.30859375,2.953125,-0.62890625,-0.068359375,-0.119140625,0.080078125,0.0,180.0,360.0
3790007,,,,,,,,-0.94921875,2.1015625,-0.58203125,-0.068359375,-0.119140625,0.080078125,0.0,180.0,360.0
3790008,,,,,,,,-0.94921875,2.1015625,-0.58203125,-0.109375,-0.109375,0.064453125,0.0,180.0,360.0
3790009,,,,,,,,-0.94921875,2.1015625,-0.58203125,-0.109375,-0.080078125,0.037109375,0.0,180.0,360.0
3790010,36.01252533333333,129.31930116666666,63.20977394002095,13.907117780958767,1.3,57.0,,-0.8203125,0.9140625,-0.29296875,-0.109375,-0.080078125,0.037109375,0.0,180.0,360.0
3790011,,,,,,,,-0.8203125,0.9140625,-0.29296875,-0.119140625,-0.08984375,0.01171875,0.0,180.0,360.0
3790012,,,,,,,,-0.93359375,-0.00390625,0.078125,-0.119140625,-0.08984375,0.01171875,0.0,180.0,360.0
3790013,,,,,,,,-0.93359375,-0.00390625,0.078125,-0.1015625,-0.11328125,-0.009765625,0.0,180.0,360.0
