time,latitude,longitude,enu_x,enu_y,speed,course,Hrage,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
3844700,36.013039000000006,129.32016016666665,140.64722006116577,70.90407800499162,2.3000000000000003,52.0,123.0,1.484375,2.34375,1.86328125,-1.826171875,-1.876953125,0.294921875,0.0,180.0,360.0
3844701,,,,,,,,1.484375,2.34375,1.86328125,-1.826171875,-1.876953125,0.294921875,0.0,180.0,360.0
3844702,,,,,,,,1.484375,2.34375,1.86328125,-0.2265625,-3.79296875,0.181640625,0.0,180.0,360.0
3844703,,,,,,,,1.484375,2.34375,1.86328125,-0.12890625,-1.3125,0.09375,0.0,180.0,360.0
3844704,,,,,,,,-2.421875,-0.0234375,3.16015625,-0.12890625,-1.3125,0.09375,0.0,180.0,360.0
3844705,,,,,,,,-2.421875,-0.0234375,3.16015625,0.294921875,-1.27734375,0.234375,0.0,180.0,360.0
3844706,,,,,,,,-1.01953125,4.42578125,0.41015625,0.294921875,-1.27734375,0.234375,0.0,180.0,360.0
3844707,,,,,,,,-1.01953125,4.42578125,0.41015625,0.447265625,-1.265625,0.396484375,0.0,180.0,360.0
3844708,,,,,,,,-2.046875,6.91015625,0.1171875,0.447265625,-1.265625,0.396484375,0.0,180.0,360.0
3844709,,,,,,,,-2.046875,6.91015625,0.1171875,0.423828125,-1.541015625,0.509765625,0.0,180.0,360.0
3844710,36.013041666666666,129.32016383333334,140.9777610727657,71.19997461485609,2.0,51.0,,-2.3671875,8.76953125,-0.21484375,0.423828125,-1.541015625,0.509765625,0.0,180.0,360.0
3844711,,,,,,,,-2.3671875,8.76953125,-0.21484375,0.3046875,-2.015625,0.66015625,0.0,180.0,360.0
3844712,,,,,,,,-2.3671875,8.76953125,-0.21484375,0.13671875,-2.08984375,0.76171875,0.0,180.0,360.0
3844713,,,,,,,,-1.125,10.73828125,-1.71875,0.13671875,-2.08984375,0.76171875,0.0,180.0,360.0
3844714,,,,,,,,-1.125,10.73828125,-1.71875,-0.166015625,-1.69140625,0.869140625,0.0,180.0,360.0
3844715,,,,,,,,-0.4453125,8.2265625,-2.1484375,-0.166015625,-1.69140625,0.869140625,0.0,180.0,360.0
3844716,,,,,,,,-0.4453125,8.2265625,-2.1484375,-0.1484375,-1.580078125,0.955078125,0.0,180.0,360.0
3844717,,,,,,,,-0.703125,6.5,-1.24609375,-0.1484375,-1.580078125,0.955078125,0.0,180.0,360.0
3844718,,,,,,,,-0.703125,6.5,-1.24609375,0.4921875,-1.740234375,1.072265625,0.0,180.0,360.0
3844719,,,,,,,,-0.35546875,7.10546875,-0.625,0.4921875,-1.740234375,1.072265625,0.0,180.0,360.0
3844720,36.01304233333334,129.32016516666667,141.09795833817498,71.27394937426602,1.8,49.0,,-0.35546875,7.10546875,-0.625,0.60546875,-1.984375,1.173828125,0.0,180.0,360.0
3844721,,,,,,,,-0.19140625,8.5546875,-0.5078125,0.60546875,-1.984375,1.173828125,0.0,180.0,360.0
3844722,,,,,,,,-0.19140625,8.5546875,-0.5078125,0.06640625,-2.23046875,1.142578125,0.0,180.0,360.0
3844723,,,,,,,,0.21875,7.46484375,-0.828125,0.06640625,-2.23046875,1.142578125,0.0,180.0,360.0
3844724,,,,,,,,0.21875,7.46484375,-0.828125,-1.072265625,-3.046875,0.8984375,0.0,180.0,360.0
3844725,,,,,,,,0.21875,7.46484375,-0.828125,-1.072265625,-3.046875,0.8984375,0.0,180.0,360.0
3844726,,,,,,,,0.21875,7.46484375,-0.828125,-1.619140625,-2.439453125,1.0625,0.0,180.0,360.0
3844727,,,,,,,,7.31640625,-16.00390625,1.57421875,-1.619140625,-2.439453125,1.0625,0.0,180.0,360.0
3844728,,,,,,,,7.31640625,-16.00390625,1.57421875,-0.77734375,-1.728515625,0.72265625,0.0,180.0,360.0
3844729,,,,,,,,7.31640625,-16.00390625,1.57421875,1.2578125,-2.859375,0.39453125,0.0,180.0,360.0
3844730,36.01304316666666,129.32016616666667,141.18810569200025,71.36641685742683,1.4000000000000001,49.0,,6.078125,-26.484375,3.7890625,1.2578125,-2.859375,0.39453125,0.0,180.0,360.0
3844731,,,,,,,,6.078125,-26.484375,3.7890625,1.2578125,-2.859375,0.39453125,0.0,180.0,360.0
3844732,,,,,,,,6.078125,-26.484375,3.7890625,1.015625,-2.7890625,0.369140625,0.0,180.0,360.0
3844733,,,,,,,,6.0859375,-8.91015625,-0.875,1.015625,-2.7890625,0.369140625,0.0,180.0,360.0
3844734,,,,,,,,6.0859375,-8.91015625,-0.875,0.111328125,-2.935546875,0.771484375,0.0,180.0,360.0
3844735,,,,,,,,5.60546875,-9.046875,-0.6640625,0.111328125,-2.935546875,0.771484375,0.0,180.0,360.0
3844736,,,,,,,,5.60546875,-9.046875,-0.6640625,0.03125,-3.005859375,0.728515625,0.0,180.0,360.0
3844737,,,,,,,,6.171875,-6.56640625,-2.8359375,0.03125,-3.005859375,0.728515625,0.0,180.0,360.0
3844738,,,,,,,,6.171875,-6.56640625,-2.8359375,-0.291015625,-2.52734375,0.755859375,0.0,180.0,360.0
3844739,,,,,,,,5.7421875,-4.53515625,-2.48046875,-0.291015625,-2.52734375,0.755859375,0.0,180.0,360.0
3844740,36.013043833333334,129.32016716666666,141.27825333808218,71.4403911350326,1.1,48.0,,5.7421875,-4.53515625,-2.48046875,-0.0625,-2.28125,0.634765625,0.0,180.0,360.0
3844741,,,,,,,,5.796875,-0.4765625,-1.703125,-0.0625,-2.28125,0.634765625,0.0,180.0,360.0
3844742,,,,,,,,5.796875,-0.4765625,-1.703125,0.421875,-2.068359375,0.443359375,0.0,180.0,360.0
3844743,,,,,,,,6.125,2.0078125,-2.2109375,0.421875,-2.068359375,0.443359375,0.0,180.0,360.0
3844744,,,,,,,,6.125,2.0078125,-2.2109375,0.51171875,-1.84765625,0.369140625,0.0,180.0,360.0
3844745,,,,,,,,6.125,2.0078125,-2.2109375,0.51171875,-1.84765625,0.369140625,0.0,180.0,360.0
3844746,,,,,,,,6.125,2.0078125,-2.2109375,0.263671875,-1.482421875,0.4609375,0.0,180.0,360.0
3844747,,,,,,,,1.3828125,7.875,-1.81640625,0.263671875,-1.482421875,0.4609375,0.0,180.0,360.0
3844748,,,,,,,,1.3828125,7.875,-1.81640625,0.171875,-1.61328125,0.58984375,0.0,180.0,360.0
3844749,,,,,,,,1.3828125,7.875,-1.81640625,0.078125,-1.603515625,0.509765625,0.0,180.0,360.0
3844750,36.01304316666666,129.32016716666666,141.2782545277428,71.36641830655162,0.6000000000000001,50.0,,-0.36328125,9.19140625,-1.48046875,0.078125,-1.603515625,0.509765625,0.0,180.0,360.0
3844751,,,,,,,,-0.36328125,9.19140625,-1.48046875,-0.294921875,-1.37109375,0.365234375,0.0,180.0,360.0
3844752,,,,,,,,1.890625,9.13671875,-1.3671875,-0.294921875,-1.37109375,0.365234375,0.0,180.0,360.0
3844753,,,,,,,,1.890625,9.13671875,-1.3671875,-0.935546875,-1.3203125,0.388671875,0.0,180.0,360.0
3844754,,,,,,,,2.1796875,4.6875,-0.95703125,-0.935546875,-1.3203125,0.388671875,0.0,180.0,360.0
3844755,,,,,,,,2.1796875,4.6875,-0.95703125,-0.798828125,-1.580078125,0.439453125,0.0,180.0,360.0
3844756,,,,,,,,2.1796875,4.6875,-0.95703125,-0.798828125,-1.580078125,0.439453125,0.0,180.0,360.0
