time,latitude,longitude,enu_x,enu_y,speed,course,Hrage,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
3836500,36.01249866666667,129.31931816666665,64.74233602206571,10.948216072472832,1.5,224.0,123.0,-1.25,6.625,-2.69140625,-1.259765625,2.94921875,-0.51953125,0.0,180.0,360.0
3836501,,,,,,,,-1.25,6.625,-2.69140625,-1.259765625,2.94921875,-0.51953125,0.0,180.0,360.0
3836502,,,,,,,,-8.5,-18.3984375,6.0703125,-1.259765625,2.94921875,-0.51953125,0.0,180.0,360.0
3836503,,,,,,,,-8.5,-18.3984375,6.0703125,-0.755859375,2.203125,-1.103515625,0.0,180.0,360.0
3836504,,,,,,,,-8.3046875,-5.24609375,0.59765625,-0.755859375,2.203125,-1.103515625,0.0,180.0,360.0
3836505,,,,,,,,-8.3046875,-5.24609375,0.59765625,-0.3515625,2.615234375,-0.947265625,0.0,180.0,360.0
3836506,,,,,,,,-6.90234375,-2.77734375,-0.58203125,-0.3515625,2.615234375,-0.947265625,0.0,180.0,360.0
3836507,,,,,,,,-6.90234375,-2.77734375,-0.58203125,-0.482421875,2.474609375,-1.142578125,0.0,180.0,360.0
3836508,,,,,,,,-4.99609375,-3.23828125,0.32421875,-0.482421875,2.474609375,-1.142578125,0.0,180.0,360.0
3836509,,,,,,,,-4.99609375,-3.23828125,0.32421875,-0.3125,2.42578125,-1.337890625,0.0,180.0,360.0
3836510,36.01249833333333,129.3193185,64.77238611547611,10.911229883034508,0.7000000000000001,221.0,,-3.76953125,-1.64453125,-0.36328125,-0.3125,2.42578125,-1.337890625,0.0,180.0,360.0
3836511,,,,,,,,-3.76953125,-1.64453125,-0.36328125,-0.3828125,2.380859375,-1.41796875,0.0,180.0,360.0
3836512,,,,,,,,-3.6484375,-0.171875,-0.703125,-0.3828125,2.380859375,-1.41796875,0.0,180.0,360.0
3836513,,,,,,,,-3.6484375,-0.171875,-0.703125,-0.2734375,2.369140625,-1.4296875,0.0,180.0,360.0
3836514,,,,,,,,-2.88671875,4.43359375,-1.8046875,-0.2734375,2.369140625,-1.4296875,0.0,180.0,360.0
3836515,,,,,,,,-2.88671875,4.43359375,-1.8046875,-0.064453125,2.361328125,-1.416015625,0.0,180.0,360.0
3836516,,,,,,,,-2.88671875,4.43359375,-1.8046875,-0.173828125,2.1875,-1.2890625,0.0,180.0,360.0
3836517,,,,,,,,-2.53515625,8.2265625,-4.05078125,-0.173828125,2.1875,-1.2890625,0.0,180.0,360.0
3836518,,,,,,,,-2.53515625,8.2265625,-4.05078125,-0.173828125,2.1875,-1.2890625,0.0,180.0,360.0
3836519,,,,,,,,-2.53515625,8.2265625,-4.05078125,-0.619140625,2.14453125,-1.146484375,0.0,180.0,360.0
3836520,36.0124985,129.31931883333334,64.80243579842652,10.929723309374449,0.1,65535.0,,-1.0078125,8.81640625,-4.62109375,-0.619140625,2.14453125,-1.146484375,0.0,180.0,360.0
3836521,,,,,,,,-1.0078125,8.81640625,-4.62109375,-0.4765625,2.369140625,-1.052734375,0.0,180.0,360.0
3836522,,,,,,,,-1.0078125,8.81640625,-4.62109375,-0.4765625,2.369140625,-1.052734375,0.0,180.0,360.0
3836523,,,,,,,,-1.0078125,8.81640625,-4.62109375,-0.03125,2.61328125,-0.984375,0.0,180.0,360.0
3836524,,,,,,,,-2.984375,7.390625,-3.51171875,-0.03125,2.61328125,-0.984375,0.0,180.0,360.0
3836525,,,,,,,,-2.984375,7.390625,-3.51171875,-0.04296875,2.63671875,-0.818359375,0.0,180.0,360.0
3836526,,,,,,,,-2.984375,7.390625,-3.51171875,-0.349609375,2.1796875,-0.6796875,0.0,180.0,360.0
3836527,,,,,,,,-2.9140625,3.4609375,-1.62109375,-0.349609375,2.1796875,-0.6796875,0.0,180.0,360.0
