time,latitude,longitude,enu_x,enu_y,speed,course,Hrage,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
3879300,36.01249383333333,129.3193045,63.51029730030855,10.411904121389856,1.3,234.0,123.0,-4.4375,3.9921875,-0.45703125,-0.13671875,2.94140625,-0.96875,0.0,180.0,360.0
3879301,,,,,,,,-4.4375,3.9921875,-0.45703125,-0.13671875,2.94140625,-0.96875,0.0,180.0,360.0
3879302,,,,,,,,-3.8046875,5.453125,-1.8671875,-0.13671875,2.94140625,-0.96875,0.0,180.0,360.0
3879303,,,,,,,,-3.8046875,5.453125,-1.8671875,-0.62109375,2.716796875,-0.69140625,0.0,180.0,360.0
3879304,,,,,,,,-3.8046875,5.453125,-1.8671875,-0.9296875,2.369140625,-0.689453125,0.0,180.0,360.0
3879305,,,,,,,,1.5859375,-4.51953125,1.203125,-0.9296875,2.369140625,-0.689453125,0.0,180.0,360.0
3879306,,,,,,,,1.5859375,-4.51953125,1.203125,-0.9296875,2.369140625,-0.689453125,0.0,180.0,360.0
3879307,,,,,,,,1.5859375,-4.51953125,1.203125,0.0703125,2.234375,-0.591796875,0.0,180.0,360.0
3879308,,,,,,,,-0.8671875,-11.66796875,2.26953125,0.0703125,2.234375,-0.591796875,0.0,180.0,360.0
3879309,,,,,,,,-0.8671875,-11.66796875,2.26953125,0.513671875,2.19140625,-0.3984375,0.0,180.0,360.0
3879310,36.012493666666664,129.31930283333335,63.36004833068353,10.393409831029402,1.2000000000000002,246.0,,-3.40625,-10.0,1.0234375,0.513671875,2.19140625,-0.3984375,0.0,180.0,360.0
3879311,,,,,,,,-3.40625,-10.0,1.0234375,0.359375,2.162109375,-0.16015625,0.0,180.0,360.0
3879312,,,,,,,,-2.36328125,-9.1328125,0.65234375,0.359375,2.162109375,-0.16015625,0.0,180.0,360.0
3879313,,,,,,,,-2.36328125,-9.1328125,0.65234375,0.451171875,1.89453125,-0.13671875,0.0,180.0,360.0
3879314,,,,,,,,-2.36328125,-9.1328125,0.65234375,0.400390625,1.58984375,-0.2265625,0.0,180.0,360.0
3879315,,,,,,,,-2.9296875,-6.7578125,0.59765625,0.400390625,1.58984375,-0.2265625,0.0,180.0,360.0
3879316,,,,,,,,-2.9296875,-6.7578125,0.59765625,0.375,1.3203125,-0.26953125,0.0,180.0,360.0
3879317,,,,,,,,-2.9296875,-6.7578125,0.59765625,0.26171875,1.16015625,-0.291015625,0.0,180.0,360.0
3879318,,,,,,,,-3.59375,-4.421875,-0.2734375,0.26171875,1.16015625,-0.291015625,0.0,180.0,360.0
3879319,,,,,,,,-3.59375,-4.421875,-0.2734375,0.26171875,1.16796875,-0.29296875,0.0,180.0,360.0
3879320,36.0124935,129.31930150000002,63.239849178413564,10.374915759978595,1.1,258.0,,-3.05859375,-3.42578125,-0.6875,0.26171875,1.16796875,-0.29296875,0.0,180.0,360.0
3879321,,,,,,,,-3.05859375,-3.42578125,-0.6875,0.353515625,1.265625,-0.251953125,0.0,180.0,360.0
3879322,,,,,,,,-2.24609375,-0.59375,-1.26953125,0.353515625,1.265625,-0.251953125,0.0,180.0,360.0
3879323,,,,,,,,-2.24609375,-0.59375,-1.26953125,0.43359375,1.3671875,-0.1875,0.0,180.0,360.0
3879324,,,,,,,,-1.53125,1.015625,-1.6796875,0.43359375,1.3671875,-0.1875,0.0,180.0,360.0
3879325,,,,,,,,-1.53125,1.015625,-1.6796875,0.43359375,1.3671875,-0.1875,0.0,180.0,360.0
3879326,,,,,,,,-1.53125,1.015625,-1.6796875,0.49609375,1.453125,-0.25390625,0.0,180.0,360.0
3879327,,,,,,,,0.55078125,3.4140625,-2.5859375,0.49609375,1.453125,-0.25390625,0.0,180.0,360.0
3879328,,,,,,,,0.55078125,3.4140625,-2.5859375,0.6015625,2.04296875,-0.474609375,0.0,180.0,360.0
3879329,,,,,,,,0.8203125,4.44921875,-2.94921875,0.6015625,2.04296875,-0.474609375,0.0,180.0,360.0
3879330,36.012493666666664,129.31930116666666,63.20979922229657,10.393408748781361,0.8,268.0,,0.8203125,4.44921875,-2.94921875,0.76953125,2.2265625,-0.5390625,0.0,180.0,360.0
3879331,,,,,,,,0.01171875,4.9921875,-3.0390625,0.76953125,2.2265625,-0.5390625,0.0,180.0,360.0
3879332,,,,,,,,0.01171875,4.9921875,-3.0390625,0.869140625,2.55078125,-0.69921875,0.0,180.0,360.0
3879333,,,,,,,,0.0703125,5.55859375,-3.1171875,0.869140625,2.55078125,-0.69921875,0.0,180.0,360.0
3879334,,,,,,,,0.0703125,5.55859375,-3.1171875,1.138671875,2.77734375,-0.90625,0.0,180.0,360.0
3879335,,,,,,,,0.30078125,8.62890625,-2.6640625,1.138671875,2.77734375,-0.90625,0.0,180.0,360.0
3879336,,,,,,,,0.30078125,8.62890625,-2.6640625,1.138671875,2.77734375,-0.90625,0.0,180.0,360.0
3879337,,,,,,,,0.30078125,8.62890625,-2.6640625,1.23046875,2.7734375,-1.060546875,0.0,180.0,360.0
3879338,,,,,,,,0.30078125,8.62890625,-2.6640625,0.802734375,3.017578125,-1.23046875,0.0,180.0,360.0
3879339,,,,,,,,-1.015625,10.79296875,-5.3125,0.802734375,3.017578125,-1.23046875,0.0,180.0,360.0
3879340,36.01249383333333,129.31930150000002,63.23984891241771,10.411902170652002,0.6000000000000001,276.0,,-1.015625,10.79296875,-5.3125,-0.150390625,3.11328125,-1.06640625,0.0,180.0,360.0
3879341,,,,,,,,-1.015625,10.79296875,-5.3125,-0.955078125,2.71484375,-0.58984375,0.0,180.0,360.0
3879342,,,,,,,,-2.23828125,5.52734375,-4.140625,-0.955078125,2.71484375,-0.58984375,0.0,180.0,360.0
3879343,,,,,,,,-2.23828125,5.52734375,-4.140625,0.470703125,2.13671875,-1.02734375,0.0,180.0,360.0
3879344,,,,,,,,-8.97265625,-20.57421875,7.4453125,0.470703125,2.13671875,-1.02734375,0.0,180.0,360.0
3879345,,,,,,,,-8.97265625,-20.57421875,7.4453125,1.857421875,2.203125,-1.02734375,0.0,180.0,360.0
3879346,,,,,,,,-3.35546875,-6.76171875,0.421875,1.857421875,2.203125,-1.02734375,0.0,180.0,360.0
3879347,,,,,,,,-3.35546875,-6.76171875,0.421875,0.76953125,2.54296875,-1.1015625,0.0,180.0,360.0
3879348,,,,,,,,-3.35546875,-6.76171875,0.421875,1.18359375,2.380859375,-1.546875,0.0,180.0,360.0
3879349,,,,,,,,-2.26953125,-11.5703125,3.34375,1.18359375,2.380859375,-1.546875,0.0,180.0,360.0
3879350,36.01249433333333,129.31930116666666,63.209798689779944,10.467381569319233,0.5,321.0,,-2.26953125,-11.5703125,3.34375,1.041015625,2.4375,-1.94921875,0.0,180.0,360.0
3879351,,,,,,,,-2.7890625,-11.2421875,2.89453125,1.041015625,2.4375,-1.94921875,0.0,180.0,360.0
3879352,,,,,,,,-2.7890625,-11.2421875,2.89453125,1.041015625,2.4375,-1.94921875,0.0,180.0,360.0
3879353,,,,,,,,-2.7890625,-11.2421875,2.89453125,0.248046875,2.150390625,-1.986328125,0.0,180.0,360.0
3879354,,,,,,,,-5.4453125,-6.46484375,1.52734375,0.248046875,2.150390625,-1.986328125,0.0,180.0,360.0
3879355,,,,,,,,-5.4453125,-6.46484375,1.52734375,-0.517578125,1.986328125,-1.728515625,0.0,180.0,360.0
3879356,,,,,,,,-5.4453125,-6.46484375,1.52734375,-0.658203125,1.767578125,-1.53125,0.0,180.0,360.0
3879357,,,,,,,,-4.4140625,-4.25,1.0078125,-0.658203125,1.767578125,-1.53125,0.0,180.0,360.0
3879358,,,,,,,,-4.4140625,-4.25,1.0078125,-0.53515625,1.7734375,-1.47265625,0.0,180.0,360.0
3879359,,,,,,,,-4.4140625,-4.25,1.0078125,-0.53515625,1.7734375,-1.47265625,0.0,180.0,360.0
3879360,36.012494999999994,129.31930150000002,63.23984798025202,10.541354607538306,0.6000000000000001,339.0,,-4.4140625,-4.25,1.0078125,-0.310546875,1.8125,-1.458984375,0.0,180.0,360.0
3879361,,,,,,,,-2.72265625,2.46484375,-0.75390625,-0.310546875,1.8125,-1.458984375,0.0,180.0,360.0
3879362,,,,,,,,-2.72265625,2.46484375,-0.75390625,-0.0390625,1.884765625,-1.4921875,0.0,180.0,360.0
3879363,,,,,,,,-2.72265625,2.46484375,-0.75390625,-0.0234375,1.474609375,-1.40234375,0.0,180.0,360.0
3879364,,,,,,,,-3.8671875,9.2578125,-3.5234375,-0.0234375,1.474609375,-1.40234375,0.0,180.0,360.0
3879365,,,,,,,,-3.8671875,9.2578125,-3.5234375,-0.22265625,0.982421875,-1.19140625,0.0,180.0,360.0
3879366,,,,,,,,-4.3828125,12.21484375,-5.34375,-0.22265625,0.982421875,-1.19140625,0.0,180.0,360.0
3879367,,,,,,,,-4.3828125,12.21484375,-5.34375,-0.556640625,0.529296875,-1.0234375,0.0,180.0,360.0
3879368,,,,,,,,-4.3828125,12.21484375,-5.34375,-0.841796875,0.44140625,-0.849609375,0.0,180.0,360.0
3879369,,,,,,,,-3.19921875,9.7734375,-5.50390625,-0.841796875,0.44140625,-0.849609375,0.0,180.0,360.0
3879370,36.01249533333333,129.31930216666666,63.29994735430147,10.578341451099444,0.8,5.0,,-3.19921875,9.7734375,-5.50390625,-0.810546875,0.755859375,-0.720703125,0.0,180.0,360.0
3879371,,,,,,,,-1.046875,6.640625,-4.3359375,-0.810546875,0.755859375,-0.720703125,0.0,180.0,360.0
3879372,,,,,,,,-1.046875,6.640625,-4.3359375,-0.810546875,0.755859375,-0.720703125,0.0,180.0,360.0
3879373,,,,,,,,-1.046875,6.640625,-4.3359375,-0.71484375,0.791015625,-0.6484375,0.0,180.0,360.0
3879374,,,,,,,,-0.2578125,0.6484375,-2.1171875,-0.71484375,0.791015625,-0.6484375,0.0,180.0,360.0
3879375,,,,,,,,-0.2578125,0.6484375,-2.1171875,-0.208984375,1.12890625,-0.6328125,0.0,180.0,360.0
3879376,,,,,,,,-0.2578125,0.6484375,-2.1171875,-0.208984375,1.12890625,-0.6328125,0.0,180.0,360.0
3879377,,,,,,,,-0.2578125,0.6484375,-2.1171875,0.900390625,0.916015625,-0.5390625,0.0,180.0,360.0
3879378,,,,,,,,0.140625,-6.58984375,5.06640625,0.900390625,0.916015625,-0.5390625,0.0,180.0,360.0
3879379,,,,,,,,0.140625,-6.58984375,5.06640625,1.0546875,0.791015625,-0.1015625,0.0,180.0,360.0
3879380,36.012496000000006,129.31930333333332,63.405121190892274,10.652315032960932,1.1,32.0,,0.44140625,-5.94140625,3.93359375,1.0546875,0.791015625,-0.1015625,0.0,180.0,360.0
3879381,,,,,,,,0.44140625,-5.94140625,3.93359375,0.6171875,0.365234375,0.41796875,0.0,180.0,360.0
3879382,,,,,,,,-0.39453125,-6.625,5.1171875,0.6171875,0.365234375,0.41796875,0.0,180.0,360.0
3879383,,,,,,,,-0.39453125,-6.625,5.1171875,0.27734375,0.078125,0.7578125,0.0,180.0,360.0
3879384,,,,,,,,1.484375,-12.265625,5.5,0.27734375,0.078125,0.7578125,0.0,180.0,360.0
3879385,,,,,,,,1.484375,-12.265625,5.5,0.056640625,-0.455078125,0.9609375,0.0,180.0,360.0
3879386,,,,,,,,1.0703125,-12.50390625,5.22265625,0.056640625,-0.455078125,0.9609375,0.0,180.0,360.0
3879387,,,,,,,,1.0703125,-12.50390625,5.22265625,-0.330078125,-0.6171875,1.212890625,0.0,180.0,360.0
3879388,,,,,,,,1.0703125,-12.50390625,5.22265625,-0.4921875,-0.607421875,1.451171875,0.0,180.0,360.0
3879389,,,,,,,,0.765625,-9.28125,2.015625,-0.4921875,-0.607421875,1.451171875,0.0,180.0,360.0
3879390,36.012497,129.31930433333335,63.49526985250087,10.763274916007283,1.4000000000000001,40.0,,0.765625,-9.28125,2.015625,-0.4921875,-0.607421875,1.451171875,0.0,180.0,360.0
3879391,,,,,,,,0.765625,-9.28125,2.015625,-0.392578125,-0.525390625,1.4921875,0.0,180.0,360.0
3879392,,,,,,,,0.55078125,-0.61328125,-1.93359375,-0.392578125,-0.525390625,1.4921875,0.0,180.0,360.0
3879393,,,,,,,,0.55078125,-0.61328125,-1.93359375,-0.255859375,-0.392578125,1.318359375,0.0,180.0,360.0
3879394,,,,,,,,0.55078125,-0.61328125,-1.93359375,0.2734375,-0.46875,1.0234375,0.0,180.0,360.0
3879395,,,,,,,,1.60546875,5.89453125,-2.73828125,0.2734375,-0.46875,1.0234375,0.0,180.0,360.0
3879396,,,,,,,,1.60546875,5.89453125,-2.73828125,0.2734375,-0.46875,1.0234375,0.0,180.0,360.0
3879397,,,,,,,,1.60546875,5.89453125,-2.73828125,0.455078125,-0.5,0.49609375,0.0,180.0,360.0
3879398,,,,,,,,2.609375,8.90234375,-4.95703125,0.455078125,-0.5,0.49609375,0.0,180.0,360.0
3879399,,,,,,,,2.609375,8.90234375,-4.95703125,0.044921875,0.16015625,0.5078125,0.0,180.0,360.0
3879400,36.01249983333333,129.31930849999998,63.87089031424868,11.077662130133323,2.1,47.0,123.0,1.85546875,10.4296875,-5.078125,0.044921875,0.16015625,0.5078125,0.0,180.0,360.0
3879401,,,,,,,,1.85546875,10.4296875,-5.078125,0.044921875,0.16015625,0.5078125,0.0,180.0,360.0
3879402,,,,,,,,1.85546875,10.4296875,-5.078125,-0.14453125,0.650390625,0.43359375,0.0,180.0,360.0
3879403,,,,,,,,1.85546875,10.4296875,-5.078125,-0.001953125,1.689453125,-0.716796875,0.0,180.0,360.0
3879404,,,,,,,,3.6484375,-0.296875,2.00390625,-0.001953125,1.689453125,-0.716796875,0.0,180.0,360.0
3879405,,,,,,,,3.6484375,-0.296875,2.00390625,-1.177734375,1.900390625,-0.81640625,0.0,180.0,360.0
3879406,,,,,,,,5.01171875,-11.89453125,6.04296875,-1.177734375,1.900390625,-0.81640625,0.0,180.0,360.0
3879407,,,,,,,,5.01171875,-11.89453125,6.04296875,-0.70703125,2.36328125,-1.8125,0.0,180.0,360.0
3879408,,,,,,,,1.75390625,-7.10546875,2.9609375,-0.70703125,2.36328125,-1.8125,0.0,180.0,360.0
3879409,,,,,,,,1.75390625,-7.10546875,2.9609375,-0.986328125,2.068359375,-2.21875,0.0,180.0,360.0
3879410,36.012501,129.3193098333333,63.991088647674175,11.207115443637225,2.0,47.0,,1.75390625,-7.10546875,2.9609375,-0.986328125,2.068359375,-2.21875,0.0,180.0,360.0
3879411,,,,,,,,1.75390625,-7.10546875,2.9609375,-1.140625,1.89453125,-2.005859375,0.0,180.0,360.0
3879412,,,,,,,,-2.890625,-0.640625,0.1875,-1.140625,1.89453125,-2.005859375,0.0,180.0,360.0
3879413,,,,,,,,-2.890625,-0.640625,0.1875,-1.015625,1.841796875,-1.484375,0.0,180.0,360.0
3879414,,,,,,,,-2.890625,-0.640625,0.1875,-1.060546875,1.521484375,-1.177734375,0.0,180.0,360.0
3879415,,,,,,,,-4.109375,5.3671875,-0.73828125,-1.060546875,1.521484375,-1.177734375,0.0,180.0,360.0
3879416,,,,,,,,-4.109375,5.3671875,-0.73828125,-0.890625,0.423828125,-0.748046875,0.0,180.0,360.0
3879417,,,,,,,,-5.015625,8.37109375,-0.03515625,-0.890625,0.423828125,-0.748046875,0.0,180.0,360.0
3879418,,,,,,,,-5.015625,8.37109375,-0.03515625,-0.890625,-0.31640625,-0.49609375,0.0,180.0,360.0
3879419,,,,,,,,-5.34765625,10.609375,-1.53515625,-0.890625,-0.31640625,-0.49609375,0.0,180.0,360.0
3879420,36.01250166666667,129.3193115,64.14133720396728,11.281089360954336,1.9000000000000001,51.0,,-5.34765625,10.609375,-1.53515625,-0.890625,-0.31640625,-0.49609375,0.0,180.0,360.0
3879421,,,,,,,,-5.34765625,10.609375,-1.53515625,-0.693359375,-0.55078125,-0.515625,0.0,180.0,360.0
