times,latitude,longitude,speed,course,sat_num,hdop,enu_x,enu_y
25660920,36.013033,129.3187695,0.30000000000000004,-1,-1,-1,15.280230066552924,70.23720994531953
25660930,36.013033166666666,129.3187705,0.30000000000000004,-1,-1,-1,15.370378884791073,70.25570330903953
25660940,36.013033,129.318771,0.30000000000000004,-1,-1,-1,15.415453341078475,70.23721018158939
25660950,36.013033,129.318771,0.1,-1,-1,-1,15.415453341078475,70.23721018158939
25660960,36.013033166666666,129.31877116666666,0.1,-1,-1,-1,15.430478116970804,70.25570341418778
25660970,36.01303333333333,129.31877116666666,0.1,-1,-1,-1,15.430478084367877,70.2741966210926
25660980,36.0130335,129.31877133333333,0.1,-1,-1,-1,15.445502859899946,70.29268985461779
25660990,36.013033666666665,129.3187715,0.2,-1,-1,-1,15.460527637693005,70.31118308884646
25661000,36.01303383333333,129.31877183333333,0.1,-1,-1,-1,15.490577220934618,70.32967634842078
25661010,36.013034166666664,129.31877216666666,0.2,-1,-1,-1,15.520626771048398,70.36666281522102
25661020,36.01303433333333,129.3187725,0.2,-1,-1,-1,15.550676353799375,70.38515607611609
25661030,36.01303433333333,129.31877283333333,0.2,-1,-1,-1,15.580725971609844,70.38515612927723
25661040,36.013034166666664,129.31877333333333,0.30000000000000004,-1,-1,-1,15.6258004281923,70.36666300166223
25661050,36.013034,129.318774,0.4,-1,-1,-1,15.685899692158337,70.34816990202286
25661060,36.01303383333333,129.31877500000002,0.4,-1,-1,-1,15.776048576556079,70.32967685645129
25661070,36.01303383333333,129.31877566666665,0.5,-1,-1,-1,15.83614780785399,70.32967696485537
25661080,36.01303383333333,129.31877616666668,0.4,-1,-1,-1,15.88122223383374,70.32967704601322
25661090,36.01303383333333,129.31877633333335,0.30000000000000004,-1,-1,-1,15.896247042133403,70.32967707323931
25661100,36.01303383333333,129.31877649999998,0.1,-1,-1,-1,15.91127184745158,70.32967710048555
25661110,36.013034,129.31877649999998,0.1,-1,-1,-1,15.911271813833096,70.34817030752555
25661120,36.01303433333333,129.31877616666668,0.2,-1,-1,-1,15.881222133698792,70.38515666753955
25661130,36.0130345,129.31877616666668,0.30000000000000004,-1,-1,-1,15.881222100080308,70.40364987495619
25661140,36.01303466666666,129.31877583333335,0.2,-1,-1,-1,15.85117245146818,70.42214302745579
25661150,36.01303533333333,129.31877500000002,0.2,-1,-1,-1,15.77604827775692,70.49611571943541
25661160,36.0130355,129.31877483333335,0.2,-1,-1,-1,15.761023437019006,70.51460890009655
25661170,36.01303583333333,129.31877466666668,0.2,-1,-1,-1,15.745998563088051,70.55159528761557
25661180,36.01303583333333,129.3187745,0.1,-1,-1,-1,15.73097375341257,70.5515952606981
25661190,36.01303583333333,129.3187745,0.0,-1,-1,-1,15.73097375341257,70.5515952606981
25661200,36.01303566666666,129.31877516666665,0.30000000000000004,-1,-1,-1,15.791073016493428,70.53310216042328
25661210,36.01303516666667,129.31877716666668,0.7000000000000001,-1,-1,-1,15.971370813733493,70.47762286619285
25661220,36.013034999999995,129.31877766666668,0.5,-1,-1,-1,16.016445270940345,70.4591297403778
25661230,36.013034833333336,129.31877816666665,0.5,-1,-1,-1,16.061519724970125,70.4406366172455
25661240,36.013034833333336,129.31877883333334,0.4,-1,-1,-1,16.12161896029938,70.44063672724728
25661250,36.01303466666666,129.318779,0.2,-1,-1,-1,16.136643802152335,70.42214354706535
25661260,36.0130345,129.31877916666664,0.1,-1,-1,-1,16.15166864102379,70.40365036803358
25661270,36.01303433333333,129.31877916666664,0.1,-1,-1,-1,16.151668675002526,70.38515716044344
25661280,36.013034166666664,129.318779,0.1,-1,-1,-1,16.136643903793477,70.36666392521313
25661290,36.013034,129.31877866666667,0.2,-1,-1,-1,16.10659432241831,70.3481706632561
25661300,36.013033166666666,129.31877816666665,0.4,-1,-1,-1,16.06152006305569,70.25570454508593
25661310,36.01303266666666,129.31877766666668,0.30000000000000004,-1,-1,-1,16.016445743239075,70.20022484197617
25661320,36.01303233333333,129.31877783333331,0.2,-1,-1,-1,16.031470616319133,70.16323845519803
25661330,36.01303233333333,129.31877766666668,0.2,-1,-1,-1,16.016445810410843,70.16323842752816
25661340,36.01303233333333,129.31877766666668,0.1,-1,-1,-1,16.016445810410843,70.16323842752816
25661350,36.0130325,129.31877783333331,0.0,-1,-1,-1,16.031470582340397,70.18173166316484
25661360,36.01303266666666,129.31877799999998,0.1,-1,-1,-1,16.04649535679171,70.2002248968338
25661370,36.013032833333334,129.31877833333334,0.2,-1,-1,-1,16.076544943704413,70.21871815893263
25661380,36.013033,129.3187785,0.2,-1,-1,-1,16.091569717370035,70.2372113940872
25661390,36.013033666666665,129.31877883333334,0.2,-1,-1,-1,16.12161919788975,70.31118427716419
25661400,36.013033666666665,129.31877833333334,0.1,-1,-1,-1,16.07654477449696,70.31118419440668
25661410,36.013033666666665,129.31877799999998,0.2,-1,-1,-1,16.046495154326024,70.31118413955103
25661420,36.0130335,129.3187775,0.5,-1,-1,-1,16.001420766452448,70.29269084950047
25661430,36.0130335,129.31877699999998,0.5,-1,-1,-1,15.95634634060309,70.29269076757205
25661440,36.0130335,129.31877633333335,0.6000000000000001,-1,-1,-1,15.896247108715059,70.29269065874433
25661450,36.013033666666665,129.31877566666665,0.6000000000000001,-1,-1,-1,15.836147841472474,70.31118375819207
25661460,36.013033666666665,129.31877533333332,0.5,-1,-1,-1,15.806098223562529,70.31118370366322
25661470,36.01303433333333,129.31877433333332,0.5,-1,-1,-1,15.715949243682203,70.38515637026747
25661480,36.01303466666666,129.3187736666667,0.6000000000000001,-1,-1,-1,15.65584994662261,70.42214267700241
25661490,36.01303516666667,129.31877283333333,0.7000000000000001,-1,-1,-1,15.580725807809536,70.47762216453366
25661500,36.01303600000001,129.31877116666666,0.8,-1,-1,-1,15.430477564656137,70.57008793495324
25661510,36.01303600000001,129.3187695,0.6000000000000001,-1,-1,-1,15.280229487958572,70.57008767239937
25661520,36.013036166666666,129.31876849999998,0.7000000000000001,-1,-1,-1,15.19008060671036,70.58858072282447
25661530,36.013036166666666,129.31876766666667,0.7000000000000001,-1,-1,-1,15.11495657203266,70.58858059331872
25661540,36.013036166666666,129.3187665,0.9,-1,-1,-1,15.009782917842713,70.58858041288693
25661550,36.013036166666666,129.31876566666668,0.7000000000000001,-1,-1,-1,14.934658878612126,70.58858028486586
25661560,36.013036166666666,129.31876516666668,0.5,-1,-1,-1,14.88958445650242,70.58858020821458
25661570,36.01303633333334,129.31876483333332,0.30000000000000004,-1,-1,-1,14.859534805927723,70.60707336524382
25661580,36.013036166666666,129.3187645,0.2,-1,-1,-1,14.829485222360134,70.58858010684264
25661590,36.013036166666666,129.3187645,0.1,-1,-1,-1,14.829485222360134,70.58858010684264
25661600,36.01303583333333,129.31876483333332,0.2,-1,-1,-1,14.85953489993502,70.55159374352874
25661610,36.013034833333336,129.3187655,0.5,-1,-1,-1,14.919634322486424,70.44063460380337
25661620,36.0130345,129.3187655,0.5,-1,-1,-1,14.91963438543128,70.40364818929024
25661630,36.013033666666665,129.31876633333334,0.5,-1,-1,-1,14.994758584104872,70.31118228163034
25661640,36.013033166666666,129.31876633333334,0.4,-1,-1,-1,14.99475867893215,70.25570265980599
25661650,36.013033,129.31876666666668,0.30000000000000004,-1,-1,-1,15.024808326329769,70.23720950470613
25661660,36.013033,129.3187665,0.1,-1,-1,-1,15.009783518064388,70.23720947923303
25661670,36.013033,129.31876666666668,0.1,-1,-1,-1,15.024808326329769,70.23720950470613
25661680,36.013033,129.3187665,0.1,-1,-1,-1,15.009783518064388,70.23720947923303
25661690,36.013033166666666,129.31876633333334,0.0,-1,-1,-1,14.99475867893215,70.25570265980599
25661700,36.013033166666666,129.31876666666668,0.2,-1,-1,-1,15.024808294447347,70.25570271088733
25661710,36.013033166666666,129.31876666666668,0.2,-1,-1,-1,15.024808294447347,70.25570271088733
25661720,36.013033166666666,129.318768,0.30000000000000004,-1,-1,-1,15.145006760769341,70.2557029174075
25661730,36.013033,129.318768,0.2,-1,-1,-1,15.145006792651763,70.23720971122631
25661740,36.013032833333334,129.31876833333334,0.2,-1,-1,-1,15.175056440704687,70.21871655503477
25661750,36.013033166666666,129.31876866666667,0.30000000000000004,-1,-1,-1,15.205105992489337,70.25570302136153
25661760,36.013033166666666,129.31876916666667,0.2,-1,-1,-1,15.250180418990631,70.25570309943699
25661770,36.013033166666666,129.31876933333334,0.2,-1,-1,-1,15.26520522683056,70.25570312546887
25661780,36.013033166666666,129.3187695,0.1,-1,-1,-1,15.280230034670495,70.25570315150074
25661790,36.01303266666666,129.31876966666667,0.30000000000000004,-1,-1,-1,15.295254939533507,70.20022355679704
25661800,36.013031999999995,129.31876933333334,0.5,-1,-1,-1,15.265205451808754,70.12625067681303
25661810,36.013031,129.31876916666667,0.5,-1,-1,-1,15.250180836573954,70.01529140812059
25661820,36.013030666666666,129.318769,0.4,-1,-1,-1,15.235156092138602,69.97830496876978
25661830,36.01303016666667,129.318769,0.4,-1,-1,-1,15.235156188375974,69.92282534688313
25661840,36.0130295,129.31877,0.4,-1,-1,-1,15.325305168582268,69.84885267533905
25661850,36.01302916666667,129.3187705,0.5,-1,-1,-1,15.370379661503925,69.81186634069843
25661860,36.01302883333334,129.31877133333333,0.6000000000000001,-1,-1,-1,15.445503770105447,69.77488005812155
25661870,36.01302833333333,129.31877233333336,0.8,-1,-1,-1,15.535652725541624,69.71940059645725
25661880,36.01302783333333,129.3187725,0.5,-1,-1,-1,15.55067763007866,69.66392100104335
25661890,36.0130275,129.31877333333333,0.6000000000000001,-1,-1,-1,15.625801743826557,69.62693472054337
25661900,36.01302716666667,129.31877333333333,0.2,-1,-1,-1,15.625801809721992,69.58994830626503
25661910,36.0130275,129.31877266666666,0.30000000000000004,-1,-1,-1,15.56570250499427,69.62693461364412
25661920,36.01302783333333,129.31877216666666,0.4,-1,-1,-1,15.52062801262845,69.6639209477087
25661930,36.013028166666665,129.31877166666666,0.4,-1,-1,-1,15.475553520427297,69.70090728275571
25661940,36.01302833333333,129.3187715,0.4,-1,-1,-1,15.460528679164462,69.71940046373794
25661950,36.013028500000004,129.31877083333333,0.5,-1,-1,-1,15.400429408974667,69.73789356495881
25661960,36.01302866666666,129.31877016666667,0.4,-1,-1,-1,15.340330141045861,69.7563866665065
25661970,36.013028999999996,129.31876866666667,0.6000000000000001,-1,-1,-1,15.20510679279544,69.79337284505468
25661980,36.01302916666667,129.31876783333334,0.7000000000000001,-1,-1,-1,15.129982717356043,69.81186592328864
25661990,36.0130295,129.318767,0.7000000000000001,-1,-1,-1,15.054858608133493,69.84885220758017
25662000,36.01303,129.31876566666668,0.5,-1,-1,-1,14.934660041741743,69.90433162408438
25662010,36.01303133333333,129.31876499999998,0.7000000000000001,-1,-1,-1,14.874560554832016,70.05227717750726
25662020,36.0130325,129.31876466666665,1.0,-1,-1,-1,14.844510717385312,70.1817295769363
25662030,36.01303383333333,129.31876483333332,1.3,-1,-1,-1,14.859535275212792,70.32967525840034
25662040,36.01303516666667,129.31876433333335,1.4000000000000001,-1,-1,-1,14.8144606046002,70.47762083923998
25662050,36.01303633333334,129.31876433333335,1.2000000000000002,-1,-1,-1,14.814460386374058,70.6070732891312
25662060,36.01303733333334,129.31876433333335,1.0,-1,-1,-1,14.814460199309835,70.71803253055148
25662070,36.013037833333335,129.3187645,0.6000000000000001,-1,-1,-1,14.829484910390853,70.77351217778569
25662080,36.013038333333334,129.31876433333335,0.5,-1,-1,-1,14.814460012214703,70.82899177373339
25662090,36.01303866666667,129.31876433333335,0.4,-1,-1,-1,14.814459949729567,70.86597818755742
25662100,36.013039000000006,129.31876400000002,0.0,-1,-1,-1,14.784410273695165,70.9029645515451
25662110,36.013039000000006,129.31876366666665,0.0,-1,-1,-1,14.754360657394272,70.90296450119601
25662120,36.013039000000006,129.31876333333332,0.2,-1,-1,-1,14.724311041453632,70.90296445067344
25662130,36.01303883333333,129.31876283333335,0.30000000000000004,-1,-1,-1,14.679236653847575,70.88447116761765
25662140,36.01303883333333,129.3187625,0.30000000000000004,-1,-1,-1,14.649187037841735,70.88447111748037
25662150,36.01303866666667,129.31876183333333,0.5,-1,-1,-1,14.589087838858426,70.86597781011889
25662160,36.013038333333334,129.31876116666666,0.6000000000000001,-1,-1,-1,14.528988672182983,70.82899129677077
25662170,36.013038,129.3187605,0.7000000000000001,-1,-1,-1,14.468889502755907,70.79200478366324
25662180,36.013037833333335,129.31876016666666,0.6000000000000001,-1,-1,-1,14.438839919352993,70.77351152699781
25662190,36.01303766666667,129.31875933333333,0.5,-1,-1,-1,14.363715911713136,70.75501819572168
25662200,36.013038,129.31875899999997,0.1,-1,-1,-1,14.33366623469746,70.79200456197417
25662210,36.013038,129.31875899999997,0.1,-1,-1,-1,14.33366623469746,70.79200456197417
25662220,36.013039166666665,129.31875866666667,0.1,-1,-1,-1,14.303616411969372,70.92145696195419
25662230,36.0130395,129.31875899999997,0.1,-1,-1,-1,14.33366596335948,70.95844342444141
25662240,36.01303983333333,129.31875933333333,0.2,-1,-1,-1,14.363715518616253,70.9954298875439
25662250,36.01304016666666,129.31875966666666,0.1,-1,-1,-1,14.393765073873027,71.03241635177643
25662260,36.013040333333336,129.31875983333333,0.1,-1,-1,-1,14.40878984989574,71.0509095836042
25662270,36.0130405,129.31876,0.1,-1,-1,-1,14.423814626083121,71.06940281603772
25662280,36.01304066666667,129.31876,0.1,-1,-1,-1,14.423814595610793,71.08789602253329
25662290,36.013040833333335,129.31876016666666,0.1,-1,-1,-1,14.43883937205895,71.10638925417895
25662300,36.01304116666667,129.31876,0.0,-1,-1,-1,14.423814504619273,71.14337564334451
25662310,36.01304116666667,129.31875966666666,0.0,-1,-1,-1,14.393764891824787,71.14337559378421
25662320,36.013041333333334,129.31875966666666,0.0,-1,-1,-1,14.393764861647526,71.16186880086825
25662330,36.013041333333334,129.31875966666666,0.0,-1,-1,-1,14.393764861647526,71.16186880086825
25662340,36.013041333333334,129.31875966666666,0.0,-1,-1,-1,14.393764861647526,71.16186880086825
25662350,36.013041333333334,129.31875966666666,0.0,-1,-1,-1,14.393764861647526,71.16186880086825
25662360,36.013041333333334,129.3187595,0.0,-1,-1,-1,14.378740052891501,71.16186877633922
25662370,36.013041333333334,129.3187595,0.0,-1,-1,-1,14.378740052891501,71.16186877633922
25662380,36.0130415,129.31875933333333,0.0,-1,-1,-1,14.363715216284398,71.18036195921242
25662390,36.0130415,129.31875916666667,0.0,-1,-1,-1,14.348690409854562,71.18036193462491
25662400,36.0130415,129.31875916666667,0.0,-1,-1,-1,14.348690409854562,71.18036193462491
25662410,36.013041666666666,129.31875883333333,0.0,-1,-1,-1,14.318640766882815,71.19885509177196
25662420,36.01304183333333,129.31875883333333,0.0,-1,-1,-1,14.318640736640354,71.21734829961797
25662430,36.01304183333333,129.31875866666667,0.0,-1,-1,-1,14.303615930210512,71.21734827503046
25662440,36.013042000000006,129.31875866666667,0.0,-1,-1,-1,14.303615900458688,71.23584148230906
25662450,36.013042000000006,129.3187585,0.0,-1,-1,-1,14.288591094323913,71.23584145793336
25662460,36.013042000000006,129.3187585,0.0,-1,-1,-1,14.288591094323913,71.23584145793336
25662470,36.013042000000006,129.3187585,0.0,-1,-1,-1,14.288591094323913,71.23584145793336
25662480,36.013042000000006,129.31875833333334,0.0,-1,-1,-1,14.273566287533818,71.23584143351934
25662490,36.013042000000006,129.3187585,0.1,-1,-1,-1,14.288591094323913,71.23584145793336
25662500,36.01304183333333,129.31875883333333,0.2,-1,-1,-1,14.318640736640354,71.21734829961797
25662510,36.0130415,129.31875966666666,0.30000000000000004,-1,-1,-1,14.393764831470257,71.18036200832894
25662520,36.01304116666667,129.31876,0.4,-1,-1,-1,14.423814504619273,71.14337564334451
25662530,36.013040833333335,129.3187605,0.5,-1,-1,-1,14.468888984853436,71.10638930373926
25662540,36.01304016666666,129.31876133333333,0.5,-1,-1,-1,14.544013142202758,71.03241659924922
25662550,36.01303966666667,129.31876150000002,0.5,-1,-1,-1,14.55903804319572,70.97693700305229
25662560,36.013039166666665,129.31876150000002,0.5,-1,-1,-1,14.559038134842552,70.92145738190271
25662570,36.013039000000006,129.31876133333333,0.30000000000000004,-1,-1,-1,14.544013356919109,70.90296415032799
25662580,36.0130385,129.31876133333333,0.5,-1,-1,-1,14.544013448795809,70.84748452864551
25662590,36.013038,129.31876116666666,0.6000000000000001,-1,-1,-1,14.528988733357494,70.79200488249342
25662600,36.01303683333333,129.318761,0.6000000000000001,-1,-1,-1,14.513964139942225,70.66255240745309
25662610,36.0130355,129.31876066666666,0.7000000000000001,-1,-1,-1,14.483914767196786,70.51460670177829
25662620,36.013034999999995,129.31876083333333,0.6000000000000001,-1,-1,-1,14.49893966632331,70.45912710457405
25662630,36.01303466666666,129.318761,0.6000000000000001,-1,-1,-1,14.513964537533546,70.42214071628734
25662640,36.013034166666664,129.31876133333333,0.5,-1,-1,-1,14.54401424463039,70.3666611443444
25662650,36.013033666666665,129.3187616666667,0.6000000000000001,-1,-1,-1,14.574063954513136,70.31118157316051
25662660,36.013033,129.31876233333332,0.7000000000000001,-1,-1,-1,14.63416330894239,70.23720884537299
25662670,36.0130325,129.31876333333332,0.5,-1,-1,-1,14.72431225034618,70.1817293746544
25662680,36.013031833333336,129.31876383333335,0.7000000000000001,-1,-1,-1,14.769386803293024,70.10775662162085
25662690,36.013031999999995,129.31876416666668,0.30000000000000004,-1,-1,-1,14.799436388236423,70.1262498797134
25662700,36.01303166666666,129.31876433333335,0.2,-1,-1,-1,14.814461259611328,70.08926349052575
25662710,36.01303216666667,129.31876400000002,0.2,-1,-1,-1,14.784411549629105,70.14474306147194
25662720,36.01303266666666,129.31876383333335,0.4,-1,-1,-1,14.769386647682403,70.20022265691746
25662730,36.013033166666666,129.3187635,0.4,-1,-1,-1,14.739336934358434,70.25570222730396
25662740,36.013033166666666,129.31876366666665,0.1,-1,-1,-1,14.754361744294691,70.25570225268024
25662750,36.0130335,129.31876316666666,0.2,-1,-1,-1,14.709287256488494,70.29268859115939
25662760,36.0130335,129.31876283333335,0.1,-1,-1,-1,14.679237642513776,70.29268854075181
25662770,36.0130335,129.3187625,0.30000000000000004,-1,-1,-1,14.649188024837066,70.29268849071136
25662780,36.013033666666665,129.31876183333333,0.30000000000000004,-1,-1,-1,14.589088759862214,70.31118159826848
25662790,36.01303383333333,129.31876116666666,0.30000000000000004,-1,-1,-1,14.528989498098717,70.32967470527254
25662800,36.013034999999995,129.31875866666667,0.7000000000000001,-1,-1,-1,14.303617164976849,70.45912678428678
25662810,36.01303533333333,129.318758,0.6000000000000001,-1,-1,-1,14.243517872185194,70.49611310099911
25662820,36.0130355,129.31875766666664,0.5,-1,-1,-1,14.213468224561083,70.51460625976982
25662830,36.01303600000001,129.31875733333334,0.5,-1,-1,-1,14.18341852251114,70.5700858331753
25662840,36.0130365,129.31875733333334,0.4,-1,-1,-1,14.183418432861146,70.62556545418492
25662850,36.01303666666667,129.31875783333334,0.2,-1,-1,-1,14.228492824560355,70.64405873456184
25662860,36.01303683333333,129.31875833333334,0.30000000000000004,-1,-1,-1,14.273567218945999,70.66255201357676
25662870,36.013037000000004,129.31875883333333,0.30000000000000004,-1,-1,-1,14.31864161087507,70.68104529492746
25662880,36.0130375,129.31875916666667,0.30000000000000004,-1,-1,-1,14.348691134609673,70.73652496516767
25662890,36.013037833333335,129.31875933333333,0.30000000000000004,-1,-1,-1,14.363715881306007,70.77351140371528
25662900,36.0130385,129.31875933333333,0.4,-1,-1,-1,14.363715760332802,70.84748423196135
25662910,36.0130395,129.3187595,0.5,-1,-1,-1,14.37874038592554,70.9584434983956
25662920,36.01303966666667,129.3187595,0.30000000000000004,-1,-1,-1,14.378740355748278,70.97693670623298
25662930,36.01303983333333,129.31875966666666,0.2,-1,-1,-1,14.393765134457418,70.99542993669877
25662940,36.013040000000004,129.31875983333333,0.2,-1,-1,-1,14.408789910709999,71.01392316950034
25662950,36.01303966666667,129.31875983333333,0.1,-1,-1,-1,14.40878997129439,70.97693675517603
25662960,36.01303933333334,129.3187605,0.2,-1,-1,-1,14.468889259073428,70.93995043988416
25662970,36.01303883333333,129.318761,0.5,-1,-1,-1,14.513963773221136,70.88447089307407
25662980,36.01303816666667,129.31876133333333,0.5,-1,-1,-1,14.54401350961006,70.81049811416497
25662990,36.013038,129.3187616666667,0.30000000000000004,-1,-1,-1,14.574063157103787,70.79200495729486
25663000,36.0130375,129.31876216666666,0.30000000000000004,-1,-1,-1,14.619137667944031,70.7365254113014
25663010,36.01303716666666,129.31876300000002,0.4,-1,-1,-1,14.694261770116107,70.6995391212947
25663020,36.0130365,129.31876366666665,0.5,-1,-1,-1,14.754361123135276,70.6255663946995
25663030,36.013036166666666,129.31876416666668,0.6000000000000001,-1,-1,-1,14.799435609466173,70.58858005591463
25663040,36.0130355,129.3187655,0.6000000000000001,-1,-1,-1,14.919634196956956,70.51460743077284
25663050,36.01303533333333,129.31876583333332,0.4,-1,-1,-1,14.949683841503472,70.49611427454587
25663060,36.013034833333336,129.31876616666665,0.5,-1,-1,-1,14.979733550830389,70.44063470619804
25663070,36.013034166666664,129.31876683333334,0.7000000000000001,-1,-1,-1,15.039832912763117,70.36666197904397
25663080,36.013033666666665,129.31876666666668,0.6000000000000001,-1,-1,-1,15.024808199620068,70.31118233271168
25663090,36.013033166666666,129.318767,0.6000000000000001,-1,-1,-1,15.054857910912915,70.25570276221882
25663100,36.01303133333333,129.3187673333333,0.6000000000000001,-1,-1,-1,15.084907873858171,70.05227753607527
25663110,36.01302966666666,129.31876816666667,0.9,-1,-1,-1,15.160032239090441,69.86734559542755
25663120,36.01302883333334,129.31876849999998,0.9,-1,-1,-1,15.190082014086293,69.77487961308219
25663130,36.01302716666667,129.31876966666667,0.9,-1,-1,-1,15.295256002014632,69.58994772469372
25663140,36.01302633333333,129.31877,0.9,-1,-1,-1,15.325305781762331,69.49748174171573
25663150,36.01302583333334,129.31877033333333,0.8,-1,-1,-1,15.355355499546441,69.44200217362277
25663160,36.013025,129.31877083333333,0.8,-1,-1,-1,15.40043008972441,69.3495362174616
25663170,36.01302416666667,129.31877066666667,0.9,-1,-1,-1,15.385405442119911,69.25707015564238
25663180,36.0130235,129.31877083333333,0.8,-1,-1,-1,15.40043038158943,69.18309735376643
25663190,36.013022666666664,129.318771,0.8,-1,-1,-1,15.415455353270694,69.09063134503741
25663200,36.013020833333336,129.31877133333333,0.9,-1,-1,-1,15.4455053308452,68.88720612108762
25663210,36.013019166666666,129.3187725,1.0,-1,-1,-1,15.55067933274411,68.70227423623663
25663220,36.013018333333335,129.31877316666666,1.0,-1,-1,-1,15.610778741939917,68.60980830825993
25663230,36.01301766666666,129.31877383333332,0.9,-1,-1,-1,15.670878117122719,68.53583558687369
25663240,36.013017,129.31877433333332,0.9,-1,-1,-1,15.715952684465577,68.46186283983224
25663250,36.01301566666667,129.31877516666665,0.8,-1,-1,-1,15.791077005742913,68.31391731907729
25663260,36.01301483333334,129.31877533333332,0.9,-1,-1,-1,15.806101983359625,68.2214513106875
25663270,36.01301416666667,129.318776,0.9,-1,-1,-1,15.866201367064818,68.14747859143085
25663280,36.01301316666666,129.31877616666668,0.9,-1,-1,-1,15.881226379483614,68.03651937546627
25663290,36.01301266666667,129.31877616666668,0.8,-1,-1,-1,15.881226479594389,67.98103975557412
25663300,36.013011166666665,129.31877733333334,0.9,-1,-1,-1,15.98640046770889,67.81460108290597
25663310,36.01301,129.31877883333334,0.9,-1,-1,-1,16.121624016977947,67.685148880842
25663320,36.013009000000004,129.31877966666667,1.1,-1,-1,-1,16.1967482862242,67.574189777416
25663330,36.0130085,129.31878066666667,1.0,-1,-1,-1,16.28689726408478,67.51871032318616
25663340,36.013008,129.31878133333333,0.9,-1,-1,-1,16.346996620168746,67.46323081305883
25663350,36.013007333333334,129.318782,0.8,-1,-1,-1,16.40709600925355,67.38925809848413
25663360,36.013006499999996,129.31878266666666,0.9,-1,-1,-1,16.46719543671204,67.29679217523146
25663370,36.01300583333333,129.318783,0.8,-1,-1,-1,16.49724520139899,67.22281940347595
25663380,36.013004333333335,129.3187835,0.9,-1,-1,-1,16.54231995665429,67.05638062650206
25663390,36.01300383333333,129.318784,0.8,-1,-1,-1,16.587394501656057,67.00090109002086
25663400,36.013002666666665,129.318785,0.8,-1,-1,-1,16.677543631148332,66.87144881224971
25663410,36.013001333333335,129.31878700000001,0.7000000000000001,-1,-1,-1,16.857841684830134,66.72350350080954
25663420,36.013001,129.31878749999998,0.6000000000000001,-1,-1,-1,16.90291619785001,66.68651717403854
25663430,36.01300033333334,129.31878766666665,0.6000000000000001,-1,-1,-1,16.917941154600925,66.61254437500807
25663440,36.01299983333333,129.318788,0.6000000000000001,-1,-1,-1,16.947990891862233,66.55706481235603
25663450,36.01299916666667,129.31878816666668,0.7000000000000001,-1,-1,-1,16.96301584920326,66.48309201374919
25663460,36.01299866666667,129.31878833333334,0.7000000000000001,-1,-1,-1,16.97804077108689,66.42761242154882
25663470,36.012998,129.31878833333334,0.6000000000000001,-1,-1,-1,16.9780409140658,66.35363959325848
25663480,36.0129975,129.3187885,0.5,-1,-1,-1,16.99306583581904,66.29816000220536
25663490,36.012997000000006,129.31878883333331,0.4,-1,-1,-1,17.023115572884777,66.2426804395792
25663500,36.012996666666666,129.31878933333334,0.4,-1,-1,-1,17.068190091411267,66.20569411282828
25663510,36.012996,129.31879033333334,0.5,-1,-1,-1,17.158339127513905,66.13172146095962
25663520,36.012995833333335,129.31879116666667,0.6000000000000001,-1,-1,-1,17.233463238881797,66.11322840129425
25663530,36.012995333333336,129.318792,0.7000000000000001,-1,-1,-1,17.30858742611528,66.05774892828205
25663540,36.01299483333333,129.31879266666667,0.6000000000000001,-1,-1,-1,17.368686798756777,66.00226942611928
25663550,36.01299433333334,129.31879316666667,0.7000000000000001,-1,-1,-1,17.413761353759604,65.94678989445802
25663560,36.01299383333333,129.31879366666666,0.5,-1,-1,-1,17.458835910433308,65.89131036307661
25663570,36.01299383333333,129.31879366666666,0.1,-1,-1,-1,17.458835910433308,65.89131036307661
25663580,36.01299433333334,129.31879333333333,0.30000000000000004,-1,-1,-1,17.428786169236766,65.94678992424406
25663590,36.01299466666667,129.31879283333333,0.4,-1,-1,-1,17.38371165051131,65.98377624863625
25663600,36.01299516666666,129.31879216666667,0.5,-1,-1,-1,17.32361227750956,66.03925575059584
25663610,36.01299516666666,129.3187913333333,0.5,-1,-1,-1,17.248488197306955,66.03925560266823
25663620,36.012995333333336,129.31879083333334,0.5,-1,-1,-1,17.20341371715415,66.05774872149449
25663630,36.012995833333335,129.31878983333334,0.7000000000000001,-1,-1,-1,17.113264716508915,66.11322816620336
25663640,36.012996333333334,129.31878916666668,0.8,-1,-1,-1,17.053165348128623,66.1687076698076
25663650,36.012996666666666,129.3187885,0.8,-1,-1,-1,16.993066014814552,66.20569396705714
25663660,36.012997000000006,129.31878816666668,0.8,-1,-1,-1,16.963016313436086,66.24268032349728
25663670,36.01299733333334,129.31878733333332,0.8,-1,-1,-1,16.88789216343372,66.27966659225184
25663680,36.01299783333333,129.31878666666668,0.9,-1,-1,-1,16.82779280062524,66.33514609775088
25663690,36.01299816666666,129.3187865,0.8,-1,-1,-1,16.8127679126928,66.37213248274067
25663700,36.012999666666666,129.31878583333335,0.9,-1,-1,-1,16.75266833713657,66.53857122956722
25663710,36.01300083333333,129.318785,0.9,-1,-1,-1,16.677544017186015,66.66802353565518
25663720,36.01300166666667,129.31878466666666,0.9,-1,-1,-1,16.647494211435564,66.76048951355935
25663730,36.013002666666665,129.31878383333333,1.0,-1,-1,-1,16.572369932449035,66.87144861326092
25663740,36.013004333333335,129.31878266666666,1.1,-1,-1,-1,16.46719588720415,67.05638048542916
