time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
2383600,36.01305966666666,129.31897416666666,33.7306833298542,73.19617454668999,1.5,52.0,0.0,-0.98828125,-0.76171875,1.4921875,-0.251953125,-0.166015625,0.373046875,-0.77734375,-10.421875,0.96875
2383601,,,,,,,,-1.0703125,-6.609375,5.01953125,-0.216796875,-0.138671875,0.4453125,-1.0078125,-16.2109375,3.91796875
2383602,,,,,,,,-1.328125,-6.6875,5.3828125,-0.189453125,-0.111328125,0.541015625,-1.3125,-16.29296875,4.265625
2383603,,,,,,,,-2.109375,-5.96484375,4.82421875,-0.162109375,-0.0625,0.765625,-2.15625,-15.55859375,3.69140625
2383604,,,,,,,,-0.921875,-3.69921875,4.9921875,-0.19921875,-0.080078125,0.77734375,-1.046875,-13.30078125,3.84375
2383605,,,,,,,,0.52734375,-1.8203125,4.35546875,-0.302734375,-0.10546875,0.443359375,0.33203125,-11.421875,3.19140625
2383606,,,,,,,,1.05078125,-1.40625,4.04296875,-0.396484375,-0.1171875,0.078125,0.83203125,-11.00390625,2.84765625
2383607,,,,,,,,2.26953125,-1.1015625,4.00390625,-0.4453125,-0.091796875,-0.265625,2.05859375,-10.6953125,2.76953125
2383608,,,,,,,,1.43359375,-3.63671875,4.88671875,-0.80078125,-0.224609375,-0.763671875,1.29296875,-13.21875,3.57421875
2383609,,,,,,,,0.86328125,-4.2890625,5.33984375,-0.912109375,-0.26171875,-0.681640625,0.75390625,-13.87890625,3.99609375
2383610,36.0130605,129.3189755,33.85088139966455,73.28864104553094,1.4000000000000001,52.0,,-1.328125,-4.234375,5.71875,-1.142578125,-0.416015625,-0.02734375,-1.390625,-13.80078125,4.2265625
2383611,,,,,,,,-2.1171875,-3.09375,5.0546875,-1.20703125,-0.455078125,0.20703125,-2.1953125,-12.65234375,3.4609375
2383612,,,,,,,,-2.20703125,-1.8046875,4.44140625,-1.337890625,-0.50390625,0.048828125,-2.30859375,-11.34375,2.73046875
2383613,,,,,,,,-2.046875,-1.515625,4.4296875,-1.36328125,-0.541015625,-0.1328125,-2.15625,-11.04296875,2.65625
2383614,,,,,,,,-1.3359375,-0.50390625,4.46875,-1.31640625,-0.59375,-0.494140625,-1.4296875,-10.00390625,2.578125
2383615,,,,,,,,-1.3359375,-0.21484375,4.47265625,-1.18359375,-0.568359375,-0.60546875,-1.390625,-9.69921875,2.46484375
2383616,,,,,,,,-1.20703125,0.5,4.2109375,-1.115234375,-0.529296875,-0.58203125,-1.23828125,-8.97265625,2.15625
2383617,,,,,,,,-1.24609375,1.6015625,3.65625,-1.05859375,-0.43359375,-0.509765625,-1.23828125,-7.86328125,1.5078125
2383618,,,,,,,,-1.296875,1.890625,3.47265625,-1.08984375,-0.3984375,-0.494140625,-1.2734375,-7.5546875,1.27734375
2383619,,,,,,,,-1.8359375,3.30078125,2.80078125,-1.296875,-0.2890625,-0.552734375,-1.734375,-6.09765625,0.39453125
2383620,36.013061,129.31897683333332,33.97107960973619,73.34412113099467,1.4000000000000001,54.0,,-1.9609375,3.390625,2.84375,-1.142578125,-0.416015625,-0.02734375,-1.390625,-13.80078125,4.2265625
