time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
2400300,36.012938999999996,129.3191525,49.807298734618385,59.80716915754519,1.8,83.0,0.0,-2.59375,-2.4296875,3.0546875,0.724609375,0.005859375,-0.06640625,0.984375,-13.3359375,2.578125
2400301,,,,,,,,-2.85546875,-3.2109375,2.73046875,0.599609375,-0.05859375,0.216796875,-0.43359375,-10.66015625,-0.02734375
2400302,,,,,,,,-2.77734375,-3.74609375,2.640625,0.552734375,-0.103515625,0.443359375,-0.39453125,-11.23046875,-0.0625
2400303,,,,,,,,-2.25390625,-4.0,2.8515625,0.529296875,-0.11328125,0.5390625,0.10546875,-11.5,0.1640625
2400304,,,,,,,,-1.39453125,-3.1328125,3.80078125,0.423828125,-0.107421875,0.6796875,0.91015625,-10.66015625,1.16015625
2400305,,,,,,,,-1.9453125,-1.828125,4.765625,0.25,-0.099609375,0.73828125,0.296875,-9.39453125,2.15625
2400306,,,,,,,,-2.22265625,-1.8046875,5.31640625,0.08203125,-0.07421875,0.73828125,-0.05078125,-9.39453125,2.73046875
2400307,,,,,,,,-1.859375,-4.49609375,5.83984375,-0.11328125,-0.083984375,0.611328125,0.21875,-12.11328125,3.26953125
2400308,,,,,,,,-0.41015625,-6.8984375,7.1953125,-0.232421875,-0.099609375,0.5234375,1.63671875,-14.52734375,4.609375
2400309,,,,,,,,2.42578125,-9.45703125,9.30859375,-0.419921875,-0.109375,0.373046875,4.43359375,-17.0859375,6.71484375
2400310,36.012938166666665,129.319154,49.94252269739593,59.714703891849325,1.6,91.0,,6.33984375,-13.85546875,11.1328125,0.724609375,0.005859375,-0.06640625,8.30078125,-21.4921875,8.515625
2400311,,,,,,,,5.33984375,-13.34375,10.84375,0.123046875,-0.115234375,1.341796875,5.8125,-19.46484375,7.59765625
2400312,,,,,,,,1.04296875,-7.640625,8.67578125,0.25390625,-0.0859375,1.556640625,1.63671875,-14.30078125,5.98828125
2400313,,,,,,,,-1.015625,-6.140625,9.33203125,-0.1796875,-0.1484375,1.12109375,-0.2421875,-13.56640625,7.90234375
2400314,,,,,,,,-2.9921875,-5.3125,11.37109375,-0.69140625,-0.271484375,-0.12890625,-1.7734375,-12.6875,8.01953125
2400315,,,,,,,,-3.52734375,-4.5546875,9.41015625,-0.982421875,-0.361328125,-1.189453125,-1.58203125,-11.9921875,4.1484375
2400316,,,,,,,,-3.16796875,-4.26171875,6.8046875,-0.92578125,-0.34765625,-1.33984375,-1.390625,-12.23046875,3.0390625
2400317,,,,,,,,-2.87109375,-4.8671875,5.17578125,-0.46484375,-0.185546875,-1.15234375,-0.890625,-13.109375,2.76953125
2400318,,,,,,,,-2.44140625,-5.61328125,5.92578125,-0.001953125,-0.0546875,-0.673828125,-0.46875,-13.453125,3.69140625
2400319,,,,,,,,-1.9140625,-5.50390625,6.8671875,0.1640625,0.125,-0.140625,-0.125,-13.18359375,4.1484375
2400320,36.01293783333333,129.319156,50.122820822806275,59.677718505605405,1.7000000000000002,96.0,,-2.3359375,-3.7109375,5.6796875,0.15625,0.4296875,0.390625,-0.546875,-11.421875,3.0
2400321,,,,,,,,-2.62109375,-2.26953125,5.06640625,0.107421875,0.548828125,0.353515625,-0.85546875,-10.00390625,2.42578125
2400322,,,,,,,,-2.48046875,-1.328125,4.72265625,-0.015625,0.57421875,0.125,-0.73828125,-9.0859375,2.12109375
2400323,,,,,,,,-2.328125,-0.5625,4.3203125,-0.078125,0.576171875,0.01171875,-0.5859375,-8.3203125,1.734375
2400324,,,,,,,,-2.14453125,0.2578125,3.80859375,-0.158203125,0.552734375,-0.14453125,-0.39453125,-7.51953125,1.23828125
2400325,,,,,,,,-2.16015625,1.37890625,3.1015625,-0.134765625,0.505859375,-0.224609375,-0.39453125,-6.3984375,0.546875
2400326,,,,,,,,-2.0,2.2265625,2.7265625,-0.056640625,0.4296875,-0.2578125,-0.203125,-5.56640625,0.203125
2400327,,,,,,,,-1.79296875,2.95703125,2.48046875,-0.03125,0.357421875,-0.2734375,0.02734375,-4.828125,-0.02734375
2400328,,,,,,,,-1.65625,3.1171875,2.4375,-0.046875,0.330078125,-0.28125,0.1796875,-4.68359375,-0.0625
2400329,,,,,,,,-1.53515625,3.65234375,2.44921875,-0.126953125,0.2734375,-0.2734375,0.33203125,-4.140625,-0.02734375
2400330,36.01293716666667,129.31915733333332,50.24301985665113,59.60374636514555,1.5,102.0,,-1.234375,3.890625,2.44140625,0.15625,0.4296875,0.390625,-0.546875,-11.421875,3.0
2400331,,,,,,,,-1.10546875,3.8828125,2.48046875,-0.302734375,0.173828125,-0.22265625,0.79296875,-3.9140625,0.01171875
2400332,,,,,,,,-0.73046875,3.69140625,2.48046875,-0.359375,0.109375,-0.205078125,1.17578125,-4.10546875,0.01171875
2400333,,,,,,,,-0.5859375,3.5390625,2.49609375,-0.37890625,0.078125,-0.208984375,1.328125,-4.26171875,0.01171875
2400334,,,,,,,,-0.25390625,3.22265625,2.50390625,-0.41796875,0.005859375,-0.23046875,1.67578125,-4.56640625,0.01171875
2400335,,,,,,,,-0.109375,3.0234375,2.48828125,-0.431640625,-0.076171875,-0.25390625,1.828125,-4.7578125,-0.02734375
2400336,,,,,,,,-0.01171875,2.6640625,2.4765625,-0.4765625,-0.177734375,-0.265625,1.94140625,-5.10546875,-0.0625
2400337,,,,,,,,-0.01171875,2.50390625,2.54296875,-0.537109375,-0.2265625,-0.28515625,1.94140625,-5.25,-0.02734375
2400338,,,,,,,,-0.0546875,2.15234375,2.67578125,-0.580078125,-0.251953125,-0.3046875,1.90625,-5.59375,0.08984375
2400339,,,,,,,,-0.30078125,1.3984375,2.96875,-0.708984375,-0.310546875,-0.30859375,1.67578125,-6.328125,0.3203125
2400340,36.0129365,129.31915916666668,50.408293376490505,59.529774485036924,1.7000000000000002,107.0,,-1.0,-0.1484375,3.55078125,-0.76171875,-0.3203125,-0.28515625,0.984375,-7.86328125,0.85546875
2400341,,,,,,,,-1.62109375,-1.0625,4.28125,-0.818359375,-0.30859375,-0.267578125,0.37109375,-8.7421875,1.5078125
2400342,,,,,,,,-1.8515625,-1.3046875,4.6171875,-0.830078125,-0.3046875,-0.259765625,0.140625,-8.97265625,1.8125
2400343,,,,,,,,-2.43359375,-1.70703125,5.4375,-0.857421875,-0.294921875,-0.271484375,-0.43359375,-9.35546875,2.578125
2400344,,,,,,,,-2.6328125,-1.7578125,5.61328125,-0.873046875,-0.28515625,-0.283203125,-0.625,-9.39453125,2.73046875
2400345,,,,,,,,-3.13671875,-1.56640625,5.31640625,-0.97265625,-0.287109375,-0.28125,-1.12109375,-9.16015625,2.34765625
2400346,,,,,,,,-2.71484375,-1.30859375,5.0,-0.978515625,-0.25,-0.271484375,-0.69921875,-8.8515625,1.9296875
2400347,,,,,,,,-2.6875,-1.4296875,4.953125,-0.966796875,-0.240234375,-0.26953125,-0.6640625,-8.96875,1.8515625
2400348,,,,,,,,-2.88671875,-1.9609375,4.96875,-0.89453125,-0.197265625,-0.251953125,-0.85546875,-9.47265625,1.8125
2400349,,,,,,,,-3.0078125,-2.390625,4.9921875,-0.849609375,-0.16796875,-0.21875,-0.96875,-9.89453125,1.8125
2400350,36.01293633333333,129.31916116666667,50.58859140104627,59.51128231428041,1.8,106.0,,-2.46484375,-3.02734375,5.1328125,-0.69140625,-0.0859375,0.046875,-0.43359375,-10.5,1.890625
2400351,,,,,,,,-1.390625,-2.54296875,5.171875,-0.443359375,-0.025390625,0.3203125,0.6015625,-10.0,1.890625
2400352,,,,,,,,-0.28515625,-1.234375,4.7265625,-0.2578125,-0.017578125,0.462890625,1.67578125,-8.703125,1.4296875
2400353,,,,,,,,0.3046875,-0.99609375,4.23046875,-0.18359375,-0.029296875,0.5625,2.2109375,-8.47265625,0.93359375
2400354,,,,,,,,0.58203125,-1.74609375,4.03125,-0.2421875,-0.037109375,0.611328125,2.44140625,-9.23828125,0.7421875
2400355,,,,,,,,0.60546875,-4.3046875,4.0078125,-0.359375,-0.0390625,0.619140625,2.40234375,-11.80859375,0.703125
2400356,,,,,,,,0.32421875,-5.5234375,4.3515625,-0.44140625,-0.03125,0.650390625,2.09765625,-13.03515625,1.046875
2400357,,,,,,,,-0.3828125,-8.55078125,5.37109375,-0.52734375,-0.015625,0.869140625,1.328125,-16.05859375,2.04296875
2400358,,,,,,,,-2.06640625,-13.55078125,8.03125,-0.40234375,-0.0390625,1.19140625,-0.43359375,-21.0703125,4.6875
2400359,,,,,,,,-4.58203125,-16.5625,9.73046875,-0.4453125,-0.14453125,1.392578125,-3.07421875,-24.10546875,6.37109375
2400360,36.012935999999996,129.31916266666667,50.72381505374308,59.47429667997816,1.5,106.0,,-4.3125,-10.9921875,11.75390625,-0.6796875,-0.322265625,1.34765625,-2.921875,-18.55078125,8.36328125
2400361,,,,,,,,-3.828125,-7.765625,9.53125,-0.767578125,-0.419921875,1.123046875,-2.5390625,-15.328125,6.1015625
2400362,,,,,,,,-3.0859375,-6.625,8.71484375,-0.765625,-0.46484375,0.986328125,-1.8515625,-14.1796875,5.26171875
2400363,,,,,,,,-1.04296875,-4.51171875,8.0546875,-0.521484375,-0.39453125,0.521484375,0.10546875,-12.07421875,4.5703125
2400364,,,,,,,,-0.453125,-4.3203125,8.33203125,-0.46484375,-0.330078125,0.05859375,0.6796875,-11.88671875,4.83984375
2400365,,,,,,,,0.10546875,-4.671875,8.81640625,-0.6484375,-0.232421875,-1.142578125,1.25390625,-12.23046875,5.30078125
2400366,,,,,,,,0.01953125,-4.34375,8.30078125,-0.828125,-0.1328125,-1.427734375,1.21484375,-11.8828125,4.76171875
2400367,,,,,,,,-0.015625,-3.84765625,8.06640625,-1.826171875,-0.044921875,-1.40625,1.328125,-11.3046875,4.41796875
2400368,,,,,,,,-0.09765625,-3.6953125,7.859375,-2.19140625,-0.087890625,-1.265625,1.29296875,-11.12109375,4.1484375
2400369,,,,,,,,-1.37109375,-4.0859375,7.6640625,-2.326171875,-0.228515625,-0.728515625,0.10546875,-11.38671875,3.7265625
