time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
2395600,36.01306116666667,129.31898533333333,34.7373444896718,73.36261733427202,1.5,55.0,0.0,-1.27734375,-0.6015625,3.44140625,-0.029296875,-0.16796875,-0.2578125,-1.08203125,-9.89453125,0.77734375
2395601,,,,,,,,-1.44921875,-1.25390625,3.3671875,-0.00390625,-0.16796875,-0.1640625,-1.23828125,-10.54296875,0.703125
2395602,,,,,,,,-1.53125,-1.51953125,3.40625,-0.005859375,-0.173828125,-0.12890625,-1.3125,-10.8046875,0.7421875
2395603,,,,,,,,-1.80078125,-2.1640625,3.46484375,-0.052734375,-0.19140625,-0.0546875,-1.58203125,-11.4609375,0.81640625
2395604,,,,,,,,-1.5546875,-2.59375,3.46484375,-0.119140625,-0.205078125,0.015625,-1.3515625,-11.8828125,0.81640625
2395605,,,,,,,,-1.2421875,-2.5234375,3.51171875,-0.1640625,-0.224609375,0.0703125,-1.046875,-11.8046875,0.85546875
2395606,,,,,,,,-0.8125,-2.02734375,3.51171875,-0.154296875,-0.21484375,0.087890625,-0.625,-11.30859375,0.85546875
2395607,,,,,,,,-0.60546875,-1.453125,3.40625,-0.099609375,-0.1953125,0.099609375,-0.43359375,-10.73828125,0.7421875
2395608,,,,,,,,-0.703125,-1.07421875,3.203125,-0.015625,-0.173828125,0.05859375,-0.546875,-10.34765625,0.546875
2395609,,,,,,,,-0.91796875,-0.80078125,3.00390625,-0.005859375,-0.169921875,-0.01171875,-0.77734375,-10.078125,0.35546875
2395610,36.01306183333334,129.31898683333333,34.872567422242625,73.43659069898415,1.5,58.0,,-0.91796875,-0.6484375,2.65234375,-0.07421875,-0.169921875,-0.083984375,-0.77734375,-9.9296875,0.01171875
2395611,,,,,,,,-0.7265625,-0.45703125,2.39453125,-0.20703125,-0.171875,-0.0625,-0.5859375,-9.73828125,-0.25390625
2395612,,,,,,,,-0.6015625,-0.28125,2.32421875,-0.33203125,-0.16796875,0.09765625,-0.46875,-9.55078125,-0.33203125
2395613,,,,,,,,-0.53515625,0.2109375,2.5078125,-0.3828125,-0.1484375,0.306640625,-0.43359375,-9.046875,-0.1796875
2395614,,,,,,,,-0.6484375,0.6640625,2.875,-0.396484375,-0.130859375,0.482421875,-0.5859375,-8.5859375,0.1640625
2395615,,,,,,,,-0.9765625,1.15234375,3.4765625,-0.419921875,-0.103515625,0.599609375,-0.96875,-8.0859375,0.7421875
2395616,,,,,,,,-1.05859375,1.14453125,3.7578125,-0.451171875,-0.09765625,0.634765625,-1.08203125,-8.0859375,1.0078125
2395617,,,,,,,,-1.1875,1.0234375,4.05859375,-0.5234375,-0.076171875,0.669921875,-1.2734375,-8.20703125,1.27734375
2395618,,,,,,,,-0.890625,1.07421875,4.44921875,-0.587890625,-0.05859375,0.64453125,-1.046875,-8.12890625,1.62109375
2395619,,,,,,,,-0.4375,0.71484375,5.26171875,-0.623046875,-0.044921875,0.6171875,-0.6640625,-8.46875,2.38671875
2395620,36.01306216666667,129.31898833333335,35.00779050241353,73.47357765110013,1.5,61.0,,-0.3359375,-2.6015625,6.45703125,-0.07421875,-0.169921875,-0.083984375,-0.625,-11.76953125,3.53515625
2395621,,,,,,,,0.5703125,-6.328125,7.41015625,-0.5234375,-0.0546875,0.64453125,0.21875,-15.484375,4.45703125
2395622,,,,,,,,3.8125,-10.35546875,9.00390625,-0.470703125,-0.060546875,0.63671875,3.4375,-19.5,6.02734375
2395623,,,,,,,,8.171875,-11.9140625,11.515625,-0.34375,-0.064453125,0.630859375,7.7265625,-21.04296875,8.515625
2395624,,,,,,,,5.76171875,-8.42578125,7.80078125,0.06640625,0.041015625,1.140625,5.19921875,-17.546875,4.80078125
2395625,,,,,,,,2.921875,-3.8984375,6.0078125,0.353515625,0.1640625,1.541015625,2.25,-13.03125,3.0390625
2395626,,,,,,,,2.1640625,-3.75390625,7.8984375,-0.341796875,0.07421875,0.994140625,1.3671875,-12.87890625,4.953125
2395627,,,,,,,,-0.1640625,-3.02734375,7.13671875,-1.046875,-0.091796875,-1.0078125,-0.9296875,-12.11328125,4.07421875
2395628,,,,,,,,-0.51953125,-1.79296875,4.87890625,-0.90625,-0.111328125,-0.802734375,-1.16015625,-10.84375,1.69921875
2395629,,,,,,,,-0.55078125,-1.6484375,4.82421875,-0.787109375,-0.11328125,-0.7109375,-1.16015625,-10.6953125,1.62109375
2395630,36.01306216666667,129.31898983333335,35.14301372920321,73.47357819100145,1.4000000000000001,68.0,,-0.3671875,-1.51171875,4.6875,-0.07421875,-0.169921875,-0.083984375,-0.625,-11.76953125,3.53515625
2395631,,,,,,,,-0.109375,-1.08984375,4.52734375,-0.564453125,-0.0078125,-0.365234375,-0.625,-10.12109375,1.23828125
2395632,,,,,,,,-0.09375,-0.796875,4.52734375,-0.6015625,0.12109375,-0.1328125,-0.5859375,-9.81640625,1.19921875
2395633,,,,,,,,-0.21484375,-0.19921875,4.63671875,-0.61328125,0.2578125,0.025390625,-0.69921875,-9.19921875,1.27734375
2395634,,,,,,,,-0.1796875,0.78125,4.53125,-0.6640625,0.357421875,0.076171875,-0.6640625,-8.203125,1.125
2395635,,,,,,,,-0.078125,1.29296875,4.4296875,-0.7890625,0.40625,0.03515625,-0.546875,-7.6640625,0.96875
2395636,,,,,,,,-0.0390625,1.58984375,4.37890625,-0.826171875,0.4140625,0.005859375,-0.5078125,-7.36328125,0.89453125
2395637,,,,,,,,-0.1796875,2.5625,4.05859375,-0.84765625,0.38671875,-0.09375,-0.625,-6.37109375,0.51171875
2395638,,,,,,,,-0.27734375,3.15234375,3.8515625,-0.8359375,0.33984375,-0.19921875,-0.69921875,-5.75390625,0.2421875
2395639,,,,,,,,-0.38671875,3.7421875,3.70703125,-0.826171875,0.283203125,-0.2734375,-0.77734375,-5.140625,0.05078125
2395640,36.013062,129.318991,35.24818742026403,73.45508540474661,1.2000000000000002,74.0,,-0.25,3.93359375,3.6015625,-0.07421875,-0.169921875,-0.083984375,-0.5859375,-4.91015625,-0.140625
