time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
2402000,36.012786166666665,129.318991,35.24831022619027,42.84882829690287,1.8,233.0,0.0,-5.5859375,3.71875,2.63671875,-2.6796875,-0.345703125,-1.650390625,-4.9921875,-5.44921875,-0.33203125
2402001,,,,,,,,-5.4765625,4.94921875,5.41015625,-2.953125,-0.423828125,-1.51953125,-4.61328125,-4.02734375,1.96484375
2402002,,,,,,,,-4.7421875,4.9921875,5.23046875,-3.083984375,-0.423828125,-1.408203125,-3.8046875,-3.91796875,1.62109375
2402003,,,,,,,,-5.140625,5.51953125,5.234375,-3.109375,-0.43359375,-1.203125,-4.109375,-3.26171875,1.3515625
2402004,,,,,,,,-5.74609375,6.3203125,5.4921875,-2.6640625,-0.3671875,-1.11328125,-4.640625,-2.34375,1.390625
2402005,,,,,,,,-6.0546875,7.09375,4.890625,-2.1640625,-0.359375,-1.123046875,-4.875,-1.4609375,0.5859375
2402006,,,,,,,,-6.02734375,6.96875,4.78515625,-2.04296875,-0.345703125,-1.185546875,-4.80078125,-1.5390625,0.39453125
2402007,,,,,,,,-6.1640625,6.890625,4.7734375,-2.1328125,-0.33203125,-1.37109375,-4.8359375,-1.5,0.203125
2402008,,,,,,,,-6.2734375,7.1484375,4.84375,-2.19140625,-0.275390625,-1.4765625,-4.91796875,-1.1953125,0.203125
2402009,,,,,,,,-6.4921875,7.4609375,5.5234375,-1.955078125,-0.109375,-1.6875,-4.95703125,-0.6953125,0.625
2402010,36.012786,129.31898933333332,35.09806174689531,42.830334489402674,1.6,245.0,,-6.45703125,7.7734375,6.078125,-1.6796875,-0.052734375,-1.65625,-4.796875,-0.2734375,1.046875
2402011,,,,,,,,-6.48828125,6.734375,7.15234375,-1.2578125,0.044921875,-1.486328125,-4.64453125,-1.15625,1.96484375
2402012,,,,,,,,-6.58203125,6.0078125,7.56640625,-1.171875,0.064453125,-1.48046875,-4.68359375,-1.84375,2.34765625
