time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
2410900,36.012926500000006,129.319164,50.844019768254405,58.42018459227069,1.4000000000000001,124.0,0.0,-2.46875,-2.9296875,-0.33203125,-1.724609375,-0.259765625,0.15234375,-1.7734375,-9.5078125,2.9609375
2410901,,,,,,,,-1.9921875,-2.4453125,0.00390625,-0.146484375,-0.23046875,0.796875,-1.390625,-10.58203125,0.81640625
2410902,,,,,,,,-2.03515625,-1.98046875,0.71875,-0.18359375,-0.251953125,0.91796875,-1.50390625,-10.12109375,1.5078125
2410903,,,,,,,,-2.53125,-2.1171875,0.96875,-0.140625,-0.240234375,0.986328125,-2.078125,-10.27734375,1.734375
2410904,,,,,,,,-1.60546875,-1.79296875,0.80078125,-0.099609375,-0.1953125,0.955078125,-1.23828125,-9.96484375,1.54296875
2410905,,,,,,,,-0.22265625,-1.48046875,1.15625,-0.21875,-0.158203125,0.759765625,0.06640625,-9.66015625,1.890625
2410906,,,,,,,,0.421875,-1.55859375,1.5625,-0.32421875,-0.162109375,0.6640625,0.6796875,-9.73828125,2.2734375
2410907,,,,,,,,1.39453125,-3.76171875,3.515625,-0.48046875,-0.19921875,0.625,1.59765625,-11.95703125,4.1875
2410908,,,,,,,,3.1796875,-8.27734375,6.6953125,-0.390625,-0.203125,0.7265625,3.3203125,-16.48046875,7.328125
2410909,,,,,,,,6.921875,-10.14453125,8.296875,-0.16796875,-0.197265625,0.693359375,7.0,-18.3515625,8.8984375
2410910,36.0129255,129.31916483333333,50.91914455493613,58.30922578642574,1.5,137.0,,6.38671875,-8.20703125,7.25,-0.15625,-0.212890625,0.640625,6.38671875,-16.4375,7.828125
2410911,,,,,,,,2.578125,-4.90234375,6.27734375,-0.337890625,-0.16796875,0.791015625,2.515625,-13.14453125,6.83203125
2410912,,,,,,,,1.515625,-4.18359375,6.98046875,-0.46875,-0.14453125,0.810546875,1.40625,-12.4140625,7.51953125
2410913,,,,,,,,-2.13671875,-0.7734375,3.58203125,-1.5703125,-0.458984375,-0.744140625,-2.26953125,-9.05078125,3.95703125
2410914,,,,,,,,-2.33203125,-1.00390625,3.1171875,-1.61328125,-0.48046875,-1.08203125,-2.42578125,-9.2734375,3.421875
2410915,,,,,,,,-2.9453125,-2.89453125,3.41015625,-0.931640625,-0.416015625,-1.32421875,-2.8828125,-11.19140625,3.53515625
2410916,,,,,,,,-2.76953125,-3.38671875,3.671875,-0.583984375,-0.361328125,-1.15625,-2.65234375,-11.6875,3.765625
2410917,,,,,,,,-0.8515625,-4.02734375,4.27734375,-0.337890625,-0.130859375,-0.255859375,-0.6640625,-12.33984375,4.33984375
2410918,,,,,,,,-0.51171875,-3.953125,4.37890625,-0.431640625,-0.03125,0.041015625,-0.31640625,-12.265625,4.41796875
2410919,,,,,,,,-0.21484375,-3.40234375,4.109375,-0.421875,0.1953125,0.427734375,-0.05078125,-11.73046875,4.109375
2410920,36.01292433333333,129.31916583333336,51.00929428150198,58.17977386229822,1.5,141.0,,-0.53515625,-2.3671875,3.55078125,-0.39453125,0.294921875,0.498046875,-0.39453125,-10.69921875,3.53515625
2410921,,,,,,,,-0.91796875,-0.89453125,3.125,-0.46875,0.4140625,0.443359375,-0.81640625,-9.23828125,3.078125
2410922,,,,,,,,-0.6875,-0.234375,2.796875,-0.7109375,0.47265625,0.23828125,-0.625,-8.5859375,2.6953125
2410923,,,,,,,,-0.296875,0.1484375,2.48046875,-0.8359375,0.482421875,0.126953125,-0.2421875,-8.203125,2.34765625
2410924,,,,,,,,-0.06640625,0.66015625,2.015625,-0.99609375,0.44921875,-0.03125,-0.01171875,-7.703125,1.8125
2410925,,,,,,,,-0.21875,1.04296875,1.7890625,-0.88671875,0.287109375,-0.09375,-0.1640625,-7.3203125,1.46875
2410926,,,,,,,,-0.49609375,1.43359375,1.62109375,-0.7421875,0.15234375,-0.03515625,-0.43359375,-6.9375,1.23828125
2410927,,,,,,,,-0.87109375,2.140625,1.1953125,-0.740234375,0.056640625,-0.009765625,-0.81640625,-6.25390625,0.7421875
2410928,,,,,,,,-0.9453125,2.29296875,1.1015625,-0.76953125,0.01953125,-0.005859375,-0.890625,-6.09765625,0.625
2410929,,,,,,,,-0.984375,2.5703125,1.08984375,-0.927734375,-0.01953125,-0.0546875,-0.9296875,-5.828125,0.51171875
2410930,36.01292333333333,129.31916666666666,51.08441906789203,58.06881505900275,1.4000000000000001,146.0,,-0.83203125,2.59765625,0.984375,-1.015625,-0.025390625,-0.11328125,-0.77734375,-5.79296875,0.3203125
2410931,,,,,,,,-0.609375,2.5625,1.14453125,-1.076171875,-0.013671875,-0.16015625,-0.546875,-5.83203125,0.39453125
2410932,,,,,,,,-0.50390625,2.5234375,1.22265625,-1.1015625,-0.005859375,-0.171875,-0.43359375,-5.8671875,0.43359375
2410933,,,,,,,,-0.2421875,2.484375,1.5078125,-1.115234375,0.001953125,-0.1953125,-0.1640625,-5.90625,0.625
2410934,,,,,,,,-0.171875,2.4765625,1.671875,-1.115234375,-0.005859375,-0.197265625,-0.0859375,-5.90625,0.7421875
2410935,,,,,,,,-0.10546875,2.5546875,1.9921875,-1.06640625,-0.0234375,-0.216796875,-0.01171875,-5.83203125,0.96875
2410936,,,,,,,,-0.41015625,2.078125,2.65625,-0.958984375,-0.107421875,-0.30078125,-0.27734375,-6.2890625,1.46875
2410937,,,,,,,,-0.49609375,2.0703125,2.80859375,-0.92578125,-0.12109375,-0.326171875,-0.35546875,-6.29296875,1.58203125
2410938,,,,,,,,-1.03515625,1.6015625,2.6875,-0.86328125,-0.181640625,-0.390625,-0.85546875,-6.75390625,1.3515625
2410939,,,,,,,,-1.203125,1.44140625,2.56640625,-0.88671875,-0.205078125,-0.38671875,-1.0078125,-6.8984375,1.19921875
2410940,36.01292266666667,129.31916733333335,51.144518818055225,57.99484258184703,1.2000000000000002,149.0,,-1.53125,0.63671875,2.9453125,-1.015625,-0.025390625,-0.11328125,-0.77734375,-5.79296875,0.3203125
