time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
2454000,36.01294016666667,129.31916266666667,50.72381238417876,59.936626848738854,1.4000000000000001,121.0,0.0,-1.390625,7.32421875,-0.640625,-1.9375,-0.654296875,-0.66015625,3.13671875,-7.53515625,1.46484375
2454001,,,,,,,,-1.46875,7.765625,-0.26171875,-1.6171875,-0.595703125,-0.59765625,-2.1875,-2.4765625,0.69921875
2454002,,,,,,,,-1.59765625,7.64453125,0.08984375,-1.251953125,-0.544921875,-0.451171875,-2.30078125,-2.546875,0.96484375
2454003,,,,,,,,-1.4765625,7.21484375,-0.23046875,-1.02734375,-0.4296875,-0.310546875,-2.1875,-2.89453125,0.58203125
2454004,,,,,,,,-1.3515625,7.16015625,-0.12109375,-0.9765625,-0.3828125,-0.26953125,-2.0703125,-2.89453125,0.66015625
2454005,,,,,,,,-1.22265625,6.95703125,-0.01953125,-0.87109375,-0.28125,-0.20703125,-1.95703125,-2.97265625,0.69921875
2454006,,,,,,,,-1.34375,6.15625,-0.18359375,-0.640625,-0.208984375,-0.158203125,-2.109375,-3.62890625,0.50390625
2454007,,,,,,,,-1.43359375,5.7734375,-0.16796875,-0.55859375,-0.16796875,-0.134765625,-2.22265625,-3.93359375,0.50390625
2454008,,,,,,,,-1.6640625,4.87890625,0.04296875,-0.4375,-0.11328125,-0.09375,-2.4921875,-4.66015625,0.69921875
2454009,,,,,,,,-1.6484375,4.57421875,0.1640625,-0.4140625,-0.09765625,-0.109375,-2.4921875,-4.8828125,0.8125
2454010,36.012938999999996,129.3191635,50.798937263487744,59.80717483565878,1.3,130.0,,-1.9453125,3.94140625,0.67578125,-1.9375,-0.654296875,-0.66015625,-2.8359375,-5.34765625,1.30859375
2454011,,,,,,,,-1.984375,2.97265625,1.796875,-0.3359375,0.044921875,-0.173828125,-2.9140625,-6.15234375,2.421875
2454012,,,,,,,,-2.01953125,1.47265625,2.203125,-0.146484375,0.16796875,-0.140625,-3.02734375,-7.4140625,2.84375
2454013,,,,,,,,-0.265625,-1.3359375,0.15234375,0.01171875,0.240234375,-0.123046875,-3.296875,-8.30078125,2.87890625
2454014,,,,,,,,-0.38671875,-1.8359375,0.35546875,0.19921875,0.314453125,-0.294921875,-3.41015625,-8.80078125,3.07421875
2454015,,,,,,,,0.35546875,-1.63671875,0.34765625,0.1875,0.35546875,-0.4921875,-2.64453125,-8.6015625,3.07421875
2454016,,,,,,,,1.6875,-1.3046875,0.14453125,0.1328125,0.3671875,-0.67578125,-1.265625,-8.296875,2.87890625
2454017,,,,,,,,3.1015625,-1.08984375,0.375,0.224609375,0.38671875,-0.771484375,0.1875,-8.10546875,3.109375
2454018,,,,,,,,3.8203125,-0.8515625,0.12890625,0.455078125,0.3125,-0.857421875,0.953125,-7.875,2.87890625
2454019,,,,,,,,3.765625,-0.953125,-0.390625,0.646484375,0.138671875,-0.798828125,0.953125,-7.9921875,2.3828125
2454020,36.01293833333333,129.3191646666667,50.904111477063125,59.73320261784333,1.5,135.0,,2.53125,-1.7578125,-0.58203125,0.666015625,0.02734375,-0.59765625,-0.234375,-8.796875,2.23046875
2454021,,,,,,,,1.62109375,-2.4453125,-0.78125,0.4375,-0.138671875,-0.341796875,-1.11328125,-9.48828125,2.078125
