time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
2390200,36.01279516666667,129.31897233333333,33.56552263123365,43.84745484714939,3.0,308.0,0.0,-3.90625,-11.1015625,12.67578125,-3.685546875,-1.94921875,-0.021484375,-4.0703125,-16.5546875,6.06640625
2390201,,,,,,,,-2.7265625,-7.40625,13.05078125,-3.646484375,-1.984375,0.810546875,-3.0390625,-12.65234375,6.29296875
2390202,,,,,,,,-2.24609375,-5.8203125,13.078125,-3.513671875,-2.05859375,1.048828125,-2.65234375,-10.9609375,6.2578125
2390203,,,,,,,,-1.875,-2.37109375,12.51953125,-3.2734375,-2.33203125,1.181640625,-2.5,-7.28515625,5.56640625
2390204,,,,,,,,-3.26171875,-1.3984375,11.2265625,-3.15234375,-2.4765625,1.171875,-3.99609375,-6.2109375,4.2265625
2390205,,,,,,,,-6.7265625,-0.859375,8.39453125,-2.90625,-2.732421875,1.216796875,-7.7109375,-5.484375,1.31640625
2390206,,,,,,,,-7.94921875,-0.515625,7.62109375,-2.744140625,-2.80078125,1.18359375,-9.046875,-5.0625,0.51171875
2390207,,,,,,,,-11.80859375,2.94921875,9.0078125,-1.826171875,-2.6015625,0.482421875,-13.37890625,-1.30859375,1.8515625
2390208,,,,,,,,-10.47265625,3.09375,9.0,-1.375,-2.193359375,0.224609375,-12.2265625,-1.078125,1.8515625
2390209,,,,,,,,-6.41796875,1.7578125,8.83203125,-1.3515625,-1.6640625,0.20703125,-8.32421875,-2.34375,1.69921875
2390210,36.012798,129.31896899999998,33.265024370687215,44.161838210443385,4.1000000000000005,313.0,,-4.36328125,0.69140625,9.20703125,-3.685546875,-1.94921875,-0.021484375,-6.33203125,-3.37890625,2.08203125
2390211,,,,,,,,-0.69140625,-1.1875,11.0078125,-1.154296875,-1.341796875,-0.1171875,0.48828125,-6.25,5.98828125
2390212,,,,,,,,2.58203125,-2.34375,11.2109375,-0.171875,-1.083984375,-0.134765625,0.44921875,-5.9453125,2.1953125
2390213,,,,,,,,3.07421875,-1.4453125,7.44140625,0.498046875,-0.751953125,0.228515625,1.3671875,-4.71875,-1.09765625
2390214,,,,,,,,4.4609375,1.359375,4.66015625,0.265625,-0.787109375,-0.1171875,2.05859375,-1.30859375,-2.36328125
2390215,,,,,,,,3.90234375,4.25,4.78125,0.447265625,-0.87890625,-0.810546875,-1.2734375,1.90625,-1.25
2390216,,,,,,,,1.1171875,6.05078125,5.5859375,0.794921875,-0.89453125,-1.013671875,-2.96484375,1.83203125,-1.17578125
2390217,,,,,,,,-1.6953125,5.38671875,5.65234375,1.447265625,-0.87890625,-1.146484375,-4.875,-1.8828125,0.5859375
2390218,,,,,,,,-1.19140625,0.171875,9.05078125,1.646484375,-0.68359375,-1.013671875,-1.3515625,-7.20703125,4.9140625
2390219,,,,,,,,5.7734375,-9.9765625,18.08203125,1.58984375,-0.28515625,-0.783203125,3.359375,-14.5234375,11.58203125
2390220,36.012800999999996,129.31896633333332,33.0246254729706,44.49471501772944,4.0,317.0,,7.13671875,-21.78125,19.57421875,1.623046875,0.181640625,-0.279296875,4.73828125,-26.48046875,13.19140625
2390221,,,,,,,,16.3515625,-28.1796875,13.1796875,2.01171875,1.154296875,1.203125,14.0078125,-33.14453125,7.0234375
2390222,,,,,,,,12.19140625,-15.8828125,10.85546875,1.7421875,1.50390625,0.896484375,9.87109375,-20.9609375,4.80078125
2390223,,,,,,,,9.05859375,-6.05859375,13.89453125,2.060546875,1.92578125,-0.44921875,6.84765625,-11.265625,7.94140625
2390224,,,,,,,,8.21875,-5.51171875,15.41015625,2.349609375,1.908203125,-0.9296875,6.078125,-10.80859375,9.51171875
2390225,,,,,,,,6.078125,-6.87109375,14.96484375,1.0546875,1.75,-1.478515625,4.203125,-12.4140625,9.24609375
2390226,,,,,,,,5.29296875,-7.046875,14.01171875,0.669921875,1.76171875,-1.4609375,3.51171875,-12.6484375,8.32421875
2390227,,,,,,,,2.78515625,-5.0546875,12.83984375,0.876953125,1.80078125,-0.548828125,1.17578125,-10.734375,7.21484375
2390228,,,,,,,,2.1953125,-4.35546875,12.42578125,1.2265625,1.63671875,0.099609375,0.640625,-10.078125,6.83203125
2390229,,,,,,,,-1.31640625,-0.12890625,11.30859375,2.12109375,1.216796875,1.1953125,-2.80859375,-6.015625,5.91015625
2390230,36.012803999999996,129.31896333333333,32.7541768886332,44.827591719244964,4.1000000000000005,319.0,,-2.7265625,4.8125,9.0859375,2.166015625,1.158203125,1.24609375,-4.23046875,-1.1953125,3.84375
2390231,,,,,,,,8.98828125,0.6484375,5.5,1.529296875,1.734375,1.09375,7.4921875,-5.5625,0.546875
2390232,,,,,,,,11.109375,0.56640625,5.0859375,1.15234375,2.025390625,1.095703125,9.64453125,-5.71484375,0.2421875
2390233,,,,,,,,15.4375,0.5,3.21484375,0.806640625,2.177734375,1.025390625,14.0078125,-5.828125,-1.55859375
2390234,,,,,,,,13.1953125,0.70703125,1.796875,0.791015625,2.15234375,0.927734375,11.7890625,-5.63671875,-2.9375
2390235,,,,,,,,6.64453125,2.33203125,2.36328125,1.328125,1.78125,0.77734375,5.2734375,-4.06640625,-2.28515625
2390236,,,,,,,,3.140625,3.47265625,2.9140625,1.6953125,1.615234375,0.580078125,1.7890625,-2.953125,-1.671875
2390237,,,,,,,,-1.78515625,5.0625,4.96484375,0.978515625,1.6484375,-0.662109375,-6.2109375,-0.65625,6.06640625
2390238,,,,,,,,-4.97265625,5.90625,10.46484375,0.08203125,1.529296875,-0.9140625,-7.48046875,0.109375,9.359375
2390239,,,,,,,,-5.91015625,7.23828125,13.40625,-1.34375,1.17578125,-1.05859375,-5.296875,1.06640625,6.7109375
2390240,36.01280716666667,129.3189595,32.40860400424875,45.17896135802836,4.7,317.0,,-2.7265625,4.8125,9.0859375,-1.767578125,1.14453125,-1.00390625,-4.23046875,-1.1953125,3.84375
2390241,,,,,,,,1.98046875,7.71875,4.27734375,-1.603515625,0.83984375,-0.912109375,1.13671875,1.26171875,-0.25390625
2390242,,,,,,,,4.453125,7.234375,4.12890625,-0.255859375,0.49609375,-1.060546875,3.703125,0.796875,-0.41015625
2390243,,,,,,,,5.49609375,7.16796875,4.23828125,-0.1484375,0.384765625,-0.994140625,4.77734375,0.72265625,-0.29296875
2390244,,,,,,,,7.44921875,7.2890625,4.55078125,-0.28515625,0.318359375,-0.720703125,6.80859375,0.8359375,0.05078125
2390245,,,,,,,,6.28125,5.94140625,4.99609375,-0.65625,0.279296875,-0.509765625,5.6953125,-0.50390625,0.51171875
2390246,,,,,,,,2.49609375,-5.11328125,8.11328125,-1.09375,0.091796875,-0.248046875,1.94140625,-11.53515625,3.61328125
2390247,,,,,,,,-8.99609375,-26.8203125,27.0390625,-1.599609375,-0.19140625,0.21484375,-9.55078125,-33.1796875,22.5
2390248,,,,,,,,-8.90234375,-30.53125,25.15234375,-1.81640625,-0.328125,0.44140625,-9.47265625,-36.86328125,20.58203125
2390249,,,,,,,,-5.0390625,-25.8125,11.91796875,-1.673828125,-0.810546875,0.802734375,-5.71875,-32.03125,7.25390625
2390250,36.01281016666667,129.31895616666668,32.108105763094784,45.51183796926445,4.4,317.0,,-2.484375,-17.36328125,9.05078125,-1.767578125,1.14453125,-1.00390625,-3.265625,-23.5234375,4.33984375
2390251,,,,,,,,1.09375,-8.15625,8.125,0.123046875,-1.30859375,0.41015625,0.21875,-14.30078125,3.421875
2390252,,,,,,,,1.171875,-9.3046875,8.0390625,0.1015625,-1.69140625,-0.513671875,0.21875,-15.48828125,3.421875
2390253,,,,,,,,1.30078125,-12.0703125,8.25390625,-1.43359375,-1.505859375,-1.208984375,0.33203125,-18.24609375,3.65234375
2390254,,,,,,,,4.359375,-11.65625,9.83984375,-2.48828125,-1.330078125,-0.79296875,3.3984375,-17.78125,5.18359375
2390255,,,,,,,,4.98828125,-10.125,9.99609375,-3.296875,-1.5078125,0.498046875,3.97265625,-16.13671875,5.22265625
2390256,,,,,,,,4.75390625,-8.01953125,9.61328125,-3.3828125,-1.578125,1.125,3.66796875,-13.9453125,4.76171875
2390257,,,,,,,,1.90234375,0.73046875,7.046875,-3.4765625,-2.0703125,1.97265625,0.44921875,-4.8671875,1.9296875
2390258,,,,,,,,-5.28515625,-0.67578125,5.27734375,-3.158203125,-2.568359375,1.841796875,-7.05859375,-6.01953125,0.01171875
2390259,,,,,,,,-9.78515625,-1.5546875,5.1875,-2.654296875,-2.484375,1.447265625,-11.765625,-6.75,-0.140625
2390260,36.0128135,129.31895233333336,31.76253286272677,45.88170083973408,4.800000000000001,317.0,,-12.203125,-2.64453125,5.296875,-1.767578125,1.14453125,-1.00390625,-14.37890625,-7.70703125,-0.0625
2390261,,,,,,,,-10.76171875,-2.23046875,6.19140625,-1.73828125,-1.630859375,0.724609375,-13.07421875,-7.20703125,0.81640625
2390262,,,,,,,,-9.05078125,-2.30859375,6.7734375,-1.748046875,-1.283203125,0.677734375,-11.421875,-7.24609375,1.390625
2390263,,,,,,,,-5.1796875,-3.11328125,7.1484375,-2.14453125,-0.73828125,0.462890625,-7.6328125,-7.97265625,1.734375
2390264,,,,,,,,-0.66796875,-3.30078125,8.72265625,-2.412109375,-0.587890625,0.29296875,-3.15234375,-8.0859375,3.26953125
2390265,,,,,,,,1.96875,-0.8125,15.56640625,-1.451171875,-0.193359375,-0.408203125,-0.546875,-5.4453125,10.01171875
2390266,,,,,,,,-3.2421875,1.67578125,7.7578125,-0.443359375,-0.107421875,-0.58984375,-5.71875,-2.95703125,2.1953125
2390267,,,,,,,,-3.5859375,2.98828125,6.6796875,-0.720703125,-0.134765625,-0.6796875,-6.0625,-1.65234375,1.125
2390268,,,,,,,,-5.3125,8.49609375,5.65234375,-1.373046875,-0.353515625,-1.33984375,-7.75,3.86328125,0.08984375
2390269,,,,,,,,-6.53125,10.48828125,5.54296875,-1.02734375,-0.359375,-1.77734375,-8.9375,5.85546875,-0.02734375
2390270,36.01281733333334,129.31894849999998,31.41695978778378,46.307043344661004,5.2,318.0,,-9.59765625,15.30859375,5.0703125,-1.767578125,1.14453125,-1.00390625,-11.88671875,10.56640625,-0.4453125
2390271,,,,,,,,-7.26171875,6.40234375,2.4375,1.193359375,-0.37109375,-1.978515625,-9.47265625,1.52734375,-2.9765625
2390272,,,,,,,,-1.640625,-6.1640625,3.53125,1.37109375,-0.3359375,-1.69921875,-3.8046875,-11.1171875,-1.828125
2390273,,,,,,,,11.46875,-30.0703125,15.62109375,2.0703125,0.08203125,-0.541015625,9.375,-35.21484375,10.43359375
2390274,,,,,,,,13.484375,-38.83984375,20.0234375,2.416015625,0.318359375,-0.03515625,11.40625,-44.0546875,14.9140625
2390275,,,,,,,,11.3828125,-47.37890625,17.74609375,3.20703125,0.9765625,1.408203125,9.296875,-52.75,12.80859375
2390276,,,,,,,,4.421875,-14.07421875,11.6796875,2.91015625,1.900390625,3.037109375,2.25,-19.66015625,7.0234375
2390277,,,,,,,,5.5234375,0.78515625,14.828125,2.31640625,1.986328125,2.583984375,3.3203125,-4.83203125,10.24609375
2390278,,,,,,,,4.19140625,0.08203125,11.95703125,2.310546875,2.048828125,-1.177734375,2.05859375,-5.71484375,7.5546875
2390279,,,,,,,,5.28515625,-3.05859375,8.78515625,2.041015625,1.796875,-2.490234375,3.24609375,-8.93359375,4.45703125
