time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
2436300,36.013070166666665,129.31898783333332,34.962712559809624,74.36125141420811,1.3,65.0,0.0,-1.6171875,-1.6015625,4.16796875,-1.162109375,-0.419921875,-0.095703125,-1.6953125,-10.61328125,0.85546875
2436301,,,,,,,,-1.3203125,-1.71484375,3.73046875,-0.009765625,-0.150390625,-0.1875,-1.390625,-10.72265625,0.43359375
2436302,,,,,,,,-1.01171875,-1.484375,3.50390625,-0.15234375,-0.1796875,0.0,-1.08203125,-10.49609375,0.20703125
2436303,,,,,,,,-0.95703125,-1.0703125,3.47265625,-0.2421875,-0.220703125,0.23046875,-1.04296875,-10.0703125,0.16796875
2436304,,,,,,,,-0.98046875,-0.7734375,3.5859375,-0.259765625,-0.26171875,0.447265625,-1.12109375,-9.765625,0.28125
2436305,,,,,,,,-1.34765625,-1.203125,4.21484375,-0.25,-0.287109375,0.609375,-1.54296875,-10.19140625,0.89453125
2436306,,,,,,,,-1.5078125,-1.81640625,4.453125,-0.2421875,-0.2890625,0.640625,-1.734375,-10.796875,1.125
2436307,,,,,,,,-0.90234375,-2.17578125,4.8359375,-0.240234375,-0.2890625,0.66015625,-1.19921875,-11.140625,1.5078125
2436308,,,,,,,,0.86328125,-1.37109375,5.609375,-0.2578125,-0.287109375,0.689453125,0.48828125,-10.33984375,2.2734375
2436309,,,,,,,,1.9296875,-2.65234375,6.046875,-0.27734375,-0.306640625,0.8125,1.4453125,-11.6015625,2.6953125
2436310,36.01306983333333,129.31898916666665,35.08291111725086,74.32426547890623,1.2000000000000002,75.0,,2.484375,-5.1953125,6.70703125,-0.201171875,-0.330078125,0.953125,1.90625,-14.1328125,3.34765625
2436311,,,,,,,,6.1796875,-8.0,8.390625,-0.01953125,-0.345703125,0.84765625,5.5078125,-16.93359375,5.03125
2436312,,,,,,,,8.5234375,-6.95703125,10.09375,0.048828125,-0.375,0.626953125,7.765625,-15.89453125,6.7578125
2436313,,,,,,,,3.69140625,-3.09765625,6.65234375,0.044921875,-0.330078125,0.943359375,2.82421875,-12.02734375,3.34765625
2436314,,,,,,,,1.00390625,-3.74609375,8.08984375,-0.283203125,-0.2890625,1.09375,0.02734375,-12.671875,4.80078125
2436315,,,,,,,,0.125,-4.0859375,8.7890625,-1.107421875,-0.36328125,0.404296875,-0.9296875,-12.984375,5.453125
2436316,,,,,,,,-0.28125,-3.6875,8.25390625,-1.32421875,-0.431640625,-0.005859375,-1.3515625,-12.56640625,4.87890625
2436317,,,,,,,,-0.2109375,-2.953125,7.4296875,-1.236328125,-0.447265625,-0.431640625,-1.2734375,-11.80078125,3.9609375
2436318,,,,,,,,0.1796875,-2.63671875,6.38671875,-0.865234375,-0.451171875,-0.59765625,-0.8515625,-11.4453125,2.84765625
2436319,,,,,,,,0.4140625,-2.5703125,6.1953125,-0.603515625,-0.384765625,-0.58984375,-0.5859375,-11.37890625,2.6171875
2436320,36.013069333333334,129.31899049999998,35.20310974991768,74.26878633843481,1.1,84.0,,0.421875,-2.1171875,6.234375,-0.201171875,-0.330078125,0.953125,-0.546875,-10.9140625,2.6171875
2436321,,,,,,,,0.62109375,-1.98046875,6.3828125,-0.646484375,-0.150390625,-0.2890625,-0.31640625,-10.7578125,2.734375
2436322,,,,,,,,0.765625,-1.875,6.359375,-0.662109375,-0.05859375,-0.25390625,-0.1640625,-10.6484375,2.6953125
2436323,,,,,,,,0.97265625,-1.27734375,6.16796875,-0.70703125,0.091796875,-0.201171875,0.06640625,-10.03515625,2.46484375
2436324,,,,,,,,1.01171875,-0.9765625,6.16015625,-0.73046875,0.15234375,-0.197265625,0.10546875,-9.73046875,2.42578125
2436325,,,,,,,,1.0859375,-0.234375,6.00390625,-0.734375,0.271484375,-0.142578125,0.21875,-8.9609375,2.19921875
