time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
2455700,36.01279316666667,129.31897183333334,33.520448918535976,43.62553619891636,1.8,246.0,0.0,-3.796875,10.92578125,2.8828125,-3.21484375,-0.587890625,-1.548828125,-2.609375,1.73828125,0.4296875
2455701,,,,,,,,-5.40625,10.6171875,3.1171875,-3.541015625,-0.708984375,-1.552734375,-4.1015625,1.546875,0.3515625
2455702,,,,,,,,-6.75,9.55859375,3.4921875,-3.69921875,-0.87109375,-1.55078125,-5.328125,0.62890625,0.390625
2455703,,,,,,,,-8.68359375,6.8515625,4.73046875,-3.7421875,-1.09765625,-1.501953125,-7.16796875,-1.9375,1.30859375
2455704,,,,,,,,-10.5234375,0.78515625,8.01171875,-3.578125,-1.25,-1.3203125,-8.93359375,-7.83984375,4.26171875
2455705,,,,,,,,-11.14453125,-5.62109375,11.4921875,-3.1328125,-1.341796875,-1.0390625,-9.50390625,-14.08203125,7.4375
2455706,,,,,,,,-11.19921875,-12.73828125,16.23828125,-2.8515625,-1.37109375,-0.875,-9.54296875,-21.12890625,12.03515625
2455707,,,,,,,,-8.546875,-21.25390625,20.6171875,-2.208984375,-1.3984375,-0.5703125,-6.8984375,-29.51953125,16.2109375
2455708,,,,,,,,-5.91015625,-26.44140625,21.76953125,-1.220703125,-1.34375,-0.408203125,-4.29296875,-34.609375,17.20703125
2455709,,,,,,,,-8.31640625,-15.39453125,16.36328125,0.71484375,-1.3125,-0.662109375,-6.74609375,-23.5390625,11.76953125
2455710,36.012793,129.31897033333334,33.38522530482969,43.607042477428934,1.3,245.0,,-11.38671875,-7.78125,13.2734375,-1.5390625,-1.5546875,-1.951171875,-9.76953125,-15.92578125,8.703125
2455711,,,,,,,,-6.47265625,-13.73046875,17.28515625,-2.82421875,-1.42578125,-3.638671875,-4.63671875,-21.625,12.41796875
2455712,,,,,,,,-6.5,-14.66796875,16.09375,-2.4453125,-1.353515625,-3.494140625,-4.5625,-22.46875,11.1171875
2455713,,,,,,,,-8.6328125,-15.13671875,13.890625,-1.88671875,-1.533203125,-1.873046875,-6.5546875,-22.7734375,8.7421875
