time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
2388400,36.01294033333333,129.31913983333334,48.66541112808625,59.955108412353056,2.0,75.0,0.0,0.6640625,-0.8671875,-0.296875,-0.3828125,-0.138671875,-0.255859375,-0.5859375,-8.66796875,-0.90625
2388401,,,,,,,,1.66796875,-1.50390625,-0.50390625,-0.181640625,-0.150390625,-0.16015625,0.44921875,-9.31640625,-1.13671875
2388402,,,,,,,,3.31640625,-2.9296875,-0.53515625,0.033203125,-0.115234375,0.265625,2.09765625,-10.734375,-1.17578125
2388403,,,,,,,,4.265625,-3.3125,-0.04296875,0.177734375,-0.08984375,0.4296875,3.015625,-11.1171875,-0.67578125
2388404,,,,,,,,4.9921875,-3.203125,0.73828125,0.365234375,-0.072265625,0.541015625,3.703125,-11.0,0.12890625
2388405,,,,,,,,3.53125,-2.0546875,0.875,0.50390625,-0.05078125,0.671875,2.171875,-9.85546875,0.3203125
2388406,,,,,,,,3.1953125,-3.01953125,0.61328125,0.326171875,-0.02734375,0.775390625,1.7890625,-10.8046875,0.08984375
2388407,,,,,,,,2.60546875,-5.171875,0.7890625,-0.1015625,0.025390625,0.73828125,1.13671875,-12.953125,0.28125
2388408,,,,,,,,1.7421875,-11.234375,2.8125,-0.470703125,0.05859375,0.58984375,0.21875,-19.01171875,2.2734375
2388409,,,,,,,,-0.21875,-17.30078125,5.41796875,-0.603515625,0.103515625,0.568359375,-1.7734375,-25.05859375,4.83984375
2388410,36.01294083333333,129.31914216666667,48.87575838223942,60.010589199752935,2.0,78.0,,-2.6171875,-23.046875,8.19140625,-0.3828125,-0.138671875,-0.255859375,-4.2265625,-30.80859375,7.55859375
2388411,,,,,,,,-1.296875,-12.63671875,8.34765625,-0.6328125,0.185546875,0.736328125,-2.9609375,-20.38671875,7.67578125
2388412,,,,,,,,0.3671875,-10.0390625,6.15625,-0.7890625,0.162109375,0.607421875,-1.3125,-17.78125,5.453125
2388413,,,,,,,,3.078125,-6.58984375,3.12109375,-0.916015625,0.169921875,0.216796875,1.3671875,-14.328125,2.34765625
2388414,,,,,,,,4.07421875,-5.3671875,2.734375,-0.798828125,0.216796875,-0.052734375,2.36328125,-13.109375,1.9296875
2388415,,,,,,,,2.84765625,-2.4296875,4.16796875,-0.896484375,0.162109375,-1.4765625,1.21484375,-10.19921875,3.26953125
2388416,,,,,,,,1.765625,-2.859375,4.16796875,-1.189453125,0.125,-2.404296875,0.296875,-10.65625,3.19140625
2388417,,,,,,,,2.19921875,-3.72265625,3.14453125,-1.642578125,0.068359375,-2.3828125,0.83203125,-11.53125,2.12109375
2388418,,,,,,,,2.5859375,-4.4453125,2.51171875,-2.69921875,0.03515625,-1.576171875,1.3671875,-12.265625,1.31640625
2388419,,,,,,,,2.41015625,-4.59765625,2.91796875,-2.79296875,0.060546875,-1.052734375,1.25390625,-12.4140625,1.62109375
2388420,36.012940666666665,129.31914450000002,49.08610604957822,59.992097166461285,2.0,83.0,,1.375,-4.55078125,4.6015625,-1.767578125,0.080078125,-0.294921875,0.296875,-12.3359375,3.0390625
2388421,,,,,,,,1.05078125,-4.015625,4.46484375,-1.37109375,-0.0234375,-0.091796875,-0.01171875,-11.8046875,2.76953125
2388422,,,,,,,,0.62109375,-2.57421875,3.515625,-1.28125,-0.142578125,0.08203125,-0.43359375,-10.34375,1.734375
2388423,,,,,,,,-0.2890625,-0.67578125,2.8828125,-1.244140625,-0.263671875,0.02734375,-1.3515625,-8.43359375,1.0078125
2388424,,,,,,,,-0.83203125,1.0703125,2.47265625,-1.23828125,-0.384765625,-0.357421875,-1.88671875,-6.671875,0.47265625
2388425,,,,,,,,-0.99609375,2.28125,1.921875,-1.345703125,-0.3515625,-0.59765625,-2.00390625,-5.4453125,-0.1796875
2388426,,,,,,,,-1.00390625,2.84765625,1.9765625,-1.45703125,-0.2890625,-0.744140625,-1.96484375,-4.8671875,-0.21875
2388427,,,,,,,,-0.890625,3.55078125,2.1875,-1.48828125,-0.2265625,-0.77734375,-1.7734375,-4.140625,-0.1796875
2388428,,,,,,,,-0.4453125,3.87109375,2.09765625,-1.380859375,-0.23046875,-0.66015625,-1.2734375,-3.80078125,-0.37109375
2388429,,,,,,,,-0.140625,4.01171875,2.18359375,-1.099609375,-0.224609375,-0.451171875,-0.9296875,-3.64453125,-0.37109375
2388430,36.01294,129.31914633333332,49.25137954502053,59.91812526424059,1.7000000000000002,88.0,,-0.25,4.109375,2.5234375,-0.728515625,-0.2265625,-0.240234375,0.296875,-12.3359375,3.0390625
2388431,,,,,,,,-0.71484375,4.140625,3.05078125,-0.49609375,-0.24609375,-0.078125,-1.46484375,-3.49609375,0.39453125
2388432,,,,,,,,-1.21484375,4.140625,3.4375,-0.52734375,-0.279296875,-0.033203125,-1.96484375,-3.49609375,0.7421875
2388433,,,,,,,,-1.67578125,3.91015625,3.60546875,-0.619140625,-0.30078125,-0.060546875,-2.42578125,-3.71875,0.89453125
2388434,,,,,,,,-2.06640625,3.46484375,3.3828125,-0.81640625,-0.30859375,-0.228515625,-2.80859375,-4.14453125,0.625
2388435,,,,,,,,-2.2734375,2.9921875,3.4375,-0.91796875,-0.30859375,-0.458984375,-3.0,-4.6015625,0.625
2388436,,,,,,,,-2.38671875,1.87109375,3.5078125,-0.822265625,-0.28125,-0.673828125,-3.07421875,-5.7109375,0.625
2388437,,,,,,,,-2.2421875,1.01171875,3.5546875,-0.630859375,-0.240234375,-0.73828125,-2.8828125,-6.5546875,0.625
2388438,,,,,,,,-2.11328125,0.58203125,3.609375,-0.56640625,-0.224609375,-0.708984375,-2.73046875,-6.9765625,0.6640625
2388439,,,,,,,,-1.85546875,-0.18359375,3.91015625,-0.42578125,-0.197265625,-0.576171875,-2.42578125,-7.7421875,0.93359375
2388440,36.0129405,129.31914883333332,49.47675162241059,59.97360615132397,1.8,89.0,,-1.88671875,-0.87890625,4.5,-0.23046875,-0.15625,-0.427734375,-2.42578125,-8.4296875,1.5078125
2388441,,,,,,,,-1.71875,-1.63671875,4.9296875,-0.08984375,-0.09765625,-0.353515625,-2.234375,-9.1953125,1.9296875
2388442,,,,,,,,-1.3046875,-1.9375,5.1875,0.033203125,-0.0625,-0.333984375,-1.7734375,-9.51171875,2.1953125
2388443,,,,,,,,-0.4453125,-1.890625,5.01953125,0.130859375,-0.0390625,-0.3203125,-0.890625,-9.47265625,2.04296875
2388444,,,,,,,,0.01953125,-1.5234375,4.671875,0.365234375,-0.03125,-0.23046875,-0.39453125,-9.12890625,1.734375
2388445,,,,,,,,0.34765625,-0.96875,4.21484375,0.44921875,-0.060546875,-0.208984375,-0.05078125,-8.58984375,1.31640625
2388446,,,,,,,,0.41796875,-0.88671875,4.16015625,0.46484375,-0.091796875,-0.23046875,0.02734375,-8.5078125,1.27734375
2388447,,,,,,,,0.2734375,-0.9296875,3.859375,0.4921875,-0.16015625,-0.271484375,-0.0859375,-8.58984375,1.046875
2388448,,,,,,,,-0.04296875,-1.18359375,3.390625,0.521484375,-0.197265625,-0.181640625,-0.39453125,-8.8515625,0.625
2388449,,,,,,,,-0.3125,-1.0078125,3.2578125,0.4609375,-0.240234375,0.015625,-0.6640625,-8.70703125,0.546875
2388450,36.01294016666667,129.31915066666667,49.642024916788905,59.93662066919589,1.7000000000000002,95.0,,-0.2265625,-0.6484375,3.52734375,0.39453125,-0.287109375,0.26171875,-0.5859375,-8.36328125,0.85546875
2388451,,,,,,,,-0.109375,-0.1328125,4.18359375,0.361328125,-0.306640625,0.486328125,-0.5078125,-7.86328125,1.54296875
2388452,,,,,,,,0.3671875,-0.27734375,4.8359375,0.31640625,-0.29296875,0.671875,-0.0859375,-8.01171875,2.234375
