,time,latitude,longitude,enu_x,enu_y,speed,course,altitude,sat_num,hdop
52,3023140.0,36.01255250319548,129.31922667268816,56.494165001224395,16.921819096101597,1.3942459434927514,,,,
53,3023150.0,36.012553333333344,129.31922566666668,56.403472179803316,17.013929972926586,1.38642658,319.8,,,
54,3023160.0,36.01255434296428,129.3192246131042,56.308493440524025,17.125957238485586,1.3989690387646194,,,,
55,3023170.0,36.012555333333346,129.31922350000002,56.20814706530528,17.23584718795464,1.4111198919999999,318.77,,,
56,3023180.0,36.01255616666667,129.31922233333336,56.10297218482326,17.32831254334089,1.408033228,318.24,,,
57,3023190.0,36.012557208851035,129.3192212209844,56.002693864960655,17.443951881733813,1.4251541432474253,,,,
58,3023200.0,36.01255833333333,129.31922016666664,55.907646965031844,17.568722970687684,1.4471309719999998,318.63,,,
59,3023210.0,36.01255935257932,129.31921915611366,55.81654551341414,17.681817144285407,1.4527045324349808,,,,
60,3023220.0,36.01256033333335,129.31921816666667,55.727346780562,17.79064029290477,1.449188748,319.54,,,
61,3023230.0,36.01256133333333,129.31921716666665,55.6371966866905,17.901598953414773,1.4445587520000005,319.66,,,
62,3023240.0,36.01256229854072,129.31921610211245,55.54122710169784,18.008697017743334,1.4427818035788489,,,,
63,3023250.0,36.01256316666665,129.319215,55.44187173273025,18.10502297927581,1.436327648,318.78,,,
64,3023260.0,36.01256388442878,129.31921389632538,55.34237564363033,18.184664687436616,1.4170048206695989,,,,
65,3023270.0,36.012564666666655,129.31921283333335,55.246547020574475,18.27146060019613,1.40443212,317.22,,,
66,3023280.0,36.01256566666667,129.31921183333333,55.156396938309705,18.38241926769789,1.4126632240000003,317.17,,,
67,3023290.0,36.01256651510934,129.3192107767137,55.06114274154761,18.47656121911629,1.408307410248242,,,,
68,3023300.0,36.01256733333333,129.31920966666667,54.96107212171144,18.567350099442717,1.399802124,315.99,,,
69,3023310.0,36.012568304230555,129.31920852631978,54.85826988126611,18.67507946882845,1.4011499309141084,,,,
70,3023320.0,36.01256933333333,129.3192075,54.765747081145925,18.789267346684426,1.4049465640000005,317.14,,,
71,3023330.0,36.012570333333336,129.31920666666667,54.69062190786414,18.90022611262672,1.4049465640000005,318.06,,,
72,3023340.0,36.01257134718678,129.31920563411248,54.59753709325181,19.012721934908193,1.4081027773114576,,,,
73,3023350.0,36.01257233333333,129.31920449999998,54.495296883887065,19.122143365694672,1.413177668,318.41,,,
74,3023360.0,36.012573243053325,129.31920342735978,54.398598412530355,19.223084601533785,1.4177748923983642,,,,
75,3023370.0,36.01257416666667,129.31920233333332,54.29997197901265,19.32556741891697,1.421923216,317.44,,,
76,3023380.0,36.01257516666667,129.31920116666666,54.194797026812026,19.436526003368577,1.42500988,317.47,,,
77,3023390.0,36.012576076093914,129.31920011698645,54.10016839568856,19.53743477047248,1.423185738608213,,,,
78,3023400.0,36.012577,129.31919916666666,54.01449703472206,19.639950154901985,1.417807664,317.94,,,
79,3023410.0,36.01257807126315,129.3191982664769,53.93334476513786,19.758816193755607,1.4108740526490826,,,,
80,3023420.0,36.01257916666667,129.31919733333334,53.84922171637046,19.880360813839207,1.4064898959999999,319.89,,,
81,3023430.0,36.01258016666667,129.31919633333334,53.75907167269308,19.99131949629045,1.4054610079999998,320.44,,,
82,3023440.0,36.01258109329997,129.31919556156254,53.689496395930846,20.09413759073301,1.387992323665317,,,,
83,3023450.0,36.012582,129.31919483333334,53.62384638060568,20.194743932044037,1.3699643719999999,321.72,,,
84,3023460.0,36.0125829365274,129.31919391477717,53.541038495718354,20.29865978996225,1.3705568595053903,,,,
85,3023470.0,36.01258383333333,129.31919283333335,53.44354641782593,20.398168093484646,1.37356548,321.09,,,
86,3023480.0,36.012584666666655,129.31919166666665,53.33837159938139,20.490633483923574,1.366363264,319.6,,,
87,3023490.0,36.012585711313974,129.3191907161292,53.252680554024394,20.60654622905007,1.3704142316913457,,,,
88,3023500.0,36.012586833333344,129.31918983333335,53.173096319977425,20.731044155376782,1.3828254720000002,320.45,,,
89,3023510.0,36.01258785298503,129.31918881966612,53.08171418676074,20.844183374109388,1.3971267371542704,,,,
90,3023520.0,36.01258883333333,129.31918783333333,52.99279626266012,20.952961532725407,1.400316568,321.46,,,
91,3023530.0,36.01258983333333,129.319187,52.91767113259055,21.0639203146331,1.3848832480000002,321.47,,,
92,3023540.0,36.01259082833007,129.31918612442172,52.838737651644344,21.174323916332444,1.3837652328560728,,,,
93,3023550.0,36.01259183333333,129.31918516666664,52.75239597983036,21.285837787998396,1.39414324,322.24,,,
94,3023560.0,36.01259286746206,129.31918411934367,52.657979804827136,21.40058335435096,1.4077082442465958,,,,
95,3023570.0,36.01259383333333,129.319183,52.55707105975471,21.507755086363478,1.414721,321.02,,,
96,3023580.0,36.012594666666665,129.31918183333335,52.45189626596464,21.60022048707863,1.409062116,319.27,,,
97,3023590.0,36.012595566076776,129.3191806622473,52.34632303006298,21.70001771327384,1.4124507182604915,,,,
98,3023600.0,36.012596499999994,129.3191795,52.241546573187215,21.803644494914064,1.4224376600000002,317.48,,,
99,3023610.0,36.01259740377026,129.31917835269888,52.13811753427151,21.903925537756034,1.4329539401014018,,,,
100,3023620.0,36.012598333333344,129.31917733333333,52.04622178218099,22.007068599137124,1.43015432,317.08,,,
101,3023630.0,36.01259933333333,129.31917650000003,51.97109667591164,22.118027388924,1.4064898959999999,318.3,,,
102,3023640.0,36.012600335960286,129.31917552334318,51.88305104488329,22.2292775867666,1.3997386773148182,,,,
103,3023650.0,36.01260133333333,129.3191745,51.79079667669321,22.339944791806044,1.4034032319999998,319.73,,,
104,3023660.0,36.01260232887333,129.31917358150037,51.70799388879647,22.450408660925632,1.4046897932421911,,,,
105,3023670.0,36.01260333333333,129.31917266666667,51.62552158101296,22.561862288078643,1.409062116,320.82,,,
106,3023680.0,36.012604333333336,129.31917166666665,51.53537158861722,22.67282099370657,1.41729322,320.29,,,
107,3023690.0,36.012605184074715,129.3191706555714,51.44422146983655,22.767218071549028,1.4012386938499872,,,,
108,3023700.0,36.01260600000001,129.31916966666668,51.35507183523122,22.857751995380998,1.377166588,319.95,,,
109,3023710.0,36.012606919684856,129.31916872089286,51.26981035594412,22.95979902532086,1.3660356881321103,,,,
110,3023720.0,36.01260783333334,129.31916783333332,51.18979686373482,23.061176294646806,1.359161048,319.95,,,
111,3023730.0,36.01260866666667,129.31916700000002,51.11467188446611,23.153641884917654,1.3493866120000002,320.0,,,
112,3023740.0,36.01260963278792,129.31916610646405,51.03411958945749,23.26084149132636,1.3458857239879964,,,,
113,3023750.0,36.01261066666667,129.31916516666666,50.94939681649378,23.375559393193587,1.34784328,320.47,,,
114,3023760.0,36.012611667755316,129.31916421362058,50.86347970653928,23.48663892468299,1.3529152854293751,,,,
115,3023770.0,36.01261266666667,129.3191631666667,50.76909687628694,23.59747681847493,1.3673921519999999,320.38,,,
116,3023780.0,36.01261366666667,129.31916199999998,50.663922015204115,23.708435446159292,1.3900276880000002,320.5,,,
117,3023790.0,36.01261450367385,129.31916104274424,50.57762551873911,23.801308625334183,1.3756022728148518,,,,
118,3023800.0,36.012615333333336,129.31916016666665,50.49864718375611,23.893366551830248,1.3535021640000002,319.7,,,
119,3023810.0,36.012616338637145,129.3191591886804,50.410481743852,24.00491378632468,1.3606502225466433,,,,
120,3023820.0,36.01261733333333,129.31915816666665,50.318347263681794,24.115283985980877,1.370478816,319.45,,,
121,3023830.0,36.01261816666667,129.31915716666666,50.228197410909004,24.20774949970275,1.3601899359999998,320.0,,,
122,3023840.0,36.01261905161757,129.31915623764073,50.14444579288023,24.305942495553055,1.3524013271149136,,,,
123,3023850.0,36.01262,129.31915533333333,50.062922495212824,24.41117381928424,1.3499010559999998,320.28,,,
124,3023860.0,36.01262098813117,129.31915439932885,49.978722002244865,24.52081561852691,1.3517075652158066,,,,
125,3023870.0,36.012622,129.3191535,49.89764748025479,24.633091347870092,1.3514443880000002,320.59,,,
126,3023880.0,36.01262299999999,129.31915266666664,49.82252241615456,24.744050155267075,1.344756616,321.21,,,
127,3023890.0,36.012623870558855,129.31915170101118,49.73546868922156,24.840646207954315,1.3437735996743208,,,,
128,3023900.0,36.01262466666665,129.31915066666667,49.642222741751354,24.92898119224898,1.3432132840000002,319.68,,,
129,3023910.0,36.012625462908844,129.31914966031908,49.55150069854868,25.017331103071662,1.3357720555443249,,,,
130,3023920.0,36.01262633333332,129.31914866666665,49.46192306981146,25.113912233171025,1.331381072,318.78,,,
131,3023930.0,36.01262733333333,129.31914766666665,49.37177313288997,25.224870961041113,1.338583288,318.76,,,
132,3023940.0,36.01262835098022,129.3191466378731,49.2790274720447,25.337787761451665,1.3490494851859292,,,,
133,3023950.0,36.01262933333333,129.31914566666669,49.19147326766887,25.44678842027857,1.3540166079999998,319.1,,,
134,3023960.0,36.012630246106774,129.319144843169,49.11723495551706,25.548068647587318,1.346109803944158,,,,
135,3023970.0,36.01263116666667,129.31914400000002,49.041223284399,25.65021284459449,1.34012662,320.8,,,
136,3023980.0,36.012632166666656,129.319143,48.951073356003285,25.76117157584877,1.3483577240000002,320.89,,,
137,3023990.0,36.01263321183171,129.3191420244906,48.863131214345856,25.87714180108504,1.3557618410494252,,,,
138,3024000.0,36.012634166666665,129.31914099999997,48.77077351038977,25.983089042769922,1.358646604,320.2,,,
139,3024010.0,36.01263490138886,129.31913982283606,48.66465255008626,26.064612667779198,1.355826524852573,,,,
140,3024020.0,36.01263566666667,129.31913866666667,48.56042421607178,26.149526730892987,1.3504155,318.05,,,
141,3024030.0,36.01263666666667,129.31913766666668,48.47027430124872,26.26048546774735,1.34784328,317.91,,,
142,3024040.0,36.012637622377866,129.31913659187893,48.3733823531894,26.366529917008968,1.3620049898417481,,,,
143,3024050.0,36.0126385,129.3191355,48.27494969699675,26.463909655951568,1.3745943680000001,317.65,,,
144,3024060.0,36.012639312234676,129.3191344872193,48.183647730606715,26.55403409416497,1.3649892987846508,,,,
145,3024070.0,36.01264016666667,129.3191335,48.09465008558138,26.648840725599605,1.3545310519999998,317.19,,,
146,3024080.0,36.01264116666667,129.3191325,48.00450018161027,26.75979946690967,1.3627621559999998,318.11,,,
147,3024090.0,36.012642286950125,129.319131578387,47.92141674060365,26.884104809780165,1.3788901620825718,,,,
148,3024100.0,36.012643333333344,129.3191306666667,47.8392251666979,27.00021024249948,1.38385436,319.04,,,
149,3024110.0,36.012644115846726,129.31912968115032,47.75038108983148,27.08703684537089,1.360392780954916,,,,
150,3024120.0,36.01264483333333,129.31912866666667,47.65892567294082,27.16664811324787,1.335496624,318.11,,,
151,3024130.0,36.012645666666664,129.31912766666665,47.56877587980738,27.259113654306947,1.33240996,317.49,,,
152,3024140.0,36.012646508029555,129.3191266728822,47.47918641092225,27.352470153616252,1.328650019827306,,,,
153,3024150.0,36.012647333333334,129.31912566666668,47.38847630199772,27.44404473931664,1.3216066359999998,316.99,,,
154,3024160.0,36.01264813645887,129.31912463075145,47.295088800221635,27.533158431114803,1.3124167692240996,,,,
155,3024170.0,36.012649,129.31912366666668,47.20817673149931,27.62897582661697,1.3061733160000002,317.4,,,
156,3024180.0,36.01265,129.31912283333335,47.13305172995471,27.739934658702946,1.30925998,318.44,,,
157,3024190.0,36.012651097155405,129.3191218750967,47.046666728117245,27.86167372027943,1.3294216042555034,,,,
158,3024200.0,36.012652166666655,129.31912083333333,46.95275187232376,27.98034536908668,1.3535021640000002,319.72,,,
159,3024210.0,36.012653090284815,129.31911979202908,46.85887849164853,28.08282883193426,1.367054827295079,,,,
160,3024220.0,36.012654,129.31911883333333,46.77245222112124,28.183769671833886,1.3622477119999998,319.93,,,
161,3024230.0,36.012655,129.31911799999997,46.69732722672659,28.294728507989372,1.3390977320000002,320.14,,,
162,3024240.0,36.01265592347063,129.3191170556558,46.61219473633703,28.3971956497194,1.3446976634509509,,,,
163,3024250.0,36.012656833333345,129.31911599999998,46.517027592733534,28.4981528167315,1.367906596,319.84,,,
164,3024260.0,36.01265782031197,129.3191148721275,46.41535012228585,28.607666673995894,1.3897348232683169,,,,
165,3024270.0,36.01265883333333,129.31911383333332,46.321702983384206,28.72007025450738,1.3946576840000002,319.38,,,
166,3024280.0,36.01265983333333,129.319113,46.246578004559076,28.83102909423964,1.3745943680000001,320.41,,,
167,3024290.0,36.01266089236633,129.3191121026521,46.165682123774225,28.94853815994935,1.3742079816334225,,,,
168,3024300.0,36.01266200000001,129.31911116666666,46.081303072043184,29.071439902547173,1.388484356,322.34,,,
169,3024310.0,36.012663133793026,129.31911026233337,45.99977742452909,29.19724428262672,1.4049654711386128,,,,
170,3024320.0,36.01266416666667,129.31910933333333,45.91602815057482,29.3118507134012,1.4054610079999998,322.87,,,
171,3024330.0,36.012665000000005,129.31910833333333,45.82587839763782,29.404316272082852,1.37870992,322.09,,,
172,3024340.0,36.01266580453998,129.3191073222472,45.73472925629146,29.493586938999538,1.3662878419292157,,,,
173,3024350.0,36.01266666666667,129.31910633333334,45.64557890068077,29.5892473939086,1.3673921519999999,320.7,,,
174,3024360.0,36.01266764430235,129.31910538986463,45.56052532418411,29.697724657943343,1.3742909559596068,,,,
175,3024370.0,36.01266866666667,129.31910449999998,45.48030409421517,29.811165007346677,1.375623256,321.25,,,
176,3024380.0,36.01266966666665,129.31910366666668,45.40517913519321,29.9221238528534,1.363791044,321.55,,,
177,3024390.0,36.012670666425954,129.3191028584738,45.33232056915981,30.033056002695485,1.361372258080746,,,,
178,3024400.0,36.012671666666655,129.31910200000002,45.25492921558123,30.144041549222642,1.36584882,323.13,,,
179,3024410.0,36.01267266442365,129.3191010210557,45.166677543080006,30.254751448091053,1.3709396618286682,,,,
180,3024420.0,36.01267366666668,129.31910000000002,45.074629558162954,30.365959095664333,1.3802532520000002,322.5,,,
181,3024430.0,36.012674666666655,129.319099,44.984479727897885,30.476917867585545,1.3931143520000002,321.75,,,
182,3024440.0,36.012675582230514,129.31909792990342,44.888010796509924,30.57850763856431,1.3838207201451849,,,,
183,3024450.0,36.012676500000005,129.31909683333333,44.7891552980729,30.680342134632827,1.3745943680000001,320.1,,,
184,3024460.0,36.01267752031573,129.3190957691049,44.693215321271154,30.793555100273156,1.391941014076138,,,,
185,3024470.0,36.0126785,129.31909466666667,44.59383078560542,30.902259612489065,1.40957656,319.38,,,
186,3024480.0,36.012679333333345,129.31909349999998,44.488656186374854,30.994725109956605,1.4034032319999998,318.82,,,
187,3024490.0,36.012680245065276,129.31909253630113,44.401778942999904,31.095889749962662,1.386538977688217,,,,
188,3024500.0,36.01268116666667,129.31909166666668,44.323381533300456,31.19814953932281,1.370478816,319.2,,,
189,3024510.0,36.012681992150114,129.31909073766064,44.239631872074845,31.289744128762212,1.3645314412686858,,,,
190,3024520.0,36.012683,129.31908983333335,44.15810688347508,31.40157397227359,1.37356548,319.74,,,
191,3024530.0,36.01268433333335,129.31908900000002,44.08298176933721,31.549519243818544,1.3946576840000002,321.36,,,
192,3024540.0,36.012685179945656,129.3190880112495,43.9938461825599,31.64345825278916,1.3810568050706764,,,,
193,3024550.0,36.01268583333333,129.31908700000002,43.902682440301135,31.715957192568556,1.35298772,320.05,,,
194,3024560.0,36.012686722360165,129.3190861369049,43.82487457719023,31.814602543241786,1.3384671802756098,,,,
195,3024570.0,36.01268766666667,129.31908533333336,43.752432688768074,31.91938171019189,1.326236632,320.9,,,
196,3024580.0,36.0126885,129.3190845,43.67730785596444,32.01184736720951,1.3061733160000002,321.01,,,
197,3024590.0,36.012689307000045,129.31908363297723,43.599145966557764,32.10139108607541,1.2850920006216138,,,,
198,3024600.0,36.012690166666665,129.31908283333334,43.52705820395737,32.196778680438584,1.266561128,321.2,,,
199,3024610.0,36.01269114389313,129.3190822027913,43.47021478148902,32.30521070166376,1.2530133455459826,,,,
200,3024620.0,36.01269216666665,129.31908166666665,43.42188299113092,32.418696630368274,1.245468924,324.81,,,
201,3024630.0,36.012693166666665,129.31908116666668,43.37680782748585,32.529655645129075,1.2418678159999998,328.09,,,
202,3024640.0,36.012694166046536,129.31908080114124,43.343855440008745,32.64054591013564,1.2237281129310444,,,,
203,3024650.0,36.01269516666667,129.31908049999998,43.316707238595455,32.75157382060648,1.2007122959999998,333.02,,,
204,3024660.0,36.01269616669514,129.31908017676108,43.28756695171362,32.86253607399286,1.1855631645162252,,,,
205,3024670.0,36.012697166666655,129.31907983333335,43.25660665924304,32.973491996194966,1.1785912040000002,336.67,,,
206,3024680.0,36.01269816666665,129.31907950000002,43.226556368323095,33.08445108396623,1.1775623160000002,338.26,,,
207,3024690.0,36.01269916399972,129.31907934700664,43.21276358774971,33.19511433004054,1.1672089966865915,,,,
208,3024700.0,36.01270016666668,129.31907933333332,43.21153040206153,33.306369483909265,1.1569845559999998,342.87,,,
209,3024710.0,36.012701183117606,129.31907938958608,43.21660099340521,33.419154129187554,1.1588868878520575,,,,
210,3024720.0,36.01270233333333,129.31907950000002,43.22655409315959,33.546781234377576,1.171903432,350.34,,,
211,3024730.0,36.01270366666667,129.31907966666668,43.241578235886095,33.694726958455576,1.191452304,354.01,,,
212,3024740.0,36.01270475934975,129.3190799967253,43.271332168019775,33.815970384130885,1.196117558645687,,,,
213,3024750.0,36.012705666666655,129.31908033333332,43.301676623506594,33.91664572525181,1.181163424,0.23,,,
214,3024760.0,36.0127065145295,129.31908050179172,43.31686254965745,34.01072401316001,1.1454234523269409,,,,
215,3024770.0,36.01270733333333,129.31908066666668,43.331725454436025,34.10157793346152,1.1106845960000002,2.76,,,
216,3024780.0,36.01270816666667,129.31908099999998,43.36177473453063,34.19404411284744,1.097823496,4.59,,,
217,3024790.0,36.01270909369007,129.3190815466443,43.411053785665814,34.29690616503809,1.1013782839709298,,,,
218,3024800.0,36.01271,129.31908216666667,43.466947820018426,34.397469898931284,1.105025712,11.07,,,
219,3024810.0,36.01271075799949,129.31908271265877,43.516168165006846,34.48157718733615,1.0933528435670878,,,,
220,3024820.0,36.0127115,129.31908333333334,43.57212108242889,34.563909274654,1.087020172,17.05,,,
221,3024830.0,36.01271233333333,129.31908416666664,43.647244967946214,34.65637567640195,1.10348238,21.49,,,
222,3024840.0,36.012713108121545,129.31908514823928,43.73573254262229,34.742346026565485,1.1235046038078342,,,,
223,3024850.0,36.01271383333333,129.31908616666666,43.82754256818531,34.82281542940109,1.133834576,29.03,,,
224,3024860.0,36.01271454291704,129.3190871213007,43.91360168344772,34.90155072638501,1.12442583977954,,,,
225,3024870.0,36.01271516666667,129.319088,43.992815386641034,34.9707619052592,1.109655708,34.26,,,
226,3024880.0,36.012715666666665,129.31908883333332,44.067939449966175,35.026241899541475,1.10348238,37.03,,,
227,3024890.0,36.012716236659514,129.3190898775626,44.162075577697095,35.08948834382673,1.1033911746899652,,,,
228,3024900.0,36.012716833333336,129.319091,44.26326208894602,35.155695323546716,1.103996824,42.22,,,
229,3024910.0,36.01271738108586,129.3190920252475,44.35568703452698,35.216473990283255,1.1003331733751378,,,,
230,3024920.0,36.01271783333335,129.31909299999998,44.44355995082576,35.26665547116899,1.092679056,47.11,,,
231,3024930.0,36.012718166666666,129.319094,44.5337089703728,35.30364233908984,1.083933508,49.35,,,
232,3024940.0,36.01271852013308,129.31909519953234,44.641845660989,35.342863251690034,1.0898177470199006,,,,
233,3024950.0,36.01271883333333,129.3190965,44.75908161404209,35.37761630795242,1.099881272,56.02,,,
234,3024960.0,36.01271902269366,129.3190977737585,44.87390982970581,35.39862817149615,1.101053378939803,,,,
235,3024970.0,36.01271916666667,129.319099,44.98445444357847,35.4146038724201,1.09833794,62.81,,,
236,3024980.0,36.01271933333333,129.31910016666663,45.089628422002924,35.433097617015854,1.0947368320000002,65.19,,,
237,3024990.0,36.01271946046367,129.31910132625902,45.19416468222481,35.44720443987543,1.07823808289211,,,,
238,3025000.0,36.0127195,129.31910249999999,45.29997648069727,35.45159190564872,1.0612979720000002,69.54,,,
239,3025010.0,36.012719414256296,129.3191037003624,45.408188246439714,35.44207840775092,1.0583747739886236,,,,
240,3025020.0,36.01271933333333,129.31910483333334,45.51032472361876,35.43309978633855,1.048436872,75.2,,,
241,3025030.0,36.01271933333333,129.31910583333334,45.60047393129727,35.433100253705895,1.015512456,77.49,,,
242,3025040.0,36.01271909026495,129.31910687096274,45.69401553951661,35.406130058633956,0.9899603669317174,,,,
243,3025050.0,36.012718666666665,129.319108,45.795797599327486,35.359128446170565,0.981559152,85.86,,,
244,3025060.0,36.012718179075534,129.3191092457902,45.90810488144293,35.30502629221049,0.9950275515858464,,,,
245,3025070.0,36.01271766666667,129.3191105,46.021171199886226,35.24817038801021,1.015512456,94.73,,,
246,3025080.0,36.012717166666654,129.31911166666666,46.126345568489675,35.192691319729136,1.028373556,98.1,,,
247,3025090.0,36.01271666738417,129.31911282001403,46.23031921435079,35.137291862944764,1.0348876542666243,,,,
248,3025100.0,36.01271616666667,129.31911399999998,46.33669430973129,35.081733191292656,1.0412346559999999,103.76,,,
249,3025110.0,36.012715664310214,129.31911523421195,46.44795783770254,35.02599268949942,1.0533816659534592,,,,
250,3025120.0,36.01271516666667,129.3191163333333,46.54704305350138,34.97077506754105,1.054095756,107.4,,,
251,3025130.0,36.01271466666665,129.31911716666667,46.62216769464635,34.91529584557041,1.0324891079999998,110.15,,,
252,3025140.0,36.0127140837823,129.31911808592628,46.7050385660383,34.85061988303186,1.026632381877724,,,,
253,3025150.0,36.01271350000001,129.31911916666667,46.80246680759185,34.78584436361901,1.0412346559999999,114.18,,,
254,3025160.0,36.0127130107275,129.3191204258234,46.915979087229225,34.731555666761125,1.074659898746278,,,,
255,3025170.0,36.012712666666665,129.31912183333333,47.04286520523874,34.69337961721959,1.11119904,112.92,,,
256,3025180.0,36.0127125,129.31912333333332,47.17808912581174,34.67488713564593,1.137950128,110.92,,,
257,3025190.0,36.01271239961158,129.31912477102324,47.30769580404061,34.66374881043973,1.1717558728786237,,,,
258,3025200.0,36.01271233333333,129.31912616666668,47.43351200504038,34.65639530438841,1.202255628,105.98,,,
259,3025210.0,36.01271228751647,129.31912756632744,47.55969034971322,34.65131218453096,1.2162816283728672,,,,
260,3025220.0,36.01271233333333,129.319129,47.6889347803683,34.6563966872707,1.224891164,101.19,,,
261,3025230.0,36.0127125,129.3191305,47.82415850119578,34.674890629012765,1.240324484,98.69,,,
