time,latitude,longitude,enu_x,enu_y,speed,course,altitude,sat_num,hdop
3022620.0,36.0125165,129.31926233333334,59.70897781645949,12.926953398907319,0.039612188,,,,
3022630.0,36.0125165,129.31926233333334,59.70897781645949,12.926953398907319,0.037039968000000006,,,,
3022640.0,36.01251656604589,129.31926226752023,59.70304474944084,12.934281760846062,0.03204825410082737,,,,
3022650.0,36.01251666666667,129.31926216666668,59.69395278241087,12.945446502989423,0.031381084000000004,,,,
3022660.0,36.01251677039136,129.31926206154537,59.684476077926824,12.95695565072361,0.041782495395035764,,,,
3022670.0,36.01251683333333,129.319262,59.67892775062323,12.963939605514991,0.054531064,,,,
3022680.0,36.01251683333333,129.319262,59.67892775062323,12.963939605514991,0.06173328,,,,
3022690.0,36.01251690075528,129.31926188229986,59.668317098441534,12.9714206212373,0.0683566302212876,,,,
3022700.0,36.012517,129.31926166666665,59.648877810967655,12.982432607442554,0.080253264,,,,
3022710.0,36.012517073741,129.3192614027417,59.625085067670774,12.990614691001063,0.10244741620123243,,,,
3022720.0,36.01251716666666,129.31926116666668,59.60380297012762,13.000925506878165,0.132726552,285.08,,,
3022730.0,36.01251733333333,129.31926099999998,59.588777934047876,13.019418610477238,0.16770874400000002,294.85,,,
3022740.0,36.01251763294862,129.31926069524232,59.5613039788662,13.052663507007157,0.2003776367733254,,,,
3022750.0,36.01251799999999,129.31926033333332,59.528677809388185,13.09339102451677,0.23047091199999997,304.48,,,
3022760.0,36.012518359107005,129.3192600297958,59.50131380223326,13.133237077634764,0.25889564393136544,,,,
3022770.0,36.012518833333324,129.31925966666668,59.46857756257915,13.185856643704081,0.304036404,314.49,,,
3022780.0,36.01251950000001,129.31925916666665,59.42350234090854,13.259829163259447,0.376573008,319.94,,,
3022790.0,36.01252008465124,129.319258773899,59.3880941219166,13.324701375951854,0.43027692210047386,,,,
3022800.0,36.01252066666667,129.31925833333335,59.3483769416721,13.389281092932183,0.482548472,324.58,,,
3022810.0,36.01252137116858,129.31925764925558,59.28670718822482,13.46745166804445,0.5584927390356392,,,,
3022820.0,36.01252216666666,129.31925683333333,59.213151665783386,13.555719029244319,0.6394538919999999,322.49,,,
3022830.0,36.012522999999995,129.31925599999997,59.138026516256154,13.648184550035147,0.707874944,320.71,,,
3022840.0,36.01252374114495,129.31925516584994,59.062827813027,13.730420920147441,0.7703489609214917,,,,
3022850.0,36.012524500000005,129.31925433333333,58.987776348429264,13.814622390659249,0.8297981720000002,318.96,,,
3022860.0,36.012525408134245,129.31925350213453,58.91284357758719,13.91538776578017,0.8880459621567418,,,,
3022870.0,36.01252633333333,129.31925266666667,58.8375259387327,14.018046641506068,0.9388603,319.6,,,
3022880.0,36.012527166666665,129.31925183333334,58.76240079936783,14.110512167221291,0.9779580440000001,319.17,,,
3022890.0,36.01252804783686,129.31925107407727,58.693953645932716,14.208285678265081,1.0170325333283952,,,,
3022900.0,36.012528999999994,129.31925033333334,58.627175301247945,14.313936523444887,1.052552424,321.93,,,
3022910.0,36.012530023028404,129.31924954354594,58.55597566596954,14.427450495225639,1.0790374821676876,,,,
3022920.0,36.012531,129.31924866666668,58.47692478533855,14.535853988742023,1.10862682,322.84,,,
3022930.0,36.012531833333334,129.31924766666666,58.386774746631495,14.628319416490108,1.150296784,321.91,,,
3022940.0,36.01253263907219,129.3192465556622,58.28661774683663,14.717722916227643,1.1850707801748126,,,,
3022950.0,36.0125335,129.3192455,58.19144977865502,14.813250176366285,1.207400068,319.05,,,
3022960.0,36.01253447955959,129.3192446640073,58.11608480441063,14.921940856737539,1.214898672616604,,,,
3022970.0,36.0125355,129.31924383333333,58.04119928058285,15.03516764732288,1.225920052,320.17,,,
3022980.0,36.012536499999996,129.31924283333333,57.951049133299115,15.146126285065492,1.255757804,320.89,,,
3022990.0,36.012537578137994,129.31924190224322,57.8671111145251,15.265755096414203,1.2860527678632097,,,,
3023000.0,36.01253866666668,129.319241,57.78577362281703,15.38653686977759,1.312861088,321.57,,,
3023010.0,36.01253968140902,129.3192400468348,57.69984560149314,15.499131337403206,1.335298768946309,,,,
3023020.0,36.01254066666666,129.319239,57.60547334362686,15.608454149366743,1.35813216,321.58,,,
3023030.0,36.01254166666667,129.31923783333335,57.50029830509791,15.719412695597264,1.38385436,320.54,,,
3023040.0,36.01254268096146,129.3192366463461,57.39329137022563,15.831957367391187,1.3988258661926805,,,,
3023050.0,36.01254366666667,129.3192355,57.28994823354999,15.941329788202992,1.4049465640000003,318.78,,,
3023060.0,36.01254458097255,129.31923443867151,57.19426943991422,16.042779843278367,1.4063895893028568,,,,
3023070.0,36.012545499999995,129.3192335,57.10964809870371,16.144753872871725,1.40443212,319.18,,,
3023080.0,36.0125465,129.31923266666666,57.034522873193296,16.255712618525152,1.4018599,319.68,,,
3023090.0,36.012547581753054,129.31923160892325,56.93916715770291,16.375742490070827,1.4077243253617773,,,,
3023100.0,36.012548666666675,129.31923049999997,56.839197606940644,16.496123025945305,1.416778776,320.28,,,
3023110.0,36.01254967601831,129.31922956808506,56.755185311473376,16.60811936679587,1.422268065819516,,,,
3023120.0,36.01255066666667,129.31922866666667,56.673922275914336,16.7180404243694,1.420894328,321.55,,,
3023130.0,36.01255166666667,129.31922766666668,56.583772161975524,16.82899907637817,1.410091004,320.87,,,
3023140.0,36.01255250319548,129.31922667268816,56.4941650012244,16.921819096101597,1.3942459434927514,,,,
3023150.0,36.01255333333334,129.31922566666668,56.40347217980331,17.013929972926586,1.38642658,319.8,,,
3023160.0,36.01255434296428,129.3192246131042,56.30849344052402,17.125957238485586,1.3989690387646194,,,,
3023170.0,36.01255533333334,129.3192235,56.208147065305276,17.23584718795464,1.411119892,318.77,,,
3023180.0,36.01255616666667,129.31922233333336,56.10297218482326,17.32831254334089,1.408033228,318.24,,,
3023190.0,36.012557208851035,129.3192212209844,56.00269386496065,17.443951881733817,1.4251541432474253,,,,
3023200.0,36.01255833333333,129.31922016666664,55.90764696503184,17.568722970687684,1.447130972,318.63,,,
3023210.0,36.012559352579316,129.31921915611366,55.81654551341414,17.681817144285404,1.4527045324349808,,,,
3023220.0,36.01256033333334,129.31921816666667,55.727346780562,17.79064029290477,1.4491887479999999,319.54,,,
3023230.0,36.01256133333333,129.31921716666665,55.637196686690494,17.901598953414773,1.4445587520000003,319.66,,,
3023240.0,36.012562298540715,129.31921610211245,55.54122710169784,18.008697017743337,1.4427818035788487,,,,
3023250.0,36.01256316666666,129.31921499999999,55.44187173273025,18.105022979275812,1.436327648,318.78,,,
3023260.0,36.01256388442878,129.31921389632538,55.34237564363032,18.184664687436616,1.4170048206695987,,,,
3023270.0,36.01256466666666,129.31921283333335,55.24654702057448,18.27146060019613,1.40443212,317.22,,,
3023280.0,36.01256566666667,129.31921183333333,55.15639693830971,18.382419267697895,1.4126632240000003,317.17,,,
3023290.0,36.01256651510934,129.3192107767137,55.061142741547606,18.476561219116295,1.408307410248242,,,,
3023300.0,36.01256733333333,129.31920966666667,54.96107212171144,18.567350099442717,1.399802124,315.99,,,
3023310.0,36.012568304230555,129.31920852631976,54.85826988126611,18.675079468828446,1.4011499309141084,,,,
3023320.0,36.01256933333333,129.3192075,54.76574708114593,18.789267346684422,1.4049465640000003,317.14,,,
3023330.0,36.012570333333336,129.31920666666667,54.69062190786414,18.900226112626722,1.4049465640000003,318.06,,,
3023340.0,36.01257134718678,129.31920563411248,54.59753709325181,19.01272193490819,1.4081027773114576,,,,
3023350.0,36.01257233333333,129.3192045,54.49529688388706,19.12214336569467,1.4131776679999999,318.41,,,
3023360.0,36.01257324305333,129.31920342735978,54.39859841253036,19.223084601533785,1.4177748923983642,,,,
3023370.0,36.01257416666667,129.31920233333332,54.29997197901265,19.325567418916975,1.421923216,317.44,,,
3023380.0,36.01257516666667,129.31920116666666,54.19479702681203,19.43652600336858,1.42500988,317.47,,,
3023390.0,36.012576076093914,129.31920011698645,54.100168395688556,19.537434770472476,1.423185738608213,,,,
3023400.0,36.012577,129.31919916666666,54.01449703472206,19.639950154901985,1.4178076640000001,317.94,,,
3023410.0,36.01257807126315,129.3191982664769,53.93334476513786,19.758816193755603,1.4108740526490826,,,,
3023420.0,36.01257916666667,129.31919733333334,53.84922171637046,19.880360813839207,1.406489896,319.89,,,
3023430.0,36.01258016666667,129.31919633333334,53.759071672693075,19.99131949629045,1.4054610079999998,320.44,,,
3023440.0,36.01258109329997,129.31919556156254,53.68949639593084,20.094137590733006,1.3879923236653173,,,,
3023450.0,36.012582,129.31919483333334,53.623846380605684,20.194743932044037,1.369964372,321.72,,,
3023460.0,36.01258293652741,129.31919391477717,53.541038495718354,20.29865978996225,1.3705568595053905,,,,
3023470.0,36.01258383333333,129.31919283333335,53.44354641782593,20.398168093484646,1.37356548,321.09,,,
3023480.0,36.01258466666666,129.31919166666665,53.33837159938139,20.490633483923574,1.366363264,319.6,,,
3023490.0,36.01258571131398,129.3191907161292,53.25268055402439,20.60654622905007,1.3704142316913455,,,,
3023500.0,36.01258683333334,129.31918983333335,53.17309631997742,20.73104415537678,1.3828254720000002,320.45,,,
3023510.0,36.012587852985035,129.31918881966612,53.081714186760735,20.844183374109388,1.3971267371542704,,,,
3023520.0,36.012588833333325,129.31918783333333,52.99279626266012,20.952961532725407,1.400316568,321.46,,,
3023530.0,36.01258983333333,129.319187,52.91767113259055,21.0639203146331,1.384883248,321.47,,,
3023540.0,36.01259082833007,129.31918612442172,52.838737651644344,21.174323916332444,1.3837652328560728,,,,
3023550.0,36.01259183333333,129.31918516666664,52.75239597983036,21.285837787998393,1.39414324,322.24,,,
3023560.0,36.01259286746206,129.31918411934367,52.657979804827136,21.400583354350957,1.407708244246596,,,,
3023570.0,36.01259383333333,129.319183,52.557071059754705,21.507755086363474,1.4147210000000001,321.02,,,
3023580.0,36.012594666666665,129.31918183333335,52.451896265964635,21.600220487078627,1.4090621159999999,319.27,,,
3023590.0,36.01259556607677,129.31918066224733,52.346323030062976,21.700017713273837,1.4124507182604915,,,,
3023600.0,36.012596499999994,129.3191795,52.241546573187215,21.803644494914067,1.4224376600000002,317.48,,,
