time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,validity
4761250,36.013406833333335,129.31950049999998,81.17865606022048,111.71783643547701,1.0,219.0,,-0.8984375,1.24609375,-0.6328125,0.1171875,-0.35546875,-0.087890625,-0.21875,-8.17578125,0.7890625,1.0
4761251,,,,,,,,-0.76953125,1.359375,-0.71484375,0.158203125,-0.3671875,0.142578125,-0.10546875,-8.06640625,0.71484375,1.0
4761252,,,,,,,,-0.73046875,1.3984375,-0.83984375,0.17578125,-0.376953125,0.146484375,-0.06640625,-8.0234375,0.59765625,1.0
4761253,,,,,,,,-0.6484375,1.4296875,-0.96875,0.2265625,-0.4140625,0.150390625,0.0078125,-8.0625,0.29296875,1.0
4761254,,,,,,,,-0.59375,1.3046875,-1.23046875,0.20703125,-0.443359375,0.140625,0.0859375,-8.25390625,0.25390625,1.0
4761255,,,,,,,,-0.546875,0.9140625,-1.17578125,0.1484375,-0.46875,0.119140625,0.0859375,-8.59765625,0.37109375,1.0
4761256,,,,,,,,-0.546875,0.80078125,-1.13671875,0.130859375,-0.4765625,0.109375,0.1640625,-8.7109375,0.484375,1.0
4761257,,,,,,,,-0.26953125,0.45703125,-0.88671875,0.11328125,-0.501953125,0.091796875,0.35546875,-8.9375,0.63671875,1.0
4761258,,,,,,,,-0.23046875,0.33203125,-0.84765625,0.078125,-0.529296875,0.0703125,0.46875,-9.29296875,0.63671875,1.0
4761259,,,,,,,,-0.15625,0.1015625,-0.88671875,0.05859375,-0.5390625,0.05859375,0.546875,-9.40234375,0.71484375,1.0
4761260,36.01340616666666,129.3195,81.13358253457147,111.64386318611841,1.0,215.0,,-0.8984375,1.24609375,-0.6328125,0.1171875,-0.35546875,-0.087890625,0.66015625,-9.40234375,0.8671875,1.0
4761261,,,,,,,,0.10546875,-0.01171875,-0.625,0.025390625,-0.544921875,0.013671875,0.8125,-9.4765625,0.90625,1.0
4761262,,,,,,,,0.25,-0.28125,-0.65625,-0.013671875,-0.53125,0.013671875,0.96875,-9.90234375,0.828125,1.0
4761263,,,,,,,,0.328125,-0.51953125,-0.6875,-0.04296875,-0.51171875,0.015625,1.00390625,-10.05859375,0.90625,1.0
4761264,,,,,,,,0.45703125,-0.90234375,-0.6328125,-0.134765625,-0.439453125,0.02734375,1.12109375,-10.28515625,0.8671875,1.0
4761265,,,,,,,,0.6875,-1.015625,-0.578125,-0.16796875,-0.365234375,0.0234375,1.3515625,-10.40234375,0.90625,1.0
4761266,,,,,,,,0.71875,-0.82421875,-0.640625,-0.181640625,-0.279296875,0.021484375,1.390625,-10.203125,0.828125,1.0
4761267,,,,,,,,0.52734375,-0.36328125,-0.80078125,-0.1796875,-0.140625,0.015625,1.19921875,-9.74609375,0.63671875,1.0
4761268,,,,,,,,0.37109375,-0.05078125,-1.0234375,-0.1875,-0.115234375,0.00390625,1.04296875,-9.4375,0.40625,1.0
4761269,,,,,,,,0.140625,0.2109375,-1.15234375,-0.220703125,-0.0859375,-0.017578125,0.8125,-9.171875,0.25390625,1.0
4761270,36.01340533333334,129.3194993333333,81.07348443683762,111.55139659142785,1.0,216.0,,-0.43359375,0.37890625,-1.16015625,-0.283203125,-0.0859375,-0.033203125,0.23828125,-9.015625,0.21484375,1.0
4761271,,,,,,,,-0.9375,0.2265625,-0.9375,-0.357421875,-0.126953125,-0.033203125,-0.2578125,-9.17578125,0.40625,1.0
4761272,,,,,,,,-1.51953125,-0.76171875,-0.55078125,-0.443359375,-0.208984375,-0.03515625,-0.83203125,-10.1640625,0.75390625,1.0
4761273,,,,,,,,-1.40625,-2.02734375,-0.19921875,-0.568359375,-0.37109375,-0.03125,-0.71875,-11.4296875,1.05859375,1.0
4761274,,,,,,,,-0.87890625,-2.8984375,0.3984375,-0.6640625,-0.57421875,0.005859375,-0.18359375,-12.31640625,1.59375,1.0
4761275,,,,,,,,0.41796875,-4.30859375,1.05078125,-0.740234375,-0.734375,0.05859375,1.12109375,-13.7265625,2.16796875,1.0
4761276,,,,,,,,0.9140625,-4.84375,1.20703125,-0.78125,-0.806640625,0.083984375,1.6171875,-14.265625,2.28515625,1.0
4761277,,,,,,,,2.2578125,-4.71484375,1.46875,-0.79296875,-0.8828125,0.109375,2.9609375,-14.1484375,2.4765625,1.0
4761278,,,,,,,,2.83203125,-3.0234375,1.5859375,-0.37890625,-0.69921875,0.08984375,3.53515625,-11.66796875,2.3984375,1.0
4761279,,,,,,,,2.06640625,-1.296875,1.43359375,0.083984375,-0.419921875,0.04296875,2.76953125,-10.74609375,2.32421875,1.0
4761280,36.013404666666666,129.31949833333334,80.98333669509846,111.47742292590843,1.1,217.0,,-0.43359375,0.37890625,-1.16015625,0.28515625,-0.3515625,0.025390625,1.3515625,-11.3125,2.78125,1.0
4761281,,,,,,,,-0.9609375,-3.47265625,2.6875,0.310546875,-0.703125,0.03515625,-0.2578125,-12.921875,3.625,1.0
4761282,,,,,,,,-1.0078125,-3.43359375,2.6171875,0.451171875,-0.939453125,0.060546875,-0.296875,-12.8828125,3.5859375,1.0
4761283,,,,,,,,-0.01171875,-1.7578125,1.5390625,0.615234375,-1.03125,0.107421875,0.69921875,-11.20703125,2.5546875,1.0
4761284,,,,,,,,0.03515625,-0.76953125,1.21484375,0.67578125,-0.94921875,0.1875,0.73828125,-10.20703125,2.28515625,1.0
4761285,,,,,,,,-0.21875,-0.38671875,1.13671875,0.552734375,-0.810546875,0.330078125,0.46875,-9.8203125,2.28515625,1.0
4761286,,,,,,,,-0.27734375,-0.26953125,1.07421875,0.49609375,-0.830078125,0.373046875,0.39453125,-9.70703125,2.24609375,1.0
