time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,validity
4788920,36.01344316666667,129.31953716666666,84.48405951380558,115.74938700234642,1.2000000000000002,49.0,,0.5546875,-0.28125,-0.5859375,0.142578125,0.359375,-0.087890625,2.0,-9.40234375,1.13671875,1.0
4788921,,,,,,,,0.78515625,-0.8203125,-0.484375,-0.33984375,0.212890625,-0.048828125,1.84765625,-10.09375,1.3671875,1.0
4788922,,,,,,,,0.9765625,-1.76953125,-0.63671875,-0.4921875,0.185546875,-0.017578125,2.0390625,-11.05078125,1.17578125,1.0
4788923,,,,,,,,0.86328125,-3.3984375,-0.4375,-0.68359375,0.1328125,0.00390625,1.92578125,-12.6953125,1.328125,1.0
4788924,,,,,,,,0.6640625,-3.58984375,0.21484375,-0.751953125,0.1015625,0.01171875,1.734375,-12.8828125,1.94140625,1.0
4788925,,,,,,,,0.3203125,-3.0390625,1.203125,-0.765625,0.095703125,-0.0078125,1.390625,-12.35546875,2.859375,1.0
4788926,,,,,,,,0.12890625,-2.88671875,1.7421875,-0.72265625,0.14453125,-0.021484375,1.19921875,-12.19921875,3.359375,1.0
4788927,,,,,,,,-0.6328125,-3.828125,2.0234375,-0.560546875,0.255859375,-0.013671875,0.4296875,-13.15625,3.5859375,1.0
4788928,,,,,,,,-0.9765625,-4.36328125,1.85546875,-0.521484375,0.263671875,0.005859375,0.0859375,-13.69140625,3.39453125,1.0
4788929,,,,,,,,-1.390625,-3.890625,2.80859375,-0.498046875,0.00390625,0.03125,-0.3359375,-13.23828125,4.27734375,1.0
4788930,36.013444166666666,129.31953816666666,84.57420682878671,115.86034711910095,1.2000000000000002,47.0,,-1.19921875,-2.35546875,2.87109375,0.142578125,0.359375,-0.087890625,2.0,-9.40234375,1.13671875,1.0
4788931,,,,,,,,-0.859375,-0.51953125,1.921875,0.068359375,0.0625,-0.01171875,0.203125,-9.859375,3.359375,1.0
4788932,,,,,,,,-0.859375,-0.203125,1.859375,0.17578125,0.2734375,0.025390625,0.203125,-9.55859375,3.3203125,1.0
4788933,,,,,,,,-0.43359375,-0.7421875,2.07421875,0.013671875,0.3359375,0.03125,0.62109375,-10.09765625,3.55078125,1.0
4788934,,,,,,,,0.53515625,-1.46875,2.37890625,-0.068359375,0.33984375,-0.005859375,1.58203125,-10.8203125,3.85546875,1.0
4788935,,,,,,,,1.1171875,-1.73828125,2.2578125,-0.03515625,0.34765625,-0.03125,2.15625,-11.08984375,3.7421875,1.0
4788936,,,,,,,,1.22265625,-1.4296875,2.1796875,0.056640625,0.359375,-0.06640625,2.26953125,-10.78515625,3.6640625,1.0
4788937,,,,,,,,0.48828125,-0.7109375,1.95703125,0.193359375,0.412109375,-0.138671875,1.54296875,-10.05859375,3.47265625,1.0
4788938,,,,,,,,-0.01953125,-0.55078125,1.89453125,0.21875,0.462890625,-0.181640625,1.04296875,-9.8984375,3.43359375,1.0
4788939,,,,,,,,-0.484375,-0.625,1.7578125,0.17578125,0.466796875,-0.19921875,0.5859375,-9.9765625,3.3203125,1.0
4788940,36.01344483333333,129.319539,84.64932976787783,115.93432067641898,1.2000000000000002,46.0,,-0.73046875,-0.59375,1.38671875,0.142578125,0.359375,-0.087890625,2.0,-9.40234375,1.13671875,1.0
4788941,,,,,,,,-0.74609375,-0.37109375,1.06640625,0.12890625,0.416015625,-0.212890625,0.35546875,-9.703125,2.66796875,1.0
4788942,,,,,,,,-0.6875,0.01171875,0.66015625,0.130859375,0.41015625,-0.201171875,0.4296875,-9.32421875,2.28515625,1.0
4788943,,,,,,,,-0.65625,0.26953125,0.4140625,0.138671875,0.43359375,-0.177734375,0.46875,-9.0546875,2.0546875,1.0
