time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,prediction
4080338,,,,,,,,-1.47265625,1.59375,-0.8203125,0.064453125,0.44921875,-0.330078125,-1.48046875,-7.8671875,1.21875,
4080339,,,,,,,,-1.37890625,1.47265625,-0.8203125,0.068359375,0.466796875,-0.29296875,-1.36328125,-7.98046875,1.21875,
4080340,36.0125215,129.3192465,58.28160803,13.48173998,1.1,320,,-1.18359375,1.703125,-0.98828125,0.033203125,0.4296875,-0.185546875,-1.13671875,-7.75390625,1.06640625,
4080341,,,,,,,,-1.2265625,1.5859375,-1.0625,0.03125,0.380859375,-0.12890625,-1.171875,-7.8671875,0.9921875,
4080342,,,,,,,,-1.19140625,1.15625,-1.109375,0.060546875,0.349609375,-0.08203125,-1.13671875,-8.29296875,0.953125,
4080343,,,,,,,,-1.15234375,0.58203125,-1.04296875,0.125,0.3359375,-0.05859375,-1.09765625,-8.859375,1.02734375,
4080344,,,,,,,,-1.3046875,-0.07421875,-0.75,0.162109375,0.31640625,-0.048828125,-1.25,-9.51171875,1.3359375,
4080345,,,,,,,,-1.52734375,-0.57421875,-0.26953125,0.125,0.240234375,-0.0546875,-1.48046875,-10.0078125,1.83203125,
4080346,,,,,,,,-1.56640625,-0.58203125,-0.078125,0.08984375,0.203125,-0.056640625,-1.51953125,-10.0078125,2.0234375,
4080347,,,,,,,,-1.41015625,-0.58203125,-0.046875,0.01953125,0.130859375,-0.06640625,-1.36328125,-10.01171875,2.0625,
4080348,,,,,,,,-1.2265625,-0.27734375,0.078125,-0.046875,0.0703125,-0.06640625,-1.171875,-9.70703125,2.1796875,
4080349,,,,,,,,-1.42578125,0.453125,0.046875,-0.07421875,-0.00390625,-0.056640625,-1.36328125,-8.98046875,2.140625,
4080350,36.01252233,129.3192455,58.19145799,13.57420541,1.2,319,,-1.58203125,0.67578125,-0.25390625,-0.0390625,-0.05078125,-0.048828125,-1.13671875,-7.75390625,1.06640625,
4080351,,,,,,,,-1.7421875,0.828125,-0.59765625,0.03515625,-0.08984375,-0.046875,-1.671875,-8.59765625,1.48828125,
4080352,,,,,,,,-1.7890625,0.8671875,-0.7109375,0.09375,-0.103515625,-0.048828125,-1.7109375,-8.55859375,1.375,
4080353,,,,,,,,-1.7109375,0.828125,-0.71875,0.111328125,-0.10546875,-0.044921875,-1.6328125,-8.59375,1.375,
4080354,,,,,,,,-1.22265625,0.62890625,-1.04296875,0.08984375,-0.130859375,-0.03515625,-1.13671875,-8.78515625,1.06640625,
4080355,,,,,,,,-0.4921875,0.4765625,-1.1640625,-0.0078125,-0.16796875,-0.037109375,-0.40625,-8.9375,0.953125,
4080356,,,,,,,,-0.30859375,0.3984375,-0.890625,-0.134765625,-0.20703125,-0.02734375,-0.21484375,-9.015625,1.21875,
4080357,,,,,,,,-0.5078125,0.19921875,-0.75,-0.26953125,-0.22265625,-0.01171875,-0.40625,-9.20703125,1.3359375,
4080358,,,,,,,,-0.65234375,-0.0625,-0.734375,-0.32421875,-0.2421875,-0.001953125,-0.55859375,-9.4765625,1.3359375,
4080359,,,,,,,,-1.0078125,-1.96875,-0.23828125,-0.4765625,-0.26953125,0.0234375,-0.90625,-11.390625,1.79296875,
4080360,36.01252333,129.319245,58.14638253,13.68516434,1.2,324,,-0.73828125,-4.0234375,0.4296875,-0.0390625,-0.05078125,-0.048828125,-0.63671875,-13.4609375,2.40625,
4080361,,,,,,,,0.91015625,-6.3984375,2.83203125,-0.734375,-0.20703125,0.08203125,1.01171875,-15.8359375,4.74609375,
4080362,,,,,,,,3.0703125,-6.83984375,2.91015625,-0.794921875,-0.15234375,0.1015625,3.15625,-16.29296875,4.74609375,
4080363,,,,,,,,3.5390625,-6.55859375,2.52734375,-0.888671875,-0.14453125,0.1171875,3.6171875,-16.02734375,4.28515625,
4080364,,,,,,,,3.9296875,-4.203125,2.3125,-1.095703125,-0.205078125,0.146484375,4,-13.69140625,3.9765625,
4080365,,,,,,,,2.59375,-2.03515625,2.46875,-1.306640625,-0.328125,0.142578125,2.65625,-11.5390625,4.015625,
