time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,prediction
4136920,36.01251867,129.3192355,57.28996633,13.16734896,1.4,315,,-1.83984375,3.57421875,-1.234375,0.205078125,0.1875,-0.294921875,-1.90234375,-5.9453125,0.4921875,2
4136921,,,,,,,,-1.86328125,3.41796875,-1.296875,0.236328125,0.18359375,-0.267578125,-1.90234375,-6.1015625,0.453125,2
4136922,,,,,,,,-1.80859375,3.41015625,-1.2421875,0.26171875,0.138671875,-0.216796875,-1.82421875,-6.10546875,0.53125,2
4136923,,,,,,,,-1.6640625,3.2578125,-1.18359375,0.265625,0.111328125,-0.197265625,-1.671875,-6.2578125,0.60546875,2
4136924,,,,,,,,-1.41015625,2.90625,-1.16796875,0.2734375,0.0546875,-0.142578125,-1.40234375,-6.6015625,0.64453125,2
4136925,,,,,,,,-1.03515625,2.31640625,-1.25390625,0.23828125,-0.041015625,-0.072265625,-1.01953125,-7.17578125,0.60546875,2
4136926,,,,,,,,-0.8125,1.55078125,-1.07421875,0.171875,-0.1171875,-0.029296875,-0.7890625,-7.94140625,0.80078125,2
4136927,,,,,,,,-0.8125,0.890625,-0.9765625,0.12890625,-0.20703125,0.01171875,-0.7890625,-8.59375,0.9140625,2
4136928,,,,,,,,-0.8125,0.5078125,-0.83203125,0.11328125,-0.2421875,0.01953125,-0.7890625,-8.98046875,1.06640625,2
4136929,,,,,,,,-0.70703125,-0.6484375,-0.6484375,0.08984375,-0.302734375,0.041015625,-0.67578125,-10.12890625,1.2578125,2
4136930,36.0125195,129.3192347,57.21484119,13.2598145,1.3,317,,-0.46875,-1.65234375,-0.37890625,0.205078125,0.1875,-0.294921875,-0.4453125,-11.12109375,1.52734375,2
4136931,,,,,,,,-0.4296875,-1.69140625,-0.38671875,0.017578125,-0.3984375,0.03515625,-0.40625,-11.15625,1.52734375,2
4136932,,,,,,,,-0.390625,-1.23828125,-0.39453125,-0.02734375,-0.458984375,0.01953125,-0.3671875,-10.69921875,1.52734375,2
4136933,,,,,,,,-0.3984375,-0.8203125,-0.578125,-0.076171875,-0.513671875,0.0078125,-0.3671875,-10.28515625,1.3359375,2
4136934,,,,,,,,-0.453125,-0.65625,-0.9921875,-0.119140625,-0.537109375,-0.013671875,-0.40625,-10.12890625,0.9140625,2
4136935,,,,,,,,-0.578125,-1.046875,-1.359375,-0.11328125,-0.521484375,-0.02734375,-0.5234375,-10.51171875,0.53125,2
4136936,,,,,,,,-0.39453125,-1.69921875,-1.27734375,-0.048828125,-0.458984375,-0.033203125,-0.33203125,-11.15625,0.60546875,2
4136937,,,,,,,,-0.109375,-1.546875,-0.6640625,0.037109375,-0.349609375,-0.056640625,-0.0234375,-11.01171875,1.21875,2
4136938,,,,,,,,-0.078125,-0.671875,-0.35546875,0.03125,-0.310546875,-0.076171875,0.015625,-10.125,1.52734375,2
4136939,,,,,,,,-0.44140625,-0.13671875,-0.28125,-0.109375,-0.267578125,-0.095703125,-0.33203125,-9.5859375,1.6015625,2
4136940,36.0125205,129.3192335,57.10966613,13.37077305,1.3,319,,-0.9921875,-0.28125,-0.2578125,-0.3125,-0.24609375,-0.10546875,-0.8671875,-9.74609375,1.6015625,2
4136941,,,,,,,,-1.453125,-1.34765625,-0.33203125,-0.474609375,-0.228515625,-0.099609375,-1.328125,-10.81640625,1.48828125,2
4136942,,,,,,,,-1.24609375,-1.03125,0.390625,-0.4921875,-0.1796875,-0.1171875,-1.09765625,-10.51171875,2.140625,2
4136943,,,,,,,,-0.79296875,0.30859375,0.94921875,-0.470703125,-0.12890625,-0.12890625,-0.63671875,-9.16796875,2.67578125,2
4136944,,,,,,,,-0.609375,0.66015625,1.265625,-0.490234375,0.001953125,-0.146484375,-0.4453125,-8.82421875,2.9453125,2
4136945,,,,,,,,-0.703125,-1.8984375,1.51171875,-0.67578125,0.095703125,-0.1640625,-0.5234375,-11.390625,3.13671875,2
4136946,,,,,,,,1.4296875,-6.9296875,3.23828125,-0.978515625,0.005859375,-0.177734375,1.625,-16.44921875,4.74609375,2
4136947,,,,,,,,3.671875,-7.94921875,4.59375,-0.77734375,-0.146484375,-0.1328125,3.8828125,-17.4765625,6.0078125,2
4136948,,,,,,,,5.42578125,-7.0625,5.0859375,-0.607421875,-0.255859375,-0.09765625,5.64453125,-16.6015625,6.46875,2
4136949,,,,,,,,4.9140625,-4.83203125,3.9453125,-0.51171875,-0.4765625,-0.068359375,5.1484375,-14.375,5.28125,2
4136950,36.0125215,129.3192325,57.01951598,13.4817317,1.4,321,,2.29296875,-2.06640625,3.125,-0.9375,-0.703125,-0.046875,2.54296875,-11.62109375,4.3984375,2
4136951,,,,,,,,0.5625,-1.21484375,3.2265625,-1.162109375,-0.962890625,-0.00390625,0.8203125,-10.7734375,4.3984375,2
4136952,,,,,,,,-0.86328125,-1.7421875,3.25390625,-1.08984375,-0.970703125,-0.01953125,-0.59765625,-11.31640625,4.36328125,2
4136953,,,,,,,,-0.6796875,-2.71484375,3.19140625,-0.05078125,-0.43359375,-0.056640625,-0.40625,-12.3046875,4.20703125,2
4136954,,,,,,,,0.23046875,-2.76171875,2.2265625,0.716796875,0.08984375,-0.080078125,0.51171875,-12.34765625,3.2890625,2
4136955,,,,,,,,0.1015625,-1.890625,1.3046875,0.76171875,0.19140625,-0.08203125,0.3984375,-11.47265625,2.484375,3
4136956,,,,,,,,0.0546875,-1.69921875,1.16015625,0.65234375,0.03125,-0.0703125,0.359375,-11.27734375,2.37109375,2
4136957,,,,,,,,-0.06640625,-1.1015625,0.90625,0.373046875,-0.333984375,-0.060546875,0.24609375,-10.6640625,2.1796875,2
4136958,,,,,,,,-0.06640625,-1.1015625,0.8984375,0.1875,-0.4765625,-0.02734375,0.3984375,-10.203125,1.98828125,2
4136959,,,,,,,,0.0703125,-0.36328125,0.53515625,0.203125,-0.416015625,0.04296875,0.47265625,-9.28515625,1.6015625,3
4136960,36.01252267,129.3192315,56.92936571,13.61118355,1.5,322,,2.29296875,-2.06640625,3.125,0.302734375,-0.283203125,0.12890625,0.51171875,-9.01953125,1.375,3
4136961,,,,,,,,0.16015625,0.9375,-0.20703125,0.279296875,-0.1953125,0.212890625,0.47265625,-8.40234375,1.02734375,2
4136962,,,,,,,,0.140625,1.4375,-0.4296875,0.193359375,-0.17578125,0.271484375,0.3984375,-7.7890625,0.875,2
4136963,,,,,,,,-0.02734375,2.35546875,-0.72265625,0.16796875,-0.126953125,0.3203125,0.20703125,-6.98828125,0.64453125,2
