time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,prediction
2381738,,,,,,,,-0.10546875,0.0859375,0.34375,-0.123046875,-0.05859375,-0.033203125,-0.0859375,-9.51171875,1.7734375,
2381739,,,,,,,,-0.1796875,0.0859375,0.34375,-0.123046875,-0.060546875,-0.041015625,-0.0859375,-9.51171875,1.734375,
2381740,36.01295033,129.3187965,17.71426751,61.06458388,0.1,65535,,-0.13671875,0.125,0.24609375,-0.115234375,-0.0625,-0.044921875,-0.0859375,-9.578125,1.7734375,
2381741,,,,,,,,-0.09765625,0.0859375,0.3359375,-0.1171875,-0.064453125,-0.04296875,-0.05078125,-9.6171875,1.7734375,
2381742,,,,,,,,-0.09765625,0.01953125,0.3828125,-0.1171875,-0.05859375,-0.037109375,-0.0859375,-9.578125,1.7734375,
2381743,,,,,,,,-0.140625,0.01953125,0.3359375,-0.111328125,-0.06640625,-0.02734375,-0.0859375,-9.578125,1.7734375,
2381744,,,,,,,,-0.1328125,0.01171875,0.328125,-0.10546875,-0.06640625,-0.0234375,-0.0859375,-9.578125,1.7734375,
2381745,,,,,,,,-0.1328125,0.046875,0.328125,-0.10546875,-0.06640625,-0.015625,-0.0859375,-9.546875,1.7734375,
2381746,,,,,,,,-0.171875,0.0546875,0.3203125,-0.109375,-0.06640625,-0.017578125,-0.125,-9.546875,1.7734375,
2381747,,,,,,,,-0.1640625,0.046875,0.28125,-0.10546875,-0.064453125,-0.0234375,-0.125,-9.546875,1.734375,
2381748,,,,,,,,-0.203125,0.0546875,0.3203125,-0.103515625,-0.064453125,-0.0234375,-0.1640625,-9.546875,1.7734375,
2381749,,,,,,,,-0.1953125,0.01953125,0.359375,-0.09765625,-0.05859375,-0.025390625,-0.1640625,-9.58203125,1.8125,
2381750,36.01295033,129.3187967,17.72929234,61.06458391,0,65535,,-0.1171875,0.0546875,0.3515625,-0.115234375,-0.0625,-0.044921875,-0.0859375,-9.55078125,1.8125,
2381751,,,,,,,,-0.15625,0.0859375,0.34375,-0.091796875,-0.060546875,-0.01953125,-0.125,-9.5078125,1.8125,
2381752,,,,,,,,-0.1484375,0.125,0.34375,-0.083984375,-0.056640625,-0.021484375,-0.125,-9.46875,1.8125,
2381753,,,,,,,,-0.1953125,0.0859375,0.3828125,-0.083984375,-0.05859375,-0.01953125,-0.1640625,-9.5078125,1.8515625,
2381754,,,,,,,,-0.1796875,0.0859375,0.375,-0.0703125,-0.0625,-0.029296875,-0.1640625,-9.5078125,1.8515625,
2381755,,,,,,,,-0.140625,0.046875,0.3671875,-0.06640625,-0.0546875,-0.0234375,-0.125,-9.55078125,1.8515625,
2381756,,,,,,,,-0.140625,0.046875,0.3515625,-0.0625,-0.05859375,-0.02734375,-0.125,-9.55078125,1.8515625,
2381757,,,,,,,,-0.06640625,0.078125,0.3828125,-0.05859375,-0.05078125,-0.0234375,-0.05078125,-9.51171875,1.890625,
2381758,,,,,,,,-0.09375,0.078125,0.375,-0.0546875,-0.048828125,-0.017578125,-0.0859375,-9.51171875,1.890625,
2381759,,,,,,,,-0.05859375,0.0703125,0.328125,-0.044921875,-0.046875,-0.017578125,-0.05078125,-9.5078125,1.8515625,
2381760,36.01295033,129.3187967,17.72929234,61.06458391,0,65535,,-0.09375,0.0390625,0.328125,-0.115234375,-0.0625,-0.044921875,-0.0859375,-9.55078125,1.8515625,
2381761,,,,,,,,-0.09375,-0.00390625,0.3046875,-0.037109375,-0.041015625,-0.03125,-0.0859375,-9.58203125,1.8515625,
2381762,,,,,,,,-0.09375,0.0703125,0.265625,-0.041015625,-0.044921875,-0.037109375,-0.0859375,-9.5078125,1.8125,
2381763,,,,,,,,-0.05859375,0.0703125,0.25,-0.029296875,-0.0390625,-0.0234375,-0.05078125,-9.5078125,1.8125,
2381764,,,,,,,,-0.01953125,0.0703125,0.25,-0.033203125,-0.0390625,-0.02734375,-0.01171875,-9.51171875,1.8125,
2381765,,,,,,,,0.02734375,-0.00390625,0.234375,-0.025390625,-0.037109375,-0.0234375,0.02734375,-9.58203125,1.8125,
2381766,,,,,,,,0.02734375,-0.05078125,0.265625,-0.029296875,-0.0390625,-0.0234375,0.02734375,-9.62109375,1.8515625,
2381767,,,,,,,,-0.01171875,-0.04296875,0.328125,-0.015625,-0.03125,-0.021484375,-0.01171875,-9.62109375,1.9296875,
2381768,,,,,,,,-0.01171875,-0.01171875,0.3359375,-0.01171875,-0.03125,-0.017578125,-0.01171875,-9.58203125,1.9296875,
2381769,,,,,,,,-0.00390625,0.140625,0.15625,-0.00390625,-0.037109375,-0.017578125,-0.01171875,-9.43359375,1.7734375,
2381770,36.01295017,129.3187967,17.72929237,61.04609071,0,65535,,-0.05078125,0.21484375,0.2109375,-0.009765625,-0.037109375,-0.0390625,-0.05078125,-9.3515625,1.8515625,
2381771,,,,,,,,0.01953125,0.1796875,0.2421875,-0.01171875,-0.029296875,-0.03515625,0.02734375,-9.390625,1.890625,
2381772,,,,,,,,0.01953125,0.140625,0.2421875,-0.013671875,-0.025390625,-0.029296875,0.02734375,-9.4296875,1.890625,
2381773,,,,,,,,0.05859375,0.046875,0.2265625,0.001953125,-0.0234375,-0.01953125,0.06640625,-9.5078125,1.890625,
2381774,,,,,,,,0.01953125,0.046875,0.265625,0.009765625,-0.01953125,0,0.02734375,-9.51171875,1.9296875,
2381775,,,,,,,,0.05078125,0.046875,0.25,0.033203125,-0.01171875,0.013671875,0.10546875,-9.5078125,1.9296875,
2381776,,,,,,,,0.08984375,0.046875,0.2421875,0.0390625,-0.013671875,0.013671875,0.10546875,-9.546875,2.00390625,
2381777,,,,,,,,0.1328125,-0.03515625,0.30078125,0.041015625,-0.005859375,0.013671875,0.10546875,-9.51171875,1.96484375,
2381778,,,,,,,,0.08984375,0.0390625,0.25390625,0.04296875,-0.001953125,0.013671875,0.140625,-9.51171875,2.04296875,
2381779,,,,,,,,0.08984375,0.03125,0.22265625,0.052734375,-0.00390625,0.013671875,0.10546875,-9.47265625,1.96484375,
2381780,36.01295017,129.3187968,17.7443172,61.04609074,0,65535,,-0.05078125,0.21484375,0.2109375,0.046875,-0.001953125,0.005859375,0.06640625,-9.51171875,1.96484375,
2381781,,,,,,,,0.05078125,0.0234375,0.24609375,0.04296875,-0.00390625,0.00390625,0.06640625,-9.47265625,2.00390625,
2381782,,,,,,,,0.09765625,0.0234375,0.23046875,0.037109375,-0.00390625,0,0.140625,-9.51171875,2.00390625,
2381783,,,,,,,,0.125,0.0625,0.17578125,0.044921875,-0.0078125,0.001953125,0.10546875,-9.4296875,1.96484375,
2381784,,,,,,,,0.125,0.1015625,0.16015625,0.0625,-0.00390625,0.01171875,0.10546875,-9.4296875,1.96484375,
2381785,,,,,,,,0.08203125,0.0546875,0.14453125,0.064453125,-0.001953125,0,0.10546875,-9.546875,1.96484375,
2381786,,,,,,,,0.08203125,-0.0234375,0.13671875,0.060546875,-0.0078125,-0.001953125,0.06640625,-9.51171875,1.96484375,
2381787,,,,,,,,0.08203125,0.015625,0.19921875,0.060546875,0,0.00390625,0.140625,-9.51171875,2.04296875,
2381788,,,,,,,,0.1484375,-0.03125,0.19140625,0.06640625,0.00390625,0.015625,0.1796875,-9.51171875,2.00390625,
2381789,,,,,,,,0.2265625,0.0390625,0.13671875,0.078125,0.0078125,0.02734375,0.21875,-9.46875,1.96484375,
2381790,36.01295,129.3187968,17.74431724,61.02759753,0,65535,,0.109375,0.1171875,0.10546875,0.09375,0.005859375,0.01953125,0.140625,-9.390625,2.00390625,
2381791,,,,,,,,0.07421875,0.109375,0.08984375,0.08984375,0.009765625,0.01171875,0.10546875,-9.4296875,2.00390625,
2381792,,,,,,,,0.07421875,0.0703125,0.08203125,0.078125,0.01171875,0.0078125,0.140625,-9.47265625,2.00390625,
2381793,,,,,,,,0.1015625,0.0234375,0.01953125,0.072265625,0.017578125,0.01171875,0.1796875,-9.51171875,1.96484375,
2381794,,,,,,,,0.140625,-0.015625,0.01953125,0.068359375,0.009765625,0.017578125,0.1796875,-9.47265625,2.00390625,
2381795,,,,,,,,0.171875,0.0234375,0.04296875,0.08203125,0.009765625,0.029296875,0.1796875,-9.47265625,2.00390625,
2381796,,,,,,,,0.140625,0.015625,0.02734375,0.09375,0.01171875,0.029296875,0.1796875,-9.51171875,2.04296875,
2381797,,,,,,,,0.1328125,-0.03125,0.05859375,0.08984375,0.01171875,0.037109375,0.1796875,-9.546875,2.04296875,
2381798,,,,,,,,0.171875,-0.0234375,0.04296875,0.087890625,0.01171875,0.03125,0.2578125,-9.55078125,2.00390625,
2381799,,,,,,,,0.2109375,-0.0703125,-0.00390625,0.08984375,0.005859375,0.02734375,0.21875,-9.55078125,2.08203125,
2381800,36.01295,129.318797,17.75934206,61.02759756,0,65535,0,0.109375,0.1171875,0.10546875,0.091796875,0.00390625,0.03515625,0.1796875,-9.51171875,2.04296875,2
2381801,,,,,,,,0.125,0.0078125,-0.07421875,0.087890625,0.009765625,0.02734375,0.1796875,-9.47265625,2.00390625,2
2381802,,,,,,,,0.1171875,-0.0390625,-0.04296875,0.080078125,0.00390625,0.01953125,0.1796875,-9.51171875,2.00390625,2
2381803,,,,,,,,0.15625,-0.0390625,-0.05078125,0.08203125,0.005859375,0.015625,0.21875,-9.5078125,2.00390625,2
2381804,,,,,,,,0.1484375,-0.0703125,-0.01953125,0.080078125,0.00390625,0.005859375,0.21875,-9.55078125,2.04296875,2
2381805,,,,,,,,0.1796875,-0.0390625,-0.06640625,0.078125,0.001953125,0.017578125,0.2578125,-9.5078125,2.00390625,2
2381806,,,,,,,,0.140625,0,-0.07421875,0.08203125,0.00390625,0.01171875,0.21875,-9.46875,2.00390625,2
2381807,,,,,,,,0.1328125,0.0390625,-0.12109375,0.072265625,0.005859375,0.0078125,0.21875,-9.43359375,1.96484375,2
2381808,,,,,,,,0.1328125,0,-0.12890625,0.0703125,0.00390625,0.00390625,0.21875,-9.46875,1.96484375,2
2381809,,,,,,,,0.125,0.0390625,-0.1640625,0.06640625,0.00390625,-0.00390625,0.21875,-9.4296875,1.9296875,2
2381810,36.01294983,129.318797,17.7593421,61.00910435,0,65535,,0.1640625,0,-0.2109375,0.091796875,0.00390625,0.03515625,0.2578125,-9.47265625,1.890625,2
2381811,,,,,,,,0.15625,-0.046875,-0.13671875,0.052734375,0.005859375,0.001953125,0.2578125,-9.5078125,1.96484375,2
2381812,,,,,,,,0.15625,-0.0078125,-0.10546875,0.052734375,0.009765625,0.0078125,0.2578125,-9.46875,2.00390625,2
2381813,,,,,,,,0.1484375,-0.0859375,-0.10546875,0.048828125,0.009765625,0.0078125,0.2578125,-9.55078125,2.00390625,2
2381814,,,,,,,,0.1015625,-0.0390625,-0.13671875,0.048828125,0.009765625,0.013671875,0.21875,-9.5078125,1.96484375,2
2381815,,,,,,,,0.09375,-0.046875,-0.13671875,0.037109375,0.009765625,0,0.21875,-9.5078125,1.96484375,2
2381816,,,,,,,,0.125,-0.046875,-0.1796875,0.0390625,0.0078125,0,0.2578125,-9.51171875,1.9296875,2
2381817,,,,,,,,0.0859375,-0.0078125,-0.10546875,0.041015625,0.01171875,0.005859375,0.21875,-9.46875,2.00390625,2
2381818,,,,,,,,0.0390625,0,-0.1796875,0.044921875,0.01953125,-0.001953125,0.1796875,-9.46875,1.9296875,2
2381819,,,,,,,,0.078125,0,-0.14453125,0.041015625,0.015625,-0.00390625,0.21875,-9.46875,1.96484375,2
2381820,36.01294983,129.318797,17.7593421,61.00910435,0,65535,,0.1640625,0,-0.2109375,0.03515625,0.015625,-0.00390625,0.21875,-9.46875,1.96484375,2
2381821,,,,,,,,0.109375,-0.046875,-0.13671875,0.033203125,0.021484375,-0.005859375,0.21875,-9.46875,1.96484375,2
2381822,,,,,,,,0.0703125,-0.0390625,-0.09765625,0.04296875,0.02734375,-0.00390625,0.21875,-9.46875,2.00390625,2
2381823,,,,,,,,0.0546875,-0.046875,-0.05859375,0.046875,0.03125,0.001953125,0.21875,-9.46875,2.00390625,2
