time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,motion
3467500,36.013016,129.3189185,28.71241487592443,68.35093646243432,2.3000000000000003,151.0,0.0,-1.51171875,8.27734375,-1.57421875,2.099609375,0.125,-0.345703125,-4.16015625,2.45703125,2.87109375,1.0
3467501,,,,,,,,-1.3984375,7.25390625,-2.62890625,2.857421875,0.33984375,-0.6796875,-4.01171875,1.65234375,2.10546875,1.0
3467502,,,,,,,,-1.40625,3.9296875,-3.52734375,2.865234375,0.390625,-0.638671875,-4.01171875,-1.6015625,1.30078125,1.0
3467503,,,,,,,,-0.9140625,-6.80078125,-5.1171875,2.87890625,0.46484375,-0.0546875,-3.5078125,-12.1328125,-0.078125,1.0
3467504,,,,,,,,-0.86328125,-12.43359375,-3.08984375,2.796875,0.3203125,0.34765625,-3.47265625,-17.6875,2.02734375,1.0
3467505,,,,,,,,8.72265625,-43.91796875,-1.23046875,2.12890625,-0.328125,1.296875,6.06640625,-49.0234375,4.01953125,1.0
3467506,,,,,,,,19.97265625,-57.01953125,10.66015625,2.345703125,-0.50390625,1.404296875,17.29296875,-62.046875,15.97265625,1.0
3467507,,,,,,,,29.546875,-32.4375,15.9140625,2.7265625,-0.048828125,1.037109375,26.828125,-37.3046875,21.375,1.0
3467508,,,,,,,,21.91015625,-20.3359375,1.984375,2.37890625,0.1171875,0.728515625,19.16796875,-25.12890625,7.5078125,1.0
3467509,,,,,,,,-3.8125,-13.78125,-3.7265625,2.474609375,0.669921875,-4.03125,-6.4609375,-18.42578125,1.9921875,1.0
3467510,36.01301383333334,129.31892000000002,28.847638971302736,68.11052521458839,2.5,149.0,,0.0625,-19.73046875,-0.90234375,2.099609375,0.125,-0.345703125,-2.4375,-24.390625,4.86328125,1.0
3467511,,,,,,,,9.82421875,-24.12890625,5.00390625,2.9765625,1.59375,0.029296875,7.37109375,-28.76171875,10.83984375,1.0
3467512,,,,,,,,10.64453125,-23.0,3.953125,3.673828125,1.486328125,0.982421875,8.13671875,-27.54296875,9.84375,1.0
3467513,,,,,,,,9.19140625,-15.76171875,-2.9609375,3.708984375,1.486328125,0.396484375,6.56640625,-20.06640625,3.0625,1.0
3467514,,,,,,,,7.28515625,-12.9296875,-3.34375,3.173828125,1.578125,-0.421875,4.61328125,-17.1171875,2.7578125,1.0
3467515,,,,,,,,6.8203125,-10.46484375,-2.25,2.52734375,2.15234375,-0.771484375,4.0390625,-14.47265625,3.9453125,1.0
3467516,,,,,,,,6.98046875,-9.7265625,-1.578125,2.6328125,2.248046875,-0.3671875,4.15234375,-13.671875,4.6328125,1.0
3467517,,,,,,,,5.65234375,-9.5078125,-3.1484375,2.8984375,2.26171875,0.302734375,2.62109375,-13.2109375,3.140625,1.0
3467518,,,,,,,,6.6328125,-8.58984375,-5.6796875,2.583984375,2.171875,0.345703125,3.4609375,-12.1328125,0.6484375,1.0
3467519,,,,,,,,8.828125,-5.8203125,-4.8671875,2.27734375,2.138671875,0.564453125,5.4921875,-9.19140625,1.4921875,1.0
3467520,36.01301266666667,129.31892233333335,29.05798676648792,67.98107345877733,2.5,141.0,,9.18359375,-5.33203125,-4.4453125,2.033203125,1.890625,0.99609375,5.72265625,-8.5703125,1.9140625,1.0
3467521,,,,,,,,9.78515625,-3.34375,-4.1171875,2.017578125,1.48828125,1.392578125,6.18359375,-6.4296875,2.2578125,1.0
3467522,,,,,,,,9.86328125,-1.90625,-4.4453125,2.20703125,1.119140625,1.466796875,6.14453125,-4.8203125,1.953125,1.0
3467523,,,,,,,,8.9921875,1.24609375,-5.44140625,2.296875,0.916015625,1.33203125,5.19140625,-1.48828125,0.99609375,1.0
3467524,,,,,,,,8.5703125,2.5703125,-5.45703125,2.28515625,0.82421875,1.19921875,4.7265625,-0.0703125,0.99609375,1.0
3467525,,,,,,,,7.03125,5.46875,-5.7265625,2.05078125,0.666015625,0.916015625,3.1171875,2.9921875,0.765625,1.0
3467526,,,,,,,,5.6171875,5.7421875,-6.5390625,1.12890625,0.458984375,0.208984375,1.625,3.4921875,0.0,1.0
3467527,,,,,,,,5.69921875,4.7890625,-6.76953125,0.908203125,0.447265625,0.046875,1.69921875,2.57421875,-0.23046875,1.0
3467528,,,,,,,,6.4453125,1.3828125,-6.01171875,0.447265625,0.3046875,-0.134765625,2.4296875,-0.796875,0.53515625,1.0
3467529,,,,,,,,6.63671875,1.375,-5.66796875,0.376953125,0.2265625,-0.0546875,2.6171875,-0.796875,0.87890625,1.0
3467530,36.013012,129.31892533333334,29.328433632004135,67.90710152924794,2.5,129.0,,6.6796875,2.046875,-5.14453125,0.337890625,0.125,0.19140625,2.66015625,-0.109375,1.41796875,1.0
