time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,motion
3437700,36.01304783333333,129.31899299999998,35.42849139242183,71.88316352489215,2.1,159.0,0.0,0.84765625,-9.18359375,5.3828125,-3.400390625,-2.337890625,0.357421875,-1.28515625,-15.203125,-0.5390625,2.0
3437701,,,,,,,,-0.0234375,-7.73828125,4.40625,-3.373046875,-2.259765625,0.3125,-5.421875,-8.2265625,-0.1171875,2.0
3437702,,,,,,,,-0.28515625,-6.1796875,4.87109375,-3.37109375,-2.048828125,0.662109375,-5.76953125,-6.546875,0.45703125,2.0
3437703,,,,,,,,-0.4375,-5.29296875,5.1328125,-3.3671875,-1.892578125,0.8828125,-5.96484375,-5.58984375,0.765625,2.0
3437704,,,,,,,,-0.2421875,-0.58203125,6.00390625,-3.296875,-1.353515625,1.24609375,-5.84765625,-0.64453125,1.76171875,2.0
3437705,,,,,,,,0.515625,3.1796875,4.74609375,-2.6015625,-0.869140625,1.169921875,-5.16015625,3.4140625,0.61328125,2.0
3437706,,,,,,,,0.109375,3.078125,4.62109375,-1.962890625,-0.740234375,0.9296875,-5.58203125,3.4140625,0.53515625,2.0
3437707,,,,,,,,-0.30078125,1.015625,5.4921875,-1.49609375,-0.626953125,0.658203125,-5.99609375,1.421875,1.453125,2.0
3437708,,,,,,,,-1.6640625,-0.9609375,6.62890625,-1.36328125,-0.59375,0.5390625,-7.375,-0.53125,2.60546875,2.0
3437709,,,,,,,,-1.54296875,-1.65234375,6.90234375,-1.23828125,-0.48046875,0.310546875,-7.26171875,-1.18359375,2.91015625,2.0
3437710,36.013045166666664,129.31899183333334,35.32331894594448,71.5872717885219,2.6,179.0,,0.07421875,-1.765625,6.00390625,-3.400390625,-2.337890625,0.357421875,-5.6484375,-1.296875,2.02734375,2.0
3437711,,,,,,,,2.83203125,-1.26953125,5.0234375,-0.1484375,-0.2578125,0.375,-2.89453125,-0.80078125,1.0703125,2.0
3437712,,,,,,,,4.44140625,-0.53125,4.48828125,0.0078125,-0.265625,0.37109375,-1.28515625,-0.0703125,0.53515625,2.0
3437713,,,,,,,,6.47265625,1.484375,4.359375,0.16015625,-0.357421875,0.291015625,0.74609375,1.921875,0.421875,2.0
3437714,,,,,,,,8.28515625,3.30859375,4.44140625,0.337890625,-0.546875,0.224609375,2.54296875,3.68359375,0.53515625,2.0
3437715,,,,,,,,8.87109375,3.64453125,4.84765625,0.291015625,-0.611328125,0.33203125,3.12109375,3.98828125,0.95703125,2.0
3437716,,,,,,,,8.76953125,3.5078125,5.09375,0.234375,-0.6484375,0.439453125,3.00390625,3.8359375,1.2265625,2.0
3437717,,,,,,,,6.9765625,1.6015625,5.8203125,-0.099609375,-0.70703125,0.69140625,1.203125,1.921875,1.99609375,2.0
3437718,,,,,,,,4.6171875,-0.8359375,6.46875,-0.5078125,-0.76171875,0.87890625,-1.171875,-0.4921875,2.6796875,2.0
3437719,,,,,,,,3.4765625,-3.45703125,6.5625,-0.583984375,-0.80859375,0.935546875,-2.3203125,-3.09375,2.796875,2.0
3437720,36.01304316666666,129.318991,35.24819580539181,71.3653530015223,2.3000000000000003,186.0,,0.07421875,-1.765625,6.00390625,-0.16015625,-0.96484375,0.953125,-2.78125,-11.33984375,0.87890625,2.0
3437721,,,,,,,,2.8125,-18.5078125,5.09375,0.1875,-1.029296875,1.150390625,-3.046875,-30.828125,5.4765625,2.0
3437722,,,,,,,,2.8359375,-31.29296875,9.0234375,-0.076171875,-1.029296875,1.28515625,-1.09375,-34.08984375,6.39453125,2.0
3437723,,,,,,,,9.1328125,-36.56640625,13.91015625,0.306640625,-0.75,0.650390625,4.57421875,-29.87890625,14.36328125,2.0
3437724,,,,,,,,10.48046875,-30.3671875,17.82421875,0.732421875,-0.548828125,0.3515625,4.0,-27.19140625,10.37890625,2.0
3437725,,,,,,,,7.30859375,-24.87890625,10.4296875,0.736328125,-0.376953125,0.3671875,-4.42578125,-22.25,5.8984375,2.0
3437726,,,,,,,,-0.3125,-23.5625,9.18359375,-0.076171875,0.162109375,-1.1328125,-7.4921875,-24.359375,5.20703125,2.0
3437727,,,,,,,,-1.5859375,-24.703125,8.61328125,-0.443359375,0.197265625,-1.619140625,-7.796875,-25.16796875,4.6328125,2.0
3437728,,,,,,,,-0.375,-26.0390625,8.1640625,0.35546875,0.255859375,-1.0,-5.421875,-25.7734375,5.0546875,2.0
3437729,,,,,,,,0.4609375,-25.87109375,8.4765625,0.775390625,0.2734375,-0.609375,-4.46484375,-25.2734375,5.32421875,2.0
3437730,36.013041333333334,129.31899033333332,35.18809739365146,71.16192748263676,2.0,188.0,,0.07421875,-1.765625,6.00390625,1.076171875,0.3984375,-0.421875,-2.78125,-11.33984375,0.87890625,2.0
3437731,,,,,,,,6.00390625,-21.53515625,7.92578125,1.361328125,0.658203125,-0.662109375,0.16796875,-21.67578125,4.48046875,2.0
3437732,,,,,,,,6.40234375,-18.4453125,7.09375,1.484375,0.931640625,-0.529296875,0.62890625,-18.80859375,3.6015625,2.0
3437733,,,,,,,,7.15234375,-14.61328125,5.75390625,1.287109375,1.1328125,-0.22265625,1.43359375,-15.08984375,2.22265625,2.0
3437734,,,,,,,,8.1015625,-12.14453125,4.6796875,0.970703125,1.20703125,0.001953125,2.4296875,-12.7109375,1.109375,2.0
