time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,motion
3366900,36.013017,129.3189195,28.80256337955678,68.46189599911314,1.8,187.0,0.0,1.6015625,-13.73046875,1.7421875,1.07421875,0.423828125,-0.615234375,-0.5078125,-18.8046875,2.6015625,1.0
3366901,,,,,,,,15.1171875,-44.4609375,9.76953125,3.701171875,0.029296875,1.0859375,12.9765625,-49.49609375,10.83984375,1.0
3366902,,,,,,,,21.73828125,-58.62890625,20.92578125,3.328125,0.017578125,1.240234375,19.52734375,-63.5859375,22.21484375,1.0
3366903,,,,,,,,15.50390625,-31.08984375,13.3828125,1.34765625,0.3203125,0.77734375,13.24609375,-36.0078125,14.8203125,1.0
3366904,,,,,,,,2.44140625,-15.34375,-8.1484375,2.96875,0.732421875,-1.611328125,0.18359375,-20.26953125,-6.59375,1.0
3366905,,,,,,,,1.41796875,-19.765625,-6.26953125,3.376953125,0.30078125,-3.50390625,-0.62109375,-24.7109375,-4.41015625,1.0
3366906,,,,,,,,1.99609375,-18.796875,-0.37890625,3.29296875,0.708984375,-2.37109375,0.02734375,-23.75,1.56640625,1.0
3366907,,,,,,,,-0.74609375,-18.5234375,11.890625,3.4296875,1.353515625,0.16796875,-2.69140625,-23.44921875,14.015625,1.0
3366908,,,,,,,,0.6484375,-17.7109375,4.34375,2.845703125,1.37109375,0.6875,-1.3515625,-22.5625,6.625,1.0
3366909,,,,,,,,3.76171875,-13.4140625,-1.60546875,3.576171875,1.708984375,-0.451171875,1.71484375,-18.19921875,0.83984375,1.0
3366910,36.0130155,129.31892000000002,28.847638364036108,68.29545728353118,1.9000000000000001,180.0,,5.1953125,-11.37109375,-5.47265625,4.419921875,2.294921875,-0.970703125,3.1328125,-16.05078125,-2.76171875,1.0
3366911,,,,,,,,8.21484375,-8.9765625,-3.046875,4.365234375,2.568359375,-0.40234375,6.12109375,-13.56640625,-0.15625,1.0
3366912,,,,,,,,8.52734375,-7.4453125,-0.65234375,4.076171875,2.541015625,0.509765625,6.34765625,-11.9140625,2.41015625,1.0
3366913,,,,,,,,9.05078125,-7.6328125,-2.66796875,3.455078125,2.2265625,0.654296875,6.76953125,-11.9921875,0.53515625,1.0
3366914,,,,,,,,9.52734375,-5.671875,-4.5859375,3.1640625,2.0546875,0.4140625,7.15234375,-9.92578125,-1.265625,1.0
3366915,,,,,,,,9.61328125,-2.671875,-4.20703125,3.103515625,1.708984375,0.611328125,7.15234375,-6.8203125,-0.76953125,1.0
3366916,,,,,,,,9.30859375,-1.1640625,-3.9609375,3.107421875,1.50390625,0.8828125,6.80859375,-5.25,-0.4609375,1.0
3366917,,,,,,,,8.25390625,0.97265625,-3.26953125,2.9296875,1.1484375,1.2890625,5.66015625,-2.98828125,0.33984375,1.0
3366918,,,,,,,,7.2734375,3.0234375,-3.875,2.458984375,0.986328125,1.330078125,4.5859375,-0.8046875,-0.15625,1.0
3366919,,,,,,,,6.47265625,4.53125,-3.84765625,1.9921875,0.92578125,1.244140625,3.70703125,0.8046875,-0.04296875,1.0
3366920,36.01301383333334,129.31892183333332,29.012911899244664,68.11052575902326,2.1,168.0,,5.41015625,6.07421875,-3.6796875,1.4921875,0.869140625,1.234375,2.55859375,2.44921875,0.1875,1.0
3366921,,,,,,,,6.0546875,5.125,-3.45703125,1.052734375,0.75,1.177734375,3.1328125,1.5703125,0.45703125,1.0
3366922,,,,,,,,6.73046875,2.140625,-3.14453125,0.81640625,0.697265625,1.087890625,3.7421875,-1.34375,0.80078125,1.0
3366923,,,,,,,,6.796875,1.66015625,-2.9375,0.77734375,0.650390625,1.048828125,3.78515625,-1.80078125,1.03125,1.0
3366924,,,,,,,,6.81640625,1.51953125,-2.546875,0.701171875,0.494140625,1.0078125,3.7421875,-1.87890625,1.453125,1.0
3366925,,,,,,,,6.25,2.921875,-2.53125,0.390625,0.42578125,0.8671875,3.1328125,-0.421875,1.4921875,1.0
