time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,motion
3312040,36.013058,129.31896816666668,33.189791111899396,73.01124041646614,2.7,60.0,,16.04296875,-53.51953125,15.91796875,0.4375,-0.44140625,0.6640625,14.66015625,-62.859375,17.04296875,2.0
3312041,,,,,,,,9.328125,-25.265625,22.0859375,-0.50390625,-0.787109375,2.19140625,7.8046875,-34.59765625,23.2109375,2.0
3312042,,,,,,,,0.19921875,-3.765625,0.94140625,-0.3671875,-0.275390625,1.63671875,-1.50390625,-13.0625,2.02734375,2.0
3312043,,,,,,,,-6.96875,-8.76953125,-0.94140625,-1.154296875,0.017578125,-4.53125,-8.4375,-18.1171875,0.03515625,2.0
3312044,,,,,,,,-4.29296875,-12.0,2.36328125,0.16015625,-0.2109375,-3.169921875,-5.37109375,-21.4140625,3.29296875,2.0
3312045,,,,,,,,-2.60546875,-13.9296875,5.35546875,1.158203125,-0.337890625,0.140625,-3.53515625,-23.37109375,6.35546875,2.0
3312046,,,,,,,,-0.56640625,-12.69140625,4.9921875,1.2890625,-0.1171875,1.267578125,-1.58203125,-22.1015625,6.125,2.0
3312047,,,,,,,,2.36328125,-8.1484375,1.24609375,1.048828125,0.087890625,0.583984375,1.25390625,-17.55078125,2.48828125,2.0
3312048,,,,,,,,2.65625,-5.98046875,0.50390625,1.279296875,0.58203125,0.177734375,1.5234375,-15.359375,1.94921875,2.0
3312049,,,,,,,,2.88671875,-5.11328125,1.15234375,1.193359375,0.728515625,0.609375,1.71484375,-14.48046875,2.71484375,2.0
3312050,36.01305916666667,129.3189705,33.400137869244695,73.14069366306717,2.5,61.0,,3.9609375,-3.7890625,0.90625,0.96875,0.755859375,0.787109375,14.66015625,-62.859375,17.04296875,2.0
3312051,,,,,,,,4.7734375,-2.08203125,0.1015625,0.92578125,0.703125,0.7265625,3.4375,-11.41796875,1.8359375,2.0
