time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,motion
3542150,36.013010666666666,129.31893,29.749128875167457,67.75915728713969,2.5,184.0,,2.33984375,-0.703125,-6.36328125,0.6484375,0.1171875,1.40625,-1.45703125,-5.578125,-1.17578125,1.0
3542151,,,,,,,,1.23046875,1.63671875,-6.03515625,0.2734375,0.42578125,1.587890625,-2.64453125,-3.16796875,-0.83203125,1.0
3542152,,,,,,,,0.17578125,5.0703125,-5.03125,-0.287109375,0.685546875,1.79296875,-3.79296875,0.3203125,0.1640625,1.0
3542153,,,,,,,,-0.3828125,6.546875,-4.51171875,-0.599609375,0.76953125,1.822265625,-4.40625,1.8125,0.66015625,1.0
3542154,,,,,,,,-0.88671875,7.7578125,-4.41015625,-1.16796875,0.826171875,1.61328125,-5.01953125,3.0390625,0.69921875,1.0
3542155,,,,,,,,-0.79296875,6.515625,-4.20703125,-1.396484375,0.701171875,1.162109375,-5.01953125,1.7734375,0.81640625,1.0
3542156,,,,,,,,-0.65234375,4.51953125,-4.09375,-0.935546875,0.455078125,0.728515625,-4.9375,-0.25390625,0.8515625,1.0
3542157,,,,,,,,-0.35546875,2.94921875,-4.59765625,0.20703125,0.197265625,0.38671875,-4.671875,-1.82421875,0.31640625,1.0
3542158,,,,,,,,0.41796875,1.828125,-5.83984375,0.98046875,0.109375,0.212890625,-3.91015625,-2.9375,-0.91015625,1.0
3542159,,,,,,,,1.515625,2.046875,-8.453125,3.697265625,0.216796875,-0.541015625,-2.796875,-2.5546875,-3.359375,1.0
3542160,36.0130085,129.31893083333335,29.824253757470608,67.51874585175828,2.6,175.0,,2.6328125,3.109375,-8.7890625,4.91796875,0.365234375,-1.19921875,-1.6484375,-1.328125,-3.515625,1.0
3542161,,,,,,,,2.80078125,3.58203125,-8.66015625,4.962890625,0.412109375,-1.4765625,-1.45703125,-0.75390625,-3.28125,1.0
3542162,,,,,,,,3.20703125,4.3671875,-7.34375,4.080078125,0.501953125,-1.84375,-0.99609375,0.203125,-1.79296875,1.0
