time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,motion
3406380,36.013017500000004,129.3189555,32.04792243288679,68.51738685997444,2.8000000000000003,233.0,,-1.0234375,-7.89453125,2.1796875,-4.447265625,-2.271484375,0.115234375,-4.703125,-11.55078125,-0.6484375,1.0
3406381,,,,,,,,-1.59765625,-4.5234375,1.4375,-4.267578125,-2.046875,0.23046875,-5.31640625,-8.10546875,-1.453125,1.0
3406382,,,,,,,,-1.08984375,-1.0546875,1.8984375,-3.978515625,-1.853515625,0.509765625,-4.85546875,-4.5390625,-1.0703125,1.0
3406383,,,,,,,,-0.64453125,0.5078125,2.15234375,-3.853515625,-1.763671875,0.6640625,-4.4296875,-2.9296875,-0.83984375,1.0
3406384,,,,,,,,0.484375,2.40625,1.9140625,-3.6796875,-1.51171875,0.8046875,-3.359375,-0.9375,-1.1484375,1.0
3406385,,,,,,,,1.11328125,4.21875,1.69921875,-3.53125,-1.32421875,0.75390625,-2.78515625,0.9765625,-1.41796875,1.0
3406386,,,,,,,,1.07421875,8.1953125,1.265625,-3.513671875,-1.09765625,0.6171875,-2.86328125,5.04296875,-1.9140625,1.0
3406387,,,,,,,,0.875,9.08984375,0.42578125,-3.390625,-0.955078125,0.607421875,-3.09375,6.03125,-2.83203125,1.0
3406388,,,,,,,,0.70703125,8.12109375,0.1875,-3.28515625,-0.861328125,0.62890625,-3.28515625,5.109375,-3.1015625,1.0
3406389,,,,,,,,-0.45703125,4.12109375,-0.01953125,-2.91796875,-0.732421875,0.76171875,-4.46875,1.20703125,-3.37109375,1.0
3406390,36.01301616666667,129.31895266666666,31.792501175352584,68.36944027549376,3.0,239.0,,-1.0546875,0.80078125,2.01171875,-4.447265625,-2.271484375,0.115234375,-5.12890625,-1.97265625,-1.41796875,1.0
3406391,,,,,,,,-1.12890625,-0.96875,3.69921875,-1.810546875,-0.46484375,1.51953125,-5.23828125,-3.65625,0.23046875,1.0
3406392,,,,,,,,-0.28515625,-2.12109375,5.875,-1.310546875,-0.1796875,1.443359375,-4.43359375,-4.7265625,2.375,1.0
3406393,,,,,,,,1.0703125,-1.90625,6.48046875,-0.818359375,0.04296875,0.876953125,-3.09375,-4.4609375,2.94921875,1.0
3406394,,,,,,,,2.98046875,0.65234375,6.0859375,-0.470703125,0.169921875,0.0,-1.17578125,-1.89453125,2.53125,1.0
3406395,,,,,,,,4.40234375,3.71484375,5.265625,-0.384765625,0.1171875,-0.724609375,0.27734375,1.12890625,1.69140625,1.0
3406396,,,,,,,,4.2734375,4.3515625,4.92578125,-0.44921875,0.08203125,-0.896484375,0.1640625,1.7421875,1.33984375,1.0
3406397,,,,,,,,2.625,5.01171875,4.60546875,-0.833984375,-0.041015625,-0.794921875,-1.4453125,2.3515625,0.99609375,1.0
3406398,,,,,,,,1.94921875,4.5,4.70703125,-1.232421875,-0.236328125,-0.4765625,-2.09765625,1.8203125,1.07421875,1.0
3406399,,,,,,,,2.921875,1.51171875,3.3984375,-1.310546875,-0.404296875,-0.314453125,-1.1015625,-1.16796875,-0.265625,1.0
3406400,36.013015,129.31894983333333,31.537079845117916,68.23998690639291,2.9000000000000004,240.0,0.0,2.578125,-3.859375,4.6015625,-4.447265625,-2.271484375,0.115234375,-1.4453125,-6.53515625,0.921875,1.0
3406401,,,,,,,,0.33984375,-13.40625,7.671875,-0.99609375,-1.04296875,0.083984375,-3.70703125,-16.07421875,3.984375,1.0
3406402,,,,,,,,-0.43359375,-29.2421875,9.671875,-0.8359375,-1.197265625,0.419921875,-4.51171875,-31.89453125,6.015625,1.0
3406403,,,,,,,,0.80078125,-40.21484375,13.125,-0.490234375,-1.349609375,0.908203125,-3.32421875,-42.84375,9.5,1.0
3406404,,,,,,,,9.4453125,-39.77734375,16.12109375,-0.6171875,-1.353515625,0.888671875,5.2578125,-42.38671875,12.52734375,1.0
3406405,,,,,,,,13.890625,-21.609375,23.67578125,0.537109375,-0.869140625,-0.564453125,-4.35546875,-18.37109375,5.9765625,1.0
3406406,,,,,,,,-4.87890625,-13.79296875,6.46484375,-1.107421875,-0.482421875,-2.1640625,-11.90234375,-15.53125,2.3359375,1.0
3406407,,,,,,,,-8.84375,-12.12109375,6.05078125,-1.52734375,-0.607421875,-2.939453125,-13.24609375,-14.84765625,2.64453125,1.0
3406408,,,,,,,,-7.7734375,-13.78125,5.53125,-0.416015625,-0.45703125,-1.626953125,-10.41015625,-17.71484375,2.22265625,1.0
