time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,motion
3516600,36.0130105,129.31890800000002,27.765853679162028,67.74065758818179,2.1,159.0,0.0,2.8125,-6.265625,-1.48828125,0.193359375,-0.642578125,0.634765625,5.19140625,-4.62890625,1.453125,1.0
3516601,,,,,,,,0.7265625,-3.35546875,-1.94140625,-0.0859375,-0.408203125,0.546875,-2.4765625,-7.8046875,3.37109375,1.0
3516602,,,,,,,,-0.71875,-2.07421875,-2.48828125,-0.3984375,-0.224609375,0.431640625,-3.9296875,-6.54296875,2.83203125,1.0
3516603,,,,,,,,-1.83984375,-0.7109375,-3.12890625,-0.53125,0.0078125,0.4140625,-5.04296875,-5.20703125,2.18359375,1.0
3516604,,,,,,,,-3.03125,1.46484375,-3.19140625,-0.599609375,0.22265625,0.505859375,-6.26953125,-3.05859375,2.10546875,1.0
3516605,,,,,,,,-3.4609375,5.2890625,-2.85546875,-0.603515625,0.361328125,0.68359375,-6.73046875,0.734375,2.41015625,1.0
3516606,,,,,,,,-3.0625,5.91796875,-2.70703125,-0.388671875,0.494140625,0.83984375,-6.3828125,1.34765625,2.52734375,1.0
3516607,,,,,,,,-2.00390625,9.48046875,-3.53515625,0.009765625,0.609375,0.8828125,-5.3828125,4.91015625,1.68359375,1.0
3516608,,,,,,,,-1.13671875,10.21484375,-4.453125,0.53125,0.552734375,0.7734375,-4.58203125,5.67578125,0.765625,1.0
3516609,,,,,,,,-0.4296875,9.5859375,-5.85546875,0.97265625,0.359375,0.67578125,-3.9296875,5.10546875,-0.61328125,1.0
3516610,36.01300966666667,129.31891016666665,27.9611765330093,67.64819217261886,2.1,149.0,,-0.4765625,8.6015625,-6.625,0.193359375,-0.642578125,0.634765625,5.19140625,-4.62890625,1.453125,1.0
3516611,,,,,,,,-0.3984375,6.06640625,-6.6875,1.328125,0.12109375,0.6953125,-3.96875,1.73046875,-1.34375,1.0
3516612,,,,,,,,-0.4609375,5.13671875,-6.640625,1.359375,0.076171875,0.77734375,-4.046875,0.84765625,-1.265625,1.0
3516613,,,,,,,,-0.54296875,3.16796875,-6.234375,1.392578125,-0.01953125,0.900390625,-4.15625,-1.02734375,-0.8046875,1.0
3516614,,,,,,,,-0.18359375,1.93359375,-6.04296875,1.48828125,-0.111328125,0.9375,-3.81640625,-2.21484375,-0.57421875,1.0
3516615,,,,,,,,2.4609375,1.49609375,-6.73046875,2.623046875,-0.349609375,0.85546875,-1.2109375,-2.37109375,-1.07421875,1.0
3516616,,,,,,,,4.921875,3.84765625,-7.61328125,3.28125,-0.265625,0.68359375,1.2421875,0.16015625,-1.83984375,1.0
3516617,,,,,,,,5.1484375,4.1328125,-7.71484375,3.408203125,-0.18359375,0.43359375,1.46875,0.65625,-1.80078125,1.0
3516618,,,,,,,,4.94921875,4.54296875,-6.4921875,2.984375,-0.08984375,0.173828125,1.2734375,1.26953125,-0.4609375,1.0
3516619,,,,,,,,4.8046875,3.7265625,-6.38671875,2.458984375,0.078125,-0.072265625,1.12890625,0.6171875,-0.26953125,1.0
3516620,36.01300833333333,129.3189115,28.081375509831553,67.50024690082329,2.0,145.0,,3.7265625,-3.8203125,-5.60546875,2.126953125,0.24609375,-0.337890625,5.19140625,-4.62890625,1.453125,1.0
3516621,,,,,,,,4.22265625,-17.56640625,-5.078125,2.046875,0.318359375,-0.572265625,0.55078125,-20.4453125,1.1484375,1.0
3516622,,,,,,,,24.41796875,-55.83984375,14.671875,2.544921875,-0.0625,-0.822265625,20.77734375,-58.5625,20.9921875,1.0
3516623,,,,,,,,21.53125,-21.6171875,6.31640625,3.1796875,-0.00390625,0.111328125,17.90625,-24.203125,12.71484375,1.0
3516624,,,,,,,,8.0078125,-11.1640625,-3.44921875,2.814453125,0.1015625,0.486328125,4.3828125,-13.6328125,2.98828125,1.0
3516625,,,,,,,,0.97265625,-10.53515625,-4.65625,1.828125,0.197265625,-2.259765625,-2.62890625,-12.90234375,1.8359375,1.0
3516626,,,,,,,,1.5390625,-17.71484375,-5.93359375,0.91796875,0.966796875,-3.216796875,-1.9765625,-20.1796875,0.57421875,1.0
3516627,,,,,,,,4.984375,-19.7265625,-3.29296875,1.57421875,1.287109375,-2.369140625,1.46875,-22.21484375,3.21484375,1.0
3516628,,,,,,,,10.08984375,-24.1875,1.48828125,2.95703125,1.326171875,0.35546875,6.52734375,-26.58203125,8.00390625,1.0
3516629,,,,,,,,9.875,-22.390625,0.37109375,3.224609375,1.384765625,1.13671875,6.2578125,-24.66796875,6.89453125,1.0
3516630,36.01300683333333,129.31891333333334,28.246648989299025,67.33380856771853,2.2,139.0,,7.3984375,-13.921875,-3.359375,2.662109375,1.77734375,0.466796875,3.6171875,-15.89453125,3.1796875,1.0
3516631,,,,,,,,5.9375,-11.7734375,-3.84375,2.72265625,1.927734375,-0.326171875,2.046875,-13.59765625,2.6796875,1.0
3516632,,,,,,,,5.2265625,-9.30078125,-4.03515625,2.9140625,2.189453125,-0.3203125,1.1640625,-10.90625,2.44921875,1.0
3516633,,,,,,,,5.05859375,-8.64453125,-3.89453125,2.9140625,2.33203125,-0.197265625,0.93359375,-10.1796875,2.56640625,1.0
3516634,,,,,,,,5.8515625,-8.3125,-4.22265625,2.76171875,2.486328125,0.068359375,1.5859375,-9.69140625,2.18359375,1.0
3516635,,,,,,,,6.45703125,-8.3828125,-4.765625,2.607421875,2.48828125,0.158203125,2.12109375,-9.69140625,1.609375,1.0
3516636,,,,,,,,7.79296875,-8.15234375,-5.73046875,2.400390625,2.4921875,0.201171875,3.38671875,-9.37890625,0.61328125,1.0
3516637,,,,,,,,10.828125,-7.94140625,-5.02734375,1.9140625,2.388671875,0.419921875,6.2578125,-9.03515625,1.22265625,1.0
3516638,,,,,,,,11.4765625,-7.69140625,-4.41796875,1.474609375,2.09375,0.87890625,6.796875,-8.69140625,1.76171875,1.0
3516639,,,,,,,,13.1484375,-5.19140625,-2.671875,1.748046875,0.87890625,1.564453125,8.2890625,-5.93359375,3.40625,1.0
3516640,36.013006499999996,129.3189165,28.53212056064914,67.2968230758985,2.5,124.0,,11.79296875,-2.41015625,-3.7265625,1.9375,0.66796875,1.482421875,6.91015625,-3.05859375,2.3359375,1.0
3516641,,,,,,,,10.31640625,-0.4453125,-4.80078125,2.060546875,0.353515625,0.90625,5.4140625,-0.953125,1.26171875,1.0
3516642,,,,,,,,8.70703125,1.96875,-5.23046875,1.779296875,0.1875,0.10546875,3.80859375,1.578125,0.83984375,1.0
3516643,,,,,,,,7.5546875,3.51171875,-5.23046875,1.275390625,0.154296875,-0.494140625,2.65625,3.1796875,0.83984375,1.0
3516644,,,,,,,,7.265625,4.05078125,-5.08203125,0.751953125,0.126953125,-0.849609375,2.390625,3.72265625,0.99609375,1.0
3516645,,,,,,,,8.3125,3.26171875,-5.4296875,0.32421875,0.0546875,-1.072265625,3.46484375,2.87890625,0.6484375,1.0
3516646,,,,,,,,8.13671875,3.62109375,-4.82421875,0.310546875,0.05078125,-0.90625,3.3046875,3.18359375,1.26171875,1.0
3516647,,,,,,,,5.25,5.69140625,-1.98828125,0.029296875,0.009765625,-0.498046875,0.4375,5.21484375,4.09765625,1.0
3516648,,,,,,,,2.87890625,5.83203125,-1.390625,-0.57421875,0.021484375,0.265625,-1.90234375,5.2890625,4.7109375,1.0
3516649,,,,,,,,1.06640625,4.56640625,-2.2578125,-0.685546875,0.37109375,0.515625,-3.69921875,3.984375,3.828125,1.0
3516650,36.01300583333333,129.31891966666666,28.817592255376475,67.222851179223,2.7,115.0,,-0.03125,1.91796875,-2.38671875,1.9375,0.66796875,1.482421875,6.91015625,-3.05859375,2.3359375,1.0
3516651,,,,,,,,-3.859375,-10.46875,1.24609375,-0.623046875,0.802734375,0.853515625,-8.6796875,-11.1015625,7.27734375,1.0
3516652,,,,,,,,-6.3359375,-23.91796875,9.046875,-0.548828125,0.830078125,1.01953125,-11.171875,-24.546875,15.0546875,1.0
3516653,,,,,,,,-3.32421875,-47.31640625,10.06640625,0.849609375,0.740234375,2.080078125,-8.22265625,-47.87890625,16.01171875,1.0
3516654,,,,,,,,0.96875,-45.87890625,12.37890625,3.625,0.84375,2.1484375,-3.96875,-46.2265625,18.30859375,1.0
3516655,,,,,,,,9.56640625,-16.78515625,4.11328125,4.314453125,0.185546875,0.89453125,4.61328125,-16.84375,10.03515625,1.0
3516656,,,,,,,,9.91015625,-13.37109375,0.51171875,3.28125,0.0390625,0.005859375,4.95703125,-13.3203125,6.43359375,1.0
3516657,,,,,,,,11.3671875,-9.390625,-2.70703125,2.107421875,0.341796875,-3.31640625,6.4140625,-9.3046875,3.21484375,1.0
3516658,,,,,,,,14.015625,-15.8203125,-0.4609375,1.310546875,0.603515625,-3.015625,9.0546875,-15.89453125,5.4375,1.0
3516659,,,,,,,,13.52734375,-23.89453125,3.4921875,0.65234375,0.36328125,-0.265625,8.55859375,-24.01171875,9.3828125,1.0
3516660,36.013005,129.31892233333335,29.057989580631165,67.13038593706983,2.7,111.0,,12.70703125,-25.46875,2.8515625,-0.1875,0.04296875,2.568359375,7.75390625,-25.51171875,8.734375,1.0
3516661,,,,,,,,11.37109375,-21.125,1.2578125,-0.654296875,-0.29296875,2.013671875,6.44921875,-21.10546875,7.1640625,1.0
3516662,,,,,,,,10.796875,-14.7578125,-0.34765625,-0.830078125,-0.66796875,0.53125,5.9140625,-14.74609375,5.58984375,1.0
3516663,,,,,,,,10.18359375,-12.98828125,-1.01953125,-0.802734375,-0.9140625,-0.08984375,5.33984375,-13.01953125,4.94140625,1.0
3516664,,,,,,,,7.33203125,-11.015625,-2.73046875,-0.65625,-1.36328125,-0.478515625,2.58203125,-11.14453125,3.29296875,1.0
3516665,,,,,,,,5.22265625,-11.20703125,-3.19140625,-0.578125,-1.591796875,0.0078125,0.58984375,-11.40625,2.91015625,1.0
3516666,,,,,,,,2.796875,-10.31640625,-3.68359375,-0.607421875,-1.357421875,0.826171875,-1.671875,-10.6015625,2.52734375,1.0
3516667,,,,,,,,1.81640625,-8.37109375,-4.390625,-0.609375,-1.080078125,1.00390625,-2.55078125,-8.69140625,1.875,1.0
3516668,,,,,,,,1.5078125,-6.40234375,-5.2265625,-0.556640625,-0.921875,1.037109375,-2.8203125,-6.734375,1.0703125,1.0
3516669,,,,,,,,1.0625,-5.15234375,-5.90625,-0.359375,-0.5390625,1.056640625,-3.203125,-5.51171875,0.421875,1.0
3516670,36.013005,129.3189255,29.343461038038612,67.13038688588396,2.6,103.0,,0.59375,-2.84375,-5.6171875,-0.18359375,-0.1796875,1.076171875,-3.62890625,-3.2109375,0.7265625,1.0
3516671,,,,,,,,0.2734375,0.21875,-4.09375,-0.189453125,0.275390625,1.232421875,-3.9296875,-0.1484375,2.2578125,1.0
3516672,,,,,,,,0.34765625,1.140625,-3.80859375,-0.224609375,0.447265625,1.27734375,-3.8515625,0.7734375,2.52734375,1.0
3516673,,,,,,,,0.71875,2.59375,-4.0546875,-0.31640625,0.70703125,1.1640625,-3.5078125,2.2265625,2.2578125,1.0
3516674,,,,,,,,1.4296875,3.515625,-4.57421875,-0.28515625,0.77734375,0.984375,-2.8203125,3.15234375,1.72265625,1.0
3516675,,,,,,,,2.11328125,4.1953125,-5.38671875,-0.12890625,0.736328125,0.1953125,-1.82421875,3.953125,0.3828125,1.0
3516676,,,,,,,,2.796875,4.20703125,-6.91796875,-0.01953125,0.34765625,-0.341796875,-1.86328125,2.45703125,-1.37890625,1.0
3516677,,,,,,,,2.45703125,2.92578125,-7.58984375,0.013671875,0.197265625,-0.419921875,-2.3984375,1.421875,-1.49609375,1.0
3516678,,,,,,,,1.41796875,0.60546875,-7.65234375,0.080078125,-0.15234375,-0.376953125,-3.35546875,-2.140625,-1.15234375,1.0
3516679,,,,,,,,0.94140625,-1.5703125,-7.35546875,0.115234375,-0.20703125,-0.306640625,-3.734375,-2.828125,-0.65234375,1.0
3516680,36.0130055,129.31892883333333,29.643957122111843,67.18586751601642,2.8000000000000003,93.0,,0.59375,-2.84375,-5.6171875,-0.18359375,-0.1796875,1.076171875,-3.4296875,-1.984375,-0.0390625,1.0
3516681,,,,,,,,1.71484375,-0.11328125,-6.11328125,1.0625,-0.306640625,-0.056640625,-2.0546875,-0.0703125,0.19140625,1.0
3516682,,,,,,,,2.5546875,1.04296875,-6.12890625,1.921875,-0.31640625,-0.013671875,-1.09765625,0.96484375,-0.0390625,1.0
3516683,,,,,,,,4.203125,2.17578125,-6.4140625,2.525390625,-0.275390625,0.009765625,0.0546875,1.69140625,-0.15625,1.0
3516684,,,,,,,,4.28515625,2.12109375,-5.9375,2.544921875,-0.123046875,0.029296875,0.16796875,1.76953125,0.34375,1.0
3516685,,,,,,,,4.76171875,-0.04296875,-5.05859375,2.025390625,0.05859375,0.01953125,0.66796875,-0.26171875,1.22265625,1.0
3516686,,,,,,,,4.5234375,-2.0078125,-4.453125,1.640625,0.150390625,-0.025390625,0.4375,-2.18359375,1.8359375,1.0
3516687,,,,,,,,3.35546875,-9.8203125,-1.609375,0.830078125,0.12890625,-0.091796875,-0.71484375,-9.9140625,4.671875,1.0
3516688,,,,,,,,1.43359375,-28.609375,7.8984375,0.4296875,-0.146484375,-0.099609375,-2.62890625,-28.6875,14.171875,1.0
3516689,,,,,,,,22.30859375,-29.29296875,7.33984375,2.5859375,-0.4921875,0.2578125,18.32421875,-29.296875,13.63671875,1.0
3516690,36.01300483333333,129.31893166666666,29.89937920511195,67.11189555369499,2.6,94.0,,4.2890625,-17.47265625,-1.703125,-0.18359375,-0.1796875,1.076171875,0.3203125,-17.3046875,4.59375,1.0
3516691,,,,,,,,0.8125,-18.0625,-0.03125,1.75,0.25390625,-2.59765625,-3.1640625,-17.84765625,6.2421875,1.0
3516692,,,,,,,,5.453125,-21.51171875,1.08203125,0.951171875,0.345703125,-2.865234375,1.46875,-21.328125,7.35546875,1.0
3516693,,,,,,,,10.02734375,-25.2421875,-0.0390625,2.025390625,0.6796875,-0.9375,6.02734375,-25.12890625,6.203125,1.0
3516694,,,,,,,,10.6953125,-28.078125,-0.48046875,2.84375,0.84765625,-0.0078125,6.6796875,-27.92578125,5.74609375,1.0
3516695,,,,,,,,9.76171875,-26.1875,-1.78125,2.751953125,1.330078125,0.583984375,5.68359375,-25.77734375,4.3671875,1.0
3516696,,,,,,,,9.94921875,-20.72265625,-1.4140625,2.4609375,1.66796875,-0.005859375,5.80078125,-20.18359375,4.671875,1.0
3516697,,,,,,,,8.0703125,-17.3203125,-1.14453125,2.482421875,1.87109375,-0.15625,3.8828125,-16.73828125,4.90234375,1.0
3516698,,,,,,,,5.69921875,-13.9765625,-1.1953125,2.505859375,2.138671875,-0.171875,1.31640625,-13.2109375,4.671875,1.0
3516699,,,,,,,,6.29296875,-12.30859375,-3.09375,2.666015625,2.1953125,-0.12890625,1.85546875,-11.484375,2.71875,1.0
3516700,36.01300483333333,129.31893499999998,30.199875477285616,67.11189658147592,2.8000000000000003,90.0,0.0,7.65625,-12.2265625,-3.859375,-0.18359375,-0.1796875,1.076171875,3.1171875,-11.296875,1.8359375,1.0
3516701,,,,,,,,8.9375,-12.08984375,-3.86328125,2.908203125,2.1328125,0.23828125,4.3046875,-11.0234375,1.72265625,1.0
3516702,,,,,,,,10.75,-11.6171875,-2.65625,2.353515625,1.884765625,0.640625,5.9921875,-10.375,2.7578125,1.0
3516703,,,,,,,,11.5390625,-10.03515625,-1.67578125,1.923828125,1.615234375,0.759765625,6.71875,-8.69140625,3.63671875,1.0
3516704,,,,,,,,11.5,-7.33984375,-1.703125,1.705078125,1.236328125,0.65234375,6.64453125,-5.89453125,3.5234375,1.0
3516705,,,,,,,,11.140625,-4.98828125,-2.30859375,1.681640625,0.87890625,0.40234375,6.26171875,-3.48046875,2.87109375,1.0
3516706,,,,,,,,10.765625,-3.6796875,-2.3515625,1.71875,0.73828125,0.267578125,5.87890625,-2.140625,2.796875,1.0
3516707,,,,,,,,9.81640625,-0.4375,-2.8515625,1.794921875,0.55078125,0.0,4.9140625,1.15625,2.2578125,1.0
3516708,,,,,,,,8.4765625,2.89453125,-4.3828125,1.771484375,0.490234375,-0.28125,3.578125,4.5234375,0.6875,1.0
3516709,,,,,,,,7.640625,4.5546875,-5.5390625,1.552734375,0.453125,-0.62890625,2.734375,6.2109375,-0.5,1.0
3516710,36.01300616666666,129.31893866666667,30.530420866015753,67.25984337966183,3.1,76.0,,7.6875,2.76171875,-6.12890625,1.076171875,0.419921875,-0.87109375,2.7734375,4.40625,-1.11328125,1.0
3516711,,,,,,,,8.34765625,-0.109375,-6.03515625,0.509765625,0.32421875,-0.888671875,3.42578125,1.5,-1.03515625,1.0
3516712,,,,,,,,8.109375,-0.84375,-5.4921875,0.298828125,0.298828125,-0.826171875,3.19921875,0.734375,-0.5,1.0
3516713,,,,,,,,6.9296875,-0.71484375,-4.1875,0.021484375,0.326171875,-0.365234375,1.27734375,1.1171875,1.4140625,1.0
3516714,,,,,,,,4.22265625,0.421875,-1.96875,-0.59765625,0.37109375,0.546875,-0.67578125,1.8828125,3.0234375,1.0
3516715,,,,,,,,3.48828125,1.1875,-1.78515625,-0.833984375,0.48046875,0.634765625,-1.40234375,2.609375,3.21484375,1.0
3516716,,,,,,,,3.17578125,1.71875,-2.625,-0.873046875,0.5546875,0.59765625,-1.70703125,3.109375,2.375,1.0
