time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,motion
3450070,36.01305116666666,129.3189635,32.76909943918202,72.25301734482018,2.9000000000000004,80.0,,4.03515625,-7.3828125,0.48828125,-3.890625,-1.802734375,0.05078125,-19.7890625,-51.6328125,27.6953125,2.0
3450071,,,,,,,,0.78515625,-6.07421875,1.3984375,-4.24609375,-1.892578125,0.666015625,0.12890625,-14.58984375,1.109375,2.0
3450072,,,,,,,,-0.4609375,-5.421875,1.5546875,-4.2421875,-1.92578125,0.828125,-2.28515625,-13.25,1.109375,2.0
3450073,,,,,,,,-2.484375,-2.6953125,1.3984375,-4.0703125,-1.978515625,0.84375,-3.28125,-11.18359375,0.421875,2.0
3450074,,,,,,,,-3.8984375,0.875,-0.5,-3.962890625,-1.8828125,0.39453125,-4.8125,-7.5390625,-1.9921875,2.0
3450075,,,,,,,,-4.46484375,4.07421875,-1.96484375,-3.939453125,-1.830078125,0.208984375,-5.421875,-4.28515625,-3.75390625,2.0
3450076,,,,,,,,-5.0546875,5.69140625,-2.078125,-3.89453125,-1.783203125,0.279296875,-6.04296875,-2.63671875,-4.0234375,2.0
3450077,,,,,,,,-4.9375,7.34375,-0.73828125,-3.453125,-1.5234375,1.0546875,-5.84765625,-0.26171875,-2.453125,2.0
3450078,,,,,,,,-4.27734375,8.9453125,0.5390625,-3.25390625,-1.146484375,1.642578125,-5.69140625,1.69140625,-1.45703125,2.0
3450079,,,,,,,,-4.42578125,9.82421875,1.20703125,-3.10546875,-1.044921875,1.822265625,-5.5,1.84375,-1.11328125,2.0
3450080,36.013050666666665,129.3189665,33.03954613433812,72.19753873619263,2.6,83.0,,4.03515625,-7.3828125,0.48828125,-3.890625,-1.802734375,0.05078125,-4.65625,1.1171875,-0.26953125,2.0
3450081,,,,,,,,-2.6953125,6.33984375,2.52734375,-1.86328125,-0.8671875,2.021484375,-4.43359375,-1.52734375,-0.65234375,2.0
3450082,,,,,,,,-2.62890625,4.546875,2.0234375,-0.84375,-0.640625,1.876953125,-4.54296875,-3.25,-1.265625,2.0
3450083,,,,,,,,-2.02734375,3.7265625,2.3671875,0.515625,-0.17578125,1.578125,-4.15625,-4.015625,-0.921875,2.0
3450084,,,,,,,,-1.6875,3.83984375,2.54296875,0.6875,-0.056640625,1.5234375,-3.890625,-3.8984375,-0.73046875,2.0
3450085,,,,,,,,-0.890625,4.72265625,3.0703125,0.734375,0.154296875,1.216796875,-3.20703125,-3.01953125,-0.15625,2.0
3450086,,,,,,,,0.63671875,7.39453125,3.5703125,0.416015625,0.193359375,0.732421875,-1.74609375,-0.33984375,0.3828125,2.0
3450087,,,,,,,,1.15625,8.4296875,3.8359375,0.1953125,0.162109375,0.45703125,-1.25,0.6953125,0.6484375,2.0
3450088,,,,,,,,2.78125,11.83203125,4.3125,-0.189453125,0.083984375,-0.021484375,0.359375,4.10546875,1.109375,2.0
3450089,,,,,,,,3.33203125,12.3671875,4.4140625,-0.365234375,-0.0078125,-0.40625,0.93359375,4.64453125,1.1875,2.0
3450090,36.0130505,129.31897016666665,33.37009191464486,72.17904677868299,3.0,89.0,,4.640625,12.12890625,4.40625,-3.890625,-1.802734375,0.05078125,-4.65625,1.1171875,-0.26953125,2.0
3450091,,,,,,,,4.86328125,10.0625,4.58984375,-0.455078125,-0.037109375,-0.755859375,2.54296875,2.34375,1.30078125,2.0
3450092,,,,,,,,2.41796875,5.71875,7.89453125,-0.87109375,-0.07421875,-0.3828125,0.16796875,-1.984375,4.51953125,2.0
3450093,,,,,,,,-0.80078125,-1.01953125,9.3046875,-1.1640625,-0.2265625,0.224609375,-3.05078125,-8.69140625,5.859375,2.0
3450094,,,,,,,,-2.0859375,-10.671875,8.5625,-0.400390625,-0.556640625,0.970703125,-4.4296875,-18.26953125,5.015625,2.0
3450095,,,,,,,,-0.03515625,-24.07421875,7.46875,0.453125,-0.814453125,1.630859375,-2.51171875,-31.63671875,3.9453125,2.0
3450096,,,,,,,,0.2265625,-28.11328125,6.75390625,0.626953125,-0.84375,1.865234375,-2.3203125,-35.65625,3.25390625,2.0
3450097,,,,,,,,3.17578125,-33.6875,8.15625,0.060546875,-0.771484375,1.525390625,0.47265625,-41.2109375,4.7109375,2.0
3450098,,,,,,,,2.92578125,-31.8203125,9.22265625,-1.490234375,-0.31640625,0.216796875,0.12890625,-39.30078125,5.74609375,2.0
3450099,,,,,,,,6.07421875,-18.99609375,14.3359375,-2.076171875,-0.150390625,-1.078125,3.30859375,-26.421875,10.7265625,2.0
3450100,36.0130505,129.31897333333333,33.65556320999301,72.17904786782485,2.9000000000000004,94.0,0.0,0.47265625,-12.4609375,5.3203125,-0.80078125,0.05078125,-1.310546875,-2.20703125,-19.87890625,1.609375,2.0
3450101,,,,,,,,-3.375,-12.09375,3.46484375,0.0546875,0.09375,-2.244140625,-5.921875,-19.5703125,-0.26953125,2.0
3450102,,,,,,,,-7.109375,-11.6640625,4.19921875,-0.4453125,-0.2265625,-2.166015625,-9.484375,-19.1875,0.45703125,2.0
3450103,,,,,,,,-8.25390625,-11.05859375,4.8046875,-0.55859375,-0.287109375,-1.046875,-10.51953125,-18.609375,1.03125,2.0
3450104,,,,,,,,-7.05078125,-9.671875,4.62890625,-0.4296875,-0.291015625,-0.599609375,-9.29296875,-17.23828125,0.83984375,2.0
3450105,,,,,,,,-2.81640625,-5.546875,3.94140625,0.064453125,-0.158203125,-0.234375,-5.04296875,-13.1328125,0.15234375,2.0
3450106,,,,,,,,1.51953125,-0.734375,4.76953125,-0.001953125,0.08203125,-0.73046875,-0.67578125,-8.34765625,0.99609375,2.0
3450107,,,,,,,,4.890625,2.98046875,3.99609375,0.41796875,0.45703125,-0.98828125,2.7734375,-4.6640625,0.23046875,2.0
3450108,,,,,,,,5.9140625,3.31640625,3.6640625,0.84375,0.564453125,-0.9765625,3.84375,-4.36328125,-0.078125,2.0
3450109,,,,,,,,7.62890625,4.0390625,3.34765625,1.52734375,0.666015625,-0.78515625,5.640625,-3.7109375,-0.30859375,2.0
3450110,36.013049333333335,129.31897583333333,33.880935784049065,72.04959628426833,2.6,103.0,,7.515625,4.2109375,3.4765625,-0.80078125,0.05078125,-1.310546875,5.5703125,-3.59375,-0.1171875,2.0
3450111,,,,,,,,6.9921875,4.5703125,3.53515625,1.005859375,0.51171875,-0.16796875,5.11328125,-3.2890625,0.03515625,2.0
3450112,,,,,,,,6.48828125,4.9921875,3.56640625,0.201171875,0.2890625,0.384765625,4.61328125,-2.90625,0.11328125,2.0
3450113,,,,,,,,6.3046875,5.55859375,3.4609375,-0.291015625,0.16015625,0.908203125,4.38671875,-2.33203125,0.0,2.0
3450114,,,,,,,,6.3515625,6.67578125,4.43359375,-0.25,-0.044921875,1.234375,4.34765625,-1.18359375,0.95703125,2.0
3450115,,,,,,,,6.64453125,7.54296875,4.77734375,-0.033203125,-0.26171875,1.51953125,4.53515625,-0.30078125,1.30078125,2.0
3450116,,,,,,,,6.6015625,7.98046875,4.84765625,0.091796875,-0.369140625,1.63671875,4.421875,0.16015625,1.37890625,2.0
3450117,,,,,,,,7.1640625,8.37109375,4.71484375,0.271484375,-0.6796875,1.63671875,4.76953125,0.58203125,1.30078125,2.0
3450118,,,,,,,,8.5078125,6.26953125,2.73828125,0.001953125,-0.90625,1.22265625,5.9140625,-1.48828125,-0.61328125,2.0
3450119,,,,,,,,8.578125,4.4375,2.453125,-0.529296875,-0.90234375,0.85546875,5.87890625,-3.2890625,-0.8828125,2.0
3450120,36.013047666666665,129.31897816666665,34.091283774514984,71.86466502621715,2.5,115.0,,7.66015625,4.62109375,3.2578125,-1.328125,-0.705078125,0.55859375,5.5703125,-3.59375,-0.1171875,2.0
