time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,motion
3374220,36.01304566666667,129.31898766666666,34.94769857391775,71.64274990751834,3.1,26.0,,8.63671875,2.6171875,-6.71484375,3.453125,1.875,0.310546875,4.8515625,3.140625,-2.30078125,2.0
3374221,,,,,,,,8.58984375,2.22265625,-6.875,2.3828125,0.916015625,0.380859375,4.7734375,2.83203125,-2.4921875,2.0
3374222,,,,,,,,8.96875,-0.23828125,-6.34765625,1.36328125,0.74609375,0.330078125,5.12890625,0.45703125,-1.99609375,2.0
3374223,,,,,,,,9.234375,-1.515625,-5.71875,0.986328125,0.703125,0.380859375,5.39453125,-0.8046875,-1.3828125,2.0
3374224,,,,,,,,8.953125,-2.55859375,-4.28515625,0.23046875,0.59375,0.697265625,5.08984375,-1.83984375,0.03515625,2.0
3374225,,,,,,,,7.3046875,-2.48046875,-2.515625,-0.134765625,0.515625,0.81640625,3.4375,-1.76171875,1.796875,2.0
3374226,,,,,,,,4.2109375,-0.8515625,0.43359375,-0.498046875,0.478515625,0.703125,0.3359375,-0.15625,4.7421875,2.0
3374227,,,,,,,,3.21484375,-0.16015625,1.33984375,-1.10546875,0.51953125,0.0625,-3.7265625,1.609375,10.11328125,2.0
3374228,,,,,,,,0.1484375,0.9921875,5.78125,-1.23828125,0.494140625,-0.279296875,-4.68359375,1.953125,10.53125,2.0
3374229,,,,,,,,-0.90625,2.04296875,4.9375,-0.859375,0.474609375,-1.044921875,-3.9921875,3.1015625,7.6171875,2.0
3374230,36.01304866666667,129.31898833333335,35.007796471886785,71.97562787394412,3.0,20.0,,8.63671875,2.6171875,-6.71484375,0.90234375,0.513671875,-1.634765625,-1.04296875,4.59375,3.59765625,2.0
3374231,,,,,,,,3.796875,3.8515625,-1.49609375,1.53515625,0.421875,-1.388671875,0.56640625,3.29296875,2.6015625,2.0
3374232,,,,,,,,5.375,-3.140625,-0.484375,1.345703125,0.365234375,-0.578125,1.4453125,-2.796875,3.83203125,2.0
3374233,,,,,,,,3.23828125,-11.5625,0.2421875,0.896484375,0.462890625,0.3984375,-2.578125,-18.0,6.96875,2.0
3374234,,,,,,,,-0.24609375,-39.5546875,5.4609375,0.47265625,0.537109375,1.529296875,-6.25390625,-52.48046875,13.59765625,2.0
3374235,,,,,,,,-12.4609375,-61.6171875,9.68359375,2.087890625,0.8984375,2.40625,-12.7265625,-38.73046875,19.76171875,2.0
3374236,,,,,,,,7.12890625,-18.890625,1.40234375,1.642578125,0.11328125,0.03125,6.65625,-13.90625,-0.73046875,2.0
3374237,,,,,,,,11.6875,-11.56640625,-8.0625,1.708984375,0.80859375,-3.521484375,8.37890625,-9.8046875,-4.75390625,2.0
3374238,,,,,,,,13.4140625,-11.12109375,-9.53125,1.431640625,0.42578125,-3.98046875,12.2109375,-13.87109375,-3.2578125,2.0
3374239,,,,,,,,16.88671875,-14.84375,-5.1171875,-0.166015625,0.251953125,-1.96875,10.44921875,-14.4765625,4.36328125,2.0
3374240,36.013051000000004,129.31898966666668,35.12799387904943,72.2345332538079,2.7,22.0,,12.75390625,-15.25390625,2.14453125,-1.88671875,0.119140625,0.474609375,7.078125,-15.9375,7.46875,2.0
3374241,,,,,,,,8.43359375,-17.44140625,2.7265625,-2.353515625,-0.1015625,1.326171875,2.17578125,-15.98046875,6.31640625,2.0
3374242,,,,,,,,6.16015625,-16.09375,2.02734375,-2.201171875,-0.169921875,1.09375,1.75390625,-15.24609375,5.66796875,2.0
3374243,,,,,,,,5.3671875,-14.45703125,0.3203125,-2.068359375,-0.455078125,0.564453125,1.1015625,-13.71484375,3.59765625,2.0
3374244,,,,,,,,4.1875,-12.12109375,-2.5546875,-2.001953125,-0.630859375,0.2578125,-0.4296875,-11.37890625,1.30078125,2.0
3374245,,,,,,,,2.6875,-10.31640625,-3.3125,-2.1015625,-0.662109375,0.306640625,-2.4609375,-8.92578125,0.6484375,2.0
3374246,,,,,,,,1.3984375,-8.63671875,-3.7578125,-2.23046875,-0.619140625,0.4296875,-2.921875,-8.39453125,0.265625,2.0
3374247,,,,,,,,-0.02734375,-6.63671875,-4.69921875,-2.48828125,-0.458984375,0.693359375,-3.83984375,-7.046875,-0.26953125,2.0
3374248,,,,,,,,-0.2421875,-5.31640625,-5.8203125,-2.71875,-0.333984375,0.939453125,-4.03125,-5.859375,-1.3828125,2.0
3374249,,,,,,,,-0.44921875,-4.44140625,-6.515625,-2.701171875,-0.27734375,1.08203125,-4.22265625,-5.05859375,-2.0703125,2.0
3374250,36.01305266666667,129.31898966666668,35.12799313979356,72.41946532386292,2.5,13.0,,-0.7421875,-2.828125,-7.3515625,-2.306640625,-0.169921875,1.50390625,-4.49609375,-3.5625,-2.9140625,2.0
3374251,,,,,,,,-1.0859375,-0.09375,-5.16015625,-1.6484375,-0.064453125,2.103515625,-4.83984375,-0.921875,-0.73046875,2.0
3374252,,,,,,,,-0.3125,1.640625,-2.46484375,-0.904296875,0.18359375,2.44140625,-4.07421875,0.765625,1.94921875,2.0
3374253,,,,,,,,0.0546875,2.19921875,-2.41796875,-0.232421875,0.40625,2.138671875,-3.73046875,1.33984375,1.98828125,2.0
3374254,,,,,,,,-0.11328125,2.828125,-3.12109375,0.140625,0.435546875,1.353515625,-3.9140625,1.9921875,1.26171875,2.0
3374255,,,,,,,,-0.9375,3.2109375,-4.1796875,0.0625,0.37890625,0.62890625,-4.7578125,2.375,0.1875,2.0
3374256,,,,,,,,-1.23828125,2.96484375,-4.8203125,-0.1484375,0.279296875,0.205078125,-5.06640625,2.10546875,-0.4609375,2.0
3374257,,,,,,,,-0.9296875,2.3984375,-5.41796875,-0.08203125,0.1328125,0.177734375,-4.76171875,1.4921875,-1.07421875,2.0
3374258,,,,,,,,-0.08984375,0.35546875,-5.609375,0.255859375,0.013671875,0.466796875,-3.91796875,-0.57421875,-1.265625,2.0
3374259,,,,,,,,0.5625,-1.890625,-5.04296875,0.90234375,-0.0546875,0.98046875,-3.265625,-2.796875,-0.69140625,2.0
3374260,36.013055,129.31898916666665,35.082917690314304,72.67837004372075,2.5,3.0,,1.25,-2.93359375,-4.0546875,-2.306640625,-0.169921875,1.50390625,-2.578125,-3.79296875,0.3046875,2.0
3374261,,,,,,,,2.74609375,-2.26953125,-3.11328125,1.619140625,-0.091796875,1.033203125,-1.08203125,-3.0625,1.26171875,2.0
3374262,,,,,,,,3.6640625,-1.3125,-2.59375,1.8828125,-0.1328125,0.607421875,-0.1640625,-2.03125,1.796875,2.0
3374263,,,,,,,,4.21484375,0.6875,-2.15625,1.7578125,-0.232421875,-0.345703125,0.41015625,0.0390625,2.2578125,2.0
3374264,,,,,,,,1.89453125,3.23828125,-1.4140625,1.607421875,-0.283203125,-0.931640625,-1.88671875,2.60546875,3.02734375,2.0
3374265,,,,,,,,0.140625,3.58984375,-0.48046875,1.599609375,-0.283203125,-1.275390625,-3.609375,2.94921875,3.98046875,2.0
3374266,,,,,,,,0.390625,3.21484375,-1.453125,1.720703125,-0.2578125,-1.29296875,-3.34375,2.56640625,3.0234375,2.0
3374267,,,,,,,,1.6328125,-0.6640625,-3.46875,2.208984375,-0.203125,-0.994140625,-2.078125,-1.3046875,1.03125,2.0
3374268,,,,,,,,0.4296875,-5.46875,-0.87890625,2.38671875,-0.294921875,-0.361328125,-3.265625,-6.05859375,3.63671875,2.0
3374269,,,,,,,,-0.7421875,-13.91796875,-0.14453125,1.955078125,-0.44140625,0.37890625,-4.4140625,-14.4375,4.40234375,2.0
3374270,36.013057499999995,129.31898966666668,35.127990994973146,72.95576833041505,2.5,6.0,,-0.5078125,-30.66015625,2.890625,-2.306640625,-0.169921875,1.50390625,-2.578125,-3.79296875,0.3046875,2.0
3374271,,,,,,,,18.078125,-58.703125,0.4765625,2.65234375,-0.77734375,1.109375,14.46875,-59.03125,5.09375,2.0
3374272,,,,,,,,26.98828125,-66.765625,6.58984375,3.21875,-0.68359375,0.890625,23.39453125,-67.0390625,11.22265625,2.0
3374273,,,,,,,,32.390625,-47.1796875,19.4296875,3.435546875,-0.3203125,0.23046875,28.8359375,-47.3125,24.09375,2.0
3374274,,,,,,,,13.6484375,-24.69921875,2.44921875,2.650390625,-0.431640625,0.111328125,10.1015625,-24.78125,7.12109375,2.0
3374275,,,,,,,,0.78515625,-17.421875,-4.5546875,2.451171875,-0.357421875,-2.23828125,-2.73046875,-17.46875,0.1484375,2.0
3374276,,,,,,,,-4.76953125,-22.74609375,-5.10546875,1.5234375,-0.216796875,-4.486328125,-8.24609375,-22.87109375,-0.38671875,2.0
3374277,,,,,,,,-3.78125,-22.875,-4.73046875,1.7421875,0.42578125,-4.103515625,-7.25,-23.06640625,-0.00390625,2.0
3374278,,,,,,,,7.23828125,-24.109375,0.640625,4.7421875,0.861328125,0.0390625,3.74609375,-24.25390625,5.359375,2.0
3374279,,,,,,,,7.7109375,-23.89453125,0.41796875,4.748046875,1.029296875,0.55078125,4.203125,-23.9375,5.12890625,2.0
3374280,36.01306,129.31898966666668,35.12798988553155,73.2331664382062,2.3000000000000003,7.0,,9.7265625,-19.73828125,-3.00390625,-2.306640625,-0.169921875,1.50390625,6.1953125,-19.609375,1.68359375,2.0
3374281,,,,,,,,10.44921875,-18.34765625,-3.08984375,3.244140625,1.373046875,-0.96875,6.88671875,-18.15625,1.56640625,2.0
3374282,,,,,,,,10.21875,-17.63671875,-3.67578125,3.705078125,1.572265625,-0.369140625,6.578125,-17.3125,0.91796875,2.0
3374283,,,,,,,,9.25,-15.80078125,-5.76171875,3.65625,1.64453125,-0.111328125,5.546875,-15.36328125,-1.23046875,2.0
3374284,,,,,,,,8.98046875,-14.0234375,-6.01953125,3.126953125,1.609375,0.171875,5.19921875,-13.44921875,-1.57421875,2.0
3374285,,,,,,,,9.296875,-10.51953125,-5.04296875,2.814453125,1.498046875,0.583984375,5.46875,-9.84375,-0.65234375,2.0
3374286,,,,,,,,9.2578125,-8.97265625,-4.4140625,2.697265625,1.357421875,0.919921875,5.390625,-8.1953125,-0.078125,2.0
3374287,,,,,,,,8.9375,-7.16015625,-4.484375,2.625,1.203125,0.890625,5.046875,-6.28125,-0.1953125,2.0
3374288,,,,,,,,9.0390625,-5.8359375,-4.859375,2.595703125,1.103515625,0.693359375,5.12890625,-4.8671875,-0.6171875,2.0
3374289,,,,,,,,8.79296875,-2.625,-4.6953125,2.5234375,1.015625,0.5703125,4.85546875,-1.5703125,-0.5,2.0
3374290,36.01306116666667,129.31898816666666,34.992766139504944,73.36261834820394,2.7,348.0,,8.1953125,0.359375,-4.2734375,-2.306640625,-0.169921875,1.50390625,4.2421875,1.4921875,-0.1171875,2.0
3374291,,,,,,,,7.93359375,1.31640625,-4.1953125,2.212890625,0.732421875,0.587890625,3.96875,2.52734375,-0.078125,2.0
3374292,,,,,,,,8.1953125,1.53125,-4.25,1.865234375,0.681640625,0.451171875,4.24609375,2.796875,-0.15625,2.0
3374293,,,,,,,,8.25,1.16796875,-4.21875,1.28515625,0.587890625,0.138671875,4.66796875,1.26171875,0.49609375,2.0
3374294,,,,,,,,8.625,-0.6796875,-3.21484375,0.998046875,0.43359375,0.01953125,4.546875,0.34375,1.22265625,2.0
3374295,,,,,,,,8.01171875,-1.359375,-2.2890625,0.73828125,0.341796875,-0.060546875,4.05078125,-0.0390625,1.7578125,2.0
3374296,,,,,,,,7.66796875,-1.46875,-2.09765625,0.5546875,0.3359375,-0.146484375,3.70703125,-0.15625,1.94921875,2.0
3374297,,,,,,,,4.9765625,-0.1015625,-0.6796875,0.140625,0.421875,-0.34375,1.0234375,1.1875,3.3671875,2.0
3374298,,,,,,,,2.88671875,1.30078125,0.5,-0.2421875,0.58203125,-0.490234375,-1.08203125,2.52734375,4.55859375,2.0
3374299,,,,,,,,1.63671875,3.32421875,-0.1875,-0.404296875,0.7578125,-0.49609375,-2.34765625,4.44140625,3.8671875,2.0
3374300,36.013062833333336,129.31898633333333,34.82749257493842,73.54754976186605,2.7,332.0,0.0,2.07421875,3.92578125,-0.79296875,0.072265625,0.791015625,-0.326171875,4.2421875,1.4921875,-0.1171875,2.0
3374301,,,,,,,,2.6640625,3.41015625,-1.20703125,0.486328125,0.71484375,0.0,-1.3515625,4.4375,2.83203125,2.0
3374302,,,,,,,,2.78125,1.54296875,-1.078125,0.630859375,0.6015625,0.294921875,-1.234375,2.56640625,2.94921875,2.0
3374303,,,,,,,,2.78125,-0.7265625,-0.72265625,0.51953125,0.5,0.53515625,-1.234375,0.3046875,3.29296875,2.0
3374304,,,,,,,,2.6953125,-6.44921875,0.46484375,0.373046875,0.421875,0.80078125,-1.3125,-5.40234375,4.48046875,2.0
3374305,,,,,,,,2.03515625,-14.890625,1.23046875,0.427734375,0.412109375,1.125,-1.96484375,-13.828125,5.24609375,2.0
3374306,,,,,,,,2.05859375,-40.8671875,7.78125,0.474609375,0.453125,1.462890625,-1.92578125,-39.76953125,11.796875,2.0
3374307,,,,,,,,-0.453125,-65.375,13.83984375,1.60546875,0.359375,1.94921875,-4.4140625,-64.20703125,17.84765625,2.0
3374308,,,,,,,,-5.6796875,-40.515625,21.2109375,3.2109375,0.267578125,1.248046875,-9.625,-39.2265625,25.203125,2.0
3374309,,,,,,,,6.5546875,-18.0625,5.68359375,2.541015625,-0.1171875,0.109375,2.6328125,-16.66796875,9.65234375,2.0
3374310,36.0130655,129.31898283333334,34.51197055681478,73.84343983152667,2.6,324.0,,12.1953125,-11.91796875,-7.18359375,2.416015625,0.623046875,-3.474609375,8.265625,-10.53125,-3.22265625,2.0
3374311,,,,,,,,15.28125,-13.83984375,-5.6640625,2.333984375,0.1171875,-4.611328125,11.2890625,-12.56640625,-1.7265625,2.0
3374312,,,,,,,,15.53515625,-16.6484375,3.484375,0.623046875,-0.087890625,-2.53515625,11.51953125,-15.51953125,7.4296875,2.0
3374313,,,,,,,,14.1875,-19.90234375,5.09765625,-0.73828125,-0.052734375,0.392578125,10.1796875,-18.84375,9.07421875,2.0
3374314,,,,,,,,12.609375,-20.31640625,2.80078125,-1.326171875,-0.052734375,1.478515625,8.6484375,-19.3046875,6.81640625,2.0
3374315,,,,,,,,11.12109375,-19.1875,2.2265625,-1.10546875,-0.16015625,0.853515625,7.19140625,-18.23828125,6.28125,2.0
3374316,,,,,,,,9.296875,-16.4453125,2.40234375,-0.84765625,-0.376953125,0.509765625,5.390625,-15.515625,6.47265625,2.0
3374317,,,,,,,,7.82421875,-14.49609375,2.22265625,-0.59765625,-0.83984375,0.12890625,3.97265625,-13.63671875,6.35546875,2.0
3374318,,,,,,,,4.8515625,-11.74609375,0.4375,-0.64453125,-1.130859375,-0.015625,1.0625,-10.95703125,4.6328125,2.0
3374319,,,,,,,,1.37109375,-9.4765625,-1.7109375,-0.830078125,-1.22265625,-0.08984375,-2.34765625,-8.77734375,2.5625,2.0
