time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,motion
3418610,36.013053166666666,129.31896049999997,32.498652127315076,72.47493482509174,2.9000000000000004,61.0,,4.83203125,9.484375,1.55859375,-3.68359375,-1.80859375,-0.13671875,3.79296875,-0.03125,0.76953125,2.0
3418611,,,,,,,,3.99609375,5.33984375,3.6328125,0.474609375,-0.32421875,-0.21484375,2.98828125,-4.16796875,2.9140625,2.0
3418612,,,,,,,,0.88671875,-3.36328125,8.0078125,-0.6875,-0.421875,0.560546875,-0.15234375,-12.86328125,7.28125,2.0
3418613,,,,,,,,-0.15234375,-11.26953125,11.49609375,-0.876953125,-0.50390625,0.76953125,-1.22265625,-20.75390625,10.73046875,2.0
3418614,,,,,,,,1.6171875,-22.73828125,12.16796875,-0.490234375,-0.71875,1.064453125,0.4609375,-32.20703125,11.33984375,2.0
3418615,,,,,,,,8.59765625,-35.7109375,11.2578125,0.24609375,-0.83203125,1.23828125,7.31640625,-45.15625,10.421875,2.0
3418616,,,,,,,,11.94921875,-27.51953125,12.55078125,0.44921875,-0.640625,0.478515625,10.57421875,-36.95703125,11.76171875,2.0
3418617,,,,,,,,4.1171875,-10.62109375,6.28515625,-0.087890625,-0.443359375,-0.87109375,2.7578125,-20.06640625,5.51953125,2.0
3418618,,,,,,,,0.80078125,-8.3125,4.1015625,-0.51953125,-0.3984375,-1.63671875,-0.49609375,-17.76953125,3.3359375,2.0
3418619,,,,,,,,-6.62109375,-6.4140625,3.96484375,-2.25,-0.20703125,-3.7890625,-7.66015625,-15.890625,3.06640625,2.0
3418620,36.013054000000004,129.3189635,32.769098266459494,72.56740186528712,2.8000000000000003,68.0,,-8.08203125,-8.85546875,5.6328125,-3.68359375,-1.80859375,-0.13671875,-8.76953125,-18.33984375,4.5234375,2.0
3418621,,,,,,,,-4.33984375,-8.19921875,5.6171875,-0.00390625,-0.634765625,-1.564453125,-4.78515625,-17.69140625,4.40625,2.0
3418622,,,,,,,,-2.22265625,-5.8828125,5.33203125,1.705078125,-0.337890625,0.017578125,-2.60546875,-15.390625,4.21484375,2.0
3418623,,,,,,,,0.0234375,-4.2578125,4.1953125,1.921875,-0.197265625,0.419921875,-0.3828125,-13.78515625,3.2578125,2.0
3418624,,,,,,,,2.32421875,-2.85546875,3.2265625,1.34375,-0.013671875,0.193359375,1.87890625,-12.40234375,2.453125,2.0
3418625,,,,,,,,4.3984375,-1.69140625,3.0703125,1.10546875,0.310546875,0.177734375,3.9453125,-11.25390625,2.4140625,2.0
3418626,,,,,,,,5.359375,-1.5703125,3.0,1.19140625,0.501953125,0.55078125,4.8671875,-11.140625,2.453125,2.0
3418627,,,,,,,,4.89453125,-0.796875,1.42578125,1.51953125,0.587890625,1.068359375,4.29296875,-10.375,1.07421875,2.0
3418628,,,,,,,,4.90234375,-0.51953125,0.7734375,1.58984375,0.52734375,1.08984375,4.25390625,-10.10546875,0.5,2.0
3418629,,,,,,,,4.6953125,1.78125,-0.984375,1.609375,0.341796875,0.986328125,3.9453125,-7.80859375,-1.109375,2.0
3418630,36.013054333333336,129.31896633333332,33.024519800553215,72.60438923597866,2.8000000000000003,72.0,,4.1875,6.23828125,-1.54296875,1.10546875,-0.048828125,1.392578125,3.1796875,-3.3203125,-1.33984375,2.0
3418631,,,,,,,,4.64453125,8.0546875,-0.234375,0.880859375,-0.171875,1.859375,3.40625,-1.484375,0.1171875,2.0
3418632,,,,,,,,5.0,8.87890625,0.6015625,0.779296875,-0.173828125,1.908203125,3.68359375,-0.64453125,1.0,2.0
3418633,,,,,,,,5.5546875,9.5,1.06640625,0.73046875,-0.185546875,1.8125,4.0625,0.0078125,1.53515625,2.0
3418634,,,,,,,,5.78515625,10.01171875,0.0625,0.841796875,-0.240234375,1.46484375,4.13671875,0.54296875,0.6171875,2.0
3418635,,,,,,,,5.66015625,9.70703125,-1.2734375,1.013671875,-0.18359375,0.693359375,3.87109375,0.27734375,-0.5703125,2.0
