time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,motion
3391860,36.013042166666665,129.31892966666666,29.719067426409794,71.25437331397595,2.2,221.0,,11.8671875,-17.62109375,-4.8203125,-2.07421875,0.0078125,0.974609375,-3.65234375,-1.91015625,5.44140625,1.0
3391861,,,,,,,,13.390625,-19.484375,3.3359375,1.80859375,0.28125,-1.46484375,11.59375,-21.1796875,6.3203125,1.0
3391862,,,,,,,,10.83203125,-19.078125,5.06640625,-0.4609375,0.185546875,0.55859375,9.02734375,-20.80078125,8.08203125,1.0
3391863,,,,,,,,8.3203125,-16.80078125,3.04296875,-1.708984375,-0.08984375,0.89453125,6.5,-18.5703125,6.05078125,1.0
3391864,,,,,,,,6.375,-13.87890625,-0.2109375,-1.654296875,-0.40625,0.0859375,4.546875,-15.73828125,2.796875,1.0
3391865,,,,,,,,4.859375,-11.95703125,-1.5546875,-1.2578125,-0.740234375,-0.380859375,3.0546875,-13.8984375,1.453125,1.0
3391866,,,,,,,,3.9609375,-11.03515625,-1.828125,-1.14453125,-0.916015625,-0.328125,2.171875,-13.01953125,1.1875,1.0
3391867,,,,,,,,2.16796875,-8.890625,-1.30859375,-1.048828125,-1.216796875,0.220703125,0.41015625,-10.95703125,1.72265625,1.0
3391868,,,,,,,,1.29296875,-8.44140625,-0.6328125,-1.0546875,-1.232421875,0.8359375,-0.43359375,-10.5625,2.4140625,1.0
3391869,,,,,,,,-0.1015625,-7.69140625,-1.71484375,-1.15234375,-1.05859375,1.01171875,-1.8125,-9.87890625,1.33984375,1.0
3391870,36.01304016666666,129.31892883333333,29.64394414174297,71.03245457553075,2.3000000000000003,216.0,,-0.9140625,-5.63671875,-3.5625,-2.07421875,0.0078125,0.974609375,-3.65234375,-1.91015625,5.44140625,1.0
3391871,,,,,,,,-2.1015625,-2.31640625,-4.1953125,-1.5546875,-0.583984375,0.87109375,-3.8046875,-4.66796875,-1.1484375,1.0
3391872,,,,,,,,-2.9375,0.12890625,-3.109375,-1.298828125,-0.474609375,1.12109375,-4.6484375,-2.29296875,-0.078125,1.0
3391873,,,,,,,,-3.140625,2.05859375,-2.71875,-0.80859375,-0.25,1.333984375,-4.875,-0.41796875,0.3046875,1.0
3391874,,,,,,,,-3.1953125,3.1640625,-2.984375,-0.326171875,-0.025390625,1.314453125,-4.95703125,0.65625,0.0390625,1.0
3391875,,,,,,,,-2.62109375,5.29296875,-2.265625,-0.03515625,0.044921875,1.138671875,-4.4140625,2.76171875,0.765625,1.0
3391876,,,,,,,,-2.453125,5.9921875,-1.96875,-0.03515625,0.099609375,1.005859375,-4.265625,3.453125,1.0703125,1.0
3391877,,,,,,,,-2.0,7.078125,-2.7734375,-0.00390625,0.0390625,0.759765625,-3.84375,4.52734375,0.265625,1.0
3391878,,,,,,,,-1.515625,5.76171875,-3.66796875,0.2265625,-0.05859375,0.41796875,-3.38671875,3.18359375,-0.61328125,1.0
3391879,,,,,,,,-0.13671875,2.75,-4.21875,0.583984375,-0.08984375,0.240234375,-2.00390625,0.15625,-1.1484375,1.0
3391880,36.01303816666667,129.31892833333333,29.598870469722257,70.81053593851315,2.3000000000000003,206.0,,1.02734375,0.7578125,-4.3984375,-2.07421875,0.0078125,0.974609375,-0.85546875,-1.8359375,-1.3046875,1.0
3391881,,,,,,,,2.125,-0.75,-4.28125,1.38671875,0.07421875,0.775390625,0.21875,-3.328125,-1.1484375,1.0
3391882,,,,,,,,2.5546875,-1.04296875,-3.625,1.6953125,-0.126953125,1.08203125,0.6015625,-3.55859375,-0.421875,1.0
3391883,,,,,,,,2.53125,0.11328125,-1.91015625,1.365234375,-0.287109375,0.8984375,0.5625,-2.37109375,1.33984375,1.0
