time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,motion
3385750,36.01304266666667,129.31893083333335,29.82424088645766,71.30985329189711,3.0,221.0,,11.046875,-1.23828125,-6.0390625,2.689453125,2.01171875,-0.07421875,7.42578125,-0.83984375,-1.5703125,1.0
3385751,,,,,,,,9.95703125,-0.75,-6.0078125,1.908203125,-0.052734375,1.08203125,6.34375,-0.265625,-1.53125,1.0
3385752,,,,,,,,7.10546875,0.25390625,-5.296875,0.890625,-0.134765625,0.876953125,3.5078125,0.80859375,-0.8046875,1.0
3385753,,,,,,,,4.8984375,1.05859375,-4.74609375,-0.283203125,-0.12890625,0.603515625,1.328125,1.609375,-0.23046875,1.0
3385754,,,,,,,,1.58984375,1.99609375,-1.78125,-1.07421875,-0.10546875,0.35546875,-1.96484375,2.49609375,2.7578125,1.0
3385755,,,,,,,,-0.33984375,2.1875,-0.42578125,-1.31640625,-0.076171875,0.208984375,-3.87890625,2.609375,4.13671875,1.0
3385756,,,,,,,,-0.234375,1.65234375,-0.39453125,-1.203125,-0.03125,0.18359375,-3.765625,2.03515625,4.171875,1.0
3385757,,,,,,,,2.27734375,0.296875,-0.7265625,0.515625,0.236328125,0.419921875,-1.23828125,0.6171875,3.87109375,1.0
3385758,,,,,,,,3.58984375,-1.84765625,-2.9765625,1.125,0.404296875,0.513671875,0.06640625,-1.48828125,1.609375,1.0
3385759,,,,,,,,3.14453125,-5.25,-2.6328125,0.94140625,0.576171875,0.375,-0.39453125,-4.86328125,1.953125,1.0
3385760,36.0130405,129.318929,29.658968825916816,71.06944104097872,2.9000000000000004,217.0,,3.12890625,-12.34765625,-0.84765625,0.470703125,0.732421875,0.369140625,-0.43359375,-11.9453125,3.71484375,1.0
3385761,,,,,,,,4.41015625,-25.76171875,1.7734375,0.208984375,0.830078125,0.650390625,0.83203125,-25.3515625,6.3203125,1.0
3385762,,,,,,,,3.97265625,-42.80859375,1.7109375,0.380859375,0.845703125,1.26171875,0.37109375,-42.40234375,6.2421875,1.0
3385763,,,,,,,,-13.85546875,-69.171875,13.19140625,1.126953125,0.83203125,1.80859375,-17.48046875,-68.72265625,17.69921875,1.0
3385764,,,,,,,,-12.94921875,-45.22265625,14.8125,2.109375,0.126953125,1.35546875,-10.27734375,-30.76171875,12.75390625,1.0
3385765,,,,,,,,4.89453125,-19.94921875,-4.37890625,1.580078125,0.66015625,-0.72265625,1.25390625,-19.33984375,0.11328125,1.0
3385766,,,,,,,,6.51953125,-16.296875,-7.203125,1.751953125,1.2734375,-2.962890625,2.74609375,-14.58984375,-4.4453125,1.0
3385767,,,,,,,,8.11328125,-16.68359375,-9.65625,1.96875,1.048828125,-4.3046875,12.0546875,-17.3828125,-1.3046875,1.0
3385768,,,,,,,,17.421875,-15.1796875,1.0703125,1.4296875,0.765625,-2.517578125,13.625,-14.78125,5.4765625,1.0
3385769,,,,,,,,16.09765625,-15.1796875,2.42578125,-0.8984375,0.482421875,0.041015625,12.28515625,-14.86328125,6.81640625,1.0
3385770,36.013038333333334,129.31892766666667,29.53877117956238,70.82902894384264,2.7,211.0,,13.1015625,-13.7421875,-2.53125,-1.6640625,0.287109375,0.96875,9.296875,-13.5546875,1.875,1.0
3385771,,,,,,,,8.390625,-10.01171875,-4.26953125,-1.568359375,0.173828125,0.7890625,4.5859375,-9.91796875,0.15234375,1.0
3385772,,,,,,,,3.125,-8.9765625,-3.12890625,-1.25,-0.205078125,1.072265625,-0.6640625,-8.96484375,1.30078125,1.0
3385773,,,,,,,,1.65625,-9.44921875,-2.59765625,-1.095703125,-0.38671875,1.248046875,-2.1171875,-9.453125,1.83984375,1.0
3385774,,,,,,,,-1.9609375,-9.9453125,-3.03125,-1.283203125,-0.6875,1.421875,-5.6796875,-10.03515625,1.453125,1.0
3385775,,,,,,,,-2.34765625,-7.859375,-5.94140625,-1.248046875,-0.6015625,1.26171875,-6.02734375,-8.0,-1.41796875,1.0
3385776,,,,,,,,-2.40625,-5.53125,-7.265625,-1.140625,-0.2265625,1.123046875,-6.06640625,-5.7421875,-2.71875,1.0
3385777,,,,,,,,-2.73046875,-3.4453125,-6.8828125,-0.9375,-0.037109375,1.328125,-6.37109375,-3.7109375,-2.3359375,1.0
3385778,,,,,,,,-2.69140625,-2.81640625,-6.05078125,-0.775390625,0.025390625,1.5,-6.33203125,-3.09765625,-1.49609375,1.0
3385779,,,,,,,,-2.578125,-2.03515625,-3.8203125,-0.484375,0.255859375,1.7734375,-6.21875,-2.33203125,0.7265625,1.0
3385780,36.01303666666667,129.31892766666667,29.538771801345852,70.64409687385113,2.1,206.0,,-1.796875,-1.421875,-3.19921875,-0.193359375,0.5234375,1.6953125,-5.453125,-1.71875,1.33984375,1.0
3385781,,,,,,,,-1.2734375,0.9140625,-3.25390625,0.14453125,0.591796875,1.296875,-4.95703125,0.6171875,1.26171875,1.0
3385782,,,,,,,,-0.5234375,3.08984375,-3.65625,0.451171875,0.421875,0.822265625,-4.23046875,2.80078125,0.84375,1.0
3385783,,,,,,,,-0.32421875,3.05078125,-3.8125,0.634765625,0.333984375,0.609375,-4.03515625,2.76171875,0.6875,1.0
3385784,,,,,,,,0.640625,1.89453125,-4.453125,1.056640625,0.15625,0.1953125,-3.078125,1.61328125,0.0390625,1.0
3385785,,,,,,,,2.86328125,0.84375,-5.6484375,1.572265625,-0.005859375,-0.041015625,-0.85546875,0.578125,-1.15234375,1.0
3385786,,,,,,,,4.390625,0.8828125,-5.88671875,2.048828125,-0.078125,-0.0625,0.6796875,0.65625,-1.37890625,1.0
3385787,,,,,,,,4.6875,0.59765625,-5.328125,2.16015625,-0.17578125,0.078125,0.98828125,0.42578125,-0.8046875,1.0
3385788,,,,,,,,4.18359375,0.15234375,-3.95703125,2.015625,-0.205078125,0.150390625,0.48828125,0.00390625,0.5703125,1.0
3385789,,,,,,,,3.32421875,-0.1875,-2.74609375,1.28125,-0.1953125,0.30078125,-0.35546875,-0.265625,1.80078125,1.0
3385790,36.01303466666666,129.31892733333333,29.508722929853256,70.42217828718798,2.2,196.0,,1.890625,-0.1328125,-1.875,-0.193359375,0.5234375,1.6953125,-5.453125,-1.71875,1.33984375,1.0
3385791,,,,,,,,0.87890625,0.3125,-2.73828125,1.123046875,-0.265625,0.09765625,-2.76953125,0.2734375,1.83984375,1.0
3385792,,,,,,,,-0.37109375,0.83203125,-3.24609375,1.2734375,-0.2890625,-0.248046875,-3.99609375,0.80859375,1.33984375,1.0
3385793,,,,,,,,-2.41015625,0.6796875,-2.1875,1.3359375,-0.291015625,-0.474609375,-6.02734375,0.65625,2.4140625,1.0
3385794,,,,,,,,-2.9375,-1.14453125,-3.8203125,1.599609375,-0.20703125,-0.458984375,-6.5234375,-1.14453125,0.8046875,1.0
3385795,,,,,,,,-2.83203125,-4.1640625,-4.75,2.177734375,-0.078125,-0.33984375,-6.40625,-4.1328125,-0.1171875,1.0
3385796,,,,,,,,-3.64453125,-8.80078125,-2.48828125,2.482421875,-0.0390625,-0.21875,-7.21484375,-8.73046875,2.14453125,1.0
3385797,,,,,,,,-3.6875,-14.9453125,-0.54296875,2.74609375,-0.03125,0.19140625,-7.25,-14.78515625,4.09765625,1.0
3385798,,,,,,,,10.828125,-46.19140625,-7.78125,3.791015625,0.021484375,0.681640625,7.265625,-45.84765625,-3.140625,1.0
3385799,,,,,,,,35.796875,-76.12890625,7.25,4.84765625,0.234375,0.59765625,32.2421875,-75.61328125,11.875,1.0
3385800,36.013032833333334,129.3189265,29.433599572722585,70.21875275705887,2.1,195.0,0.0,26.49609375,-49.21875,15.21484375,4.384765625,0.41015625,0.646484375,26.49609375,-49.21875,25.015625,1.0
3385801,,,,,,,,8.8359375,-26.234375,-8.61328125,1.32421875,0.06640625,0.7109375,8.8359375,-26.234375,1.1875,1.0
3385802,,,,,,,,-1.3515625,-14.3984375,-16.96484375,4.228515625,-0.3359375,-3.369140625,-1.3515625,-14.3984375,-7.1640625,1.0
3385803,,,,,,,,-0.39453125,-16.8125,-16.50390625,3.890625,-0.408203125,-4.4921875,-0.39453125,-16.8125,-6.703125,1.0
3385804,,,,,,,,2.05859375,-18.765625,-6.046875,2.81640625,0.890625,-3.9609375,2.05859375,-18.76953125,3.75390625,1.0
3385805,,,,,,,,-1.23828125,-22.63671875,4.3359375,2.294921875,1.537109375,-1.0390625,-1.23828125,-22.63671875,14.1328125,1.0
3385806,,,,,,,,1.7109375,-23.82421875,0.08203125,3.005859375,1.22265625,1.2265625,1.7109375,-23.8203125,9.8828125,1.0
3385807,,,,,,,,4.35546875,-17.04296875,-9.76171875,3.728515625,1.828125,-0.4609375,4.35546875,-17.04296875,0.0390625,1.0
3385808,,,,,,,,4.546875,-15.2421875,-12.4453125,3.921875,1.8828125,-0.99609375,4.546875,-15.24609375,-2.64453125,1.0
3385809,,,,,,,,5.3515625,-13.09765625,-11.75390625,3.88671875,2.166015625,-0.7578125,5.3515625,-13.09765625,-1.953125,1.0
3385810,36.01303083333333,129.31892666666667,29.448625124951,69.9968343230345,2.2,189.0,,5.58203125,-9.7265625,-7.34765625,4.384765625,0.41015625,0.646484375,5.58203125,-9.7265625,2.44921875,1.0
