time,latitude,longitude,enu_x,enu_y,speed,course,Hrage,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
4158900,36.01361433333333,129.319703,99.43345136795455,134.74206870057503,0.0,65535.0,48.0,-0.21875,0.1328125,-0.53515625,-0.087890625,-0.001953125,0.041015625,356.0111111111111,356.0,356.0111111111111
4158901,,,,,,,,-0.21875,0.1328125,-0.53515625,-0.087890625,-0.001953125,0.041015625,356.0111111111111,356.0,356.0111111111111
4158902,,,,,,,,-0.21875,0.1328125,-0.53515625,-0.087890625,-0.001953125,0.041015625,356.0111111111111,356.0,356.0111111111111
4158903,,,,,,,,-0.21875,0.1328125,-0.53515625,-0.123046875,0.08203125,0.064453125,356.0111111111111,356.0,356.0111111111111
4158904,,,,,,,,-0.21875,0.1328125,-0.53515625,-0.123046875,0.08203125,0.064453125,356.0111111111111,356.0,356.0111111111111
4158905,,,,,,,,-0.21875,0.1328125,-0.53515625,-0.21484375,0.064453125,0.0859375,356.0111111111111,356.0,356.0111111111111
4158906,,,,,,,,-0.21875,0.1328125,-0.53515625,-0.21484375,0.064453125,0.0859375,356.0111111111111,356.0,356.0111111111111
4158907,,,,,,,,-0.21875,0.1328125,-0.53515625,-0.212890625,0.095703125,0.109375,356.0111111111111,356.0,356.0111111111111
4158908,,,,,,,,-0.21875,0.1328125,-0.53515625,-0.212890625,0.095703125,0.109375,356.0111111111111,356.0,356.0111111111111
4158909,,,,,,,,-0.21875,0.1328125,-0.53515625,-0.26171875,-0.033203125,0.14453125,356.0111111111111,356.0,356.0111111111111
4158910,36.01361433333333,129.31970266666667,99.4034019697082,134.7420683608372,0.0,65535.0,,-0.21875,0.1328125,-0.53515625,-0.26171875,-0.033203125,0.14453125,356.0111111111111,356.0,356.0111111111111
4158911,,,,,,,,-0.21875,0.1328125,-0.53515625,-0.298828125,-0.095703125,0.203125,356.0111111111111,356.0,356.0111111111111
4158912,,,,,,,,-0.21875,0.1328125,-0.53515625,-0.298828125,-0.095703125,0.203125,356.0111111111111,356.0,356.0111111111111
4158913,,,,,,,,-0.21875,0.1328125,-0.53515625,-0.279296875,-0.126953125,0.171875,356.0111111111111,356.0,356.0111111111111
4158914,,,,,,,,-0.21875,0.1328125,-0.53515625,-0.279296875,-0.126953125,0.171875,356.0111111111111,356.0,356.0111111111111
4158915,,,,,,,,-0.21875,0.1328125,-0.53515625,-0.28515625,-0.1640625,0.138671875,356.0111111111111,356.0,356.0111111111111
4158916,,,,,,,,0.578125,-2.87109375,0.72265625,-0.28515625,-0.1640625,0.138671875,356.0111111111111,356.0,356.0111111111111
4158917,,,,,,,,0.578125,-2.87109375,0.72265625,-0.28515625,-0.1640625,0.138671875,356.0111111111111,356.0,356.0111111111111
4158918,,,,,,,,0.578125,-2.87109375,0.72265625,-0.173828125,-0.1640625,0.025390625,356.0111111111111,356.0,356.0111111111111
4158919,,,,,,,,0.578125,-2.87109375,0.72265625,-0.173828125,-0.1640625,0.025390625,356.0111111111111,356.0,356.0111111111111
4158920,36.01361433333333,129.31970233333334,99.37335257450852,134.74206802069398,0.1,65535.0,,0.578125,-2.87109375,0.72265625,0.04296875,-0.083984375,-0.05078125,356.0111111111111,356.0,356.0111111111111
4158921,,,,,,,,0.578125,-2.87109375,0.72265625,0.04296875,-0.083984375,-0.05078125,356.0111111111111,356.0,356.0111111111111
4158922,,,,,,,,0.578125,-2.87109375,0.72265625,0.16015625,-0.0546875,-0.12890625,356.0111111111111,356.0,356.0111111111111
4158923,,,,,,,,0.578125,-2.87109375,0.72265625,0.16015625,-0.0546875,-0.12890625,356.0111111111111,356.0,356.0111111111111
4158924,,,,,,,,0.578125,-2.87109375,0.72265625,0.2578125,-0.05859375,-0.126953125,356.0111111111111,356.0,356.0111111111111
4158925,,,,,,,,0.578125,-2.87109375,0.72265625,0.2578125,-0.05859375,-0.126953125,356.0111111111111,356.0,356.0111111111111
4158926,,,,,,,,0.578125,-2.87109375,0.72265625,0.306640625,-0.12109375,-0.087890625,356.0111111111111,356.0,356.0111111111111
4158927,,,,,,,,0.578125,-2.87109375,0.72265625,0.306640625,-0.12109375,-0.087890625,356.0111111111111,356.0,356.0111111111111
4158928,,,,,,,,0.578125,-2.87109375,0.72265625,0.34375,-0.21484375,-0.009765625,356.0111111111111,356.0,356.0111111111111
4158929,,,,,,,,0.578125,-2.87109375,0.72265625,0.34375,-0.21484375,-0.009765625,356.0111111111111,356.0,356.0111111111111
4158930,36.01361433333333,129.31970183333334,99.328278482119,134.74206751098944,0.1,65535.0,,0.578125,-2.87109375,0.72265625,0.3515625,-0.287109375,0.03515625,356.0111111111111,356.0,356.0111111111111
4158931,,,,,,,,0.69921875,3.70703125,-0.43359375,0.3515625,-0.287109375,0.03515625,356.0111111111111,356.0,356.0111111111111
4158932,,,,,,,,0.69921875,3.70703125,-0.43359375,0.3515625,-0.287109375,0.03515625,356.0111111111111,356.0,356.0111111111111
4158933,,,,,,,,0.69921875,3.70703125,-0.43359375,0.2109375,-0.29296875,0.046875,356.0111111111111,356.0,356.0111111111111
4158934,,,,,,,,0.69921875,3.70703125,-0.43359375,0.2109375,-0.29296875,0.046875,356.0111111111111,356.0,356.0111111111111
4158935,,,,,,,,0.69921875,3.70703125,-0.43359375,0.05859375,-0.248046875,-0.017578125,356.0111111111111,356.0,356.0111111111111
4158936,,,,,,,,0.69921875,3.70703125,-0.43359375,0.05859375,-0.248046875,-0.017578125,356.0111111111111,356.0,356.0111111111111
4158937,,,,,,,,0.69921875,3.70703125,-0.43359375,-0.1640625,-0.19140625,-0.064453125,356.0111111111111,356.0,356.0111111111111
4158938,,,,,,,,0.69921875,3.70703125,-0.43359375,-0.1640625,-0.19140625,-0.064453125,356.0111111111111,356.0,356.0111111111111
4158939,,,,,,,,0.69921875,3.70703125,-0.43359375,-0.3203125,-0.169921875,-0.173828125,356.0111111111111,356.0,356.0111111111111
4158940,36.01361433333333,129.31970083333331,99.23813029131179,134.74206649200605,0.1,65535.0,,0.69921875,3.70703125,-0.43359375,-0.3203125,-0.169921875,-0.173828125,356.0111111111111,356.0,356.0111111111111
4158941,,,,,,,,0.69921875,3.70703125,-0.43359375,-0.359375,-0.130859375,-0.228515625,356.0111111111111,356.0,356.0111111111111
4158942,,,,,,,,0.69921875,3.70703125,-0.43359375,-0.359375,-0.130859375,-0.228515625,356.0111111111111,356.0,356.0111111111111
4158943,,,,,,,,0.69921875,3.70703125,-0.43359375,-0.27734375,-0.048828125,-0.21875,356.0111111111111,356.0,356.0111111111111
4158944,,,,,,,,0.69921875,3.70703125,-0.43359375,-0.27734375,-0.048828125,-0.21875,356.0111111111111,356.0,356.0111111111111
4158945,,,,,,,,0.69921875,3.70703125,-0.43359375,-0.080078125,-0.142578125,-0.12890625,356.0111111111111,356.0,356.0111111111111
4158946,,,,,,,,-1.62890625,-6.0390625,3.16015625,-0.080078125,-0.142578125,-0.12890625,356.0111111111111,356.0,356.0111111111111
4158947,,,,,,,,-1.62890625,-6.0390625,3.16015625,-0.080078125,-0.142578125,-0.12890625,356.0111111111111,356.0,356.0111111111111
4158948,,,,,,,,-1.62890625,-6.0390625,3.16015625,1.064453125,-0.134765625,0.01953125,356.0111111111111,356.0,356.0111111111111
4158949,,,,,,,,-1.62890625,-6.0390625,3.16015625,1.064453125,-0.134765625,0.01953125,356.0111111111111,356.0,356.0111111111111
4158950,36.013614833333335,129.31970083333331,99.23812966443721,134.79754611982264,0.0,65535.0,,-1.62890625,-6.0390625,3.16015625,0.568359375,-0.275390625,-0.068359375,356.0111111111111,356.0,356.0111111111111
4158951,,,,,,,,-1.62890625,-6.0390625,3.16015625,0.568359375,-0.275390625,-0.068359375,356.0111111111111,356.0,356.0111111111111
4158952,,,,,,,,-1.62890625,-6.0390625,3.16015625,0.1875,-0.15625,-0.19921875,356.0111111111111,356.0,356.0111111111111
4158953,,,,,,,,-1.62890625,-6.0390625,3.16015625,0.1875,-0.15625,-0.19921875,356.0111111111111,356.0,356.0111111111111
4158954,,,,,,,,-1.62890625,-6.0390625,3.16015625,0.025390625,-0.1015625,-0.294921875,356.0111111111111,356.0,356.0111111111111
4158955,,,,,,,,-1.62890625,-6.0390625,3.16015625,0.025390625,-0.1015625,-0.294921875,356.0111111111111,356.0,356.0111111111111
4158956,,,,,,,,-1.62890625,-6.0390625,3.16015625,0.095703125,-0.017578125,-0.353515625,356.0111111111111,356.0,356.0111111111111
4158957,,,,,,,,-1.62890625,-6.0390625,3.16015625,0.095703125,-0.017578125,-0.353515625,356.0111111111111,356.0,356.0111111111111
4158958,,,,,,,,-1.62890625,-6.0390625,3.16015625,0.166015625,0.0546875,-0.294921875,356.0111111111111,356.0,356.0111111111111
4158959,,,,,,,,-1.62890625,-6.0390625,3.16015625,0.166015625,0.0546875,-0.294921875,356.0111111111111,356.0,356.0111111111111
4158960,36.013614833333335,129.31970066666665,99.22310496665725,134.79754594983774,0.0,65535.0,,-1.62890625,-6.0390625,3.16015625,0.130859375,0.130859375,-0.212890625,356.0111111111111,356.0,356.0111111111111
4158961,,,,,,,,-1.07421875,0.2421875,-0.55859375,0.130859375,0.130859375,-0.212890625,356.0111111111111,356.0,356.0111111111111
4158962,,,,,,,,-1.07421875,0.2421875,-0.55859375,0.130859375,0.130859375,-0.212890625,356.0111111111111,356.0,356.0111111111111
4158963,,,,,,,,-1.07421875,0.2421875,-0.55859375,0.1796875,0.056640625,-0.076171875,356.0111111111111,356.0,356.0111111111111
4158964,,,,,,,,-1.07421875,0.2421875,-0.55859375,0.1796875,0.056640625,-0.076171875,356.0111111111111,356.0,356.0111111111111
4158965,,,,,,,,-1.07421875,0.2421875,-0.55859375,0.095703125,0.0234375,0.041015625,356.0111111111111,356.0,356.0111111111111
4158966,,,,,,,,-1.07421875,0.2421875,-0.55859375,0.095703125,0.0234375,0.041015625,356.0111111111111,356.0,356.0111111111111
4158967,,,,,,,,-1.07421875,0.2421875,-0.55859375,0.1015625,0.005859375,0.09375,356.0111111111111,356.0,356.0111111111111
4158968,,,,,,,,-1.07421875,0.2421875,-0.55859375,0.1015625,0.005859375,0.09375,356.0111111111111,356.0,356.0111111111111
4158969,,,,,,,,-1.07421875,0.2421875,-0.55859375,0.076171875,-0.015625,0.099609375,356.0111111111111,356.0,356.0111111111111
4158970,36.013614833333335,129.3197005,99.20808027179359,134.797545780218,0.1,65535.0,,-1.07421875,0.2421875,-0.55859375,0.076171875,-0.015625,0.099609375,356.0111111111111,356.0,356.0111111111111
4158971,,,,,,,,-1.07421875,0.2421875,-0.55859375,0.078125,-0.046875,0.060546875,356.0111111111111,356.0,356.0111111111111
4158972,,,,,,,,-1.07421875,0.2421875,-0.55859375,0.078125,-0.046875,0.060546875,356.0111111111111,356.0,356.0111111111111
4158973,,,,,,,,-1.07421875,0.2421875,-0.55859375,0.123046875,-0.0390625,0.015625,356.0111111111111,356.0,356.0111111111111
4158974,,,,,,,,-1.07421875,0.2421875,-0.55859375,0.123046875,-0.0390625,0.015625,356.0111111111111,356.0,356.0111111111111
4158975,,,,,,,,-1.07421875,0.2421875,-0.55859375,0.125,-0.0390625,-0.044921875,356.0111111111111,356.0,356.0111111111111
4158976,,,,,,,,0.6953125,0.18359375,-0.20703125,0.125,-0.0390625,-0.044921875,356.0111111111111,356.0,356.0111111111111
4158977,,,,,,,,0.6953125,0.18359375,-0.20703125,0.125,-0.0390625,-0.044921875,356.0111111111111,356.0,356.0111111111111
4158978,,,,,,,,0.6953125,0.18359375,-0.20703125,0.052734375,0.0,-0.15234375,356.0111111111111,356.0,356.0111111111111
4158979,,,,,,,,0.6953125,0.18359375,-0.20703125,0.052734375,0.0,-0.15234375,356.0111111111111,356.0,356.0111111111111
