time,latitude,longitude,enu_x,enu_y,speed,course,Hrage,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
4153600,36.013620833333334,129.31970216666664,99.35831971708312,135.46330299711732,0.1,65535.0,48.0,-0.37109375,-0.08984375,1.14453125,0.025390625,-0.23046875,-0.05859375,356.0111111111111,356.0,356.0111111111111
4153601,,,,,,,,-0.37109375,-0.08984375,1.14453125,0.025390625,-0.23046875,-0.05859375,356.0111111111111,356.0,356.0111111111111
4153602,,,,,,,,-0.37109375,-0.08984375,1.14453125,0.025390625,-0.31640625,0.009765625,356.0111111111111,356.0,356.0111111111111
4153603,,,,,,,,-0.37109375,-0.08984375,1.14453125,0.025390625,-0.31640625,0.009765625,356.0111111111111,356.0,356.0111111111111
4153604,,,,,,,,-0.37109375,-0.08984375,1.14453125,0.365234375,-0.330078125,0.05859375,356.0111111111111,356.0,356.0111111111111
4153605,,,,,,,,-0.37109375,-0.08984375,1.14453125,0.365234375,-0.330078125,0.05859375,356.0111111111111,356.0,356.0111111111111
4153606,,,,,,,,-0.37109375,-0.08984375,1.14453125,0.28125,-0.396484375,0.0234375,356.0111111111111,356.0,356.0111111111111
4153607,,,,,,,,-0.37109375,-0.08984375,1.14453125,0.28125,-0.396484375,0.0234375,356.0111111111111,356.0,356.0111111111111
4153608,,,,,,,,-0.37109375,-0.08984375,1.14453125,0.064453125,-0.435546875,-0.06640625,356.0111111111111,356.0,356.0111111111111
4153609,,,,,,,,-0.37109375,-0.08984375,1.14453125,0.064453125,-0.435546875,-0.06640625,356.0111111111111,356.0,356.0111111111111
4153610,36.01362099999999,129.3197025,99.38836890302953,135.4817965445632,0.0,65535.0,,-0.37109375,-0.08984375,1.14453125,-0.1015625,-0.44140625,-0.091796875,356.0111111111111,356.0,356.0111111111111
4153611,,,,,,,,0.5234375,-1.625,0.30078125,-0.1015625,-0.44140625,-0.091796875,356.0111111111111,356.0,356.0111111111111
4153612,,,,,,,,0.5234375,-1.625,0.30078125,-0.1015625,-0.44140625,-0.091796875,356.0111111111111,356.0,356.0111111111111
4153613,,,,,,,,0.5234375,-1.625,0.30078125,-0.1015625,-0.44140625,-0.091796875,356.0111111111111,356.0,356.0111111111111
4153614,,,,,,,,0.5234375,-1.625,0.30078125,-0.05078125,-0.396484375,0.001953125,356.0111111111111,356.0,356.0111111111111
4153615,,,,,,,,0.5234375,-1.625,0.30078125,-0.05078125,-0.396484375,0.001953125,356.0111111111111,356.0,356.0111111111111
4153616,,,,,,,,0.5234375,-1.625,0.30078125,0.0078125,-0.4921875,0.12109375,356.0111111111111,356.0,356.0111111111111
4153617,,,,,,,,0.5234375,-1.625,0.30078125,0.0078125,-0.4921875,0.12109375,356.0111111111111,356.0,356.0111111111111
4153618,,,,,,,,0.5234375,-1.625,0.30078125,0.068359375,-0.408203125,0.203125,356.0111111111111,356.0,356.0111111111111
4153619,,,,,,,,0.5234375,-1.625,0.30078125,0.068359375,-0.408203125,0.203125,356.0111111111111,356.0,356.0111111111111
4153620,36.013620833333334,129.31970216666664,99.35831971708312,135.46330299711732,0.1,65535.0,,0.5234375,-1.625,0.30078125,0.08984375,-0.388671875,0.228515625,356.0111111111111,356.0,356.0111111111111
4153621,,,,,,,,0.5234375,-1.625,0.30078125,0.08984375,-0.388671875,0.228515625,356.0111111111111,356.0,356.0111111111111
4153622,,,,,,,,0.5234375,-1.625,0.30078125,0.19140625,-0.30859375,0.2890625,356.0111111111111,356.0,356.0111111111111
4153623,,,,,,,,0.5234375,-1.625,0.30078125,0.19140625,-0.30859375,0.2890625,356.0111111111111,356.0,356.0111111111111
4153624,,,,,,,,0.5234375,-1.625,0.30078125,0.328125,-0.240234375,0.35546875,356.0111111111111,356.0,356.0111111111111
4153625,,,,,,,,0.5234375,-1.625,0.30078125,0.328125,-0.240234375,0.35546875,356.0111111111111,356.0,356.0111111111111
4153626,,,,,,,,0.5234375,-1.625,0.30078125,0.34375,-0.119140625,0.3359375,356.0111111111111,356.0,356.0111111111111
4153627,,,,,,,,0.91796875,3.9140625,-1.4140625,0.34375,-0.119140625,0.3359375,356.0111111111111,356.0,356.0111111111111
4153628,,,,,,,,0.91796875,3.9140625,-1.4140625,0.34375,-0.119140625,0.3359375,356.0111111111111,356.0,356.0111111111111
4153629,,,,,,,,0.91796875,3.9140625,-1.4140625,0.34375,-0.119140625,0.3359375,356.0111111111111,356.0,356.0111111111111
4153630,36.01362066666666,129.31970216666664,99.35831992623687,135.44480978694037,0.1,65535.0,,0.91796875,3.9140625,-1.4140625,0.154296875,0.033203125,0.236328125,356.0111111111111,356.0,356.0111111111111
4153631,,,,,,,,0.91796875,3.9140625,-1.4140625,0.154296875,0.033203125,0.236328125,356.0111111111111,356.0,356.0111111111111
4153632,,,,,,,,0.91796875,3.9140625,-1.4140625,-0.046875,0.177734375,0.0390625,356.0111111111111,356.0,356.0111111111111
4153633,,,,,,,,0.91796875,3.9140625,-1.4140625,-0.046875,0.177734375,0.0390625,356.0111111111111,356.0,356.0111111111111
4153634,,,,,,,,0.91796875,3.9140625,-1.4140625,-0.203125,0.212890625,-0.02734375,356.0111111111111,356.0,356.0111111111111
4153635,,,,,,,,0.91796875,3.9140625,-1.4140625,-0.203125,0.212890625,-0.02734375,356.0111111111111,356.0,356.0111111111111
4153636,,,,,,,,0.91796875,3.9140625,-1.4140625,-0.4921875,0.25390625,-0.162109375,356.0111111111111,356.0,356.0111111111111
4153637,,,,,,,,0.91796875,3.9140625,-1.4140625,-0.4921875,0.25390625,-0.162109375,356.0111111111111,356.0,356.0111111111111
4153638,,,,,,,,0.91796875,3.9140625,-1.4140625,-0.591796875,0.48828125,-0.296875,356.0111111111111,356.0,356.0111111111111
4153639,,,,,,,,0.91796875,3.9140625,-1.4140625,-0.591796875,0.48828125,-0.296875,356.0111111111111,356.0,356.0111111111111
4153640,36.01362066666666,129.31970233333334,99.37334462473736,135.44480995657827,0.1,65535.0,,0.91796875,3.9140625,-1.4140625,-0.6484375,0.572265625,-0.4140625,356.0111111111111,356.0,356.0111111111111
4153641,,,,,,,,0.91796875,3.9140625,-1.4140625,-0.6484375,0.572265625,-0.4140625,356.0111111111111,356.0,356.0111111111111
4153642,,,,,,,,0.91796875,3.9140625,-1.4140625,-0.099609375,0.42578125,-0.451171875,356.0111111111111,356.0,356.0111111111111
4153643,,,,,,,,-2.66796875,-9.6953125,5.40625,-0.099609375,0.42578125,-0.451171875,356.0111111111111,356.0,356.0111111111111
4153644,,,,,,,,-2.66796875,-9.6953125,5.40625,-0.099609375,0.42578125,-0.451171875,356.0111111111111,356.0,356.0111111111111
4153645,,,,,,,,-2.66796875,-9.6953125,5.40625,-0.099609375,0.42578125,-0.451171875,356.0111111111111,356.0,356.0111111111111
4153646,,,,,,,,-2.66796875,-9.6953125,5.40625,0.556640625,0.2734375,-0.224609375,356.0111111111111,356.0,356.0111111111111
4153647,,,,,,,,-2.66796875,-9.6953125,5.40625,0.556640625,0.2734375,-0.224609375,356.0111111111111,356.0,356.0111111111111
4153648,,,,,,,,-2.66796875,-9.6953125,5.40625,0.70703125,-0.021484375,-0.080078125,356.0111111111111,356.0,356.0111111111111
4153649,,,,,,,,-2.66796875,-9.6953125,5.40625,0.70703125,-0.021484375,-0.080078125,356.0111111111111,356.0,356.0111111111111
4153650,36.013620833333334,129.31970266666667,99.40339380845707,135.463303506957,0.0,65535.0,,-2.66796875,-9.6953125,5.40625,0.5546875,-0.099609375,-0.052734375,356.0111111111111,356.0,356.0111111111111
4153651,,,,,,,,-2.66796875,-9.6953125,5.40625,0.5546875,-0.099609375,-0.052734375,356.0111111111111,356.0,356.0111111111111
4153652,,,,,,,,-2.66796875,-9.6953125,5.40625,0.591796875,-0.064453125,-0.052734375,356.0111111111111,356.0,356.0111111111111
4153653,,,,,,,,-2.66796875,-9.6953125,5.40625,0.591796875,-0.064453125,-0.052734375,356.0111111111111,356.0,356.0111111111111
4153654,,,,,,,,-2.66796875,-9.6953125,5.40625,0.5859375,-0.107421875,-0.056640625,356.0111111111111,356.0,356.0111111111111
4153655,,,,,,,,-2.66796875,-9.6953125,5.40625,0.5859375,-0.107421875,-0.056640625,356.0111111111111,356.0,356.0111111111111
4153656,,,,,,,,-2.66796875,-9.6953125,5.40625,0.458984375,-0.009765625,-0.00390625,356.0111111111111,356.0,356.0111111111111
4153657,,,,,,,,-2.66796875,-9.6953125,5.40625,0.458984375,-0.009765625,-0.00390625,356.0111111111111,356.0,356.0111111111111
4153658,,,,,,,,-2.66796875,-9.6953125,5.40625,0.384765625,-0.046875,0.041015625,356.0111111111111,356.0,356.0111111111111
4153659,,,,,,,,0.20703125,3.37109375,-2.15625,0.384765625,-0.046875,0.041015625,356.0111111111111,356.0,356.0111111111111
4153660,36.01362066666666,129.31970283333334,99.4184187147355,135.44481046672655,0.0,65535.0,,0.20703125,3.37109375,-2.15625,0.384765625,-0.046875,0.041015625,356.0111111111111,356.0,356.0111111111111
4153661,,,,,,,,0.20703125,3.37109375,-2.15625,0.265625,0.109375,0.021484375,356.0111111111111,356.0,356.0111111111111
4153662,,,,,,,,0.20703125,3.37109375,-2.15625,0.265625,0.109375,0.021484375,356.0111111111111,356.0,356.0111111111111
4153663,,,,,,,,0.20703125,3.37109375,-2.15625,0.203125,0.26953125,-0.056640625,356.0111111111111,356.0,356.0111111111111
