time,latitude,longitude,enu_x,enu_y,speed,course,Hrage,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
3989000,36.01362866666667,129.3196915,98.39672939058939,136.33247299044723,0.1,65535.0,77.0,-1.1953125,-1.5,-2.0625,0.09375,-0.30078125,0.0703125,356.0111111111111,356.0,356.0111111111111
3989001,,,,,,,,-3.07421875,-0.09375,-3.1171875,0.09375,-0.30078125,0.0703125,356.0111111111111,356.0,356.0111111111111
3989002,,,,,,,,-3.07421875,-0.09375,-3.1171875,0.09375,-0.30078125,0.0703125,356.0111111111111,356.0,356.0111111111111
3989003,,,,,,,,-3.07421875,-0.09375,-3.1171875,0.265625,-0.490234375,0.037109375,356.0111111111111,356.0,356.0111111111111
3989004,,,,,,,,-3.07421875,-0.09375,-3.1171875,0.265625,-0.490234375,0.037109375,356.0111111111111,356.0,356.0111111111111
3989005,,,,,,,,-3.07421875,-0.09375,-3.1171875,0.33203125,-0.5078125,-0.04296875,356.0111111111111,356.0,356.0111111111111
3989006,,,,,,,,-3.07421875,-0.09375,-3.1171875,0.33203125,-0.5078125,-0.04296875,356.0111111111111,356.0,356.0111111111111
3989007,,,,,,,,-3.07421875,-0.09375,-3.1171875,0.29296875,-0.43359375,-0.078125,356.0111111111111,356.0,356.0111111111111
3989008,,,,,,,,-3.07421875,-0.09375,-3.1171875,0.29296875,-0.43359375,-0.078125,356.0111111111111,356.0,356.0111111111111
3989009,,,,,,,,-3.07421875,-0.09375,-3.1171875,0.185546875,-0.2890625,-0.107421875,356.0111111111111,356.0,356.0111111111111
3989010,36.013628499999996,129.31969083333334,98.33663081540965,136.31397910708577,0.2,306.0,,-3.07421875,-0.09375,-3.1171875,0.185546875,-0.2890625,-0.107421875,356.0111111111111,356.0,356.0111111111111
3989011,,,,,,,,-3.07421875,-0.09375,-3.1171875,-0.0390625,-0.265625,-0.123046875,356.0111111111111,356.0,356.0111111111111
3989012,,,,,,,,-3.07421875,-0.09375,-3.1171875,-0.0390625,-0.265625,-0.123046875,356.0111111111111,356.0,356.0111111111111
3989013,,,,,,,,-3.07421875,-0.09375,-3.1171875,0.54296875,-0.041015625,-0.408203125,356.0111111111111,356.0,356.0111111111111
3989014,,,,,,,,-3.07421875,-0.09375,-3.1171875,0.54296875,-0.041015625,-0.408203125,356.0111111111111,356.0,356.0111111111111
3989015,,,,,,,,-3.07421875,-0.09375,-3.1171875,1.40234375,0.7109375,-1.0390625,356.0111111111111,356.0,356.0111111111111
3989016,,,,,,,,2.78125,-0.9609375,4.08203125,1.40234375,0.7109375,-1.0390625,356.0111111111111,356.0,356.0111111111111
3989017,,,,,,,,2.78125,-0.9609375,4.08203125,1.40234375,0.7109375,-1.0390625,356.0111111111111,356.0,356.0111111111111
3989018,,,,,,,,2.78125,-0.9609375,4.08203125,1.30859375,0.341796875,-1.220703125,356.0111111111111,356.0,356.0111111111111
3989019,,,,,,,,2.78125,-0.9609375,4.08203125,1.30859375,0.341796875,-1.220703125,356.0111111111111,356.0,356.0111111111111
3989020,36.01362766666667,129.3196895,98.21643428740276,136.22151172017936,0.7000000000000001,236.0,,2.78125,-0.9609375,4.08203125,0.8046875,-0.046875,-0.87109375,356.0111111111111,356.0,356.0111111111111
3989021,,,,,,,,2.78125,-0.9609375,4.08203125,0.8046875,-0.046875,-0.87109375,356.0111111111111,356.0,356.0111111111111
3989022,,,,,,,,2.78125,-0.9609375,4.08203125,0.900390625,0.41015625,-0.7890625,356.0111111111111,356.0,356.0111111111111
3989023,,,,,,,,2.78125,-0.9609375,4.08203125,0.900390625,0.41015625,-0.7890625,356.0111111111111,356.0,356.0111111111111
3989024,,,,,,,,2.78125,-0.9609375,4.08203125,1.486328125,0.36328125,-0.8515625,356.0111111111111,356.0,356.0111111111111
3989025,,,,,,,,2.78125,-0.9609375,4.08203125,1.486328125,0.36328125,-0.8515625,356.0111111111111,356.0,356.0111111111111
3989026,,,,,,,,2.78125,-0.9609375,4.08203125,1.6171875,0.158203125,-0.833984375,356.0111111111111,356.0,356.0111111111111
3989027,,,,,,,,2.78125,-0.9609375,4.08203125,1.6171875,0.158203125,-0.833984375,356.0111111111111,356.0,356.0111111111111
3989028,,,,,,,,2.78125,-0.9609375,4.08203125,1.2890625,0.158203125,-0.72265625,356.0111111111111,356.0,356.0111111111111
3989029,,,,,,,,2.78125,-0.9609375,4.08203125,1.2890625,0.158203125,-0.72265625,356.0111111111111,356.0,356.0111111111111
3989030,36.013627,129.3196885,98.12628694268679,136.14753787692914,0.8,232.0,,2.78125,-0.9609375,4.08203125,0.921875,0.27734375,-0.548828125,356.0111111111111,356.0,356.0111111111111
3989031,,,,,,,,0.86328125,4.6171875,1.16015625,0.921875,0.27734375,-0.548828125,356.0111111111111,356.0,356.0111111111111
3989032,,,,,,,,0.86328125,4.6171875,1.16015625,0.921875,0.27734375,-0.548828125,356.0111111111111,356.0,356.0111111111111
3989033,,,,,,,,0.86328125,4.6171875,1.16015625,0.921875,0.27734375,-0.548828125,356.0111111111111,356.0,356.0111111111111
3989034,,,,,,,,0.86328125,4.6171875,1.16015625,0.515625,0.166015625,-0.3203125,356.0111111111111,356.0,356.0111111111111
3989035,,,,,,,,0.86328125,4.6171875,1.16015625,0.515625,0.166015625,-0.3203125,356.0111111111111,356.0,356.0111111111111
3989036,,,,,,,,0.86328125,4.6171875,1.16015625,0.404296875,0.208984375,-0.16015625,356.0111111111111,356.0,356.0111111111111
3989037,,,,,,,,0.86328125,4.6171875,1.16015625,0.404296875,0.208984375,-0.16015625,356.0111111111111,356.0,356.0111111111111
3989038,,,,,,,,0.86328125,4.6171875,1.16015625,0.3125,0.2265625,-0.099609375,356.0111111111111,356.0,356.0111111111111
3989039,,,,,,,,0.86328125,4.6171875,1.16015625,0.3125,0.2265625,-0.099609375,356.0111111111111,356.0,356.0111111111111
3989040,36.01362683333333,129.3196885,98.12628714905466,136.12904466749978,0.5,230.0,,0.86328125,4.6171875,1.16015625,0.20703125,0.220703125,-0.0703125,356.0111111111111,356.0,356.0111111111111
3989041,,,,,,,,0.86328125,4.6171875,1.16015625,0.20703125,0.220703125,-0.0703125,356.0111111111111,356.0,356.0111111111111
3989042,,,,,,,,0.86328125,4.6171875,1.16015625,0.1328125,0.240234375,-0.06640625,356.0111111111111,356.0,356.0111111111111
3989043,,,,,,,,0.86328125,4.6171875,1.16015625,0.1328125,0.240234375,-0.06640625,356.0111111111111,356.0,356.0111111111111
3989044,,,,,,,,0.86328125,4.6171875,1.16015625,0.052734375,0.22265625,-0.1015625,356.0111111111111,356.0,356.0111111111111
3989045,,,,,,,,0.86328125,4.6171875,1.16015625,0.052734375,0.22265625,-0.1015625,356.0111111111111,356.0,356.0111111111111
3989046,,,,,,,,0.86328125,4.6171875,1.16015625,-0.0078125,0.1796875,-0.123046875,356.0111111111111,356.0,356.0111111111111
3989047,,,,,,,,1.078125,2.9140625,-0.4375,-0.0078125,0.1796875,-0.123046875,356.0111111111111,356.0,356.0111111111111
3989048,,,,,,,,1.078125,2.9140625,-0.4375,-0.0078125,0.1796875,-0.123046875,356.0111111111111,356.0,356.0111111111111
3989049,,,,,,,,1.078125,2.9140625,-0.4375,-0.0078125,0.1796875,-0.123046875,356.0111111111111,356.0,356.0111111111111
3989050,36.013627,129.31968866666665,98.1413116359105,136.14753804450743,0.2,65535.0,,1.078125,2.9140625,-0.4375,-0.044921875,0.19921875,-0.25,356.0111111111111,356.0,356.0111111111111
3989051,,,,,,,,1.078125,2.9140625,-0.4375,-0.044921875,0.19921875,-0.25,356.0111111111111,356.0,356.0111111111111
3989052,,,,,,,,1.078125,2.9140625,-0.4375,-0.025390625,0.31640625,-0.3515625,356.0111111111111,356.0,356.0111111111111
3989053,,,,,,,,1.078125,2.9140625,-0.4375,-0.025390625,0.31640625,-0.3515625,356.0111111111111,356.0,356.0111111111111
3989054,,,,,,,,1.078125,2.9140625,-0.4375,-0.015625,0.34375,-0.390625,356.0111111111111,356.0,356.0111111111111
3989055,,,,,,,,1.078125,2.9140625,-0.4375,-0.015625,0.34375,-0.390625,356.0111111111111,356.0,356.0111111111111
3989056,,,,,,,,1.078125,2.9140625,-0.4375,-0.080078125,0.435546875,-0.3984375,356.0111111111111,356.0,356.0111111111111
3989057,,,,,,,,1.078125,2.9140625,-0.4375,-0.080078125,0.435546875,-0.3984375,356.0111111111111,356.0,356.0111111111111
3989058,,,,,,,,1.078125,2.9140625,-0.4375,-0.13671875,0.5546875,-0.326171875,356.0111111111111,356.0,356.0111111111111
3989059,,,,,,,,1.078125,2.9140625,-0.4375,-0.13671875,0.5546875,-0.326171875,356.0111111111111,356.0,356.0111111111111
3989060,36.013627166666666,129.31968883333332,98.15633612420734,136.16603142082113,0.0,65535.0,,1.078125,2.9140625,-0.4375,-0.3203125,0.4765625,-0.267578125,356.0111111111111,356.0,356.0111111111111
3989061,,,,,,,,1.078125,2.9140625,-0.4375,-0.3203125,0.4765625,-0.267578125,356.0111111111111,356.0,356.0111111111111
3989062,,,,,,,,1.078125,2.9140625,-0.4375,0.046875,0.517578125,-0.04296875,356.0111111111111,356.0,356.0111111111111
3989063,,,,,,,,-4.125,-11.30078125,4.44921875,0.046875,0.517578125,-0.04296875,356.0111111111111,356.0,356.0111111111111
3989064,,,,,,,,-4.125,-11.30078125,4.44921875,0.046875,0.517578125,-0.04296875,356.0111111111111,356.0,356.0111111111111
3989065,,,,,,,,-4.125,-11.30078125,4.44921875,0.046875,0.517578125,-0.04296875,356.0111111111111,356.0,356.0111111111111
3989066,,,,,,,,-4.125,-11.30078125,4.44921875,0.84375,0.02734375,0.1484375,356.0111111111111,356.0,356.0111111111111
3989067,,,,,,,,-4.125,-11.30078125,4.44921875,0.84375,0.02734375,0.1484375,356.0111111111111,356.0,356.0111111111111
3989068,,,,,,,,-4.125,-11.30078125,4.44921875,-0.443359375,0.166015625,-0.154296875,356.0111111111111,356.0,356.0111111111111
3989069,,,,,,,,-4.125,-11.30078125,4.44921875,-0.443359375,0.166015625,-0.154296875,356.0111111111111,356.0,356.0111111111111
3989070,36.0136275,129.31968916666668,98.18638510339137,136.20301817536347,0.1,65535.0,,-4.125,-11.30078125,4.44921875,-0.6875,-0.123046875,-0.201171875,356.0111111111111,356.0,356.0111111111111
3989071,,,,,,,,-4.125,-11.30078125,4.44921875,-0.6875,-0.123046875,-0.201171875,356.0111111111111,356.0,356.0111111111111
3989072,,,,,,,,-4.125,-11.30078125,4.44921875,-0.70703125,0.05859375,-0.32421875,356.0111111111111,356.0,356.0111111111111
3989073,,,,,,,,-4.125,-11.30078125,4.44921875,-0.70703125,0.05859375,-0.32421875,356.0111111111111,356.0,356.0111111111111
3989074,,,,,,,,-4.125,-11.30078125,4.44921875,-0.533203125,0.25,-0.45703125,356.0111111111111,356.0,356.0111111111111
