time,latitude,longitude,enu_x,enu_y,speed,course,Hrage,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
3984100,36.013634499999995,129.3196825,97.58538865461237,136.97972625075275,0.2,65535.0,77.0,0.328125,2.9921875,1.3984375,0.232421875,0.28125,-0.142578125,356.0111111111111,356.0,356.0111111111111
3984101,,,,,,,,0.328125,2.9921875,1.3984375,0.232421875,0.28125,-0.142578125,356.0111111111111,356.0,356.0111111111111
3984102,,,,,,,,0.328125,2.9921875,1.3984375,0.03125,0.34765625,-0.1875,356.0111111111111,356.0,356.0111111111111
3984103,,,,,,,,0.328125,2.9921875,1.3984375,0.03125,0.34765625,-0.1875,356.0111111111111,356.0,356.0111111111111
3984104,,,,,,,,0.328125,2.9921875,1.3984375,-0.109375,0.40625,-0.234375,356.0111111111111,356.0,356.0111111111111
3984105,,,,,,,,0.328125,2.9921875,1.3984375,-0.109375,0.40625,-0.234375,356.0111111111111,356.0,356.0111111111111
3984106,,,,,,,,0.328125,2.9921875,1.3984375,-0.21875,0.505859375,-0.298828125,356.0111111111111,356.0,356.0111111111111
3984107,,,,,,,,0.328125,2.9921875,1.3984375,-0.21875,0.505859375,-0.298828125,356.0111111111111,356.0,356.0111111111111
3984108,,,,,,,,0.328125,2.9921875,1.3984375,-0.255859375,0.55859375,-0.369140625,356.0111111111111,356.0,356.0111111111111
3984109,,,,,,,,0.328125,2.9921875,1.3984375,-0.255859375,0.55859375,-0.369140625,356.0111111111111,356.0,356.0111111111111
3984110,36.01363416666666,129.31968233333333,97.57036437150316,136.94273966604578,0.2,236.0,,0.328125,2.9921875,1.3984375,-0.3359375,0.568359375,-0.435546875,356.0111111111111,356.0,356.0111111111111
3984111,,,,,,,,0.49609375,1.734375,-1.28515625,-0.3359375,0.568359375,-0.435546875,356.0111111111111,356.0,356.0111111111111
3984112,,,,,,,,0.49609375,1.734375,-1.28515625,-0.3359375,0.568359375,-0.435546875,356.0111111111111,356.0,356.0111111111111
3984113,,,,,,,,0.49609375,1.734375,-1.28515625,-0.26171875,0.400390625,-0.373046875,356.0111111111111,356.0,356.0111111111111
3984114,,,,,,,,0.49609375,1.734375,-1.28515625,-0.26171875,0.400390625,-0.373046875,356.0111111111111,356.0,356.0111111111111
