time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,prediction
2405030,36.01295867,129.31882,19.83276561,61.98924875,1.1,56,,2.7265625,3.64453125,-2.9296875,0.185546875,-0.169921875,0.515625,1.90625,-5.33203125,0.2421875,2
2405031,,,,,,,,2.71875,3.33203125,-3.03515625,0.04296875,0.310546875,-0.13671875,1.90625,-5.6328125,0.12890625,2
2405032,,,,,,,,2.671875,3.33984375,-3.07421875,0.00390625,0.294921875,-0.19140625,1.8671875,-5.6328125,0.08984375,2
2405033,,,,,,,,2.43359375,3.453125,-3.11328125,-0.02734375,0.25390625,-0.26953125,1.63671875,-5.5234375,0.05078125,2
2405034,,,,,,,,2.44140625,3.18359375,-3.13671875,-0.095703125,0.20703125,-0.365234375,1.67578125,-5.7890625,0.01171875,2
2405035,,,,,,,,2.25390625,2.92578125,-3.08984375,-0.23046875,0.13671875,-0.427734375,1.55859375,-6.29296875,0.05078125,0
2405036,,,,,,,,2.27734375,2.703125,-3.07421875,-0.2578125,0.12109375,-0.419921875,1.484375,-6.59765625,0.05078125,2
2405037,,,,,,,,1.97265625,1.5625,-2.96484375,-0.279296875,0.115234375,-0.388671875,1.25390625,-8.0078125,0.1640625,2
2405038,,,,,,,,1.7421875,-0.19140625,-2.8671875,-0.28515625,0.12109375,-0.306640625,1.1015625,-9.1953125,0.203125,2
2405039,,,,,,,,1.2578125,-2.015625,-2.56640625,-0.294921875,0.140625,-0.19921875,0.640625,-11.04296875,0.47265625,0
2405040,36.0129595,129.3188212,19.93793916,62.08171502,1.2,60,,0.7734375,-3.30078125,-1.67578125,0.185546875,-0.169921875,0.515625,0.1796875,-12.3359375,1.31640625,0
2405041,,,,,,,,0.34375,-3.5625,-1.03125,-0.32421875,0.142578125,-0.025390625,-0.2421875,-12.61328125,1.9296875,0
2405042,,,,,,,,-0.26171875,-2.40625,-0.41796875,-0.3671875,0.126953125,0.0390625,-0.85546875,-11.4609375,2.50390625,0
2405043,,,,,,,,-0.296875,-1.9375,-0.48046875,-0.41015625,0.119140625,0.03125,-0.890625,-11.00390625,2.42578125,0
2405044,,,,,,,,0.31640625,-1.15625,-1.0859375,-0.53515625,0.083984375,-0.068359375,-0.27734375,-10.234375,1.7734375,0
2405045,,,,,,,,1.02734375,-1.1875,-1.4140625,-0.58203125,0.064453125,-0.259765625,0.44921875,-10.27734375,1.390625,0
2405046,,,,,,,,1.8671875,-1.77734375,-1.3203125,-0.4609375,0.087890625,-0.44140625,1.328125,-10.88671875,1.4296875,2
2405047,,,,,,,,1.77734375,-1.9921875,-1.3515625,-0.14453125,0.166015625,-0.302734375,1.29296875,-11.12109375,1.3515625,3
2405048,,,,,,,,1.4609375,-2.06640625,-1.609375,-0.083984375,0.185546875,-0.16015625,0.984375,-11.1875,1.0859375,3
2405049,,,,,,,,1.33984375,-1.68359375,-1.3359375,-0.0703125,0.23046875,0.08203125,0.87109375,-10.8046875,1.3515625,3
2405050,36.01296033,129.3188225,20.05813752,62.17418133,1.3,55,,1.35546875,-0.14453125,-0.9453125,0.185546875,-0.169921875,0.515625,0.1796875,-12.3359375,1.31640625,3
2405051,,,,,,,,1.453125,0.890625,-0.890625,-0.05078125,0.19921875,0.22265625,0.9453125,-8.24609375,1.7734375,3
2405052,,,,,,,,1.5859375,1.3515625,-1.04296875,-0.033203125,0.1796875,0.255859375,1.0625,-7.78515625,1.62109375,3
2405053,,,,,,,,1.67578125,0.546875,-1.37890625,-0.037109375,0.1484375,0.326171875,1.13671875,-8.5859375,1.27734375,2
2405054,,,,,,,,1.46484375,-2.2890625,-1.47265625,-0.119140625,0.138671875,0.37890625,0.87109375,-11.421875,1.16015625,2
