time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,validity
3985780,36.0131085,129.32015033333334,139.76063375109345,78.61573124619687,4.1000000000000005,231.0,,2.09765625,12.8125,-2.9765625,0.44140625,1.275390625,1.046875,1.94921875,4.27734375,-1.515625,1.0
3985781,,,,,,,,3.2265625,13.76171875,-4.3828125,1.025390625,0.044921875,1.01171875,2.984375,5.23046875,-2.859375,1.0
3985782,,,,,,,,3.62109375,14.0546875,-4.67578125,1.341796875,-0.6328125,0.953125,3.33203125,5.54296875,-3.08984375,1.0
3985783,,,,,,,,2.9375,14.375,-4.5859375,1.826171875,-0.91796875,0.73046875,2.6015625,5.8828125,-2.859375,1.0
3985784,,,,,,,,2.76953125,14.0546875,-4.47265625,1.904296875,-0.75,0.662109375,2.41015625,5.58203125,-2.66796875,1.0
3985785,,,,,,,,3.390625,9.1796875,-2.7578125,1.822265625,0.0078125,0.615234375,2.984375,0.75,-0.7890625,1.0
3985786,,,,,,,,0.26953125,-8.8203125,20.09765625,0.8203125,1.5,0.537109375,-0.26953125,-17.1796875,22.30859375,1.0
3985787,,,,,,,,-4.09765625,-17.29296875,28.84765625,-0.033203125,1.833984375,0.384765625,-4.71484375,-25.64453125,31.078125,1.0
3985788,,,,,,,,-10.6328125,-38.69921875,22.49609375,-1.06640625,1.87109375,0.125,-11.3046875,-47.0546875,24.68359375,1.0
3985789,,,,,,,,-8.26953125,-39.6796875,0.953125,-1.62109375,1.861328125,0.009765625,-8.96484375,-48.05859375,3.078125,1.0
3985790,36.01310566666667,129.32014683333333,139.44511806576358,78.30134170969939,4.3,228.0,,-10.76953125,-7.30078125,1.08984375,0.44140625,1.275390625,1.046875,-11.49609375,-15.71875,3.04296875,1.0
3985791,,,,,,,,-6.39453125,-3.03125,1.95703125,-1.705078125,-2.171875,-0.4921875,-7.08984375,-11.51171875,3.73046875,1.0
3985792,,,,,,,,5.9921875,-8.2265625,2.65625,0.916015625,-1.82421875,-0.919921875,5.3984375,-16.71875,4.421875,1.0
3985793,,,,,,,,17.75,-11.58203125,7.78515625,2.904296875,3.228515625,-1.248046875,17.234375,-20.05078125,9.74609375,1.0
3985794,,,,,,,,7.25390625,-12.88671875,8.29296875,2.751953125,2.802734375,-1.208984375,6.77734375,-21.3125,10.47265625,1.0
3985795,,,,,,,,-0.72265625,-9.5078125,3.625,-0.248046875,0.548828125,-1.4375,-1.07421875,-17.91015625,5.9921875,1.0
3985796,,,,,,,,-1.84375,-8.7265625,2.3125,-1.318359375,1.43359375,-1.453125,-2.1484375,-17.14453125,4.6484375,1.0
3985797,,,,,,,,-2.44921875,-5.796875,1.46484375,-1.91015625,3.845703125,-1.830078125,-2.68359375,-14.26953125,3.65234375,1.0
3985798,,,,,,,,-3.02734375,-3.56640625,0.83984375,-0.5703125,3.58984375,-1.95703125,-3.18359375,-12.078125,2.92578125,1.0
3985799,,,,,,,,-5.015625,2.1640625,0.41015625,-0.505859375,2.923828125,-2.484375,-4.984375,-6.375,2.46484375,1.0
3985800,36.01310333333333,129.32014333333333,139.12960148120044,78.04243180515455,4.2,229.0,0.0,-6.94140625,4.875,1.4609375,-0.970703125,2.759765625,-2.69140625,-6.7421875,-3.6953125,3.4609375,1.0
3985801,,,,,,,,-8.59765625,9.2734375,-0.19921875,-0.986328125,2.9375,-2.34765625,-8.15625,0.671875,1.69921875,1.0
